Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.0,-792.478365902568,-0.001045589177145041,-0.000279584388863953,1047.3721420666639,-578.0634398719055,0.0026746836997246608,-1749.088129680726,483.5982630741198,3341.7899122828962,-967.254283057317,0.002093571527005407,5461.300272556247,1575.508654893467,0.0025372736501257523,-1319.9945281670532,-0.00203114625116275
t2,0.0,-1564.219268348818,-0.0019274083512361095,-0.00048223678188754053,995.5218605855684,-690.2215221936457,-0.003918300461334038,-1826.151399258105,1213.042325871516,1793.4818340465786,-0.0015252445986387077,0.0012108835719993984,4000.915159804352,1650.4914787377156,0.002900186852119863,-1067.853928579631,-459.1140028464714
t3,0.0,-1100.0249490545752,-0.0013996893791776582,-0.0004068519207526565,883.7655786382034,-641.3490152739284,-0.005003031970617684,-1695.9277289481424,639.929801377773,2354.976947458324,-0.0014940860832583331,0.000989366660758446,4056.7368558805256,2326.3781562190106,0.0029684496012370026,-172.6531295966196,-448.95823368303337
t4,0.0,-1599.9952857681355,-175.6527393802478,-0.0016863393371302157,446.7890991736495,-0.0011791969922706222,-451.0227033435458,-1685.8304577794097,1130.8272103081813,653.6451532087705,-0.00022503793959115388,0.0011380467464416379,2594.221816719289,1923.99051775595,0.003047612315940713,-578.7709049145056,-0.0006933009796491168
t5,0.0,-1599.9953542336239,-346.23873303347,-0.0017151972262676397,740.4615832637414,-0.0012565591222124279,-85.33737471244008,-1674.287673844985,1032.028326996349,998.1622078229885,-0.0002775758344092731,0.0010689477051786687,3438.749042067881,1388.6839376945593,0.002882444824374301,-950.063879831588,-0.0006908229731787512
t6,0.0,-1599.997595100814,-1199.9955792511942,-209.7549958371603,926.4529110886588,-0.0010121963795051531,55.62124869277202,-1477.955462056005,962.8627173353148,2053.4038463559477,-0.0016495792919735363,0.0009495351398778925,3963.929850940713,1129.4706150947547,0.0027529779690676852,-1319.9972744985344,-0.0007240067762081056
t7,0.0,-1502.5755263019657,-0.0005874798898628419,3.937319625861352e-5,370.5843870392096,991.6756304945419,-454.85933091726713,-1345.0998328155904,0.0002955504574712573,2381.526188763987,0.0035670860560920456,286.24063527124014,5327.152062075347,1507.9284946132823,0.0023713101079795274,-823.7731183709093,0.002037077542099693
t8,0.0,-1599.998345889724,-1199.995635368952,-561.6027559563621,381.0300914924936,999.9999407589194,-528.9924487078629,-2890.2862962868594,1860.1181600946074,4299.9954554088135,1509.9999411522515,1950.484661444787,6770.791682131555,2212.527273437619,0.002283822155711671,-918.5473491473609,599.9999280276763
t9,0.0,-1599.997265919113,-532.714460603277,-0.001588458953921563,103.46355117603868,990.2228879060463,-866.6727308241002,-2142.9466618906636,0.00035001815231601257,3353.2096877706394,0.0031817240263608522,829.2044338933733,6388.54850654556,1424.0416398571633,0.0024901743121544862,-1319.9991802210077,599.9992295057862
t10,0.0,-1599.9994419176903,-1199.999392109646,-768.5639947459281,-0.005232796671502747,384.7921807908226,-995.8051394480633,-2302.8647620587417,2352.721407816851,4299.992444880216,318.5128153204132,1430.355591294491,5552.833169877374,2227.839619313537,0.004375849588781948,-1286.174506662266,0.0019068652131384825
