Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-6.580282825188806e-11,-6.461606119543756e-10,-7.938175386158094e-10,-4.1897773980496296e-10,-3.3717607658657987e-9,-6.580427084799367e-10,-4.046764801521611e-10,-1.1019496071314762e-10,-3.2303504368797244e-10,-4.6538458204790045e-11,-1.2722221623924225e-11
t2,-7.051490103018747e-11,-6.906355189996062e-10,-8.504637311697393e-10,-4.483748013863697e-10,-3.610084605130619e-9,-7.043613595133247e-10,-4.327792744392006e-10,-1.1858124110426814e-10,-3.453510326307409e-10,-4.816910972310493e-11,-1.3063634072686521e-11
t3,-7.332859092207532e-11,-7.185731642705437e-10,-8.864577907277961e-10,-4.665780717147543e-10,-3.770094778413646e-9,-7.334340208445903e-10,-4.5038438180240093e-10,-1.2375410946201255e-10,-3.593001077593318e-10,-4.893839245401486e-11,-1.3282443041272357e-11
t4,-7.457975771707254e-11,-7.343617214651553e-10,-9.072019810496471e-10,-4.769187028312022e-10,-3.865289936343798e-9,-7.499684353963956e-10,-4.6010301742297847e-10,-1.2675310162118113e-10,-3.672621934335651e-10,-4.9048006358748937e-11,-1.3270887152883752e-11
t5,-7.512147047884377e-11,-7.466137416272716e-10,-9.216863640340896e-10,-4.845848044036462e-10,-3.925283295131074e-9,-7.631549456626973e-10,-4.677191915613338e-10,-1.2895149837211214e-10,-3.7312652345900865e-10,-4.837437538245627e-11,-1.3002008192439847e-11
t6,-7.295377320242368e-11,-7.41061998698877e-10,-9.144898873668878e-10,-4.811620617718145e-10,-3.9056127209964315e-9,-7.575683051195265e-10,-4.639974633642635e-10,-1.2803402965532072e-10,-3.7016995757383636e-10,-4.547553597466084e-11,-1.2197517469476782e-11
t7,-6.652380563984218e-11,-7.068007218758138e-10,-8.706490457498914e-10,-4.5894839913930897e-10,-3.6987598033363673e-9,-7.214201412701178e-10,-4.416841523608393e-10,-1.218924423980192e-10,-3.5180152735259357e-10,-4.065708882756595e-11,-1.0929746241667467e-11
t8,-5.6511071524618597e-11,-6.349303631946356e-10,-7.8067860601966e-10,-4.1183839349198443e-10,-3.301198493052961e-9,-6.469085073601863e-10,-3.9686882261730116e-10,-1.0854480010867728e-10,-3.161455122009847e-10,-3.746884337148471e-11,-1.026292010064242e-11
t9,-4.891921798585276e-11,-6.19613505344429e-10,-8.1926041035629e-10,-4.1226273066430285e-10,-3.51566015740023e-9,-6.7108350624671e-10,-3.7145134230394726e-10,-9.58750679229205e-11,-3.0955149643979096e-10,-3.756055077614894e-11,-1.0377864468799053e-11
t10,-5.1998455556398465e-11,-5.764421450184255e-10,-7.056441065905539e-10,-3.7318568285360594e-10,-2.9823786248932914e-9,-5.850855962241565e-10,-3.6023742278810317e-10,-9.720105895113899e-11,-2.881506260732073e-10,-3.8352889290044745e-11,-1.0707120727115958e-11
t11,-5.1601304331949885e-11,-5.697122044858956e-10,-6.978302540234482e-10,-3.691099773047854e-10,-2.9361199879030477e-9,-5.78584314574827e-10,-3.56186787725542e-10,-9.602705667308277e-11,-2.8502405558657873e-10,-3.863945643450126e-11,-1.0968047027281694e-11
t12,-5.1927188874764204e-11,-5.720411536423368e-10,-7.002756828865346e-10,-3.7055189991768644e-10,-2.959328053809882e-9,-5.810294547040632e-10,-3.580519503704866e-10,-9.634608929625048e-11,-2.8668178967253915e-10,-3.9623381567196856e-11,-1.1165475569888554e-11
t13,-5.2406114815856616e-11,-5.734642573258155e-10,-7.019975770923018e-10,-3.714747288545373e-10,-2.95922265875215e-9,-5.81917782748581e-10,-3.5875448676705156e-10,-9.654276331950611e-11,-2.8753246469890446e-10,-4.0181004873175953e-11,-1.1335455217294461e-11
t14,-5.3065350251738456e-11,-5.788077626461736e-10,-7.090788567880434e-10,-3.7504132939176464e-10,-2.993342192947197e-9,-5.878320167271553e-10,-3.6246673078446294e-10,-9.753900562981725e-11,-2.9039912815934044e-10,-4.0496722839416026e-11,-1.1546975317913626e-11
t15,-5.28122923407751e-11,-5.786580625926848e-10,-7.474750258482732e-10,-3.981967615011669e-10,-3.0534113902343443e-9,-6.211999747806664e-10,-3.6240592019734494e-10,-9.749561243398266e-11,-3.065855352735285e-10,-4.061756093622888e-11,-1.165899792743497e-11
t16,-5.138008484644569e-11,-5.693290227643179e-10,-6.968173157166017e-10,-3.688153101827421e-10,-2.9342306684543286e-9,-5.779113951479732e-10,-3.5636480895090076e-10,-9.584079987842292e-11,-2.854572741138588e-10,-3.9327399278051844e-11,-1.1450485927318532e-11
t17,-4.909485639045289e-11,-5.549250995560933e-10,-7.164098668114485e-10,-3.815089369390868e-10,-2.928040304735748e-9,-5.956776237633588e-10,-3.4686585788368935e-10,-9.330047445625675e-11,-2.928033746425747e-10,-3.642219960951236e-11,-1.085453895278943e-11
t18,-4.521409013754388e-11,-5.263764098443223e-10,-6.423479842389711e-10,-3.403900327976853e-10,-2.694426299664361e-9,-5.33391153223896e-10,-3.282369839542044e-10,-8.816002254445709e-11,-2.6306000854607685e-10,-3.253141888863497e-11,-9.881121988171935e-12
t19,-4.4322892129231795e-11,-5.114774626670332e-10,-6.597983963915377e-10,-3.511485699456108e-10,-2.679818280032826e-9,-5.493470715972087e-10,-3.1917933466830105e-10,-8.538255635979838e-11,-2.687426100014769e-10,-3.417649940789293e-11,-9.833478041174519e-12
t20,-4.733365729961362e-11,-5.606392824650602e-10,-7.401053250211669e-10,-3.7352936694411703e-10,-2.9927190904482697e-9,-6.063177985335664e-10,-3.3780646628197947e-10,-8.802641007940289e-11,-2.82786419535009e-10,-3.65507401852654e-11,-1.0395776396743266e-11
t21,-4.915825351601647e-11,-5.765428698166446e-10,-7.622637550842333e-10,-3.8331063511525907e-10,-3.2852845089488864e-9,-6.234972147870712e-10,-3.4637429833145867e-10,-8.856939783673945e-11,-2.894569648706585e-10,-3.753715291368957e-11,-1.0743012893866969e-11
