region,marginal_price,total_demand
BASN,27.88706204451868,104415840.0
CASO,32.23962107302674,106247405.0
CANO,32.25041235364227,164112380.0
FRCC,30.31194238193275,254835658.0
ISNE,30.93912390455137,132079030.0
MISC,24.052560046604032,186790489.0
MISE,27.597592839361567,102056388.0
MISS,25.139414584709513,175440371.0
MISW,22.298988274196727,225553160.0
NWPP,29.680252093422617,195981047.0
NYCW,41.39901684960141,76993625.0
NYUP,8.587249507440172,70257166.0
PJMC,24.192245365707862,118765758.0
PJMD,27.850181148063385,110841999.0
PJME,24.562414371214235,289082184.0
PJMW,24.79285556343483,310165370.0
RMRG,20.033236375040158,88883482.0
SPPC,21.076510131387593,78239307.0
SPPN,19.880720261056467,49626459.0
SPPS,20.82338709533726,122178131.0
SRCA,26.988233874817695,218636717.0
SRCE,25.343947320764727,214888614.0
SRSE,28.970005241660196,242597067.0
SRSG,28.530172524620095,137828950.0
TRE,22.82528441582881,426645124.0
TREW,20.331734386056603,19988250.0
