model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
TEMOA,PJMC,PJMC_nuclear_1,Nuclear,2027,base_52_tx15,MW,10898.1,10898.1
TEMOA,CANO,CANO_onshore_wind_turbine_1,Wind,2027,base_52_tx15,MW,1442.01,1442
TEMOA,BASN,BASN_conventional_steam_coal_1,Coal,2027,base_52_tx15,MW,1178.2,1166.42
TEMOA,MISE,MISE_landbasedwind_class3_moderate_8_anyQual_0,Wind,2027,base_52_tx15,MW,0,49.693
TEMOA,MISS,MISS_onshore_wind_turbine_1,Wind,2027,base_52_tx15,MW,184.5,184.476
TEMOA,SPPN,SPPN_petroleum_liquids_1,Other,2027,base_52_tx15,MW,57.908,57.908
TEMOA,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_52_tx15,MW,437.792,437.78
TEMOA,PJMW,PJMW_petroleum_liquids_1,Other,2027,base_52_tx15,MW,213.516,211.433
TEMOA,SPPS,SPPS_onshore_wind_turbine_1,Wind,2027,base_52_tx15,MW,19174.2,19174.2
TEMOA,SRCE,SRCE_onshore_wind_turbine_1,Wind,2027,base_52_tx15,MW,29.1,29.1
TEMOA,PJMC,PJMC_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_52_tx15,MW,101.808,100.833
TEMOA,SPPS,SPPS_biomass_2,Other,2027,base_52_tx15,MW,22.728,22.728
TEMOA,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_52_tx15,MW,1338.41,1338.4
TEMOA,BASN,BASN_petroleum_liquids_1,Other,2027,base_52_tx15,MW,25.8,25.8
TEMOA,FRCC,FRCC_batteries_1,Battery,2027,base_52_tx15,MW,555.204,549.687
TEMOA,PJMW,PJMW_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,base_52_tx15,MW,0,2617.88
TEMOA,SPPS,SPPS_conventional_hydroelectric_1,Hydro,2027,base_52_tx15,MW,2008.38,1988.3
TEMOA,ISNE,ISNE_batteries_1,Battery,2027,base_52_tx15,MW,368.345,368.342
TEMOA,ISNE,ISNE_naturalgas_hframe_cc_moderate_0,Natural Gas,2027,base_52_tx15,MW,0,21.2758
