region,marginal_price,total_demand
BASN,38.04365770063727,205854891.0
CASO,41.14792927758599,185445572.0
CANO,43.561440116061554,287331528.0
FRCC,51.18661057312286,373487472.0
ISNE,32.17753930528782,228967778.0
MISC,38.6102221133458,296003389.0
MISE,42.63125733750887,149857318.0
MISS,36.76190670805718,273572998.0
MISW,36.88201206934156,360803886.0
NWPP,36.001963812744584,342473432.0
NYCW,54.934540976532325,116580170.0
NYUP,29.67608138151564,100244191.0
PJMC,40.48705412674077,165669492.0
PJMD,42.55631651424305,160553816.0
PJME,42.60500227593829,428793884.0
PJMW,43.465875393468494,452703049.0
RMRG,28.24812988422826,173002995.0
SPPC,33.63412508875835,122568997.0
SPPN,31.491145543008557,85125345.0
SPPS,30.916988415518777,202777705.0
SRCA,48.08980433080221,320053848.0
SRCE,43.00725300485149,318246408.0
SRSE,44.75343655535324,375702387.0
SRSG,37.72751299958341,237915030.0
TRE,32.4668367052094,617229009.0
TREW,27.31206928050705,29860335.0
