region,marginal_price,total_demand
BASN,54.36992620258679,223174656.0
CASO,55.07037605571635,199559149.0
CANO,58.20718394631742,309235468.0
FRCC,54.89460576477229,398150391.0
ISNE,94.19621569866534,233966756.0
MISC,50.14992962727683,302266317.0
MISE,55.104413474433386,154617099.0
MISS,52.4165296072822,285422687.0
MISW,49.562389054000384,372086880.0
NWPP,74.40894397081189,372645986.0
NYCW,98.67080474390113,120232798.0
NYUP,77.9641734088437,103480882.0
PJMC,52.36617709600624,168907776.0
PJMD,62.12943272406717,168177932.0
PJME,78.33512599763863,442681870.0
PJMW,52.35482372764093,466199508.0
RMRG,46.99114827619098,188991709.0
SPPC,47.074727599311174,124929928.0
SPPN,47.225689395227135,88318595.0
SPPS,44.54343449960701,210273247.0
SRCA,60.192605643554025,340830683.0
SRCE,52.19609744347242,332833523.0
SRSE,56.24029749495525,398994725.0
SRSG,52.78599269725015,258600147.0
TRE,46.69823075029357,648762932.0
TREW,43.34033665998457,31419683.0
