Zone,1,2,3,4,5,6,7,8,9,10,11
t1,0.16691020719789584,0.16531572880883255,0.1662108509233602,0.16779739023465737,0.16554731079208024,0.16803247960642398,0.16992504169510267,0.17105026026670767,0.17130703149159218,0.11910342913028377,0.16165320210496137
t2,0.16377048239173034,0.15831161866317608,0.15916881601582866,0.16068813632086007,0.15853338887664645,0.16091326542558823,0.1627256432249766,0.1638031883936333,0.16404908096618484,0.11910342912382972,0.1579780490373704
t3,0.1637704803802063,0.15831161642350755,0.1591688137151572,0.16068813387363537,0.15853338745985615,0.1609132630378057,0.1627256407519368,0.1638031859043231,0.1640490784116436,0.11910342914351957,0.15797804871234003
t4,0.16233404457521525,0.15401572963239585,0.15484966620417678,0.1563277447976072,0.154231469401596,0.1565467653211615,0.15830996241026232,0.15935826755727137,0.15959748763908568,0.11910342912998795,0.15797804863624515
t5,0.16233404562132375,0.15401572747360132,0.15484966396190508,0.1563277458215132,0.15423147030181575,0.1565467661663957,0.15830996346441703,0.15935826863654873,0.15959748864856457,0.11910342914138726,0.15797804864404533
t6,0.16377048264505656,0.1575987035891449,0.1584520405403549,0.1599645179611955,0.15781947547986255,0.1601886334747752,0.16199284945746478,0.16306554217224947,0.1633103273066359,0.11910342914870706,0.16165320397019725
t7,0.17581968756319769,0.1653157311099135,0.16621085432315327,0.16779739734036855,0.16554732014849585,0.1680324912024411,0.16992505339854028,0.17105027203642073,0.17130704342193956,0.11910342944961345,0.16165320532059463
t8,0.17735599920555395,0.16531573508616113,0.1662108588734711,0.16931441853366214,0.16704399863171904,0.1710331738400817,0.1729595330452859,0.1741048457022087,0.1743662023387814,0.11910343044180059,0.5897120674396021
t9,0.17735599881672695,0.1653157329802002,0.16621085647042944,0.16779739754205314,0.16554732049819,0.1695007532111184,0.17140985270682615,0.17254490356040633,0.17280391959620406,0.11910342920931835,0.1616532044505698
t10,0.17735599416002862,0.12918155271586312,0.13624086662809962,0.13754133348023703,0.13569697482799092,0.1389375520300573,0.14050241595614327,0.14143280231192895,0.17280391300465053,0.11910342914719088,0.13250497007802808
t11,0.1773559929639483,0.12684408775000092,0.12753090145994322,0.12874822753947082,0.12702178003357653,0.1300552354434483,0.1315200574413258,0.13239096418779944,0.17280391215473023,0.11910342913266744,0.1240338161513058
t12,0.17735599290425086,0.12684408697254898,0.12753090099248743,0.12874822728594876,0.1270217796550744,0.13637259631924298,0.13790857127721,0.13882178285880195,0.1728039104679613,0.11910342913118141,0.12403381605065328
t13,0.17735598289831747,0.12684408657942334,0.12753090087794575,0.12874822715214562,0.1270217795797149,0.13005524802478374,0.13152007021259968,0.13239097749119424,0.17280390306494597,0.11910342912137416,0.1240338160329957
t14,0.17735598137594305,0.1268440864377712,0.1275309003111931,0.1287482265314877,0.1270217787764147,0.13005518782397396,0.13152000924425195,0.13239091556436847,0.17280390193399447,0.11910342912212475,0.12403381603812963
t15,0.17735598123252047,0.12684408644317496,0.12753089976948162,0.12874822567209124,0.1270217781147937,0.1300551836032203,0.13152000484191328,0.13239091100732975,0.17280390176900026,0.11910342912131076,0.12403381604692439
t16,0.1773559810617463,0.12684408683146212,0.12753090103419026,0.1287482271693057,0.12702177955560595,0.13005518453626613,0.1315200056411748,0.13239091171763143,0.17280390179552269,0.11910342912687683,0.12403381609401047
t17,0.17735598091121502,0.1426667154770097,0.1434392024363983,0.1448083787320492,0.1428665727132653,0.14627836681906756,0.14792591079178338,0.1489054543403826,0.17280390197686576,0.11910342920286668,0.1395059168152104
t18,0.17735598111104656,0.16531579553516748,0.16621092122053113,0.16779746196143966,0.16554738415146633,0.16950081802190783,0.17140991811285997,0.17254496927571666,0.17280398464532734,0.11910342963072842,0.1616532048861868
t19,0.17735598140711067,0.16531579597397753,0.1662109217580891,0.16779746219584876,0.16554738450789,0.16950081842673564,0.1714099185542331,0.17254496973091166,0.1728039851546108,0.11910342970032785,0.16165320516683937
t20,0.177355994514307,0.16531579586448303,0.16621092161123666,0.1677974622607516,0.1655473845880058,0.169500818504288,0.171409918638706,0.17254496982449605,0.17280398520921375,0.11910342999865876,0.1616532050670703
t21,0.1773559927076611,0.1653157957305057,0.1662109216854773,0.1677974622886906,0.16554738459194324,0.1695008185893601,0.1714099187692263,0.17254497000311989,0.17280398531468769,0.11910343509656042,0.16165320489279264
t22,0.17735600362142728,0.16531580022758338,0.1662109228149103,0.16779746243065555,0.1655473847741675,0.1695008184854704,0.17140991858027407,0.17254496975129316,0.1728039850855763,0.11910342966933642,0.17417523984737915
t23,0.17735598052081628,0.16531579497869392,0.1662109209214182,0.16779746244809843,0.1655473846839553,0.16950081878984122,0.17140991905704636,0.17254497065162788,0.17280398550603185,0.11910342969744099,0.16165320470160596
t24,0.1725105180575303,0.16531579329317278,0.1662109190100546,0.1677974618697212,0.16554738396895993,0.16950081810037895,0.17140991827251595,0.17254497099789612,0.1728039846727288,0.11910342955054402,0.1616532043228371
t25,0.16377048404528913,0.14608416763046297,0.16167159119743793,0.16321480915526435,0.16102618224728554,0.164871645268175,0.1667286066681258,0.16783265929270672,0.1680846000610568,0.11910342922016337,0.14242016242940742
t26,0.1637704825987616,0.12722480124682609,0.12791369182423246,0.15929620808690825,0.15716012757614678,0.16091326564263936,0.1627256435049495,0.16380318884716816,0.16404908117567163,0.1191034291548168,0.12403381634955223
t27,0.16377048253437307,0.12722480082135207,0.1279136764751995,0.1592962061843784,0.15716012553270703,0.1609132638486233,0.16272564165324965,0.1638031869664582,0.16404907925310877,0.11910342914019223,0.12403381614376388
t28,0.16377048264220098,0.12722480008634898,0.12791367500178824,0.1563448953252901,0.15424839001789775,0.1579319934845253,0.15971079301721203,0.16076837441352332,0.16100971103097952,0.11910342913630255,0.12403381607492257
t29,0.16377048282572115,0.1272247623619658,0.12791363701658395,0.15634489304778543,0.1542483874790923,0.157931991210289,0.15971079073837904,0.16076837208086375,0.16100970870020367,0.11910342913723529,0.1240338160555694
t30,0.16377048366673758,0.12092286770139221,0.12157762013257054,0.15494407524324877,0.1528663531826679,0.15651695334659946,0.15827981520797482,0.15932792081065814,0.15956709526624088,0.1191034291388259,0.12403381612142644
t31,0.17581968206193646,0.14447093300760294,0.14525318923386954,0.16634388082315715,0.16411329261411484,0.16803248135931076,0.16992504349155121,0.17105026206130064,0.17130703388900417,0.11910342915944916,0.14818769749430435
t32,0.17735599426964538,0.14447093333420635,0.14525319017716398,0.15382014410287723,0.15175749426905097,0.1553816121460327,0.15713168638605712,0.15817218916789816,0.15840970670014368,0.11910342915768037,0.148187697724154
t33,0.17735599395037766,0.12092286894453072,0.12157762361964353,0.1287482089653274,0.12702176113615524,0.13005516599342945,0.1315199867711532,0.13239089267836807,0.13302789859621772,0.11910342913113221,0.12403381670614681
t34,0.16377048534231217,0.1028951222781264,0.10345226047177396,0.10443974765312919,0.10303926407293909,0.10549994321238944,0.10668819680796117,0.10739467026289637,0.12086725374997948,0.11910342910252349,0.12123278959184106
t35,0.1637704827087277,0.08961327495529882,0.09009849723968859,0.09095851819546309,0.08973881117837404,0.09188186314199374,0.09291673534525571,0.09353201622704814,0.120867253045132,0.11910342910919403,0.1210249083910944
t36,0.1637704825704262,0.0896132721943804,0.0900984945929239,0.09095851564988784,0.08973880859577339,0.09188186212406385,0.09291673435696127,0.09353201524844179,0.12086725236602049,0.11910342911024295,0.12102490811690153
t37,0.16377048249472814,0.08961327201420503,0.09009849479270134,0.09095851615397259,0.0897388090101486,0.09188186233522422,0.09291673456909655,0.09353201546151506,0.12086725235922202,0.11910342911059585,0.12102490806868473
