Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.0,0.00012282299935793676,0.0003380602728504921,849.0786353510806,1336.4673944894519,-0.000737796017807078,661.2924969143804,-1502.5631516314713,0.00023510103466753461,2979.686227995423,-4.365903457681385,1795.917176127215,5522.036976861025,699.2955279710976,0.0003275779448352127,-1319.9999508509206,460.99036395145214
t2,0.0,-550.3301548187038,-6.0737022781805215e-5,1.821090415887495e-5,1105.0486846441847,3.892366477021483e-5,338.50854015015074,-1481.1536224775489,0.0002054052197063693,2677.5266420243297,-0.00023632855878673358,1249.0438139102173,4076.9324859536455,1404.5693357909745,0.00035408698357728135,-1319.9999474971735,460.99036081075593
t3,0.0,-1096.987300044626,-6.495155059700684e-5,1.4750682302779745e-5,1018.6633725411554,5.65702027227878e-5,276.42639731070136,-1388.4915241225629,0.00015593390567998928,2699.7980996133947,-0.0001142116775476941,799.1892099655521,4076.3580477839305,1177.4807448609372,0.00035167489476935465,-1319.9999437169492,460.990361733911
t4,0.0,-1599.9995231344312,-354.7617799287545,-0.00024358394056473917,752.3370058221374,74.23090384799201,13.154530173495896,-1280.4678524011051,0.00011533546484406842,2308.6549230758997,0.0001069366897986429,258.48250661495575,2746.387972978978,1203.6374078314998,0.00036118574500157365,-1319.999935877242,460.9903691654613
t5,0.0,-1599.9995327906202,-343.4401360690427,-0.0002585631079305435,635.6793553726174,513.4038910390301,16.744950014943175,-1321.4897832933018,0.000142745854623444,2495.508121324099,0.00010342547576347253,361.1575864158813,3401.363310357664,1006.0807444360482,0.00035372040830361983,-1319.9999387372618,460.9903704758532
t6,0.0,-1599.9986598888738,-0.0002163565393311081,-3.8543717426897946e-5,649.5660102352024,793.3658283272778,120.33224238733298,-1200.1578045931487,0.0001615173932030672,2549.955326643657,6.384937315692369e-5,427.12817823035755,4012.5637086789247,933.4820138936911,0.00034304142037643314,-1319.999942544674,460.99036284953513
t7,0.0,-1599.9996928985147,-1199.9991296693534,-43.673844832236426,1728.608666784195,-0.000553147237062222,1218.4913784456867,-1067.2567363440485,0.0002939916139668619,4234.264629857335,-2.614970162545763,1486.3311039286905,5267.459644350944,1104.4151586223995,0.0003227903722222766,-1319.9999532132738,460.9903688654581
t8,0.0,-1599.9995685974786,-1128.8185079547331,-0.00011301380341290787,1779.1331266236457,999.9999954602736,1299.99961513996,-1091.4356641765266,1777.5920967937718,4299.9991819774295,1509.9999954131815,3244.1552206925962,6850.361955354136,1207.632951294294,0.0002780015551726617,-1319.9999603045728,460.99041303291773
t9,0.0,-1599.999682279396,-1199.999304784465,-818.9813449062136,1761.8581854296597,-0.0007347553159716254,1155.2141623048258,-877.2288168425255,2791.10322033817,4299.999235691937,-7.148913541237541,4137.873394822064,6568.729130902985,2332.510965543676,0.0005037326097642972,-1319.999958040881,460.99035692128473
t10,0.0,-1599.9999466033084,-1199.9999464768873,-1341.2941340884502,1929.9997106519163,92.67938467921715,1121.6969553100428,-724.4627755090512,5160.756886275243,4299.999091417244,-441.67584829387647,3985.0133211150965,6302.026340569499,2579.9999349977,349.9999393741249,-1319.9999683728236,460.9902327279149
t11,0.0,-1599.999953481288,-1199.9999538083086,-1324.422765523805,1702.1394144062874,-0.0010474095764904676,729.1952115497422,-551.4231854186197,6490.853460901453,4299.999206951697,-1499.1681528355048,5222.735137636819,7312.300608011637,2579.999946081441,349.9999485390991,-1319.9999690681675,460.9893428922356
t12,0.0,-1599.9999504453147,-1199.9999487039106,-1371.422042866786,1739.8545256641894,-0.0008799431368860372,875.9126747234707,-745.46465052625,6499.999814340307,4299.999832902304,-1497.689517290797,5342.818544380977,7774.029290428798,2579.99994051397,349.99990252207834,-1319.9999675283698,460.98937870601
t13,0.0,-1599.9999546919403,-1199.9999525774717,-1252.8784550864978,1769.5430859810278,-0.0008081717004669971,866.3493948267924,-660.8526172045978,6493.991485537404,4299.999300112746,-1497.334871920544,5293.625074614984,7587.178806086097,2579.999945514509,349.9998934255077,-1319.99996718688,460.98940841422507
t14,0.0,-1599.9999550134146,-1199.999953733757,-1199.3285632166685,1728.5268995253064,-0.0007515981100572256,819.807134087193,-913.3304776049329,6440.589390410777,4299.999321224749,-1497.1695610384497,5147.479513479672,7058.007767685902,2579.999946119611,349.999948894504,-1319.999967026671,460.989405152799
t15,0.0,-1599.9999566568606,-1199.9999555551553,-1203.9554540551048,1625.7724684308143,-0.0007910179561076038,563.2130798326548,-650.1222339009895,6144.822296429607,4299.999199492868,-1496.8432183149218,4728.038012003364,6414.570693231908,2579.999950329949,349.9999535805367,-1319.9999692274532,460.98939533113634
t16,0.0,-1599.999956871273,-1199.999955732031,-1152.93513991835,1769.5936338811746,-0.0009685096860809212,778.9769390472325,-723.3093335240726,4621.54657673202,4299.998937479292,-1499.9846179561666,3212.8021403688467,4909.642556739289,2579.999950320357,349.9999540294728,-1319.9999699419407,460.9893408825206
t17,0.0,-1599.9999363829686,-1199.9999320048848,-1010.4172452527373,1646.1307153529185,-0.0009800416642309054,743.9752222897853,-768.8003288551832,3130.7801012068703,4299.999123733048,-942.6469095218421,2760.427718669346,4729.170935942224,2579.9999191941365,349.9999228512589,-1319.9999501116956,460.9902571576083
t18,0.0,-1599.999716663993,-1199.9990540260515,-2.521271480807887,1806.352648334201,-0.0010175976105996276,1014.7296721391427,-773.1510495597116,520.0780186584801,4299.999179890637,-1377.9522074459271,1764.9242994069941,4461.789308066692,1691.2280062717366,0.0003238488837574632,-1319.999956482603,460.9903494026272
