Resource,NENG_Rest_conventional_steam_coal_1,NENG_Rest_natural_gas_fired_combined_cycle_1,NENG_Rest_natural_gas_fired_combined_cycle_2,NENG_Rest_natural_gas_fired_combustion_turbine_1,NENG_Rest_natural_gas_fired_combustion_turbine_2,NENG_Rest_nuclear_1,NY_Z_A_natural_gas_fired_combined_cycle_1,NY_Z_A_natural_gas_fired_combustion_turbine_1,NY_Z_A_natural_gas_steam_turbine_1,NY_Z_B_natural_gas_fired_combined_cycle_1,NY_Z_B_natural_gas_fired_combustion_turbine_1,NY_Z_B_natural_gas_steam_turbine_1,NY_Z_B_nuclear_1,NY_Z_C&E_natural_gas_fired_combined_cycle_1,NY_Z_C&E_natural_gas_steam_turbine_1,NY_Z_C&E_nuclear_1,NY_Z_D_natural_gas_fired_combined_cycle_1,NY_Z_D_natural_gas_fired_combined_cycle_2,NY_Z_F_natural_gas_fired_combined_cycle_1,NY_Z_F_natural_gas_fired_combined_cycle_2,NY_Z_F_natural_gas_fired_combustion_turbine_1,NY_Z_G-I_natural_gas_fired_combined_cycle_1,NY_Z_G-I_natural_gas_fired_combined_cycle_2,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,NY_Z_J_natural_gas_fired_combined_cycle_1,NY_Z_J_natural_gas_fired_combined_cycle_2,NY_Z_J_natural_gas_fired_combustion_turbine_1,NY_Z_J_natural_gas_fired_combustion_turbine_2,NY_Z_K_natural_gas_fired_combined_cycle_1,NY_Z_K_natural_gas_fired_combined_cycle_2,NY_Z_K_natural_gas_fired_combustion_turbine_1,NY_Z_K_natural_gas_fired_combustion_turbine_2,PJM_EMAC_conventional_steam_coal_1,PJM_EMAC_natural_gas_fired_combined_cycle_1,PJM_EMAC_natural_gas_fired_combined_cycle_2,PJM_EMAC_natural_gas_fired_combined_cycle_3,PJM_EMAC_natural_gas_fired_combustion_turbine_1,PJM_EMAC_natural_gas_fired_combustion_turbine_2,PJM_EMAC_natural_gas_steam_turbine_1,PJM_EMAC_nuclear_1,PJM_EMAC_nuclear_2,PJM_Rest_conventional_steam_coal_1,PJM_Rest_natural_gas_fired_combined_cycle_1,PJM_Rest_natural_gas_fired_combined_cycle_2,PJM_Rest_natural_gas_fired_combustion_turbine_1,PJM_Rest_natural_gas_fired_combustion_turbine_2,PJM_Rest_natural_gas_fired_combustion_turbine_3,PJM_Rest_natural_gas_fired_combustion_turbine_4,PJM_Rest_nuclear_1,NENG_Rest_naturalgas_ccavgcf_moderate_0,NENG_Rest_naturalgas_ctavgcf_moderate_0,NENG_Rest_nuclear_nuclear_moderate_0,NENG_Rest_naturalgas_ccs100_moderate_0,NY_Z_A_naturalgas_ccavgcf_moderate_0,NY_Z_A_naturalgas_ctavgcf_moderate_0,NY_Z_A_nuclear_nuclear_moderate_0,NY_Z_A_naturalgas_ccs100_moderate_0,NY_Z_B_naturalgas_ccavgcf_moderate_0,NY_Z_B_naturalgas_ctavgcf_moderate_0,NY_Z_B_nuclear_nuclear_moderate_0,NY_Z_B_naturalgas_ccs100_moderate_0,NY_Z_C&E_naturalgas_ccavgcf_moderate_0,NY_Z_C&E_naturalgas_ctavgcf_moderate_0,NY_Z_C&E_nuclear_nuclear_moderate_0,NY_Z_C&E_naturalgas_ccs100_moderate_0,NY_Z_D_naturalgas_ccavgcf_moderate_0,NY_Z_D_naturalgas_ctavgcf_moderate_0,NY_Z_D_nuclear_nuclear_moderate_0,NY_Z_D_naturalgas_ccs100_moderate_0,NY_Z_F_naturalgas_ccavgcf_moderate_0,NY_Z_F_naturalgas_ctavgcf_moderate_0,NY_Z_F_nuclear_nuclear_moderate_0,NY_Z_F_naturalgas_ccs100_moderate_0,NY_Z_G-I_naturalgas_ccavgcf_moderate_0,NY_Z_G-I_naturalgas_ctavgcf_moderate_0,NY_Z_G-I_nuclear_nuclear_moderate_0,NY_Z_G-I_naturalgas_ccs100_moderate_0,NY_Z_J_naturalgas_ccavgcf_moderate_0,NY_Z_J_naturalgas_ctavgcf_moderate_0,NY_Z_J_nuclear_nuclear_moderate_0,NY_Z_J_naturalgas_ccs100_moderate_0,NY_Z_K_naturalgas_ccavgcf_moderate_0,NY_Z_K_naturalgas_ctavgcf_moderate_0,NY_Z_K_nuclear_nuclear_moderate_0,NY_Z_K_naturalgas_ccs100_moderate_0,PJM_EMAC_naturalgas_ccavgcf_moderate_0,PJM_EMAC_naturalgas_ctavgcf_moderate_0,PJM_EMAC_nuclear_nuclear_moderate_0,PJM_EMAC_naturalgas_ccs100_moderate_0,PJM_Rest_naturalgas_ccccsavgcf_moderate_0,PJM_Rest_naturalgas_ccavgcf_moderate_0,PJM_Rest_naturalgas_ctavgcf_moderate_0,PJM_Rest_nuclear_nuclear_moderate_0,PJM_Rest_naturalgas_ccs100_moderate_0
t1,5483.759780019258,0.0007512822760823134,46108.80691855596,0.000492703761361736,0.0003769463750733246,4330.799389509362,0.0007221269096008029,0.0002225615433966726,0.002747505082238784,0.0007764633915692647,0.0,0.00026928196230169554,0.0005301325644771714,0.0019341316838639522,0.0005737936492004697,27917.99648830899,0.00032559538733325626,0.0004614579487401284,21297.982385534837,0.0009950333562697626,0.0,5173.24398522775,0.0003283797776632372,0.00023538481065921846,0.0002419557082038599,0.0025655561406510217,0.0035443636422219115,0.00033745562728177303,0.0005812350015728894,0.000682015042635751,0.001194653836990812,0.0003593470196210305,0.0005955741570447608,0.0,0.0003847749406458039,0.0006612142752897953,0.0002649406615936595,0.00030385179946890964,0.00033580195196628027,0.0003637044279248151,75975.21761033544,0.0025917430960030797,317942.66197107424,0.0006185689945614481,54229.05983409193,0.0004350631552088603,0.0005255891206784556,0.0002455163986410945,0.0002978472837904404,235212.25173537718,0.0008015461498288865,0.00027525600473324763,0.00024758733890855157,0.00034586159270260416,0.0011142020053035522,0.0005277918680855953,0.00016885927644502742,0.00013044083733292354,0.00027353737212734973,0.0003881281417967349,0.00020512908990178862,0.0002179325725061419,0.00042535007972653994,0.00025826134898709673,0.00020981505802235994,0.00018522767645033945,0.006666253257473505,0.0005613799148786138,0.00024283114680258568,0.0001200788606330194,0.0004639712841136309,0.0006747041317952155,0.00020028137512686345,0.00016148564861809205,19747.05018058009,0.0005395230964415111,0.0002731019629122934,0.00022805527433803329,0.00038517426437044617,0.00023771776695199128,0.0001469010746017801,0.00019072554432859586,0.00037474668342845366,0.0002805587847754814,0.0002106456805674122,0.00014550777183857118,70355.43206218768,0.00022138167282692445,0.00014000244926966432,0.00023803442677336,0.0002085481953424107,0.0004233771709078021,0.0003849531678967235,0.00022594324756224858,0.00023859173213049565
t2,5483.759780147109,0.0007538287019558383,28187.19337181113,0.0004907413268349678,0.0003778112606414141,4330.799389635705,0.0007064429567930736,0.00021225177419336198,0.002734659680326243,0.0007694891843541594,0.0,0.0002683212157507344,0.0005292262446085507,0.0017361942177072974,0.0005595420832847375,27917.99648640639,0.0003129144237051744,0.00046076598286360157,21297.982286961942,0.0009886628679299546,0.0,5173.243960114355,0.00032583100175593714,0.0002343982716827015,0.00023568760603926076,0.0024591188318836728,0.0032886745968329825,0.00033656637892725595,0.0005683479694341057,0.000665204576974016,0.0011427438984714664,0.0003592597151840501,0.0005922684632770757,0.0,0.00038431925970943293,0.0006887410865072601,0.0002643758787769417,0.000303553702340497,0.0003347905782610997,0.0003642213684433808,75975.2176080932,0.0025900011772634355,317942.66195695434,0.0006280112695484264,54229.05950649581,0.0004377420044339934,0.0005325756444794402,0.000247167248110294,0.00030203938666851674,235212.25173687408,0.0008014756894403179,0.00027381308457882975,0.0002474789303955662,0.0003447234032410814,0.0011043795912449748,0.000507707704157432,0.000168469005077909,0.00012977054528151121,0.00026866041846090183,0.0003720660856831299,0.00020459326597376643,0.00021615886272900988,0.00041919029771417314,0.00024902374207043366,0.0002092881489873598,0.0001839633940694164,0.006651382147514749,0.0005398659516858621,0.00024200843275986618,0.00011944307463349454,0.0004582884774606364,0.0006478164512518534,0.00019980924403983645,0.0001605424228707234,19747.050173723896,0.000514541357550276,0.0002724232352736258,0.0002262723112542708,0.00038099051213726364,0.00022969590593926827,0.0001466199661450168,0.00018944654953467264,0.0003707668553604223,0.0002701103118293728,0.00021020907971088575,0.00014488796384372321,68585.36987486307,0.0002218521626368807,0.00013966951098467233,0.00023744647281114987,0.00020984320404809648,0.00042221149266587655,0.00038481320650599467,0.00022595295740795765,0.00023961424994184982
t3,5483.759780921368,0.000755556726171557,19626.3074759224,0.0004914534541202173,0.0003793410659201955,4330.799390235622,0.0007048927338037924,0.00021172372363584702,0.0027339032929618585,0.0007695053656555846,0.0,0.0002682929615603159,0.000529173461277742,0.0016750191565670601,0.0005580229732479569,27917.996486694326,0.00031100230670570185,0.00046083185058841376,21297.982256543426,0.0009906820439417369,0.0,5173.243960411134,0.0003256702386727293,0.00023439268381262451,0.00023542529976160496,0.0024352734095140155,0.003178777322517436,0.0003361999651092388,0.0005680555922249619,0.0006646208986322125,0.0011302275038505133,0.00036046203589777296,0.0005956781999357356,0.0,0.0003830992519544143,0.0006906545715663612,0.000263815392926448,0.0003028991774122702,0.00033353698223315,0.0003631972353695168,75975.21760737263,0.0025894531050891867,317942.661964782,0.0006421930674512936,54229.05935383189,0.0004426038299300291,0.0005413507522911918,0.0002494745591976796,0.00030726666421246763,235212.25173863137,0.0008038883779008584,0.0002743146637797561,0.0002475775523363473,0.0003447511407934054,0.0011027013422835468,0.0005069543266462243,0.0001682939220984333,0.00012954155375941018,0.000266916053463399,0.0003711384977293655,0.00020435578951623633,0.00021566828738599287,0.0004171407032243544,0.00024828937342477256,0.00020905375519898918,0.00018358283589403355,0.006652789034543627,0.0005406562907102634,0.00024180250440470073,0.00011932249163744841,0.00045659515377814177,0.000646353406061295,0.00019959219362310947,0.00016024854134562576,19747.05017487117,0.0005130807568015896,0.00027216002527248346,0.00022577300434311633,0.00037995251864784746,0.0002288747224988018,0.00014648837557312326,0.00018907188881512802,0.0003708791734242695,0.00026999051912372123,0.0002100854518675503,0.000144842822924542,75054.3495995444,0.00022108762935588137,0.00013949854886658177,0.00023698907712816207,0.00021193756650567143,0.000426075083028211,0.00038823754933652206,0.000226227284248569,0.00024163611631279933
t4,5483.759781182595,0.0007554524209906411,19042.940420450253,0.0004900492012708449,0.00038042896610950716,4330.799390344033,0.0006950422386096911,0.00020584424677621942,0.0027227541039792818,0.0007640554641323774,0.0,0.00026758283623878974,0.0005284184672998116,0.0015205502718388226,0.0005502829072589596,27917.99648488481,0.00030508276508290586,0.00045986343187820456,21297.982064892258,0.0009862490160362574,0.0,5173.243926592904,0.0003239612735646877,0.0002336986371041906,0.00023189500628847747,0.0023172655278168026,0.0028151637578928833,0.00033522381124962254,0.00056052541076392,0.0006554658789770751,0.0010812145394786794,0.0003607137279442872,0.0005944616527214066,0.0,0.0003826749221583313,0.0006657432347313183,0.00026350626248210815,0.00030276223949568586,0.0003330305806113776,0.0003638002796294715,75975.21760655209,0.0025887112482823695,317942.66197319864,0.0006560422684755556,54229.05926924474,0.000447799074176644,0.0005510356319729511,0.0002524844839744642,0.0003133337590553625,235212.25174027498,0.0008002192424232973,0.00027319906496329083,0.00024763236398301215,0.0003443281000515899,0.0010922550669238392,0.0004958324473028556,0.00016805734458906097,0.00012902607482208282,0.0002627845813587189,0.0003616653755695125,0.00020402323356716456,0.00021424138641055616,0.0004113548199115153,0.00024241120821976927,0.00020872879934059882,0.00018255359951397743,0.006643254045820636,0.0005310115748321378,0.00024152812924002485,0.00011893047917165579,0.0004507116161018359,0.0006325539017689009,0.00019929687751550073,0.00015947809535600356,19747.050165635945,0.0004999874955243188,0.0002717303162082281,0.000224397103794672,0.0003756557236613949,0.00022361121208455993,0.00014633543233479607,0.00018807742881946077,0.0003672524019638843,0.0002634187835323722,0.00020985387939636345,0.00014440429406500306,72641.84771230348,0.00022188198403107282,0.00013943464463707147,0.00023676729290704885,0.0002144972769818422,0.0004318910776403571,0.0003927437135315223,0.00022674945354335694,0.0002442196647269099
t5,5483.759781941804,0.0007568603144809484,19042.940528048377,0.0004915077624922775,0.00038227600733166134,4330.799390719162,0.0006958525997467562,0.0002065119339329162,0.0027228318951011588,0.0007637082982815578,0.0,0.00026774751857027725,0.0005290794541524468,0.0015281037355391346,0.0005506012867294772,27917.99648535106,0.0003060173253861396,0.000459400475434006,21297.982083062347,0.000988366530123287,0.0,5173.243934256083,0.00032394152537739275,0.00023381702956613365,0.00023203624527905553,0.002327714958414803,0.002834864655710223,0.00033491210873556865,0.0005616814401294955,0.0006594488847264145,0.0010888951361470345,0.00036225007193436834,0.0005983298900098281,0.0,0.0003821827021701753,0.0006673239154553094,0.00026324990544413104,0.0003025435710585554,0.0003324329953784622,0.00036349898853023767,75975.21760621147,0.0025886396659007766,317942.66198177444,0.0006726103574762134,54229.05939116751,0.0004529758921462855,0.0005611373402288325,0.0002562566682402142,0.00032032157535974193,235212.25174127342,0.0008009220006268503,0.00027415363116452957,0.0002479362233665512,0.0003453075199296589,0.0010932638208015183,0.0004976696801400388,0.00016827033310032026,0.00012909981276729659,0.00026389599919677956,0.00036328509943877116,0.00020426388999174392,0.00021423423129791747,0.0004119841169372033,0.00024304104019373576,0.00020890180884799428,0.00018241164997926775,0.006646573950250203,0.0005323089290211684,0.0002418603842393393,0.00011890201759047806,0.00045158544219536486,0.0006341008651686487,0.00019947022933482347,0.00015939644777865708,19747.05016797991,0.0005012828304642745,0.0002719644299567111,0.00022430811310180258,0.000376017886187416,0.00022413564644297926,0.00014647219106306072,0.00018803400643655865,0.000368182282155056,0.0002643222777139914,0.0002101096210828295,0.0001445368455618323,76038.95269697277,0.00022181671501589155,0.00013945892767751902,0.00023666731750321304,0.00021747727532057755,0.0004373486380968278,0.000397184122340887,0.00022767522608363832,0.0002472637410380399
t6,5483.759782671315,0.0007658099444362546,37640.95503853317,0.000494714426746109,0.00038447154165297903,4330.799391493431,0.0007055002184595863,0.0002121465817542418,0.0027323325970271413,0.0007676125315396827,0.0,0.00026848644428966627,0.000530668513755107,0.0016986971416877547,0.0005585070776642018,27917.99648660588,0.000315595119163146,0.00045939273287556566,21297.98229021467,0.0009961225342879573,0.0,5173.243972482032,0.0003254980419153789,0.00023455595578360307,0.00023534983107551314,0.00245734262250359,0.003224723601228519,0.0003350752383587037,0.000569507700695659,0.0006764130809437067,0.0011505543501389682,0.0003648231881898818,0.0006061542324829761,0.0,0.00038233031209839775,0.0006810412800362711,0.0002633192567425166,0.00030286314694953723,0.000332394199453645,0.00036383585994680063,75975.21760956374,0.0025907498448927094,317942.662013875,0.0006927338202188816,54229.060092714055,0.0004603943386461964,0.0005735421860880077,0.0002613723643817617,0.0003289016272425895,235212.2517432684,0.00080450413879278,0.0002766759431436897,0.0002485807402686479,0.0003479603237239798,0.0011023284491353052,0.0005081669545138327,0.00016882260409511546,0.0001295007312035474,0.00026841531598057903,0.00037207410409658337,0.0002049469590933509,0.0002152370045538092,0.00041741679721801116,0.00024816735171024793,0.00020956090374643068,0.00018301010676832665,0.006663653631382708,0.0005446845360491102,0.00024286041753168857,0.0001192413915442254,0.0004574276466374969,0.0006470537879451944,0.0002001077511697299,0.00015988232780962441,19747.05017850423,0.0005137694478646459,0.00027290820626115327,0.0002254246736119134,0.00038032760990371127,0.00022895038829322237,0.00014691054689846102,0.0001888538238120667,0.00037292135960339043,0.0002708464289415451,0.00021089392662158738,0.00014519019542523089,79130.97271298514,0.00022299777107419365,0.00013960569285701254,0.00023706785416241578,0.0002218085636715986,0.0004479591160589452,0.00040602187186103607,0.00022980237304594958,0.00025196487310687974
t7,5483.759790418501,0.0007940646151877357,46108.8087042124,0.0005138482515473812,0.00038998358910217654,4330.799396746384,0.0007246514059737667,0.00022434431392252458,0.0027462756253503113,0.0007753386367181409,0.0,0.00026991786845811385,0.000533008723165754,0.001966534103060526,0.0005767700488439795,27917.996489831014,0.0003320785895815055,0.00045949763837924596,21297.98245827708,0.001010155888101205,0.0,5173.244018669073,0.00032878075052155287,0.00023623942925266213,0.00024308074984634684,0.002619073927829608,0.003631588938683926,0.0003356597726633501,0.0005895904874507826,0.0007082518548898791,0.0012383962580096285,0.0003685729243984777,0.000620039870351635,0.0,0.0003798003805252417,0.0006365680763293638,0.0002623495990594336,0.0003018696419000403,0.00033128933585403785,0.00036175805890520466,75975.21760640707,0.0025884500190510714,317942.662026383,0.0007497009807155041,54229.060187881194,0.0004696494385048373,0.0005868089388890545,0.00026795323561943816,0.0003389837419740208,235212.25174501885,0.0008294461846807831,0.0002923570679758242,0.00025044647822744173,0.0003567328870783662,0.0011158219971688812,0.0005340719239253938,0.00016950980855851924,0.0001301880523453353,0.0002751604559670381,0.00039283392852272934,0.00020576875723985033,0.00021707276481147724,0.0004270017440983433,0.00026147538014821575,0.0002105271116142074,0.00018442690787320095,0.0066844497141924164,0.0005760649262440763,0.00024411833677555992,0.00011985884699480225,0.0004676349935674561,0.0006848289444413237,0.00020106267304454282,0.00016103566562270053,19747.050194138184,0.0005498528530492805,0.00027437575784933205,0.0002278612369676785,0.00038802906921377205,0.00024122742463970472,0.00014753866881519082,0.00019061246188546203,0.00038062968548293686,0.00028660692681253006,0.00021202696429269136,0.00014636582591744836,93937.09383835352,0.00022065316106402254,0.00013959675814068372,0.0002364115768201889,0.0002315597834234975,0.000468322305226327,0.00041710264571867225,0.0002353639019132676,0.00026211258396332057
t8,5483.759789083648,0.0008207873197538516,46108.80876613562,0.0005330124244499575,0.0003939777378462499,4330.799395552593,0.000720547566370081,0.0002235627496989404,0.002744683848039268,0.0007711007631863001,0.0,0.0002697054226748815,0.0005335902656712926,0.0020625483656071344,0.0005940890487654122,27917.99649274194,0.0003330606577713024,0.0004573254216721675,21297.98250454381,0.0010205763307855678,0.0,5173.244038687284,0.00033136068716343667,0.00023783490170057274,0.00025235201607297413,0.0026856800379195006,0.0037358044376672797,0.00033533822553547454,0.0006153386986238256,0.0007350804733725418,0.0012859185981510962,0.00037154077517317945,0.0006337281023190026,0.0,0.0003787755766447609,0.0006397880956409168,0.000260769720073839,0.0002997100227538321,0.0003292435977184012,0.0003581918797965579,75975.21760711812,0.0025894007978805307,317942.662231908,0.0013090758862322291,54229.060728045726,0.0014048027754358788,0.0009931061855901076,0.0004387453400121225,0.0005535961716530419,235212.2517889654,0.0008375259233440225,0.0002992325174453922,0.0002508825130063926,0.0003601610472478752,0.001113557418870259,0.0005306316670966123,0.00016940207683832444,0.00012977713791841616,0.00027445430115720707,0.0003899040429805387,0.0002054641030399451,0.00021620266872014813,0.00043112117522284635,0.00027410920622906424,0.00021072191136447158,0.00018492929834686524,0.006687233671507686,0.0005792652293326235,0.00024409859777966842,0.00011959183701100396,0.0004734318656260318,0.0007633255486233237,0.00020138028441111667,0.00016165633731238883,19747.050202993476,0.0006127559789087804,0.00027503069281228725,0.00022938505046929186,0.000392795874825811,0.0002546251350046752,0.00014775737290862367,0.00019175775344918092,0.00038573150608638135,0.000302625530463821,0.0002126461014198384,0.00014710716096632948,96602.09970337283,0.00021794011728225394,0.00013982711492396593,0.0002367934657208062,0.0002983647634623083,0.0005493200141953986,0.000967954020199432,0.00025297772969488957,0.0003232098575040819
t9,5483.759788659236,0.0008037244232630943,46108.80876090416,0.0005158312822447614,0.00039181806961951333,4330.79939466833,0.0007060778849886856,0.00021762012404528988,0.002738006922035049,0.0007614779754262853,0.0,0.0002670673070472906,0.0005346144875153845,0.0018650887673881508,0.0005684270934496936,27917.99649196001,0.00031875935618112594,0.00045326578441010545,21297.98245427817,0.00100321730898947,0.0,5173.24401572394,0.0003258809106253295,0.00023420939821461434,0.0002412005600418591,0.0026099408986163214,0.003582961436602249,0.00033010270230492996,0.0005826179180172472,0.0007173669825170404,0.0012545228651437482,0.0003676259975594417,0.0006203087001700306,0.0,0.0003884452761478539,0.0006621501212609246,0.00026521572587106265,0.00030737155303085914,0.000335207675876817,0.00036980709161714485,75975.21761846008,0.0025981918764745138,317942.6619924854,0.0007121227216641801,48419.577078609684,0.0004523173816094085,0.0005646060221730125,0.0002618793631800948,0.00032814834287305764,235212.2517436062,0.0008323700185736664,0.0002883893771648665,0.00024993837629712,0.0003568480469310237,0.0010990915400219397,0.0005155598705177103,0.00016732713004657734,0.0001278196441504607,0.00026510710133981457,0.0003746232133780455,0.00020341874042100724,0.00021206663114871848,0.00041890329188380205,0.00024897204982430557,0.00020833641685537635,0.00018058349109113055,0.006677701080599269,0.0005590583460056451,0.00024182347304572356,0.0001176527295245088,0.00046257124531719315,0.0006729140816236044,0.00019925815934062954,0.00015819834665287057,19747.05019316077,0.0005383126215216067,0.0002722796362865765,0.0002240455516878464,0.0003843109540169843,0.00023302596302450892,0.00014645517439534743,0.00018797333288947076,0.00038045935954084977,0.00027792760581622566,0.0002114490684336431,0.00014495324820151397,86008.69403020994,0.00023067243426777177,0.0001405623963251353,0.00024126907055063623,0.00022725532196175437,0.0004412912436607413,0.0003881515911929972,0.00023371552394265815,0.0002571895912036188
t10,5483.759789432289,0.0007993016945593682,46108.80874054826,0.0005154254959131331,0.0003939979183653093,4330.799395418114,0.0006415227113535148,0.00018241127748183783,0.0024590902102387137,0.0007229848926389671,0.0,0.0002641056069019896,0.0005239932843228179,0.0012036576070069613,0.0005228078947187352,27917.996475802633,0.00027906428059297077,0.0004450604704598096,11500.911611556792,0.0009567139492829219,0.0,5173.242372946614,0.00031375196103547367,0.0002307617925824179,0.00022054196123696084,0.0019790136829384553,0.0020313600178368503,0.0003245206630595081,0.0005354479573463005,0.0007203308532917429,0.0012514516109815822,0.00037088529398842876,0.0006244380972469855,0.0,0.00038368070066085617,0.000647103707914205,0.00026321564670405534,0.00030316048006959824,0.0003319538982740878,0.0003634201022780979,75975.21760297717,0.0025870660061250296,317942.6611418275,0.000626886590735306,13712.979250885724,0.00043071871791215384,0.0005370414913941767,0.00025217219107476793,0.00031076423372135493,235212.25172970357,0.0008335633916568201,0.0002897876578901941,0.0002505961177441298,0.000358421701926731,0.000937324033125977,0.0004564532128152355,0.00016510359706606116,0.0001249789040794484,0.00023127759229145013,0.00033274470326145184,0.00020067781679043787,0.0002051532716928218,0.00036638706438560826,0.0002218137497109175,0.0002054671046036698,0.00017550958356296148,0.0065245470128049545,0.0005000438837851641,0.0002381913681971609,0.00011576618569620458,0.0004113211897340354,0.000597629425048151,0.00019686023420743964,0.0001546413589463164,19747.050085286104,0.00046543760493579934,0.00026848848050755415,0.0002164244840881631,0.0003453388688017919,0.00020651715095675938,0.00014500993106874986,0.00018240914232375564,0.00038156942873543946,0.0002856498971740591,0.00021217224730242417,0.00014638168767913367,75986.51573625984,0.00022327429780277,0.00013984871225312189,0.00023736245815184244,0.00021152911974017856,0.00035437971238504114,0.0003662785591715077,0.00022526193008351908,0.00023923504596709991
