period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2027,334645.22513619764,SWITCH,BASN,BASN_batteries_1,Battery,current_policies_short_retire_high_ccs,all,MWh,2027
2027,1.514068118599756e-08,SWITCH,BASN,BASN_battery_moderate_0,Battery,current_policies_short_retire_high_ccs,all,MWh,2027
2027,63289.90079998756,SWITCH,BASN,BASN_biomass_1,Other,current_policies_short_retire_high_ccs,all,MWh,2027
2027,175589.567999995,SWITCH,BASN,BASN_biomass_2,Other,current_policies_short_retire_high_ccs,all,MWh,2027
2027,8999951.391134707,SWITCH,BASN,BASN_conventional_hydroelectric_1,Hydro,current_policies_short_retire_high_ccs,all,MWh,2027
2027,9377460.768479276,SWITCH,BASN,BASN_conventional_steam_coal_1,Coal,current_policies_short_retire_high_ccs,all,MWh,2027
2027,14853863.212039288,SWITCH,BASN,BASN_conventional_steam_coal_2,Coal,current_policies_short_retire_high_ccs,all,MWh,2027
2027,2908742.774999999,SWITCH,BASN,BASN_distributed_generation_1,Distributed Solar,current_policies_short_retire_high_ccs,all,MWh,2027
2027,4344884.543999998,SWITCH,BASN,BASN_geothermal_1,Geothermal,current_policies_short_retire_high_ccs,all,MWh,2027
2027,4.666817067733731e-10,SWITCH,BASN,BASN_hydrogen_fframe_ct_moderate_0,Hydro,current_policies_short_retire_high_ccs,all,MWh,2027
2027,8.100876971254595e-10,SWITCH,BASN,BASN_hydrogen_hframe_cc_moderate_0,Hydro,current_policies_short_retire_high_ccs,all,MWh,2027
2027,524912.2272398337,SWITCH,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,5.046549322051706e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_10_anyQual_0,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,5.127163381530159e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,30359679.912182927,SWITCH,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,1.3372084095293047e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,1.873247020734958e-08,SWITCH,BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,8.720516673744294e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_4_anyQual_0,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,9.356160285022488e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_5_anyQual_1,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,6.863307875559597e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_6_anyQual_0,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,7.042476698666368e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_7_anyQual_1,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,5.374922282930574e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_8_anyQual_0,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,6.038474930763118e-09,SWITCH,BASN,BASN_landbasedwind_class3_moderate_9_anyQual_1,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,1.670038043000715e-08,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,current_policies_short_retire_high_ccs,all,MWh,2027
2027,24426779.078004103,SWITCH,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,current_policies_short_retire_high_ccs,all,MWh,2027
2027,4.633323301568749e-09,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas,current_policies_short_retire_high_ccs,all,MWh,2027
2027,5.114355590582892e-09,SWITCH,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas,current_policies_short_retire_high_ccs,all,MWh,2027
2027,5.9115969362347145e-09,SWITCH,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,current_policies_short_retire_high_ccs,all,MWh,2027
2027,2.3325990827637693e-09,SWITCH,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas,current_policies_short_retire_high_ccs,all,MWh,2027
2027,3.0141635009602902e-09,SWITCH,BASN,BASN_naturalgas_fframe_ct_moderate_0,Natural Gas,current_policies_short_retire_high_ccs,all,MWh,2027
2027,1.1949796123327788e-08,SWITCH,BASN,BASN_naturalgas_hframe_cc_moderate_0,Natural Gas,current_policies_short_retire_high_ccs,all,MWh,2027
2027,2.159536361721622e-09,SWITCH,BASN,BASN_nuclear_nuclear_moderate_0,Nuclear,current_policies_short_retire_high_ccs,all,MWh,2027
2027,3996895.5657413565,SWITCH,BASN,BASN_onshore_wind_turbine_1,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,4.057525958542434e-10,SWITCH,BASN,BASN_petroleum_liquids_1,Other,current_policies_short_retire_high_ccs,all,MWh,2027
2027,2004457.7280000001,SWITCH,BASN,BASN_small_hydroelectric_1,Hydro,current_policies_short_retire_high_ccs,all,MWh,2027
2027,19998970.00108941,SWITCH,BASN,BASN_solar_photovoltaic_1,Solar,current_policies_short_retire_high_ccs,all,MWh,2027
2027,2.505431005035773e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_0_anyQual_0,Solar,current_policies_short_retire_high_ccs,all,MWh,2027
2027,2.2351394054673928e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_1_anyQual_1,Solar,current_policies_short_retire_high_ccs,all,MWh,2027
2027,9.529783647169722e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_2_anyQual_0,Solar,current_policies_short_retire_high_ccs,all,MWh,2027
2027,9.116348887041768e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_3_anyQual_1,Solar,current_policies_short_retire_high_ccs,all,MWh,2027
2027,1.0196392483186275e-08,SWITCH,BASN,BASN_utilitypv_class1_moderate_4_anyQual_0,Solar,current_policies_short_retire_high_ccs,all,MWh,2027
2027,7.552924380663562e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_5_anyQual_1,Solar,current_policies_short_retire_high_ccs,all,MWh,2027
2027,7.445554390788443e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_6_anyQual_0,Solar,current_policies_short_retire_high_ccs,all,MWh,2027
2027,6.669114756309427e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_7_anyQual_1,Solar,current_policies_short_retire_high_ccs,all,MWh,2027
2027,6.428755990247864e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_8_anyQual_0,Solar,current_policies_short_retire_high_ccs,all,MWh,2027
2027,5.8019481865985e-09,SWITCH,BASN,BASN_utilitypv_class1_moderate_9_anyQual_1,Solar,current_policies_short_retire_high_ccs,all,MWh,2027
2027,1466974.0033439233,SWITCH,CANO,CANO_batteries_1,Battery,current_policies_short_retire_high_ccs,all,MWh,2027
2027,1.4363145772263113e-08,SWITCH,CANO,CANO_battery_moderate_0,Battery,current_policies_short_retire_high_ccs,all,MWh,2027
2027,1254706.2248312274,SWITCH,CANO,CANO_biomass_1,Other,current_policies_short_retire_high_ccs,all,MWh,2027
2027,632522.4443999955,SWITCH,CANO,CANO_biomass_2,Other,current_policies_short_retire_high_ccs,all,MWh,2027
2027,22082024.646383476,SWITCH,CANO,CANO_conventional_hydroelectric_1,Hydro,current_policies_short_retire_high_ccs,all,MWh,2027
2027,10708259.311999999,SWITCH,CANO,CANO_distributed_generation_1,Distributed Solar,current_policies_short_retire_high_ccs,all,MWh,2027
2027,6831733.708799998,SWITCH,CANO,CANO_geothermal_1,Geothermal,current_policies_short_retire_high_ccs,all,MWh,2027
2027,530831.9999748643,SWITCH,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,current_policies_short_retire_high_ccs,all,MWh,2027
2027,4.57722546755999e-10,SWITCH,CANO,CANO_hydrogen_fframe_ct_moderate_0,Hydro,current_policies_short_retire_high_ccs,all,MWh,2027
2027,7.444655047587891e-10,SWITCH,CANO,CANO_hydrogen_hframe_cc_moderate_0,Hydro,current_policies_short_retire_high_ccs,all,MWh,2027
2027,2.6539964632703848e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_0_anyQual_0,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,1.6326647537085182e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_10_anyQual_0,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,1.3086098917264773e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_11_anyQual_1,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,5.4961247579311625e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_1_anyQual_1,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,1.9961923076614914e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_2_anyQual_0,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,1.693155034071036e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_3_anyQual_1,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,2.009491575732482e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_4_anyQual_0,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
2027,1.988985942837691e-09,SWITCH,CANO,CANO_landbasedwind_class3_moderate_5_anyQual_1,Wind,current_policies_short_retire_high_ccs,all,MWh,2027
