model,line_name,planning_year,case,unit,value
SWITCH,PJMC_to_MISC,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,PJMC_to_PJMW,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,PJMC_to_MISW,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,PJME_to_NYUP,2027,current_policies_short_retire_high_ccs,MW,6320.375050731043
SWITCH,PJME_to_PJMW,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,PJME_to_NYCW,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,PJME_to_PJMD,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,MISE_to_MISC,2027,current_policies_short_retire_high_ccs,MW,4.6548860566183096e-12
SWITCH,MISE_to_PJMW,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,MISE_to_MISW,2027,current_policies_short_retire_high_ccs,MW,3.4536167463227174e-12
SWITCH,ISNE_to_NYUP,2027,current_policies_short_retire_high_ccs,MW,448.966804259544
SWITCH,ISNE_to_NYCW,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,MISC_to_SPPC,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,MISC_to_PJMW,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,MISC_to_SRCE,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,MISC_to_SPPS,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,MISC_to_MISS,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,MISC_to_SPPN,2027,current_policies_short_retire_high_ccs,MW,8.534834764691415e-12
SWITCH,MISC_to_MISW,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,CANO_to_BASN,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,CANO_to_CASO,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,CANO_to_NWPP,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,TREW_to_TRE,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,TREW_to_SPPS,2027,current_policies_short_retire_high_ccs,MW,1122.2765775490552
SWITCH,SPPC_to_SPPS,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,SPPC_to_MISS,2027,current_policies_short_retire_high_ccs,MW,2.6075752619462486e-11
SWITCH,SPPC_to_SPPN,2027,current_policies_short_retire_high_ccs,MW,616.1079719518257
SWITCH,SPPC_to_MISW,2027,current_policies_short_retire_high_ccs,MW,4.717314813272758e-12
SWITCH,FRCC_to_SRSE,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,TRE_to_SPPS,2027,current_policies_short_retire_high_ccs,MW,1.1368683772161603e-13
SWITCH,SRCA_to_PJMW,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,SRCA_to_SRCE,2027,current_policies_short_retire_high_ccs,MW,2.842170943040401e-14
SWITCH,SRCA_to_PJMD,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,SRCA_to_SRSE,2027,current_policies_short_retire_high_ccs,MW,0.0
SWITCH,NYUP_to_NYCW,2027,current_policies_short_retire_high_ccs,MW,355.19856296463695
SWITCH,PJMW_to_SRCE,2027,current_policies_short_retire_high_ccs,MW,0.0
