model,zone,planning_year,case,unit,value
SWITCH,BASN,2027,current_policies_short_retire_high_ccs,kg,33933130768.838524
SWITCH,CANO,2027,current_policies_short_retire_high_ccs,kg,12549575894.947453
SWITCH,CASO,2027,current_policies_short_retire_high_ccs,kg,15496053471.744114
SWITCH,FRCC,2027,current_policies_short_retire_high_ccs,kg,74685039926.8974
SWITCH,ISNE,2027,current_policies_short_retire_high_ccs,kg,19282949963.988464
SWITCH,MISC,2027,current_policies_short_retire_high_ccs,kg,96899317270.13478
SWITCH,MISE,2027,current_policies_short_retire_high_ccs,kg,51448077793.82373
SWITCH,MISS,2027,current_policies_short_retire_high_ccs,kg,65679566963.13835
SWITCH,MISW,2027,current_policies_short_retire_high_ccs,kg,65085550198.74945
SWITCH,NWPP,2027,current_policies_short_retire_high_ccs,kg,10557178968.954382
SWITCH,NYCW,2027,current_policies_short_retire_high_ccs,kg,21005008048.834057
SWITCH,NYUP,2027,current_policies_short_retire_high_ccs,kg,3503503483.778526
SWITCH,PJMC,2027,current_policies_short_retire_high_ccs,kg,10557878870.09591
SWITCH,PJMD,2027,current_policies_short_retire_high_ccs,kg,8374583331.549961
SWITCH,PJME,2027,current_policies_short_retire_high_ccs,kg,52634795091.038185
SWITCH,PJMW,2027,current_policies_short_retire_high_ccs,kg,136673963352.7672
SWITCH,RMRG,2027,current_policies_short_retire_high_ccs,kg,20316223303.48082
SWITCH,SPPC,2027,current_policies_short_retire_high_ccs,kg,21180656208.57098
SWITCH,SPPN,2027,current_policies_short_retire_high_ccs,kg,29000047589.8728
SWITCH,SPPS,2027,current_policies_short_retire_high_ccs,kg,11494548935.957466
SWITCH,SRCA,2027,current_policies_short_retire_high_ccs,kg,58099089826.76652
SWITCH,SRCE,2027,current_policies_short_retire_high_ccs,kg,104958612414.10672
SWITCH,SRSE,2027,current_policies_short_retire_high_ccs,kg,82149778341.82138
SWITCH,SRSG,2027,current_policies_short_retire_high_ccs,kg,44712307891.20254
SWITCH,TRE,2027,current_policies_short_retire_high_ccs,kg,70652015464.70042
SWITCH,TREW,2027,current_policies_short_retire_high_ccs,kg,6214251942.221512
SWITCH,BASN,2030,current_policies_short_retire_high_ccs,kg,28363724467.14933
SWITCH,CANO,2030,current_policies_short_retire_high_ccs,kg,9629690759.834885
SWITCH,CASO,2030,current_policies_short_retire_high_ccs,kg,13301429260.724184
SWITCH,FRCC,2030,current_policies_short_retire_high_ccs,kg,79793023496.8022
SWITCH,ISNE,2030,current_policies_short_retire_high_ccs,kg,14831525647.56702
SWITCH,MISC,2030,current_policies_short_retire_high_ccs,kg,103147291799.47438
SWITCH,MISE,2030,current_policies_short_retire_high_ccs,kg,36803353620.551384
SWITCH,MISS,2030,current_policies_short_retire_high_ccs,kg,64892625228.88857
SWITCH,MISW,2030,current_policies_short_retire_high_ccs,kg,59422058592.2473
SWITCH,NWPP,2030,current_policies_short_retire_high_ccs,kg,10989462888.540766
SWITCH,NYCW,2030,current_policies_short_retire_high_ccs,kg,15085013627.39542
SWITCH,NYUP,2030,current_policies_short_retire_high_ccs,kg,4667259146.794781
SWITCH,PJMC,2030,current_policies_short_retire_high_ccs,kg,8541147628.267503
SWITCH,PJMD,2030,current_policies_short_retire_high_ccs,kg,4204441503.702657
SWITCH,PJME,2030,current_policies_short_retire_high_ccs,kg,48956633403.723206
SWITCH,PJMW,2030,current_policies_short_retire_high_ccs,kg,157373794155.41684
SWITCH,RMRG,2030,current_policies_short_retire_high_ccs,kg,23355872847.73763
SWITCH,SPPC,2030,current_policies_short_retire_high_ccs,kg,28304913743.37713
SWITCH,SPPN,2030,current_policies_short_retire_high_ccs,kg,28367531982.462334
SWITCH,SPPS,2030,current_policies_short_retire_high_ccs,kg,8675064061.171553
SWITCH,SRCA,2030,current_policies_short_retire_high_ccs,kg,50913564282.0255
SWITCH,SRCE,2030,current_policies_short_retire_high_ccs,kg,76223401016.28282
SWITCH,SRSE,2030,current_policies_short_retire_high_ccs,kg,74821165682.22841
SWITCH,SRSG,2030,current_policies_short_retire_high_ccs,kg,34762802672.39031
SWITCH,TRE,2030,current_policies_short_retire_high_ccs,kg,79846937564.39297
SWITCH,TREW,2030,current_policies_short_retire_high_ccs,kg,5608097315.488702
SWITCH,BASN,2035,current_policies_short_retire_high_ccs,kg,30887330624.867977
SWITCH,CANO,2035,current_policies_short_retire_high_ccs,kg,17827870924.80616
SWITCH,CASO,2035,current_policies_short_retire_high_ccs,kg,18418988680.466404
SWITCH,FRCC,2035,current_policies_short_retire_high_ccs,kg,77913548372.25485
SWITCH,ISNE,2035,current_policies_short_retire_high_ccs,kg,18335799621.794834
SWITCH,MISC,2035,current_policies_short_retire_high_ccs,kg,106570763197.17377
SWITCH,MISE,2035,current_policies_short_retire_high_ccs,kg,39741135219.14752
SWITCH,MISS,2035,current_policies_short_retire_high_ccs,kg,60611021100.97834
SWITCH,MISW,2035,current_policies_short_retire_high_ccs,kg,80212233489.27213
SWITCH,NWPP,2035,current_policies_short_retire_high_ccs,kg,19219868051.78406
SWITCH,NYCW,2035,current_policies_short_retire_high_ccs,kg,23239772053.292683
SWITCH,NYUP,2035,current_policies_short_retire_high_ccs,kg,7189297039.319265
SWITCH,PJMC,2035,current_policies_short_retire_high_ccs,kg,10150374919.491833
SWITCH,PJMD,2035,current_policies_short_retire_high_ccs,kg,5516538123.013925
SWITCH,PJME,2035,current_policies_short_retire_high_ccs,kg,62098593162.58258
SWITCH,PJMW,2035,current_policies_short_retire_high_ccs,kg,172573428147.09924
SWITCH,RMRG,2035,current_policies_short_retire_high_ccs,kg,40753627284.48482
SWITCH,SPPC,2035,current_policies_short_retire_high_ccs,kg,28967172766.79817
SWITCH,SPPN,2035,current_policies_short_retire_high_ccs,kg,24298545487.764942
SWITCH,SPPS,2035,current_policies_short_retire_high_ccs,kg,7845774113.593587
SWITCH,SRCA,2035,current_policies_short_retire_high_ccs,kg,55583461563.06306
SWITCH,SRCE,2035,current_policies_short_retire_high_ccs,kg,60879467248.754425
SWITCH,SRSE,2035,current_policies_short_retire_high_ccs,kg,78847160318.51167
SWITCH,SRSG,2035,current_policies_short_retire_high_ccs,kg,21620959565.69757
SWITCH,TRE,2035,current_policies_short_retire_high_ccs,kg,74440820592.32411
SWITCH,TREW,2035,current_policies_short_retire_high_ccs,kg,4171877622.413848
SWITCH,BASN,2040,current_policies_short_retire_high_ccs,kg,26647201214.582207
