model,zone,planning_year,case,unit,value
p4_Mod_Elect_Low_RE,1,2030,Results_p1,tons,16007356.708845016
p4_Mod_Elect_Low_RE,2,2030,Results_p1,tons,102417.0552819702
p4_Mod_Elect_Low_RE,3,2030,Results_p1,tons,3.370640430804587
p4_Mod_Elect_Low_RE,4,2030,Results_p1,tons,9.587843772009592
p4_Mod_Elect_Low_RE,5,2030,Results_p1,tons,4.485221601888821
p4_Mod_Elect_Low_RE,6,2030,Results_p1,tons,5798229.539939389
p4_Mod_Elect_Low_RE,7,2030,Results_p1,tons,1754660.3936820806
p4_Mod_Elect_Low_RE,8,2030,Results_p1,tons,3532203.8957808577
p4_Mod_Elect_Low_RE,9,2030,Results_p1,tons,1400985.4911636412
p4_Mod_Elect_Low_RE,10,2030,Results_p1,tons,23413664.05684106
p4_Mod_Elect_Low_RE,11,2030,Results_p1,tons,230402314.8680425
