model,zone,resource_name,tech_type,planning_year,case,timestep,new_build,existing,unit,value
p4_Mod_Elect_Low_RE,7,NY_Z_G-I_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,all,1,0,MWh,0.5645516359036511
p4_Mod_Elect_Low_RE,7,NY_Z_G-I_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,all,1,0,MWh,0.5840771520566015
p4_Mod_Elect_Low_RE,8,NY_Z_J_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,all,1,0,MWh,2.6606556183156824
p4_Mod_Elect_Low_RE,8,NY_Z_J_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,all,1,0,MWh,1.0564043686295803
p4_Mod_Elect_Low_RE,8,NY_Z_J_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,all,1,0,MWh,0.4163473363453998
p4_Mod_Elect_Low_RE,8,NY_Z_J_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,all,1,0,MWh,0.5427662581786938
p4_Mod_Elect_Low_RE,9,NY_Z_K_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,all,1,0,MWh,3.3131415770121566
p4_Mod_Elect_Low_RE,9,NY_Z_K_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,all,1,0,MWh,1.1946740659864958
p4_Mod_Elect_Low_RE,9,NY_Z_K_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,all,1,0,MWh,0.4464860335923579
p4_Mod_Elect_Low_RE,9,NY_Z_K_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,all,1,0,MWh,0.5857030325029443
p4_Mod_Elect_Low_RE,10,PJM_EMAC_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,all,1,0,MWh,14.96772121470486
p4_Mod_Elect_Low_RE,10,PJM_EMAC_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,all,1,0,MWh,1.7586562921959084
p4_Mod_Elect_Low_RE,10,PJM_EMAC_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,all,1,0,MWh,0.51986340376238
p4_Mod_Elect_Low_RE,10,PJM_EMAC_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,all,1,0,MWh,0.6899716234145934
p4_Mod_Elect_Low_RE,11,PJM_Rest_naturalgas_ccccsavgcf_moderate_0,NaturalGas_CCCCSAvgCF_Moderate,2030,Results_p1,all,1,0,MWh,0.5621311690822588
p4_Mod_Elect_Low_RE,11,PJM_Rest_naturalgas_ccavgcf_moderate_0,NaturalGas_CCAvgCF_Moderate,2030,Results_p1,all,1,0,MWh,4.454572744787583
p4_Mod_Elect_Low_RE,11,PJM_Rest_naturalgas_ctavgcf_moderate_0,NaturalGas_CTAvgCF_Moderate,2030,Results_p1,all,1,0,MWh,1.3543790901083552
p4_Mod_Elect_Low_RE,11,PJM_Rest_nuclear_nuclear_moderate_0,Nuclear_Nuclear_Moderate,2030,Results_p1,all,1,0,MWh,0.5362083484272945
p4_Mod_Elect_Low_RE,11,PJM_Rest_naturalgas_ccs100_moderate_0,NaturalGas_CCS100_Moderate,2030,Results_p1,all,1,0,MWh,0.5906964499249061
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshore_wind_turbine_1,Offshore Wind Turbine,2030,Results_p1,all,0,1,MWh,0.0
p4_Mod_Elect_Low_RE,1,NENG_Rest_onshore_wind_turbine_1,Onshore Wind Turbine,2030,Results_p1,all,0,1,MWh,1284472.8505190015
p4_Mod_Elect_Low_RE,1,NENG_Rest_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,all,0,1,MWh,927361.31272883
p4_Mod_Elect_Low_RE,2,NY_Z_A_onshore_wind_turbine_1,Onshore Wind Turbine,2030,Results_p1,all,0,1,MWh,251856.3655789968
p4_Mod_Elect_Low_RE,2,NY_Z_A_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,all,0,1,MWh,5507.706819211664
p4_Mod_Elect_Low_RE,3,NY_Z_B_onshore_wind_turbine_1,Onshore Wind Turbine,2030,Results_p1,all,0,1,MWh,0.0
p4_Mod_Elect_Low_RE,3,NY_Z_B_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,all,0,1,MWh,3265.223932743566
p4_Mod_Elect_Low_RE,4,NY_Z_C&E_onshore_wind_turbine_1,Onshore Wind Turbine,2030,Results_p1,all,0,1,MWh,1571277.8641296483
p4_Mod_Elect_Low_RE,4,NY_Z_C&E_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,all,0,1,MWh,66816.71316411598
p4_Mod_Elect_Low_RE,5,NY_Z_D_onshore_wind_turbine_1,Onshore Wind Turbine,2030,Results_p1,all,0,1,MWh,1039392.2292264728
p4_Mod_Elect_Low_RE,5,NY_Z_D_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,all,0,1,MWh,2902.2254441931104
p4_Mod_Elect_Low_RE,6,NY_Z_F_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,all,0,1,MWh,13812.360780172425
p4_Mod_Elect_Low_RE,7,NY_Z_G-I_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,all,0,1,MWh,10015.849882630917
p4_Mod_Elect_Low_RE,10,PJM_EMAC_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,all,0,1,MWh,1262159.114529404
p4_Mod_Elect_Low_RE,11,PJM_Rest_onshore_wind_turbine_1,Onshore Wind Turbine,2030,Results_p1,all,0,1,MWh,12539942.04339272
p4_Mod_Elect_Low_RE,11,PJM_Rest_solar_photovoltaic_1,Solar Photovoltaic,2030,Results_p1,all,0,1,MWh,1437289.436091056
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class3_advanced_fixed_1_0,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,9198986.386805575
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class3_advanced_fixed_1_1,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,5.948241570138626
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class3_advanced_fixed_1_2,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,3.1286286815609974
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class3_advanced_fixed_1_3,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,10.842139987013024
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class3_advanced_fixed_1_4,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,3.536351433451036
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class3_advanced_fixed_1_5,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,0.7505943188408629
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class3_advanced_fixed_0_0,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,2704745.110126396
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class3_advanced_fixed_0_1,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,8.319419699824138
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class3_advanced_fixed_0_2,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,3123060.809540436
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class3_advanced_fixed_0_3,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,911818.0191286328
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class3_advanced_fixed_0_4,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,2.1919671805985623
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class3_advanced_fixed_0_5,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,0.8397769505684708
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class12_advanced_floating_0_0,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.2121251901851337
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class12_advanced_floating_0_1,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.2054075621995004
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class12_advanced_floating_0_2,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.160163868996472
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class12_advanced_floating_0_3,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.2596877930111629
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class12_advanced_floating_0_4,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.2003657316998642
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class12_advanced_floating_0_5,OffShoreWind_Class12_Advanced_floating_0,2030,Results_p1,all,1,0,MWh,0.1723508843749276
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class12_advanced_floating_1_0,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.2626669883781755
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class12_advanced_floating_1_1,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.2921605918557864
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class12_advanced_floating_1_2,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.2104060607319836
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class12_advanced_floating_1_3,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.2564371649738663
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class12_advanced_floating_1_4,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.2117737602961742
p4_Mod_Elect_Low_RE,1,NENG_Rest_offshorewind_class12_advanced_floating_1_5,OffShoreWind_Class12_Advanced_floating_1,2030,Results_p1,all,1,0,MWh,0.2666862605181029
p4_Mod_Elect_Low_RE,1,NENG_Rest_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,125532.61692113316
p4_Mod_Elect_Low_RE,1,NENG_Rest_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,23488723.318667226
p4_Mod_Elect_Low_RE,1,NENG_Rest_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.3378272847209405
p4_Mod_Elect_Low_RE,1,NENG_Rest_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.4494817783194105
p4_Mod_Elect_Low_RE,1,NENG_Rest_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4528472143123802
p4_Mod_Elect_Low_RE,1,NENG_Rest_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.7486724583196481
p4_Mod_Elect_Low_RE,1,NENG_Rest_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.2089124957480597
p4_Mod_Elect_Low_RE,1,NENG_Rest_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,5193111.802239235
p4_Mod_Elect_Low_RE,1,NENG_Rest_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.411374127954879
p4_Mod_Elect_Low_RE,1,NENG_Rest_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4865562849893271
p4_Mod_Elect_Low_RE,1,NENG_Rest_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.2412357176141011
p4_Mod_Elect_Low_RE,1,NENG_Rest_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3278572537215221
p4_Mod_Elect_Low_RE,2,NY_Z_A_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.8780446082519999
p4_Mod_Elect_Low_RE,2,NY_Z_A_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.8198974542558528
p4_Mod_Elect_Low_RE,2,NY_Z_A_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.6540744240969298
p4_Mod_Elect_Low_RE,2,NY_Z_A_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.7679708609340576
p4_Mod_Elect_Low_RE,2,NY_Z_A_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3610096927771545
p4_Mod_Elect_Low_RE,2,NY_Z_A_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.9091127774363036
p4_Mod_Elect_Low_RE,2,NY_Z_A_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.7755167021718985
p4_Mod_Elect_Low_RE,2,NY_Z_A_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,9490187.533472672
p4_Mod_Elect_Low_RE,2,NY_Z_A_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.8935596162280232
p4_Mod_Elect_Low_RE,2,NY_Z_A_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4928483954250344
p4_Mod_Elect_Low_RE,2,NY_Z_A_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3128471491483588
p4_Mod_Elect_Low_RE,2,NY_Z_A_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.2646243253994534
p4_Mod_Elect_Low_RE,3,NY_Z_B_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.3126966833463225
p4_Mod_Elect_Low_RE,3,NY_Z_B_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1366293.621591349
p4_Mod_Elect_Low_RE,3,NY_Z_B_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.939734923446914
p4_Mod_Elect_Low_RE,3,NY_Z_B_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,4.371589302018892
p4_Mod_Elect_Low_RE,3,NY_Z_B_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.2774101409641157
p4_Mod_Elect_Low_RE,3,NY_Z_B_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.8854557000773124
p4_Mod_Elect_Low_RE,3,NY_Z_B_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,103800.81654414354
p4_Mod_Elect_Low_RE,3,NY_Z_B_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,4.598614979784922
p4_Mod_Elect_Low_RE,3,NY_Z_B_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.0395746959225995
p4_Mod_Elect_Low_RE,3,NY_Z_B_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.0438571811399415
p4_Mod_Elect_Low_RE,3,NY_Z_B_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.433416712766543
p4_Mod_Elect_Low_RE,3,NY_Z_B_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4994547611117561
p4_Mod_Elect_Low_RE,4,NY_Z_C&E_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,2.238950712271912
p4_Mod_Elect_Low_RE,4,NY_Z_C&E_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,2623398.8668782203
p4_Mod_Elect_Low_RE,4,NY_Z_C&E_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.8837015093557856
p4_Mod_Elect_Low_RE,4,NY_Z_C&E_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.8781395991085943
p4_Mod_Elect_Low_RE,4,NY_Z_C&E_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3251934322486237
p4_Mod_Elect_Low_RE,4,NY_Z_C&E_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.5744999056375409
p4_Mod_Elect_Low_RE,4,NY_Z_C&E_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,19539127.60147522
p4_Mod_Elect_Low_RE,4,NY_Z_C&E_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,4.431643035720489
p4_Mod_Elect_Low_RE,4,NY_Z_C&E_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.9949972010622234
p4_Mod_Elect_Low_RE,4,NY_Z_C&E_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.1751332262597785
p4_Mod_Elect_Low_RE,4,NY_Z_C&E_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.6114587518643932
p4_Mod_Elect_Low_RE,4,NY_Z_C&E_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3903299761037492
p4_Mod_Elect_Low_RE,5,NY_Z_D_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,2.778717294589336
p4_Mod_Elect_Low_RE,5,NY_Z_D_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,29.97063920769541
p4_Mod_Elect_Low_RE,5,NY_Z_D_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.1285555006396133
p4_Mod_Elect_Low_RE,5,NY_Z_D_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.6789811588534105
p4_Mod_Elect_Low_RE,5,NY_Z_D_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3622713660708849
p4_Mod_Elect_Low_RE,5,NY_Z_D_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.5542221643937879
p4_Mod_Elect_Low_RE,5,NY_Z_D_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,2821356.644421449
p4_Mod_Elect_Low_RE,5,NY_Z_D_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,3.710824988111059
p4_Mod_Elect_Low_RE,5,NY_Z_D_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.3142472065205446
p4_Mod_Elect_Low_RE,5,NY_Z_D_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.2838618262714874
p4_Mod_Elect_Low_RE,5,NY_Z_D_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.6432117800828651
p4_Mod_Elect_Low_RE,5,NY_Z_D_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.398638786771824
p4_Mod_Elect_Low_RE,6,NY_Z_F_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.9448759412909212
p4_Mod_Elect_Low_RE,6,NY_Z_F_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,5.7261211723360885
p4_Mod_Elect_Low_RE,6,NY_Z_F_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.3934099893654984
p4_Mod_Elect_Low_RE,6,NY_Z_F_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.710736733269615
p4_Mod_Elect_Low_RE,6,NY_Z_F_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.2052419359994118
p4_Mod_Elect_Low_RE,6,NY_Z_F_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4233036127756564
p4_Mod_Elect_Low_RE,6,NY_Z_F_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,16005103.882053524
p4_Mod_Elect_Low_RE,6,NY_Z_F_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,4.749568177275141
p4_Mod_Elect_Low_RE,6,NY_Z_F_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.6331345371570465
p4_Mod_Elect_Low_RE,6,NY_Z_F_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.1517384116008067
p4_Mod_Elect_Low_RE,6,NY_Z_F_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.6429280361177363
p4_Mod_Elect_Low_RE,6,NY_Z_F_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4445962007682033
p4_Mod_Elect_Low_RE,7,NY_Z_G-I_landbasedwind_class1_advanced_1,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,23731.655516029943
p4_Mod_Elect_Low_RE,7,NY_Z_G-I_landbasedwind_class1_advanced_2,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.6631359063270255
p4_Mod_Elect_Low_RE,7,NY_Z_G-I_landbasedwind_class1_advanced_3,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.1137805566910521
p4_Mod_Elect_Low_RE,7,NY_Z_G-I_landbasedwind_class1_advanced_4,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.9419210081802212
p4_Mod_Elect_Low_RE,7,NY_Z_G-I_landbasedwind_class1_advanced_5,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.0639651087670602
p4_Mod_Elect_Low_RE,7,NY_Z_G-I_landbasedwind_class1_advanced_6,LandbasedWind_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.0616951344708096
p4_Mod_Elect_Low_RE,7,NY_Z_G-I_utilitypv_class1_advanced_1,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1381342.556905791
p4_Mod_Elect_Low_RE,7,NY_Z_G-I_utilitypv_class1_advanced_2,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,2071034.5653703175
p4_Mod_Elect_Low_RE,7,NY_Z_G-I_utilitypv_class1_advanced_3,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,1.924216889574967
p4_Mod_Elect_Low_RE,7,NY_Z_G-I_utilitypv_class1_advanced_4,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,5.47809392895118
p4_Mod_Elect_Low_RE,7,NY_Z_G-I_utilitypv_class1_advanced_5,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.4487070733009509
p4_Mod_Elect_Low_RE,7,NY_Z_G-I_utilitypv_class1_advanced_6,UtilityPV_Class1_Advanced_,2030,Results_p1,all,1,0,MWh,0.8902855627872986
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_1_0,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,2377491.9567139465
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_1_1,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,2697254.304888752
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_1_2,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,3402759.773187959
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_1_3,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,1552501.1601263182
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_1_4,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,3639929.673657388
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_1_5,OffShoreWind_Class3_Advanced_fixed_1,2030,Results_p1,all,1,0,MWh,256292.65649794543
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_0_0,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,1444640.8712554744
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_0_1,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,409490.07322363794
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_0_2,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,1296806.2462035697
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_0_3,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,644575.585746849
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_0_4,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,882027.4242575496
p4_Mod_Elect_Low_RE,8,NY_Z_J_offshorewind_class3_advanced_fixed_0_5,OffShoreWind_Class3_Advanced_fixed_0,2030,Results_p1,all,1,0,MWh,367694.9348856032
