region,marginal_price,total_demand
BASN,28.728959301978577,104415840.0
CASO,32.31490016268616,106247405.0
CANO,32.450817553386365,164112380.0
FRCC,30.201753548170636,254835658.0
ISNE,30.96033522638473,132079030.0
MISC,24.754640197970634,186790489.0
MISE,27.801324175892393,102056388.0
MISS,25.535001718227672,175440371.0
MISW,23.36830324959767,225553160.0
NWPP,29.93953360876885,195981047.0
NYCW,26.97111382241388,76993625.0
NYUP,20.441181105225496,70257166.0
PJMC,24.631110028287882,118765758.0
PJMD,27.80564457049053,110841999.0
PJME,24.366813271916396,289082184.0
PJMW,24.795019766223323,310165370.0
RMRG,22.09877327886313,88883482.0
SPPC,22.35396387416894,78239307.0
SPPN,21.513738673774824,49626459.0
SPPS,22.181702325502805,122178131.0
SRCA,26.845451958911685,218636717.0
SRCE,25.98691502835111,214888614.0
SRSE,28.908895957245846,242597067.0
SRSG,29.042345419723038,137828950.0
TRE,23.876802427127515,426645124.0
TREW,21.75287111916368,19988250.0
