model,line_name,planning_year,case,unit,value
SWITCH,PJMC_to_MISC,2027,current_policies_52_week,MW,0.0
SWITCH,PJMC_to_PJMW,2027,current_policies_52_week,MW,0.0
SWITCH,PJMC_to_MISW,2027,current_policies_52_week,MW,0.0
SWITCH,PJME_to_NYUP,2027,current_policies_52_week,MW,0.0
SWITCH,PJME_to_PJMW,2027,current_policies_52_week,MW,0.0
SWITCH,PJME_to_NYCW,2027,current_policies_52_week,MW,139.91981999999996
SWITCH,PJME_to_PJMD,2027,current_policies_52_week,MW,0.0
SWITCH,MISE_to_MISC,2027,current_policies_52_week,MW,0.0
SWITCH,MISE_to_PJMW,2027,current_policies_52_week,MW,0.0
SWITCH,MISE_to_MISW,2027,current_policies_52_week,MW,0.0
SWITCH,ISNE_to_NYUP,2027,current_policies_52_week,MW,307.8762300000001
SWITCH,ISNE_to_NYCW,2027,current_policies_52_week,MW,0.0
SWITCH,MISC_to_SPPC,2027,current_policies_52_week,MW,0.0
SWITCH,MISC_to_PJMW,2027,current_policies_52_week,MW,0.0
SWITCH,MISC_to_SRCE,2027,current_policies_52_week,MW,0.0
SWITCH,MISC_to_SPPS,2027,current_policies_52_week,MW,0.0
SWITCH,MISC_to_MISS,2027,current_policies_52_week,MW,0.0
SWITCH,MISC_to_SPPN,2027,current_policies_52_week,MW,0.0
SWITCH,MISC_to_MISW,2027,current_policies_52_week,MW,0.0
SWITCH,CANO_to_BASN,2027,current_policies_52_week,MW,0.0
SWITCH,CANO_to_CASO,2027,current_policies_52_week,MW,0.0
SWITCH,CANO_to_NWPP,2027,current_policies_52_week,MW,0.0
SWITCH,TREW_to_TRE,2027,current_policies_52_week,MW,0.0
SWITCH,TREW_to_SPPS,2027,current_policies_52_week,MW,361.37877000000003
SWITCH,SPPC_to_SPPS,2027,current_policies_52_week,MW,0.0
SWITCH,SPPC_to_MISS,2027,current_policies_52_week,MW,0.0
SWITCH,SPPC_to_SPPN,2027,current_policies_52_week,MW,13.836530000000039
SWITCH,SPPC_to_MISW,2027,current_policies_52_week,MW,0.0
SWITCH,FRCC_to_SRSE,2027,current_policies_52_week,MW,0.0
SWITCH,TRE_to_SPPS,2027,current_policies_52_week,MW,0.0
SWITCH,SRCA_to_PJMW,2027,current_policies_52_week,MW,0.0
SWITCH,SRCA_to_SRCE,2027,current_policies_52_week,MW,0.0
SWITCH,SRCA_to_PJMD,2027,current_policies_52_week,MW,0.0
SWITCH,SRCA_to_SRSE,2027,current_policies_52_week,MW,0.0
SWITCH,NYUP_to_NYCW,2027,current_policies_52_week,MW,4817.12717
SWITCH,PJMW_to_SRCE,2027,current_policies_52_week,MW,0.0
SWITCH,PJMW_to_PJMD,2027,current_policies_52_week,MW,0.0
SWITCH,BASN_to_RMRG,2027,current_policies_52_week,MW,0.0
