region,marginal_price,total_demand
BASN,30.92146561146212,154373402.0
CASO,34.47829750009293,141559023.0
CANO,35.599265881608474,219102255.0
FRCC,34.817522091795425,305390926.0
ISNE,49.00040676821598,185912448.0
MISC,29.72554187686201,243790194.0
MISE,35.07025351173557,126030936.0
MISS,28.5393984778361,223677305.0
MISW,31.86311623601227,294141188.0
NWPP,52.60295723308886,260888430.0
NYCW,44.695294041266955,97972883.0
NYUP,32.41936983692937,85901025.0
PJMC,31.90805039450752,142659266.0
PJMD,34.42102994058517,134294097.0
PJME,38.176188502474936,361596414.0
PJMW,33.41699546220513,381430632.0
RMRG,25.69575150164824,129535560.0
SPPC,26.724956478660253,101870818.0
SPPN,25.226512968958385,67540119.0
SPPS,23.649673849009538,162787259.0
SRCA,33.855541778005716,263347390.0
SRCE,30.55496120338606,264512199.0
SRSE,32.5505986716132,303257618.0
SRSG,29.866295435794573,183293864.0
TRE,25.997400985439768,515960435.0
TREW,22.952093681832196,24676479.0
