Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-2.1692039910392882e-10,-2.115675946216305e-9,-2.7784365698848097e-9,-1.3965724346489967e-9,-1.2860078427815997e-8,-2.2709415568319383e-9,-1.2902335091101717e-9,-3.509489857514123e-10,-1.0569286949951321e-9,-1.572872856860885e-10,-4.4939268532387265e-11
t2,-2.3139370189821048e-10,-2.271735090797124e-9,-2.9905926343534797e-9,-1.501149119335769e-9,-1.3825819914531679e-8,-2.4428993999942446e-9,-1.3837818267881196e-9,-3.759678489496987e-10,-1.1349682998214817e-9,-1.6245129096726706e-10,-4.615666353107143e-11
t3,-2.3999240580097354e-10,-2.370022127509786e-9,-3.1255585510563444e-9,-1.5672595518268446e-9,-1.4476522966669976e-8,-2.5510957442619663e-9,-1.4425413257869568e-9,-3.913879147428037e-10,-1.183922929341397e-9,-1.648865917513923e-10,-4.693806968936756e-11
t4,-2.43822917606185e-10,-2.4256412294922776e-9,-3.2034428796966334e-9,-1.6049561324644284e-9,-1.4864799069695074e-8,-2.6127074111806866e-9,-1.4750475135917777e-9,-4.003306293136437e-10,-1.2119389160420142e-9,-1.652326281578306e-10,-4.6894861063873265e-11
t5,-2.454922003081078e-10,-2.468622845377999e-9,-3.2569380261932584e-9,-1.6324732949215173e-9,-1.510440537089776e-8,-2.6612381142290468e-9,-1.5004445538266958e-9,-4.0679620382691973e-10,-1.2323026994535062e-9,-1.630930367171094e-10,-4.593407651716346e-11
t6,-2.3884720362981235e-10,-2.4489796361974677e-9,-3.22974311046998e-9,-1.6199366386867838e-9,-1.5023085293789462e-8,-2.6405741270461224e-9,-1.4879755217039174e-9,-4.04066770413704e-10,-1.2219449192690515e-9,-1.5389730692513533e-10,-4.305734233167205e-11
t7,-2.3075345888643275e-10,-2.3282127785010864e-9,-3.064971272360711e-9,-1.538973470931769e-9,-1.4178653416614081e-8,-2.506526505082866e-9,-1.413453051347833e-9,-3.8577664395519776e-10,-1.1575207020101554e-9,-1.384997998242523e-10,-3.854087866960518e-11
t8,-1.976110205004048e-10,-2.0760409131155807e-9,-2.7278827217193156e-9,-1.3707984328468865e-9,-1.2566593103627727e-8,-2.230345929851211e-9,-1.264340555686008e-9,-3.4597094861544156e-10,-1.0334119439826968e-9,-1.3305216654650654e-10,-3.6163505316435896e-11
t9,-1.764314327399896e-10,-2.005710581257255e-9,-2.6035883488980048e-9,-1.3731850175698536e-9,-1.0921281766637287e-8,-2.1618816510792466e-9,-1.2463515968521359e-9,-3.420040520973644e-10,-1.0507223838910428e-9,-1.3355551187578875e-10,-3.660060923743785e-11
t10,-1.85248592105208e-10,-1.8704506217935085e-9,-2.4460877837523127e-9,-1.2332521945110538e-9,-1.1276833538915804e-8,-2.0002319530775437e-9,-1.1443823872964094e-9,-3.1167995285186945e-10,-9.34615912211613e-10,-1.3102465654914433e-10,-3.7700180500682567e-11
t11,-1.8387731614329497e-10,-1.8476943500278044e-9,-2.420112251493637e-9,-1.220287619148201e-9,-1.110868151924795e-8,-1.9788854245970317e-9,-1.1315427973357435e-9,-3.084458036028151e-10,-9.251152415434165e-10,-1.3190319891159923e-10,-3.862842667845991e-11
t12,-1.8219042201914046e-10,-1.8555898269747766e-9,-2.4264713700397922e-9,-1.2240388728086595e-9,-1.1186485309361692e-8,-1.9856466767596988e-9,-1.1372455891446561e-9,-3.0912218165730217e-10,-9.292968090850802e-10,-1.3508105377915486e-10,-3.932765253359012e-11
t13,-1.752115796540478e-10,-1.8604864704443875e-9,-2.432707306389441e-9,-1.22711517216893e-9,-1.1184859611080485e-8,-1.9879785586443947e-9,-1.139457554898771e-9,-3.097304483160075e-10,-9.321113505017725e-10,-1.368984613566028e-10,-3.99303815860133e-11
t14,-1.7725329329353478e-10,-1.8788102343472974e-9,-2.459047787687886e-9,-1.2397036516816291e-9,-1.132335273871153e-8,-2.009993406043712e-9,-1.1514073062856638e-9,-3.1263985001684535e-10,-9.419201901808097e-10,-1.3789290047435928e-10,-4.065592578656371e-11
t15,-1.7651145492921142e-10,-1.8792402528106202e-9,-2.4760502164822772e-9,-1.2699186910125413e-9,-1.1142033373988074e-8,-2.031058999083032e-9,-1.1517408382192293e-9,-3.2981495991538267e-10,-9.734104227338994e-10,-1.3827459522769948e-10,-4.1065437563190466e-11
t16,-1.7206419829851362e-10,-1.8472640644268088e-9,-2.4160321856531514e-9,-1.2187680816698955e-9,-1.1097561403801625e-8,-1.9753059164178847e-9,-1.132170081885747e-9,-3.0789719938981133e-10,-9.264929853404974e-10,-1.3415703827808407e-10,-4.0346715876157704e-11
t17,-1.7256265166564455e-10,-1.7987506436484809e-9,-2.35129029079203e-9,-1.1864515726163493e-9,-1.0846062794844888e-8,-1.921179478082272e-9,-1.1020932000716283e-9,-3.005708428918877e-10,-9.007897533888948e-10,-1.247980337133959e-10,-3.827127124844795e-11
t18,-1.526692734546055e-10,-1.700776127481122e-9,-2.2186077203769936e-9,-1.120895878837148e-9,-1.0162326960488269e-8,-1.814826126285592e-9,-1.042189219543781e-9,-2.85120067666553e-10,-8.504652718915898e-10,-1.1589704834015538e-10,-3.484628000278641e-11
t19,-1.498414274123624e-10,-1.6502486077239424e-9,-2.1690387371061896e-9,-1.11717836075658e-9,-9.713299884633913e-9,-1.7826593986228207e-9,-1.0133197233045964e-9,-2.9139236074109017e-10,-8.560045016901537e-10,-1.1749254016833898e-10,-3.465575516648522e-11
t20,-1.5940977961086063e-10,-1.8270874066206202e-9,-2.3703884972725784e-9,-1.2510296604942513e-9,-9.949135125986488e-9,-1.966140654021908e-9,-1.1389280897372997e-9,-3.123788322450633e-10,-9.635110531214583e-10,-1.252002055555331e-10,-3.664843366925173e-11
t21,-1.6517458853569012e-10,-1.8769491290228928e-9,-2.4353961879363257e-9,-1.2839909357885167e-9,-1.0157884612230375e-8,-2.0194636890483933e-9,-1.1683391504855865e-9,-3.1670310614112417e-10,-9.874350246010304e-10,-1.333503976793291e-10,-3.790867714077273e-11
t22,-1.756531108612231e-10,-1.9630771179982335e-9,-2.5470548521189854e-9,-1.3433178429483477e-9,-1.067022505922072e-8,-2.1110219422246336e-9,-1.2236966510017639e-9,-3.3226542959005006e-10,-1.0359007099711502e-9,-1.327821805236376e-10,-3.6365703837028883e-11
t23,-1.9996870266860016e-10,-1.9613125434665475e-9,-2.5849449419035478e-9,-1.324047476912715e-9,-1.1667203964330706e-8,-2.1204119475125487e-9,-1.2018345379602677e-9,-3.4334008612659496e-10,-1.0165309255721529e-9,-1.5349606555516882e-10,-4.2625883999036174e-11
t24,-2.2058179090527364e-10,-2.087967286307167e-9,-2.7513392459511266e-9,-1.407543602177629e-9,-1.2465692256779085e-8,-2.2568394508883097e-9,-1.2770361859324276e-9,-3.645226047360117e-10,-1.0788404562968284e-9,-1.564969735846587e-10,-4.168528148209706e-11
t25,-2.332732298175405e-10,-2.2701944495692107e-9,-2.987202389610167e-9,-1.4998768753335602e-9,-1.382960440045235e-8,-2.439091679037166e-9,-1.3852712793118825e-9,-3.7463986914437213e-10,-1.1399405530752113e-9,-1.6748538730657075e-10,-4.4108107071770025e-11
t26,-2.408680338753846e-10,-2.419804791921606e-9,-3.1926691291152033e-9,-1.6016310603693226e-9,-1.4869813550829026e-8,-2.603413547139999e-9,-1.4745090164281606e-9,-3.984658425410944e-10,-1.2142760690052286e-9,-1.8125678261798609e-10,-4.975715258539122e-11
t27,-2.4920289520894164e-10,-2.5251978379275575e-9,-3.334808783965849e-9,-1.6711823777786624e-9,-1.5535745208520257e-8,-2.7212789986670282e-9,-1.5368808134223043e-9,-4.1492298710059886e-10,-1.2669801058729577e-9,-1.802926397673011e-10,-4.693663393864212e-11
t28,-2.664175336504504e-10,-2.5797359474855736e-9,-3.413842221875369e-9,-1.7092338659355635e-9,-1.581841203125757e-8,-2.785135171244782e-9,-1.5692413998133646e-9,-4.238796788721849e-10,-1.2938413514043804e-9,-1.7631711612690032e-10,-4.62303868953987e-11
t29,-2.730111861208838e-10,-2.6127333484379465e-9,-3.458307921380248e-9,-1.7314076307942672e-9,-1.6072532666865917e-8,-2.8206106690858047e-9,-1.5897461114365599e-9,-4.291997427217905e-10,-1.3106350726632435e-9,-1.8114456283701795e-10,-4.941137401187591e-11
t30,-2.5963434758721533e-10,-2.5906207238630573e-9,-3.422633648266351e-9,-1.7137075500790902e-9,-1.5885357583865324e-8,-2.793619563402344e-9,-1.5747375954263876e-9,-4.255978796188593e-10,-1.296659813741262e-9,-1.6277407426984357e-10,-4.628748039633083e-11
t31,-2.353725947505563e-10,-2.4416779837186987e-9,-3.22391503351858e-9,-1.6414529367787168e-9,-1.4660135702445568e-8,-2.6452283633642744e-9,-1.526598549387445e-9,-4.2454321114954313e-10,-1.2478684839317659e-9,-1.5023789066806007e-10,-4.159027266619005e-11
t32,-2.0549617561898218e-10,-2.194456023699435e-9,-2.8842594147094802e-9,-1.4499958860015697e-9,-1.3353902771167058e-8,-2.3577474674157423e-9,-1.3368886821729148e-9,-3.6379543479919276e-10,-1.0955195723787335e-9,-1.3707203432110176e-10,-3.8917075295730166e-11
t33,-1.8888658630914975e-10,-2.0829224254615854e-9,-2.7256720696624364e-9,-1.4210034020612398e-9,-1.1966490497750921e-8,-2.248074072855243e-9,-1.2912841303566399e-9,-3.7035733547020034e-10,-1.0929906989991747e-9,-1.44133348791866e-10,-3.945045416560772e-11
t34,-1.9320140255686288e-10,-2.0334361387419118e-9,-2.664620606441061e-9,-1.3420891023352802e-9,-1.2281367242160429e-8,-2.1775461872543104e-9,-1.2444440338170502e-9,-3.3650601354203895e-10,-1.0204832587558397e-9,-1.4349984211607168e-10,-4.080641564956931e-11
t35,-1.82620508572818e-10,-2.0116714159490224e-9,-2.638938516488193e-9,-1.327968735586614e-9,-1.2174219764936905e-8,-2.1533362536776764e-9,-1.2319668411888312e-9,-3.3325488968710883e-10,-1.0097788419399255e-9,-1.4548742758120122e-10,-4.178635671646968e-11
t36,-1.8225590157633474e-10,-2.0159536703954906e-9,-2.6443182447657645e-9,-1.3312864645597967e-9,-1.2175578253674937e-8,-2.1585845814494164e-9,-1.2350710390617158e-9,-3.336421127584216e-10,-1.013825402225222e-9,-1.4846066792612592e-10,-4.258898928885147e-11
t37,-1.8304835090056755e-10,-2.018844077323205e-9,-2.648983050303306e-9,-1.3329574700335347e-9,-1.2226918204736495e-8,-2.1614855138090937e-9,-1.2370387448226885e-9,-3.338718607085423e-10,-1.0154013865629928e-9,-1.5112444211830333e-10,-4.333890594872442e-11
t38,-1.8592157046619804e-10,-2.0450209204905086e-9,-2.682923023039176e-9,-1.350507233176364e-9,-1.2391533510165824e-8,-2.1893208880538554e-9,-1.2533870337504567e-9,-3.377469832409536e-10,-1.029010174482991e-9,-1.5331650855882005e-10,-4.411787026583997e-11
t39,-1.8573056754824503e-10,-2.0525157902297506e-9,-2.6938009406540012e-9,-1.3552044930943637e-9,-1.24478151416607e-8,-2.1981978795850446e-9,-1.2583229076629941e-9,-3.3916227788604215e-10,-1.0334564655838914e-9,-1.5385280708606301e-10,-4.4651154856779807e-11
t40,-1.8178173833307717e-10,-2.0161459454232794e-9,-2.6442852140981474e-9,-1.3305219854284714e-9,-1.2173621281757994e-8,-2.157997386463103e-9,-1.235089017052269e-9,-3.338081623712696e-10,-1.0137968070812473e-9,-1.4930734353945692e-10,-4.405523144914432e-11
