model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
GenX,BASN,BASN_batteries_1,Battery,2027,base_short_current_policies_retire,MW,935.8,935.8
GenX,BASN,BASN_biomass_1,Other,2027,base_short_current_policies_retire,MW,8.1,8.1
GenX,BASN,BASN_biomass_2,Other,2027,base_short_current_policies_retire,MW,20.6,20.6
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,base_short_current_policies_retire,MW,2522.6,2522.6
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2027,base_short_current_policies_retire,MW,1178.2,1177.39
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2027,base_short_current_policies_retire,MW,1822,1821.46
GenX,BASN,BASN_geothermal_1,Geothermal,2027,base_short_current_policies_retire,MW,497.8,497.8
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,base_short_current_policies_retire,MW,1018.3,4.86503
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,base_short_current_policies_retire,MW,7294,7287.35
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,base_short_current_policies_retire,MW,2005.8,4.9128
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,base_short_current_policies_retire,MW,275.2,3.20832
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,base_short_current_policies_retire,MW,221.4,1.85758
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas Other,2027,base_short_current_policies_retire,MW,588.2,1.00632
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2027,base_short_current_policies_retire,MW,2030.1,2030.01
GenX,BASN,BASN_petroleum_liquids_1,Other,2027,base_short_current_policies_retire,MW,51.2,1.08654
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2027,base_short_current_policies_retire,MW,229.7,229.7
GenX,BASN,BASN_solar_photovoltaic_1,Solar,2027,base_short_current_policies_retire,MW,8006.2,8006.15
GenX,CANO,CANO_batteries_1,Battery,2027,base_short_current_policies_retire,MW,2652.6,2652.6
GenX,CANO,CANO_biomass_1,Other,2027,base_short_current_policies_retire,MW,158.3,158.3
GenX,CANO,CANO_biomass_2,Other,2027,base_short_current_policies_retire,MW,74.1,74.1
GenX,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,base_short_current_policies_retire,MW,7519.1,7519.1
GenX,CANO,CANO_geothermal_1,Geothermal,2027,base_short_current_policies_retire,MW,782,782
GenX,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,base_short_current_policies_retire,MW,2276.9,2276.9
GenX,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,base_short_current_policies_retire,MW,3112.8,4.92256
GenX,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,base_short_current_policies_retire,MW,8296.9,8292.41
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,base_short_current_policies_retire,MW,2248.7,5.5823
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,base_short_current_policies_retire,MW,2483.5,4.16703
GenX,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,base_short_current_policies_retire,MW,444.4,2.22837
GenX,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas Other,2027,base_short_current_policies_retire,MW,2.9,0.334424
GenX,CANO,CANO_nuclear_1,Nuclear,2027,base_short_current_policies_retire,MW,0,0
GenX,CANO,CANO_onshore_wind_turbine_1,Wind,2027,base_short_current_policies_retire,MW,1473.5,1473.46
GenX,CANO,CANO_petroleum_liquids_1,Other,2027,base_short_current_policies_retire,MW,341.7,1.82337
GenX,CANO,CANO_small_hydroelectric_1,Hydro,2027,base_short_current_policies_retire,MW,269.2,269.2
GenX,CANO,CANO_solar_photovoltaic_1,Solar,2027,base_short_current_policies_retire,MW,6328.2,6328.17
GenX,CASO,CASO_batteries_1,Battery,2027,base_short_current_policies_retire,MW,8929.3,8929.3
GenX,CASO,CASO_biomass_1,Other,2027,base_short_current_policies_retire,MW,137.2,137.2
GenX,CASO,CASO_biomass_2,Other,2027,base_short_current_policies_retire,MW,23.8,23.8
GenX,CASO,CASO_conventional_hydroelectric_1,Hydro,2027,base_short_current_policies_retire,MW,1346.4,1346.4
GenX,CASO,CASO_conventional_steam_coal_1,Coal,2027,base_short_current_policies_retire,MW,57,56.4926
GenX,CASO,CASO_geothermal_1,Geothermal,2027,base_short_current_policies_retire,MW,178.6,178.6
GenX,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2027,base_short_current_policies_retire,MW,1665,1665
GenX,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,base_short_current_policies_retire,MW,2310.9,4.59092
GenX,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,base_short_current_policies_retire,MW,7481.6,7480.29
GenX,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,base_short_current_policies_retire,MW,1887.1,4.50362
GenX,CASO,CASO_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,base_short_current_policies_retire,MW,4877.4,7.38013
GenX,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,base_short_current_policies_retire,MW,50.2,1.75876
GenX,CASO,CASO_natural_gas_steam_turbine_1,Natural Gas Other,2027,base_short_current_policies_retire,MW,2861.1,2.17279
GenX,CASO,CASO_onshore_wind_turbine_1,Wind,2027,base_short_current_policies_retire,MW,4528,4527.96
GenX,CASO,CASO_petroleum_liquids_1,Other,2027,base_short_current_policies_retire,MW,43,1.14291
GenX,CASO,CASO_small_hydroelectric_1,Hydro,2027,base_short_current_policies_retire,MW,107,107
GenX,CASO,CASO_solar_photovoltaic_1,Solar,2027,base_short_current_policies_retire,MW,13797.3,13797.3
GenX,FRCC,FRCC_batteries_1,Battery,2027,base_short_current_policies_retire,MW,555.2,555.2
GenX,FRCC,FRCC_biomass_1,Other,2027,base_short_current_policies_retire,MW,146.5,146.5
GenX,FRCC,FRCC_biomass_2,Other,2027,base_short_current_policies_retire,MW,136.3,136.3
GenX,FRCC,FRCC_conventional_hydroelectric_1,Hydro,2027,base_short_current_policies_retire,MW,43.5,43.5
GenX,FRCC,FRCC_conventional_steam_coal_1,Coal,2027,base_short_current_policies_retire,MW,3135,32.3638
GenX,FRCC,FRCC_conventional_steam_coal_2,Coal,2027,base_short_current_policies_retire,MW,442,0.966659
GenX,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,base_short_current_policies_retire,MW,34740.2,34736.4
GenX,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,base_short_current_policies_retire,MW,2819.7,15.8513
GenX,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,base_short_current_policies_retire,MW,7938.8,4151.14
GenX,FRCC,FRCC_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,base_short_current_policies_retire,MW,1225.9,17.2172
GenX,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,base_short_current_policies_retire,MW,250.9,3.88159
GenX,FRCC,FRCC_natural_gas_steam_turbine_1,Natural Gas Other,2027,base_short_current_policies_retire,MW,4453.5,2.98216
GenX,FRCC,FRCC_nuclear_1,Nuclear,2027,base_short_current_policies_retire,MW,3737,3737
GenX,FRCC,FRCC_petroleum_liquids_1,Other,2027,base_short_current_policies_retire,MW,1968.6,3.64905
GenX,FRCC,FRCC_solar_photovoltaic_1,Solar,2027,base_short_current_policies_retire,MW,9458.5,9458.5
GenX,ISNE,ISNE_batteries_1,Battery,2027,base_short_current_policies_retire,MW,368.3,368.3
GenX,ISNE,ISNE_biomass_1,Other,2027,base_short_current_policies_retire,MW,83.6,83.6
GenX,ISNE,ISNE_biomass_2,Other,2027,base_short_current_policies_retire,MW,163.4,163.4
GenX,ISNE,ISNE_conventional_hydroelectric_1,Hydro,2027,base_short_current_policies_retire,MW,1083.4,1083.4
GenX,ISNE,ISNE_conventional_steam_coal_1,Coal,2027,base_short_current_policies_retire,MW,96.6,96.5437
GenX,ISNE,ISNE_conventional_steam_coal_2,Coal,2027,base_short_current_policies_retire,MW,438,437.978
GenX,ISNE,ISNE_hydroelectric_pumped_storage_1,Hydro,2027,base_short_current_policies_retire,MW,1830,1830
GenX,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,base_short_current_policies_retire,MW,3842.1,3841.35
GenX,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,base_short_current_policies_retire,MW,10513.3,10512.9
GenX,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,base_short_current_policies_retire,MW,1338.4,1338.06
GenX,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,base_short_current_policies_retire,MW,437.8,437.482
GenX,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,base_short_current_policies_retire,MW,70.8,69.8229
GenX,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas Other,2027,base_short_current_policies_retire,MW,1368.7,1.92395
GenX,ISNE,ISNE_nuclear_1,Nuclear,2027,base_short_current_policies_retire,MW,3355.5,3355.5
GenX,ISNE,ISNE_offshore_wind_turbine_1,Wind,2027,base_short_current_policies_retire,MW,29.3,29.299
GenX,ISNE,ISNE_onshore_wind_turbine_1,Wind,2027,base_short_current_policies_retire,MW,1547.1,1547.1
GenX,ISNE,ISNE_petroleum_liquids_1,Other,2027,base_short_current_policies_retire,MW,4971.9,1057.47
GenX,ISNE,ISNE_small_hydroelectric_1,Hydro,2027,base_short_current_policies_retire,MW,392.9,392.9
GenX,ISNE,ISNE_solar_photovoltaic_1,Solar,2027,base_short_current_policies_retire,MW,2681.9,2681.86
GenX,MISC,MISC_batteries_1,Battery,2027,base_short_current_policies_retire,MW,36.3,36.3
GenX,MISC,MISC_biomass_1,Other,2027,base_short_current_policies_retire,MW,41.7,41.7
GenX,MISC,MISC_biomass_2,Other,2027,base_short_current_policies_retire,MW,41.5,41.5
GenX,MISC,MISC_conventional_hydroelectric_1,Hydro,2027,base_short_current_policies_retire,MW,597.5,597.5
GenX,MISC,MISC_conventional_steam_coal_1,Coal,2027,base_short_current_policies_retire,MW,2409,1.17414
GenX,MISC,MISC_conventional_steam_coal_2,Coal,2027,base_short_current_policies_retire,MW,14438.3,8587.44
GenX,MISC,MISC_hydroelectric_pumped_storage_1,Hydro,2027,base_short_current_policies_retire,MW,471,471
GenX,MISC,MISC_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,base_short_current_policies_retire,MW,1893.6,1892.46
GenX,MISC,MISC_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,base_short_current_policies_retire,MW,3383.5,3382.93
GenX,MISC,MISC_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,base_short_current_policies_retire,MW,674.7,671.833
GenX,MISC,MISC_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,base_short_current_policies_retire,MW,9055.4,9052.14
GenX,MISC,MISC_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,base_short_current_policies_retire,MW,100.6,3.27496
GenX,MISC,MISC_natural_gas_steam_turbine_1,Natural Gas Other,2027,base_short_current_policies_retire,MW,944.1,1.9304
GenX,MISC,MISC_nuclear_1,Nuclear,2027,base_short_current_policies_retire,MW,2373,2373
GenX,MISC,MISC_onshore_wind_turbine_1,Wind,2027,base_short_current_policies_retire,MW,6437,6436.94
GenX,MISC,MISC_petroleum_liquids_1,Other,2027,base_short_current_policies_retire,MW,1149.8,4.47481
GenX,MISC,MISC_small_hydroelectric_1,Hydro,2027,base_short_current_policies_retire,MW,22.6,22.6
GenX,MISC,MISC_solar_photovoltaic_1,Solar,2027,base_short_current_policies_retire,MW,3922.2,3922.17
GenX,MISE,MISE_batteries_1,Battery,2027,base_short_current_policies_retire,MW,1.3,1.3
GenX,MISE,MISE_biomass_1,Other,2027,base_short_current_policies_retire,MW,70.9,70.9
GenX,MISE,MISE_biomass_2,Other,2027,base_short_current_policies_retire,MW,58.1,58.1
GenX,MISE,MISE_conventional_hydroelectric_1,Hydro,2027,base_short_current_policies_retire,MW,32.3,32.3
GenX,MISE,MISE_conventional_steam_coal_1,Coal,2027,base_short_current_policies_retire,MW,4358.3,4159.98
GenX,MISE,MISE_conventional_steam_coal_2,Coal,2027,base_short_current_policies_retire,MW,0,0
GenX,MISE,MISE_hydroelectric_pumped_storage_1,Hydro,2027,base_short_current_policies_retire,MW,2115,2115
GenX,MISE,MISE_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,base_short_current_policies_retire,MW,6017.4,6015.45
GenX,MISE,MISE_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,base_short_current_policies_retire,MW,743.7,170.271
GenX,MISE,MISE_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,base_short_current_policies_retire,MW,476.2,14.7866
GenX,MISE,MISE_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,base_short_current_policies_retire,MW,4199.5,4191.8
GenX,MISE,MISE_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,base_short_current_policies_retire,MW,142.1,2.52412
GenX,MISE,MISE_natural_gas_steam_turbine_1,Natural Gas Other,2027,base_short_current_policies_retire,MW,1868.4,2.07311
