model,zone,planning_year,case,unit,value
GenX,BASN,2027,base_short_current_policies_retire,tons,3.57408e+07
GenX,CANO,2027,base_short_current_policies_retire,tons,1.63123e+07
GenX,CASO,2027,base_short_current_policies_retire,tons,1.567e+07
GenX,FRCC,2027,base_short_current_policies_retire,tons,7.45081e+07
GenX,ISNE,2027,base_short_current_policies_retire,tons,1.97593e+07
GenX,MISC,2027,base_short_current_policies_retire,tons,7.22033e+07
GenX,MISE,2027,base_short_current_policies_retire,tons,4.67599e+07
GenX,MISS,2027,base_short_current_policies_retire,tons,6.92707e+07
GenX,MISW,2027,base_short_current_policies_retire,tons,3.84292e+07
GenX,NWPP,2027,base_short_current_policies_retire,tons,1.34187e+07
GenX,NYCW,2027,base_short_current_policies_retire,tons,1.74555e+07
GenX,NYUP,2027,base_short_current_policies_retire,tons,4.88136e+06
GenX,PJMC,2027,base_short_current_policies_retire,tons,8.85054e+06
GenX,PJMD,2027,base_short_current_policies_retire,tons,6.90861e+06
GenX,PJME,2027,base_short_current_policies_retire,tons,5.39331e+07
GenX,PJMW,2027,base_short_current_policies_retire,tons,1.23591e+08
GenX,RMRG,2027,base_short_current_policies_retire,tons,1.40172e+07
GenX,SPPC,2027,base_short_current_policies_retire,tons,4.18302e+07
GenX,SPPN,2027,base_short_current_policies_retire,tons,3.05655e+07
GenX,SPPS,2027,base_short_current_policies_retire,tons,1.44268e+07
GenX,SRCA,2027,base_short_current_policies_retire,tons,4.38504e+07
GenX,SRCE,2027,base_short_current_policies_retire,tons,7.11336e+07
GenX,SRSE,2027,base_short_current_policies_retire,tons,6.85728e+07
GenX,SRSG,2027,base_short_current_policies_retire,tons,4.65742e+07
GenX,TRE,2027,base_short_current_policies_retire,tons,6.37685e+07
GenX,TREW,2027,base_short_current_policies_retire,tons,5.88298e+06
GenX,BASN,2030,base_short_current_policies_retire,tons,3.11712e+07
GenX,CANO,2030,base_short_current_policies_retire,tons,1.60005e+07
GenX,CASO,2030,base_short_current_policies_retire,tons,1.54286e+07
GenX,FRCC,2030,base_short_current_policies_retire,tons,6.21355e+07
GenX,ISNE,2030,base_short_current_policies_retire,tons,1.42091e+07
GenX,MISC,2030,base_short_current_policies_retire,tons,6.82699e+07
GenX,MISE,2030,base_short_current_policies_retire,tons,4.26384e+07
GenX,MISS,2030,base_short_current_policies_retire,tons,5.77844e+07
GenX,MISW,2030,base_short_current_policies_retire,tons,3.52917e+07
GenX,NWPP,2030,base_short_current_policies_retire,tons,1.16106e+07
GenX,NYCW,2030,base_short_current_policies_retire,tons,1.31341e+07
GenX,NYUP,2030,base_short_current_policies_retire,tons,5.34098e+06
GenX,PJMC,2030,base_short_current_policies_retire,tons,8.00823e+06
GenX,PJMD,2030,base_short_current_policies_retire,tons,4.78999e+06
GenX,PJME,2030,base_short_current_policies_retire,tons,5.33566e+07
GenX,PJMW,2030,base_short_current_policies_retire,tons,1.16146e+08
GenX,RMRG,2030,base_short_current_policies_retire,tons,1.21671e+07
GenX,SPPC,2030,base_short_current_policies_retire,tons,2.91796e+07
GenX,SPPN,2030,base_short_current_policies_retire,tons,2.83299e+07
GenX,SPPS,2030,base_short_current_policies_retire,tons,9.53694e+06
GenX,SRCA,2030,base_short_current_policies_retire,tons,3.79359e+07
GenX,SRCE,2030,base_short_current_policies_retire,tons,6.01066e+07
GenX,SRSE,2030,base_short_current_policies_retire,tons,6.20092e+07
GenX,SRSG,2030,base_short_current_policies_retire,tons,3.83468e+07
GenX,TRE,2030,base_short_current_policies_retire,tons,5.76472e+07
GenX,TREW,2030,base_short_current_policies_retire,tons,4.90818e+06
GenX,BASN,2035,base_short_current_policies_retire,tons,3.42568e+07
GenX,CANO,2035,base_short_current_policies_retire,tons,1.09119e+07
GenX,CASO,2035,base_short_current_policies_retire,tons,2.75131e+07
GenX,FRCC,2035,base_short_current_policies_retire,tons,5.82589e+07
GenX,ISNE,2035,base_short_current_policies_retire,tons,2.06631e+07
GenX,MISC,2035,base_short_current_policies_retire,tons,6.1879e+07
GenX,MISE,2035,base_short_current_policies_retire,tons,4.40894e+07
GenX,MISS,2035,base_short_current_policies_retire,tons,5.49353e+07
GenX,MISW,2035,base_short_current_policies_retire,tons,4.98357e+07
GenX,NWPP,2035,base_short_current_policies_retire,tons,2.00372e+07
GenX,NYCW,2035,base_short_current_policies_retire,tons,9.03026e+06
GenX,NYUP,2035,base_short_current_policies_retire,tons,4.85236e+06
GenX,PJMC,2035,base_short_current_policies_retire,tons,7.22942e+06
GenX,PJMD,2035,base_short_current_policies_retire,tons,3.41034e+06
GenX,PJME,2035,base_short_current_policies_retire,tons,6.20598e+07
