model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
GenX,BASN,BASN_batteries_1,Battery,2027,base_short_current_policies_retire,all,MWh,522959.316320175
GenX,BASN,BASN_biomass_1,Other,2027,base_short_current_policies_retire,all,MWh,70761.60000000148
GenX,BASN,BASN_biomass_2,Other,2027,base_short_current_policies_retire,all,MWh,179961.59999999995
GenX,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,base_short_current_policies_retire,all,MWh,9203934.481778264
GenX,BASN,BASN_conventional_steam_coal_1,Coal,2027,base_short_current_policies_retire,all,MWh,9583484.840007704
GenX,BASN,BASN_conventional_steam_coal_2,Coal,2027,base_short_current_policies_retire,all,MWh,15050910.380409677
GenX,BASN,BASN_geothermal_1,Geothermal,2027,base_short_current_policies_retire,all,MWh,4348204.85391028
GenX,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,base_short_current_policies_retire,all,MWh,6840.118591074938
GenX,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,base_short_current_policies_retire,all,MWh,27901636.149789456
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,base_short_current_policies_retire,all,MWh,1042.575311599281
GenX,BASN,BASN_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,base_short_current_policies_retire,all,MWh,1152.4140726526348
GenX,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas Other,2027,base_short_current_policies_retire,all,MWh,1863.822242427046
GenX,BASN,BASN_natural_gas_steam_turbine_1,Natural Gas Other,2027,base_short_current_policies_retire,all,MWh,600.1438667375822
GenX,BASN,BASN_onshore_wind_turbine_1,Wind,2027,base_short_current_policies_retire,all,MWh,3553980.2760174596
GenX,BASN,BASN_petroleum_liquids_1,Other,2027,base_short_current_policies_retire,all,MWh,62.26560011804173
GenX,BASN,BASN_small_hydroelectric_1,Hydro,2027,base_short_current_policies_retire,all,MWh,2006659.2000000088
GenX,BASN,BASN_solar_photovoltaic_1,Solar,2027,base_short_current_policies_retire,all,MWh,20075978.69734225
GenX,CANO,CANO_batteries_1,Battery,2027,base_short_current_policies_retire,all,MWh,2069768.5051753577
GenX,CANO,CANO_biomass_1,Other,2027,base_short_current_policies_retire,all,MWh,1382908.7999999907
GenX,CANO,CANO_biomass_2,Other,2027,base_short_current_policies_retire,all,MWh,647337.5999999966
GenX,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,base_short_current_policies_retire,all,MWh,21132526.673620146
GenX,CANO,CANO_geothermal_1,Geothermal,2027,base_short_current_policies_retire,all,MWh,6830986.862732481
GenX,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,base_short_current_policies_retire,all,MWh,1957992.6620629984
GenX,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas CC,2027,base_short_current_policies_retire,all,MWh,6001.127121516283
GenX,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas CC,2027,base_short_current_policies_retire,all,MWh,41415715.218620285
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas CT,2027,base_short_current_policies_retire,all,MWh,1240.5149225382804
GenX,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas CT,2027,base_short_current_policies_retire,all,MWh,1044.7708080161096
