model,line,line_name,planning_year,case,unit,start_value,end_value
GenX,1,BASN_to_CANO,2027,base_short_current_policies_retire,MW,100,100.528
GenX,2,BASN_to_CASO,2027,base_short_current_policies_retire,MW,5920,5920.12
GenX,3,BASN_to_NWPP,2027,base_short_current_policies_retire,MW,3350,3350.03
GenX,4,BASN_to_RMRG,2027,base_short_current_policies_retire,MW,3750,3750.22
GenX,5,BASN_to_SRSG,2027,base_short_current_policies_retire,MW,5385,5385.92
GenX,6,CANO_to_CASO,2027,base_short_current_policies_retire,MW,3675,3676.87
GenX,7,CANO_to_NWPP,2027,base_short_current_policies_retire,MW,3675,3675.06
GenX,8,CASO_to_NWPP,2027,base_short_current_policies_retire,MW,2858,2858.01
GenX,9,CASO_to_SRSG,2027,base_short_current_policies_retire,MW,4354,4355.02
GenX,10,FRCC_to_SRSE,2027,base_short_current_policies_retire,MW,3600,3600.17
GenX,11,ISNE_to_NYCW,2027,base_short_current_policies_retire,MW,760,760.041
GenX,12,ISNE_to_NYUP,2027,base_short_current_policies_retire,MW,1400,1747.01
GenX,13,MISC_to_MISE,2027,base_short_current_policies_retire,MW,0,1.92304
GenX,14,MISC_to_MISS,2027,base_short_current_policies_retire,MW,1039,1039.07
GenX,15,MISC_to_MISW,2027,base_short_current_policies_retire,MW,1655,1655.03
GenX,16,MISC_to_PJMC,2027,base_short_current_policies_retire,MW,5244,5244.21
GenX,17,MISC_to_PJMW,2027,base_short_current_policies_retire,MW,5441,5441.51
GenX,18,MISC_to_SPPC,2027,base_short_current_policies_retire,MW,1430,1430.22
GenX,19,MISC_to_SPPN,2027,base_short_current_policies_retire,MW,0,2.89496
GenX,20,MISC_to_SPPS,2027,base_short_current_policies_retire,MW,1172,1172.17
GenX,21,MISC_to_SRCE,2027,base_short_current_policies_retire,MW,3745,3745.1
GenX,22,MISE_to_MISW,2027,base_short_current_policies_retire,MW,0,1.42297
GenX,23,MISE_to_PJMW,2027,base_short_current_policies_retire,MW,2662,2662.03
GenX,24,MISS_to_SPPC,2027,base_short_current_policies_retire,MW,0,3.37948
GenX,25,MISS_to_SPPS,2027,base_short_current_policies_retire,MW,1697,1698.8
GenX,26,MISS_to_SRCE,2027,base_short_current_policies_retire,MW,4092,4092.14
GenX,27,MISS_to_SRSE,2027,base_short_current_policies_retire,MW,891,891.105
GenX,28,MISW_to_NWPP,2027,base_short_current_policies_retire,MW,200,200.053
GenX,29,MISW_to_PJMC,2027,base_short_current_policies_retire,MW,3200,3200.11
GenX,30,MISW_to_SPPC,2027,base_short_current_policies_retire,MW,0,1.63199
GenX,31,MISW_to_SPPN,2027,base_short_current_policies_retire,MW,5512,5512.15
GenX,32,NWPP_to_RMRG,2027,base_short_current_policies_retire,MW,400,400.058
GenX,33,NYCW_to_NYUP,2027,base_short_current_policies_retire,MW,2489,3341.41
GenX,34,NYCW_to_PJME,2027,base_short_current_policies_retire,MW,660,660.088
GenX,35,NYUP_to_PJME,2027,base_short_current_policies_retire,MW,1255,6274.07
GenX,36,PJMC_to_PJMW,2027,base_short_current_policies_retire,MW,980,980.026
GenX,37,PJMD_to_PJME,2027,base_short_current_policies_retire,MW,1200,1200.52
GenX,38,PJMD_to_PJMW,2027,base_short_current_policies_retire,MW,6930,6930.82
GenX,39,PJMD_to_SRCA,2027,base_short_current_policies_retire,MW,1000,1000.06
GenX,40,PJME_to_PJMW,2027,base_short_current_policies_retire,MW,3885,3885.15
GenX,41,PJMW_to_SRCA,2027,base_short_current_policies_retire,MW,1219,1219.1
GenX,42,PJMW_to_SRCE,2027,base_short_current_policies_retire,MW,3333,3333.11
GenX,43,RMRG_to_SPPC,2027,base_short_current_policies_retire,MW,210,1200.76
GenX,44,RMRG_to_SPPN,2027,base_short_current_policies_retire,MW,410,2314.22
GenX,45,RMRG_to_SRSG,2027,base_short_current_policies_retire,MW,614,614.224
GenX,46,SPPC_to_SPPN,2027,base_short_current_policies_retire,MW,1433,1433.11
GenX,47,SPPC_to_SPPS,2027,base_short_current_policies_retire,MW,3372,3372.02
GenX,48,SPPN_to_SPPS,2027,base_short_current_policies_retire,MW,0,6.95284
GenX,49,SPPS_to_SRSG,2027,base_short_current_policies_retire,MW,1010,1010.29
GenX,50,SPPS_to_TRE,2027,base_short_current_policies_retire,MW,600,600.109
GenX,51,SPPS_to_TREW,2027,base_short_current_policies_retire,MW,220,6662.32
GenX,52,SRCA_to_SRCE,2027,base_short_current_policies_retire,MW,216,216.062
GenX,53,SRCA_to_SRSE,2027,base_short_current_policies_retire,MW,1400,1400.04
GenX,54,SRCE_to_SRSE,2027,base_short_current_policies_retire,MW,3196,3196.16
GenX,55,TRE_to_TREW,2027,base_short_current_policies_retire,MW,16529,16529.6
GenX,56,NWPP_to_SPPN,2027,base_short_current_policies_retire,MW,0,1.38503
GenX,57,SRSG_to_TRE,2027,base_short_current_policies_retire,MW,0,1009.1
GenX,1,BASN_to_CANO,2030,base_short_current_policies_retire,MW,100.528,100.55
GenX,2,BASN_to_CASO,2030,base_short_current_policies_retire,MW,5920.12,5920.65
GenX,3,BASN_to_NWPP,2030,base_short_current_policies_retire,MW,3350.03,3350.36
GenX,4,BASN_to_RMRG,2030,base_short_current_policies_retire,MW,3750.22,3750.27
