region,marginal_price,total_demand
BASN,39.445641718910714,104415840.0
CASO,39.831834058225425,106247405.0
CANO,42.20181832491325,164112380.0
FRCC,38.86154306390537,254835658.0
ISNE,42.31679212792429,132079030.0
MISC,42.56897241978606,186790489.0
MISE,42.035590926547066,102056388.0
MISS,38.96898306781082,175440371.0
MISW,41.253980867656615,225553160.0
NWPP,38.371226631983546,195981047.0
NYCW,44.97779901552744,76993625.0
NYUP,32.098200559549255,70257166.0
PJMC,42.26930207506754,118765758.0
PJMD,43.67490623356925,110841999.0
PJME,40.19887818288457,289082184.0
PJMW,41.847901935901284,310165370.0
RMRG,36.660667621228114,88883482.0
SPPC,39.826372273080466,78239307.0
SPPN,37.70260450158813,49626459.0
SPPS,37.13979348215399,122178131.0
SRCA,43.97181833492538,218636717.0
SRCE,42.39935577666007,214888614.0
SRSE,41.06356841883655,242597067.0
SRSG,39.21601165485812,137828950.0
TRE,36.90060023346817,426645124.0
TREW,33.775515566444234,19988250.0
