Constraint,CapRes_1,CapRes_2,CapRes_3
t95,3.098280346567521e-11,4.973327212892877e-11,5.628912134746067e-12
t96,2.479323912256379e-11,4.1228051130827825e-11,4.485188198563564e-12
t97,9.295680725143907e-12,1.3505507991531201e-11,2.86010559204804e-12
t98,9.171956180081419e-12,1.2543927898277477e-11,1.7404616282223273e-12
t99,9.232258659479553e-12,1.2877643074323892e-11,1.6681873613485606e-12
t100,9.335368248558556e-12,1.1474560002561899e-11,1.6599582268840833e-12
t101,9.36251466409282e-12,1.0394103575772666e-11,1.6352942590516717e-12
t102,9.632992923948304e-12,2.1081726701249852e-11,6.253660766807761e-12
t103,8.123946467054245e-12,1.123473344610569e-11,4.97406003570132e-13
t104,9.407086407823878e-12,9.85689694201864e-12,4.881391994851405e-13
t105,9.829463778902816e-12,1.0026158311196359e-11,2.478333408367763e-12
t106,1.0114061051951317e-11,1.1114465388069563e-11,1.770257605306849e-12
t107,1.0661330386660864e-11,1.1665668059152214e-11,1.8685688781434324e-13
t108,1.1949419711486142e-11,1.2294834871454247e-11,1.934302661511543e-12
t109,1.0371048905169977e-11,1.3820559118825986e-11,2.0572388469828215e-12
t110,1.1647947230292119e-11,1.537691616330289e-11,2.2258194750881004e-12
t111,1.0950493533379543e-11,1.3122699956525888e-11,2.431377742826417e-12
t112,1.1083944469131395e-11,1.525405420734658e-11,2.52840906893397e-12
t113,1.100749979225981e-11,1.8263487969567777e-11,2.9525582336846887e-12
t114,1.0848972795198961e-11,1.9139811544280182e-11,3.200416558303587e-12
t115,1.26153809292215e-11,2.882468135797334e-11,3.847697489863989e-12
t116,1.3780942059509956e-11,5.1332004739161524e-11,4.1860617212350715e-12
t117,1.4379007357801013e-11,3.09586946156777e-11,5.712819187144725e-12
t118,1.481460756544179e-11,2.2688763989864975e-11,3.695258807202255e-12
t119,1.3825037908321669e-11,1.938224104240186e-11,3.3316985817334445e-12
t120,1.0448309416945903e-11,2.0738598597114836e-11,2.7583958641124174e-12
t121,9.1526326831325e-12,1.8400093735296192e-11,2.2136929885776933e-12
t122,8.677686902705727e-12,1.727078963861866e-11,2.207056599050755e-12
t123,8.700393123759733e-12,1.2910614661017225e-11,1.5312738023321184e-12
t124,7.197552564660797e-12,1.369077337441562e-10,-3.493025013756033e-11
t125,1.245548851656782e-11,8.530011692188994e-12,-8.8605261502695e-12
t126,1.4326722023298875e-11,1.864372185367083e-11,-1.8257467201228103e-11
t127,1.003463343625883e-11,1.7290390291268176e-11,-9.988921005899706e-12
t128,1.052859045215714e-11,1.9959947233313875e-11,1.0654518412725584e-12
t129,1.091943682168739e-11,4.4539232078295706e-11,1.6132058152211332e-12
t130,1.2151715960466195e-11,5.416878104678014e-11,-4.796022150403623e-12
t131,1.2892013440519354e-11,5.074074927314776e-11,1.5561425598973008e-12
t132,1.477345090374409e-11,5.095884150437939e-11,2.2523325392752857e-12
t133,1.637200040549936e-11,2.75493646285241e-11,1.9135810103758808e-12
t134,1.670086944831911e-11,7.101519090136198e-11,-9.806182811425002e-13
t135,1.897697136420163e-11,3.423657105689969e-11,1.705583086748218e-12
t136,1.9752612019003627e-11,4.1345231380061365e-11,3.4785912887250355e-12
t137,2.562589630856526e-11,5.650442720415554e-11,3.751942300115848e-12
t138,4.4286768775473687e-11,1.0797187516402431e-10,4.663363385956572e-12
t139,3.9682704726812096e-11,7.609653637027775e-11,4.603621060556482e-12
t140,2.0274242925387745e-11,4.0894475563511046e-11,5.431163108351316e-12
t141,1.91281853059006e-11,2.4266959249788266e-11,3.697658186450806e-12
t142,1.9754259332725778e-11,2.29501263594879e-11,7.008640379196181e-12
t143,2.542565651499002e-11,2.0202076005150522e-11,7.166258889126702e-12
t144,1.509669839436285e-11,2.5865628673680154e-11,2.2877556310369703e-12
t145,2.0252793086522437e-11,1.802941195708932e-11,2.480466045535367e-12
t146,1.2971046975577843e-11,2.7606095423799495e-11,2.1234677903892687e-12
t147,1.091920992800305e-11,1.61426963052866e-11,2.044663104135204e-12
t148,1.4787673251651887e-11,1.6754639148656408e-11,1.8591623175667204e-12
t149,1.0248702642326023e-11,2.8850535050144533e-11,2.23414183233168e-12
t150,1.0818064080876151e-11,3.168392976767797e-11,2.6523154853571393e-12
t151,1.0423631841738066e-11,2.987450775106967e-11,1.8371645671353606e-12
t152,1.2253095491469002e-11,2.987586243422031e-11,3.2089389473615795e-12
t153,1.557250670212812e-11,3.808340119943223e-11,3.0282322711759307e-12
t154,1.745033066682201e-11,4.529118379590633e-11,1.081605162044503e-12
t155,1.7339264748867317e-11,4.529417446668118e-11,2.236110916839542e-12
t156,1.904893633156226e-11,2.8169268073726904e-11,2.3758014356076055e-12
t157,2.6473244639851054e-11,5.378257255787699e-11,2.4053692317567996e-12
t158,2.6874450913605648e-11,3.065941495306964e-11,2.038105811142701e-12
t159,2.6468090457020354e-11,6.867424385533282e-11,4.827313885931775e-12
t160,2.3661576179159092e-11,7.525303416622811e-11,3.3477342678080906e-12
t161,3.7914881196248834e-11,4.239138760306492e-11,4.608259291969466e-12
t162,2.7314699704805134e-11,5.5871057256471316e-11,4.0964707361482514e-12
t163,3.539719475030644e-11,3.8833024609522966e-11,3.814822325223286e-12
t164,2.4724778280467408e-11,4.682095276997872e-11,6.458971174484555e-12
t165,2.1590548331047568e-11,4.022540807982239e-11,3.891028717981007e-12
t166,2.29102018641532e-11,2.015472600895516e-11,3.356343087148187e-12
t167,1.7451308192249218e-11,1.654865226120219e-11,2.727854200407413e-12
t168,1.581895889056191e-11,1.719782535960977e-11,2.313694143148843e-12
t169,1.7783486705234944e-11,2.912228696308567e-11,2.0188445809982385e-12
t170,1.602725336377449e-11,1.6418574141848635e-11,1.9139028654937567e-12
t171,9.869404063380035e-12,2.925076780459356e-11,1.8082170427186401e-12
t172,1.1880237965372482e-11,2.8459305477360578e-11,1.834758794478224e-12
t173,9.679755653452095e-12,1.4002616162741483e-11,-8.302271475790979e-13
t174,1.0195603230249841e-11,2.639378360466887e-11,1.9864317419000078e-12
t175,9.735140111269198e-12,2.5965306527690808e-11,1.984008302988578e-12
t176,1.1463798635560224e-11,1.7308691821110787e-11,2.1696573280039802e-12
t177,1.4397220032957845e-11,3.31035343650396e-11,2.1676104394907238e-12
t178,1.4326577744164613e-11,3.2229956615199026e-11,2.173717761187015e-12
t179,1.5173203600196503e-11,4.1010465128712935e-11,2.334590987657296e-12
t180,1.590799283288664e-11,2.304691161975083e-11,2.354558978628986e-12
t181,1.5111242763803126e-11,3.071641598625084e-11,2.4905504458193407e-12
t182,1.3986387062950765e-11,2.68689617147715e-11,2.489007346109222e-12
t183,1.274515587268109e-11,2.7051594606420152e-11,2.557245274478604e-12
t184,1.2827291665520157e-11,3.111779207942494e-11,2.8177085960783792e-12
t185,1.5812249648334213e-11,3.0218696883539417e-11,3.2992117582128738e-12
t186,1.637188454906343e-11,2.591310632668242e-11,3.777960438324885e-12
t187,1.8181776315732836e-11,2.7972501590100197e-11,3.7504435229857756e-12
t188,1.5074785695837106e-11,4.7997506864724166e-11,2.20962689661326e-11
t189,1.2794361048657688e-11,2.3053148361535512e-11,1.3365897344618028e-11
t190,1.3827558180205821e-11,2.1216391367309667e-11,3.3787168013187478e-12
t191,1.3096075248173047e-11,1.8567216287285206e-11,2.8687448070655083e-12
t192,1.1383427124833493e-11,1.6522235360724372e-11,2.2626541590711658e-12
t193,4.302566458603148e-11,0.0017830395234474143,1.6223102621080896e-11
t194,2.667621536893952e-11,0.00026005172279611665,6.8762314211097854e-12
t195,1.802310462122714e-11,7.959775349820291e-11,1.0601008043621182e-11
t196,1.8555410730931917e-11,6.483461395312971e-11,6.718843285381884e-12
t197,2.5877236195668814e-11,3.5433019837461044e-11,6.74910447264454e-12
t198,2.6309241913157196e-11,4.000949518810245e-11,5.2126433469591134e-12
t199,1.8966494705655023e-11,5.885042944233848e-11,4.304823921277061e-12
t200,2.246198185392483e-11,7.887044842918391e-11,2.7597735751472504e-12
t201,3.313087977689768e-11,3.0329552473734394e-10,4.699666615588565e-12
t202,3.486597512764391e-11,8.973864516455993e-10,9.666544678398496e-12
t203,5.314157839948005e-11,1.0439441164714725e-9,7.873816115470182e-12
t204,6.767044209367856e-11,9.39779908047047e-9,1.0620100991721175e-11
t205,8.463553068124095e-11,0.0008324929387048321,1.3489953238106798e-11
t206,9.875413314535314e-11,0.0008325098987618672,1.9660295174191424e-11
t207,4.3873002451264855e-10,0.0008325126171994786,5.112984677490554e-11
t208,0.0015857212288192995,0.001284220705379965,0.012347176517509623
t209,0.012347192456502563,0.012347193631274534,0.012347180765675677
t210,0.012347194165915454,0.012347195601702388,0.012347194077160175
t211,0.012347186997812197,0.012347189184013374,0.012347191807181504
t212,1.3130684280290556e-10,0.003973668010963581,0.012347177569584426
t213,1.4741827329983146e-10,0.003426637893296597,0.0006804730645446425
t214,1.1786048269794752e-10,0.003426633866988958,9.899845861286634e-11
t215,5.749656116403439e-11,0.0006804866673966256,1.96638687597239e-11
t216,5.610553865372691e-11,0.0003330453997546453,2.850948640602654e-11
t217,7.485744929405154e-11,0.0002506480467486613,8.221420797996445e-12
t218,2.711911210700158e-11,1.3429785104560678e-10,9.134041369513494e-12
t219,1.8897055717269667e-11,1.9802746917839026e-10,1.0949625085019073e-11
t220,1.7685024593211354e-11,6.87966712753817e-11,7.425589991116046e-12
t221,1.7163485848841313e-11,5.807177715082566e-11,5.330967691778493e-12
t222,1.93469798816609e-11,9.969412409764345e-11,5.306389636452144e-12
t223,2.8238381280047415e-11,4.933260551637061e-11,1.0793590990168462e-11
t224,3.646378049512987e-11,1.0859748468460184e-10,9.819518762978696e-12
t225,4.608541638766637e-11,1.4937431337907943e-10,5.133067151519886e-12
t226,5.3705661568052124e-11,9.072509967039774e-11,6.5187865631320015e-12
t227,9.180859053506622e-11,3.9351500515087757e-10,8.352965480008995e-12
t228,1.935953372063303e-10,7.438538804878001e-10,7.250167429648246e-12
t229,2.2842052960759318e-10,1.1598783760948948e-9,9.151174033701165e-12
t230,2.1909009617354737e-10,9.276852376650067e-10,1.2748436413978743e-11
t231,1.723170089106126e-10,3.324204856974335e-10,2.3019880374178524e-11
t232,2.2009116851147068e-10,2.2792981401434935e-10,0.012347185208753646
t233,4.888045283873289e-10,1.4409707764295992e-9,0.012347194147343437
t234,0.012347193391442145,0.012347196610177942,0.052784495581164034
t235,0.011543216631635628,0.011543218316725348,0.01234719443439819
t236,0.0034062839359308935,0.005189313987424695,0.012347193065436902
t237,1.1071284154723683e-9,0.0022328758847490215,6.872783427736372e-10
t238,8.201080285132466e-11,0.000803986376773123,3.964807517220678e-11
t239,3.81054485683082e-11,0.0002578272552626156,1.2596745404594978e-11
t240,3.054380291588222e-11,2.5543585501304847e-9,6.476362060751202e-12
t241,2.167790245721288e-11,1.1333557533818639e-10,4.693042079030895e-12
t242,1.90976383313623e-11,4.44070448715214e-11,4.286333502024838e-12
t243,1.8995159920721395e-11,3.394899515689263e-11,4.176070959334666e-12
t244,1.8740790227194253e-11,3.645083598397422e-11,4.163164122090571e-12
t245,1.8603762845840246e-11,3.85135915530209e-11,4.1570231242416254e-12
t246,3.188986633786918e-11,4.3197296311899197e-11,4.501081329895396e-12
t247,2.0627558937370224e-11,6.070762593170164e-11,5.132251233158852e-12
t248,2.739603070008429e-11,5.7285576513177484e-11,2.824024774517081e-12
t249,4.360461676393137e-11,1.2726318246735466e-10,-4.063056793613452e-12
t250,5.7179567532146315e-11,1.1304343422125258e-9,-1.251755234377689e-12
t251,8.629502720151524e-11,9.235689368499355e-8,1.3603754954307409e-11
t252,1.2428869671052844e-10,0.012560824808861535,1.499883993312549e-11
t253,0.012347195163863785,0.02189885248947243,1.016764409672248e-10
t254,0.0034363082498494435,0.021898841768231803,3.619341653176256e-9
t255,0.003436309849065178,0.02189884136559715,0.012347201528242547
t256,0.29208512011108495,0.2547535386095341,2.879185746248167
t257,1.840691996624313,1.4923557500250397,2.879186102629377
t258,2.8047512216082198,1.4923557503085694,2.8791861025927923
t259,1.6236792869181451,1.4928890429106252,2.879186102604375
t260,2.830293110915653,2.8414272288254656,2.8774787944915317
t261,1.5261245241498926,1.5372585648071586,1.5733101284489557
t262,0.01745497512035184,0.028589090670192094,0.012346853190843696
t263,0.006535731041357331,0.01446931797132098,2.7600779468892314e-11
t264,1.5150723559475513e-10,0.0022832950647475024,9.27984789111872e-12
t265,7.927535691704651e-11,0.0018615941854854064,5.62904845481874e-12
t266,2.943399130337819e-11,9.516382122752282e-10,4.824994327338263e-12
t267,2.2628056717352007e-11,1.71863332147381e-10,4.490492971375227e-12
t268,2.3071206044407698e-11,8.549980295037511e-11,4.413454273984369e-12
t269,2.3414800669459767e-11,6.666615290588637e-11,4.519053040863604e-12
t270,2.5578630780877644e-11,6.85355094226409e-11,4.959345595826549e-12
t271,2.409636442242704e-11,9.11076697134434e-11,5.2887093930333735e-12
t272,3.686149963186542e-11,1.2470269768150446e-10,-4.395876806299484e-12
t273,5.2482598460199694e-11,1.127786571395381e-9,5.069660418292901e-12
t274,9.39505746195652e-11,0.021898817069441846,7.765917393922744e-12
t275,4.932164935900133e-10,0.02189884385231658,1.6151579458717695e-11
t276,0.01234719622802554,0.03109618717897056,2.1201948809800235e-11
t277,0.30197630468467473,0.2542884034699225,9.363205115443231e-11
t278,2.0558426510027408,0.2546774319497215,1.869099781113372e-9
t279,2.8614988313143863,0.2552419638859129,0.012347194484498175
t280,2.861498832183185,1.9080085191377676,1.8926242957609383
t281,2.8614988355257163,1.908008520725986,1.9570035115223225
t282,4.076373151524883,1.9080085209912634,2.8791861028853476
t283,2.861498831703424,1.9080127820093649,1.9674728594711623
t284,2.2599228905502615,2.2658067319328645,2.2502519191146324
t285,1.8864305871644644,1.8975647002807514,1.7923916563502669
t286,1.4809868588558968,1.4921209730240927,0.002125247781374362
t287,1.0701613379678062e-9,0.007971213012100499,1.7450911543309876e-11
t288,6.607681153364203e-11,0.001783040871540304,7.177439886913267e-12
t289,4.024389184723729e-10,5.791574156550884e-10,9.221905992951999e-11
t290,3.882152375856756e-10,1.3442991785754662e-9,8.603929149504643e-11
t291,3.950632862648942e-10,5.651640521874124e-10,8.617556011846846e-11
t292,3.991521723532428e-10,6.088627788771178e-10,1.5722028971515795e-10
t293,3.942320231007731e-10,5.738528313281495e-10,1.6400932794398106e-10
t294,3.950570557776862e-10,5.639912583787699e-10,2.3063405173196111e-10
t295,3.938026053132352e-10,6.649221494385693e-10,-1.8850928394266912e-10
t296,3.857160518008005e-10,7.834053201231255e-10,-2.7390479118499523e-11
t297,4.2144077700191996e-10,9.538127600140022e-10,3.5159394532395605e-11
t298,5.366599152488632e-10,1.7665571861663726e-9,-1.2824275163250808e-10
t299,7.283672623524914e-10,9.314517469855986e-10,7.580515009593234e-11
t300,7.194771646771919e-10,8.573342903111406e-10,7.263307513941378e-11
t301,5.948101207424731e-10,7.840067220649557e-10,7.379008733336176e-11
t302,6.050305914087829e-10,6.323841710650625e-10,7.531325544151428e-11
t303,6.129983387305517e-10,5.564056318353932e-10,7.625839108243381e-11
t304,6.294488702927341e-10,5.351258656739995e-10,7.68429287445372e-11
t305,6.147993268447471e-10,1.232831430967103e-9,9.095433694128606e-11
t306,6.736359118348624e-10,1.0129591071750522e-9,1.3188235568898048e-10
t307,6.040485762490452e-10,1.2425982832188586e-9,1.4955659140089487e-10
t308,5.403040908072793e-10,1.279373819770732e-9,1.4198695479067866e-10
t309,4.821744073455394e-10,1.214684408999858e-9,1.286589764045243e-10
t310,4.786006313125727e-10,8.651648004223927e-10,1.1131036901344215e-10
t311,4.6013789954893704e-10,7.073764339220005e-10,9.567743378315973e-11
t312,4.031983725672099e-10,6.243481100726248e-10,8.289370023263311e-11
t313,3.7204459301133005e-10,5.737643289139733e-10,7.271463351065992e-11
t314,3.6969242348874365e-10,5.542997429935553e-10,6.736268061436689e-11
t315,3.726478672089591e-10,4.880447715264036e-10,6.57921733356699e-11
t316,3.8600879275535995e-10,4.3996548286083145e-10,6.680455155124964e-11
t317,4.0002936103303547e-10,4.509751986799896e-10,6.920805599451883e-11
t318,4.206363927380203e-10,4.763019050192995e-10,7.391187592725746e-11
t319,4.425853685856976e-10,5.120920863374704e-10,8.362128338873442e-11
t320,4.823865360113249e-10,5.651985089220606e-10,9.464192092224312e-11
t321,5.028027867450873e-10,6.468786198700757e-10,9.161077165652314e-11
t322,4.103683127909584e-10,5.878626992476003e-10,8.16486231527542e-11
t323,4.542813975583615e-10,6.609959096949495e-10,8.038495401632915e-11
t324,4.91078985737454e-10,7.302826247889663e-10,8.127224685442555e-11
t325,5.322385690041044e-10,7.26254477919277e-10,8.522589911412655e-11
t326,4.6166754240905416e-10,6.893758679410802e-10,8.536552650997742e-11
t327,4.695090823412743e-10,6.864634709680586e-10,8.968376940620568e-11
t328,4.973944282447035e-10,7.604316915043918e-10,1.084807020222847e-10
t329,5.606792750984482e-10,1.0456174164195763e-9,1.7179216150266872e-10
t330,7.627914926576984e-10,4.909724543402349e-9,4.224650387321772e-9
t331,9.549827488071882e-10,4.666876360136271e-9,1.6749791075757604e-9
t332,7.857781921315136e-10,2.336702472055727e-9,4.982869412379841e-10
t333,6.940878863894287e-10,2.1387185609113752e-9,3.4402057079357606e-10
t334,6.170868366692472e-10,1.6765706259535642e-9,2.612037411412497e-10
t335,5.104699549061923e-10,1.3282134340345018e-9,1.8848760685636374e-10
t336,3.9832124624058407e-10,1.2381637313963697e-9,1.574821730123617e-10
t337,3.814159191332022e-10,1.0377530606780816e-9,1.2485102081223267e-10
t338,3.7814049563134305e-10,1.0138312460584922e-9,1.1261795035987881e-10
t339,3.7369485703455333e-10,9.761266383822179e-10,1.1204759874928034e-10
t340,3.8206259911741444e-10,1.0769858291601218e-9,1.156757006144294e-10
t341,3.891836396517636e-10,8.698015655071003e-10,1.2129195750710823e-10
t342,4.0240163959929406e-10,9.646708868445557e-10,1.502550608143095e-10
t343,4.4013165281204957e-10,1.419074001262723e-9,2.7003872484536426e-10
t344,5.058422408218284e-10,1.8457263155595941e-9,3.831098704485801e-10
t345,5.51595283389079e-10,3.826537111979393e-9,3.9736334116732193e-10
t346,5.354797939004004e-10,1.1539149217907155e-9,2.0172528473847327e-10
t347,5.185520612897718e-10,1.0871862220904243e-9,1.835029952232127e-10
t348,5.189759739792006e-10,1.2031670082935285e-9,1.7890005676630692e-10
t349,5.21668117613117e-10,1.3182541418154407e-9,1.7496696690259406e-10
t350,4.5466303849398003e-10,1.3249677468223962e-9,1.728882347168568e-10
t351,4.877699754899345e-10,1.3503859909566948e-9,1.7472046802381091e-10
t352,5.224276114835816e-10,1.2987595433730339e-9,2.061374848910658e-10
t353,5.583129279723681e-10,7.10585095395475e-9,5.135376512966094e-10
t354,3.0473070686651396e-9,0.00990796682754305,2.849950417310191
t355,4.884259636582156e-9,0.009907993982505562,2.849950392713029
t356,1.7379155470424663e-9,0.009167476066044124,9.242445683520629e-9
t357,1.4625924662771926e-9,0.009166652704979432,1.3109467913161604e-9
t358,1.1441692378782384e-9,0.007946986837215262,4.999354271403215e-10
t359,7.878823803134834e-10,1.0216099839267287e-8,2.621452246869082e-10
t360,6.205177952809684e-10,4.953083095127388e-9,1.9245136702917638e-10
t361,5.102051033192792e-10,1.9142726856257974e-9,1.8572927919906155e-10
t362,4.611387405821855e-10,9.517369984898372e-10,1.7688557762571415e-10
t363,4.5966369670335747e-10,9.132092187266487e-10,1.7226826753256093e-10
t364,4.780726856370069e-10,9.528846179764015e-10,1.7636124350333092e-10
t365,4.777905570558252e-10,9.717223017733443e-10,1.8899138634617167e-10
t366,4.889593334302585e-10,1.0259174866509745e-9,2.4998435623103564e-10
t367,5.169947221170099e-10,1.1194396007023052e-9,4.5173321015201386e-10
t368,1.0781720926706484e-9,6.2002423007907e-9,9.36887971662187e-10
t369,1.380504140464256e-9,0.009102518387656607,8.940849541675466e-10
t370,5.4243928817294e-10,0.0005510446466225455,3.4790949033578274e-10
t371,6.249460629068329e-10,0.000551158829166244,2.4594621807611456e-10
t372,1.1112560513062809e-9,0.0005510311252559885,2.42972946712796e-10
t373,1.0766894110329854e-9,0.000551148445068408,2.0549828471866163e-10
t374,1.1791534662804463e-9,0.000551068339144389,1.9712431035720674e-10
t375,1.8646453708044088e-9,0.0005507289951538606,1.915480074963782e-10
t376,2.306189663270842e-9,3.15136154911569e-8,3.0602525975084297e-10
t377,0.29040505963318325,0.03754720442322078,3.0068491998530556e-8
t378,2.823655117366562,2.815350309709208,2.849950535385147
t379,2.8236552097583045,2.8153503145846246,2.8499505282879882
t380,0.23602876680037246,0.03754718030265784,3.331124373928265e-9
t381,7.693539438327622e-8,0.022009778848210548,1.0656978394827334e-9
