Constraint,Price
MinCapReq_1,1703.9323557144653
MinCapReq_2,1062.6178157691206
MinCapReq_3,1236.5074344750396
MinCapReq_4,29.462812768894107
MinCapReq_5,47.71892922957569
MinCapReq_6,0.0
MinCapReq_7,3.0500844694850775e-10
MinCapReq_8,264.0967348679781
MinCapReq_9,4.563899988880092e-9
MinCapReq_10,7.824456666885862e-9
MinCapReq_11,328.6398583185284
MinCapReq_12,1397.276913757812
MinCapReq_13,9.288727548634787e-6
