Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Total
AnnualSum,0.0,163200.98247826882,93167.4356817753,98681.1170932201,67080.01074967877,189084.51819066083,162822.12607313695,148897.01307581077,104980.48977612074,435859.69679299823,308086.47830943536,409595.07217580685,280967.92208688805,122863.86849483343,4850.781256084745,85737.17206909924,133950.25037862084,2.8098249346824386e6
t1,0.0,4.8288958255073526e-5,0.29386736175877554,19.759931385469432,9.191799151203723,25.39997204612551,14.752821228108644,20.011443973866328,10.336360218374788,54.17997596412918,44.5291895994154,38.19765323793424,30.11612696427539,12.567823694852136,1.718618738834706e-5,0.4423519592009124,19.61998135387197,299.399363613732
t2,0.0,6.819887920002,2.250494854178106e-5,2.1475789567821162e-5,4.682676056934845,12.118349807967943,7.653193127141959,20.43748553765575,3.9692163092898127,54.1799734048819,44.52899871419001,27.29667967058464,21.164269066446113,16.272526754058518,1.9299239312281315e-5,1.9904884704286752,19.619968429464773,240.73377654902438
t3,0.0,2.6251134310144867e-5,4.2449408549435235e-5,11.836847967397736,1.3720073886671085,7.739824090087574e-5,2.355063294322564,19.154872450465188,2.251303664330288e-5,49.5770463086471,38.09269520998066,27.72852657872422,22.750220954102385,12.620822262474341,1.971220437614739e-5,2.4068036287240618e-5,19.619966686266515,205.10828149310888
t4,0.0,2.6133609023005064e-5,4.2014918541658426e-5,5.900415214753813,2.151116386517296,2.725936082776893e-5,3.8848546154476287,17.76218622451058,2.3233462700620764e-5,38.351475262812265,2.283423353019659e-5,28.069725410908827,13.978250783618556,13.09084039259231,2.0325917554702552e-5,5.78107590170875,2.0374398400479008e-5,128.97012236877063
t5,0.0,2.6220555740910566e-5,4.203213000781077e-5,1.6817467430346396,3.71023132268382,2.7945485498877918e-5,7.206005396635477,17.87826386073977,2.3604373764522313e-5,44.100585125702125,2.32549780225207e-5,29.18409406417071,20.529079513477107,10.57418550640867,2.033214723879231e-5,10.539549474201667,2.0941188342252366e-5,145.4039253379126
t6,0.0,14.625917989765851,2.3456880606401588e-5,2.172951452812112e-5,4.976952523959093,2.871016406355975e-5,9.640589655656303,17.424987480327186,2.295990719259495e-5,47.44450582561714,2.353053486292698e-5,20.445866482895386,23.54686732454797,6.026667033279642,2.0381045793591172e-5,14.822740938776747,2.118047002691416e-5,158.95525720334237
t7,0.0,11.113236916230495,2.0205442838837568e-5,1.8165452748610188e-5,1.7222639965396775,25.39998423882719,5.088773962668089,16.583902579278597,1.9973819181030728e-5,27.88059537775499,36.06556223968822,47.78507607126921,29.726223423896407,9.068773228986226,1.7287464918028855e-5,9.990079768717163,0.0001722461494446034,220.42471968218538
t8,0.0,28.159970752692786,2.820630654247642e-5,2.1118003297775664e-5,2.193492968581698,25.399999291540688,10.227134349610045,16.381600221103643,2.0477073389755977e-5,30.337469775118393,44.52922032166016,68.49934482076812,38.884940014848915,12.875223101135555,1.7296045856354096e-5,6.494640507901841,19.619994537711133,303.60311776010207
t9,0.0,28.159966346369135,5.003824441904335e-5,2.828498067118229e-5,10.42199454041389,25.298399958369387,17.386026254545957,14.087204305347067,7.685402631516031,54.17997377318154,44.5291781536893,41.68712156530393,36.18860860031478,9.646639483579062,1.7876904719202434e-5,15.00850875137419,19.619990295901417,323.8991108600354
