Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-1.2795995660972997e-10,-1.2396329163784175e-9,-1.650225458060056e-9,-8.234461374773578e-10,-7.71777099328217e-9,-1.3472000497582233e-9,-7.554686175101784e-10,-2.1681262278194828e-10,-6.228580764526178e-10,-9.267671387741987e-11,-2.8205451863050382e-11
t2,-1.3652436329536387e-10,-1.3317845758803139e-9,-1.7776719284593052e-9,-8.857671482378346e-10,-8.29898781419328e-9,-1.450511974501426e-9,-8.101957267902813e-10,-2.3216552228697775e-10,-6.692111508578598e-10,-9.569293441916076e-11,-2.893599369129572e-11
t3,-1.4163497913589235e-10,-1.3899056234960883e-9,-1.8588565056170765e-9,-9.252392308974153e-10,-8.691113459044504e-9,-1.515592383566161e-9,-8.446325301509363e-10,-2.416118134035609e-10,-6.983455260432606e-10,-9.711731790295124e-11,-2.940495123876691e-11
t4,-1.439121245861423e-10,-1.4228518891694412e-9,-1.9057889065049173e-9,-9.477897033310065e-10,-8.925492316570392e-9,-1.5527068659646335e-9,-8.637138380784971e-10,-2.470877481377422e-10,-7.15046128949601e-10,-9.732230471868551e-11,-2.938043962343935e-11
t5,-1.449020965441487e-10,-1.4481937182705688e-9,-1.937837245640249e-9,-9.641686245951612e-10,-9.069172426885853e-9,-1.5818045820368671e-9,-8.785455509671588e-10,-2.51068552046148e-10,-7.271338372402755e-10,-9.60652032192634e-11,-2.880403375073562e-11
t6,-1.4100405569852885e-10,-1.436658467356944e-9,-1.9216880792479273e-9,-9.567646506309973e-10,-9.021083687159355e-9,-1.5695078092148497e-9,-8.713015571454008e-10,-2.4940290894110575e-10,-7.210306117000237e-10,-9.069775551015543e-11,-2.7078907494374485e-11
t7,-1.359608824181087e-10,-1.3653703663676862e-9,-1.8228424811545454e-9,-9.085208880550887e-10,-8.513388731629914e-9,-1.4890949239060698e-9,-8.276929023343938e-10,-2.3820927276845047e-10,-6.82725825764772e-10,-8.172526947893383e-11,-2.4353403518406238e-11
t8,-1.1675136560470955e-10,-1.2167447649008447e-9,-1.6206184523873053e-9,-8.083981462543393e-10,-7.544296948114846e-9,-1.3232787664080214e-9,-7.405132025365164e-10,-2.1379565031712573e-10,-6.089195448211524e-10,-7.931145404227272e-11,-2.2914871539139187e-11
t9,-1.1170491695014787e-10,-1.245147106482021e-9,-1.613785257337996e-9,-8.525040083823643e-10,-6.552268250967995e-9,-1.3413969631723721e-9,-7.738315317875705e-10,-2.131463416284541e-10,-6.522832402214049e-10,-7.963162362793471e-11,-2.3199592961908383e-11
t10,-1.1208203284245719e-10,-1.0959695425979587e-9,-1.4522019141079756e-9,-7.26859529713584e-10,-6.770744667942681e-9,-1.1855617398378712e-9,-6.707327571211874e-10,-1.9287692118781398e-10,-5.507370890108773e-10,-7.741414515344354e-11,-2.3870254767094696e-11
t11,-1.112773260008834e-10,-1.0829204310167806e-9,-1.4372713107927422e-9,-7.193925022688215e-10,-6.672602574071243e-9,-1.1731327659191224e-9,-6.634393284742287e-10,-1.9079737093652153e-10,-5.451166139558411e-10,-7.79495369046397e-11,-2.4435474812156266e-11
t12,-1.0790664501186357e-10,-1.0874523738795416e-9,-1.4407114701611826e-9,-7.215389987652385e-10,-6.718336933449973e-9,-1.177133042514429e-9,-6.667456913541823e-10,-1.9131497641210323e-10,-5.477298920701565e-10,-7.980358204683328e-11,-2.4859775352766906e-11
t13,-1.0352236822913056e-10,-1.090230981916238e-9,-1.4442998068028126e-9,-7.233194951069822e-10,-6.716533247362578e-9,-1.1785154921157119e-9,-6.679664524337263e-10,-1.9167288563683912e-10,-5.49370952174478e-10,-8.084987325335733e-11,-2.5224474237564694e-11
t14,-1.0472598060795267e-10,-1.1011524000311469e-9,-1.4603088544066146e-9,-7.308524267974228e-10,-6.800094387478268e-9,-1.191748407066722e-9,-6.74959560335999e-10,-1.935045019495558e-10,-5.552532820975784e-10,-8.143654444568616e-11,-2.5675824536405158e-11
t15,-1.0426991954473146e-10,-1.1014900370247985e-9,-1.4515088865255098e-9,-7.429481501266051e-10,-6.626058425220174e-9,-1.189638131426192e-9,-6.751738296107974e-10,-1.9351182861064218e-10,-5.708440041914879e-10,-8.165953364351101e-11,-2.5918279599205155e-11
t16,-1.0163172468463586e-10,-1.0823708157025732e-9,-1.4340448916349665e-9,-7.18227122697804e-10,-6.662415215658936e-9,-1.1706835800537845e-9,-6.635700488722774e-10,-1.90417002469648e-10,-5.457995619511076e-10,-7.924940044052731e-11,-2.547154189794782e-11
t17,-1.022749397760158e-10,-1.0535329116039796e-9,-1.3868200268933773e-9,-7.110472250453696e-10,-6.337113273153938e-9,-1.1373446452112826e-9,-6.458567650753643e-10,-1.8574440482612488e-10,-5.458021411879511e-10,-7.377900084395982e-11,-2.4192593599393787e-11
t18,-9.020927207834756e-11,-9.958582612387373e-10,-1.3143785774817854e-9,-6.595933576617737e-10,-6.094544226132731e-9,-1.0737410602579224e-9,-6.109237756062684e-10,-1.7621658671554242e-10,-5.005877886582181e-10,-6.946488497316987e-11,-2.2108603092656565e-11
t19,-8.855203228279828e-11,-9.662312376213545e-10,-1.2695393085002138e-9,-6.536090225064333e-10,-5.768831836021264e-9,-1.0431810670580287e-9,-5.941325010472324e-10,-1.7103580465678672e-10,-5.024449250119999e-10,-6.95267497497464e-11,-2.1989403096373218e-11
t20,-9.418574626629809e-11,-1.076258212358946e-9,-1.3985648275157622e-9,-7.363273493564835e-10,-5.821445058059448e-9,-1.1584817229579442e-9,-6.709221906796846e-10,-1.8970783052665404e-10,-5.684205121328298e-10,-7.402339434877108e-11,-2.3211657880176423e-11
t21,-9.756333391412704e-11,-1.1652033517173935e-9,-1.509945911836878e-9,-7.969838447852847e-10,-6.1056163695042475e-9,-1.2534563371843131e-9,-7.252347006337199e-10,-1.9758107596488024e-10,-6.128244916559915e-10,-7.951453744742172e-11,-2.3978514051889782e-11
t22,-1.0372982441514044e-10,-1.2182340761812878e-9,-1.5783376834198837e-9,-8.337238878156218e-10,-6.404355322480484e-9,-1.3099737737725824e-9,-7.595556392069304e-10,-2.070748692488733e-10,-6.428163623723957e-10,-8.448135080842359e-11,-2.304758834525513e-11
t23,-1.2056998427956685e-10,-1.1485055263637042e-9,-1.5144263121803044e-9,-7.738540784202796e-10,-6.934300358743475e-9,-1.2413671400815709e-9,-7.03688371901045e-10,-2.0121878081708156e-10,-5.95489887575009e-10,-9.10870055068836e-11,-2.6824810291838156e-11
t24,-1.324754553529923e-10,-1.2229440248571372e-9,-1.612654847540325e-9,-8.224861117692722e-10,-7.411162571495163e-9,-1.3217459545738882e-9,-7.475277769709047e-10,-2.1357128501012397e-10,-6.316601371216581e-10,-9.919681709291528e-11,-2.6488337735520722e-11
t25,-1.4673710873525558e-10,-1.330177219520353e-9,-1.7564495501914916e-9,-8.926489376809161e-10,-8.073243408584307e-9,-1.4380516169819838e-9,-8.107707908815719e-10,-2.3120108000353973e-10,-6.846382260867172e-10,-1.0605183230467299e-10,-2.8078765259989887e-11
