Resource,NENG_Rest_hydroelectric_pumped_storage_1,NY_Z_A_hydroelectric_pumped_storage_1,NY_Z_F_hydroelectric_pumped_storage_1,PJM_EMAC_hydroelectric_pumped_storage_1,PJM_Rest_hydroelectric_pumped_storage_1,NENG_Rest_battery_advanced_0,NY_Z_A_battery_advanced_0,NY_Z_B_battery_advanced_0,NY_Z_C&E_battery_advanced_0,NY_Z_D_battery_advanced_0,NY_Z_F_battery_advanced_0,NY_Z_G-I_battery_advanced_0,NY_Z_J_battery_advanced_0,NY_Z_K_battery_advanced_0,PJM_EMAC_battery_advanced_0,PJM_Rest_battery_advanced_0,Total
t26,-0.00010309139554296202,-6.692616159896895e-5,-9.455499925986466e-5,-0.000102794991826618,-0.00013181080729771555,-0.00016507382077049973,-0.0002458664503039673,-0.00030307387031098843,-0.000300926506495067,-0.00030352959487912337,-0.00031096089483229744,-0.0002968192088615209,-0.0002776898658020902,-0.00021728449426825405,-0.00027556956076690847,0.001037142731839635,-0.0021588298909772114
t27,-0.00010051980764485051,-7.542831668355512e-5,-9.505058017008425e-5,-0.00010119448319896749,-0.00013332054837111632,-0.00016925192378312612,-0.00019648835000866252,-0.0002495074561958364,-0.00024777870196959013,-0.00025175117301559044,-0.0002614639769814045,-0.0002526122431405134,-0.00023526116957132528,-0.00019490866360532988,-0.00019793845888161867,0.00024772004987094764,-0.0025147558033506235
t28,-0.00010524623071377407,-9.242754689396146e-5,-0.0001102448372229154,-9.650919491401816e-5,-0.00012925577509592453,-0.00021981306397107262,-0.00023050044780948163,-0.00029129851533863814,-0.00028766923065241633,-0.0002929046290988435,-0.00030547573558538745,-0.0002869841495653947,-0.00026907135780063657,-0.0002336620512667172,0.00011155003513084206,8.011948491824114e-5,-0.0027593932458800986
t29,-0.00010593235879314934,-8.748383321348049e-5,-9.684461967206912e-5,-0.00010607026455616951,-0.00011649936934365134,-0.0002916497565782482,-0.00020458052480501194,-0.00024940449047897986,-0.00023865581972157675,-0.00024549558782227884,-0.0002583305843862016,-0.00025268354928418597,-0.0002375721753489272,-0.00021414214988693583,3.570453293358644e-5,-0.00011667252638455355,-0.002786313077341833
t30,-9.809976343539945e-5,-9.477308454996579e-5,-9.631909552020269e-5,-0.00010544809651141791,-0.0001249436782709239,-0.00024594100702185083,-0.00025484238624605215,-0.0002815401834684082,-0.0002674600866267749,-0.0002746053079782056,-0.00028846347970406443,-0.000281993465810109,-0.00026790202470806674,-0.00024171821934523756,-0.0002580540217781362,-0.00033546732081517937,-0.0035175712217899945
t31,-8.617420869735126e-5,-9.828074274725087e-5,-0.00010128185704072601,-9.303130241859219e-5,-0.00010175131330449852,-0.00034527634803861046,-0.0004404590997107203,-0.00045354685820463766,-0.0004420412334638954,-0.00044684433451540524,-0.0004663621607632894,-0.0004504957259568315,-0.0004255588528949594,-0.00036456045626435864,-0.0008381528954361193,-0.0006203695814174391,-0.005774186970874685
t32,-8.61247674189251e-5,-0.00010322083678965336,-9.808130778242352e-5,-8.601043418817817e-5,-9.862760730363799e-5,-0.0005390437557517615,-0.0006855607924910359,-0.0006366256357363051,-0.000635851245946395,-0.0006335105041438118,-0.0006007208322548165,-0.000596544757390906,-0.0005676838921345328,-0.00044566644053708993,-0.00019258678648737364,-0.0014228899390518715,-0.0074287495354087175
t33,-7.897237104137041e-5,-0.00010544744555417345,-8.547119558223095e-5,-9.575218090598545e-5,-0.00010899163038889184,-0.00024537527610554434,-0.00023594130772961293,-0.00023318973144060653,-0.00022932511472326046,-0.0002318328792670102,-0.00023293891484538144,-0.00022888095421286017,-0.0002236868004031907,-0.0002971963373941667,-0.00039037748165843045,-0.00027062996636818934,-0.0032940095876209056
t34,-6.930613652020067e-5,-9.743368896609728e-8,-4.731420735737774e-7,4.761314711207402e-7,-1.9240150928468807e-6,-0.0001846980223915467,-1.1167382773464898e-5,-9.58303057456515e-6,-1.2170159878859763e-5,-1.148183197863187e-5,-1.2197415732760377e-5,-1.3550986038178463e-5,-1.279794297715368e-5,-1.0257752934838592e-5,-1.378390667215245e-5,-1.2174679872001852e-5,-0.0003751877077286204
t35,-7.342086786306066e-7,-2.8486693220922637e-7,-6.346862453660867e-7,1.1255651634437587e-7,-1.4261066973239334e-6,-7.034054977302028e-6,0.0019453195518983946,0.00201828662175558,0.0019319071364326103,0.0019352933975502872,0.001947111577693928,0.0019454648982166912,0.00163887311202385,0.0013800674504711604,0.002145548402851408,0.0016529500010114687,0.01853082078289089
t36,-1.1408751896717467e-6,-3.3943445424046956e-7,-7.014601178383784e-7,-9.334270790964789e-9,-1.477687003267295e-6,0.0007080221933352642,0.0007628725946591827,0.0007368213732269073,0.0007534085927261206,0.0007691063896615522,0.0007169557004320509,0.0007629676637513403,0.0007101079579263348,0.0004830566362804421,0.0006818886750979525,0.001207377026730759,0.008288916012792098
t37,-2.4988615711575987e-7,-2.6047592187981544e-7,-5.689057669040039e-7,4.163403336511461e-8,-1.207111631130765e-6,0.00040781070462094177,0.00045642586366248034,0.0004407437374604075,0.000440469268964576,0.0004385913461771983,0.0004302026597662745,0.00044538233590715504,0.0004242360722909124,0.00031597527810524014,0.00045840046922518185,0.0009876846964759188,0.005243677687212622
t38,-1.3185760833390263e-7,-2.4680109810257005e-7,-5.952619565785605e-7,-7.831593570630552e-8,-1.1909051574678719e-6,0.0002397620003629401,0.0002948866421194157,0.0002730157800856987,0.00027901359302776876,0.00027495548706466525,0.00027182634893140734,0.00027869125396609654,0.0002667341019458106,0.00020817143815313394,0.0002972587722715065,0.0006914947749888458,0.0033735670511610997
t39,-2.6132590672991613e-8,-3.0097694426025555e-7,-6.619438660208332e-7,-2.4919243765887926e-7,-1.3196278518770011e-6,0.00012734729290635698,0.00018113560388242762,0.0001600185876013479,0.00016324779358501096,0.00015305800576943487,0.00016078583613355176,0.0001583617105123546,0.00015175625767141157,0.00012311805742881815,0.00018805423269356364,0.000503609458640894,0.0020679349631346823
t40,-2.959511187176488e-8,-4.190854356295635e-7,-5.721613670254129e-7,-4.460482598955476e-7,-1.4889878000504254e-6,3.257870998659768e-5,9.170723629866668e-5,6.755264266203242e-5,7.080509550275787e-5,6.548042356480652e-5,6.860294808859453e-5,6.443498636358597e-5,6.243192798802403e-5,5.088457873173723e-5,9.939868370076416e-5,0.0003837983863959092,0.0010547197413090037
t41,-6.890428784281883e-6,-4.061750616544582e-5,-7.67866615918241e-5,-9.078706295200766e-5,-3.612734070497322e-5,0.0001605475585134573,-6.315732475655657e-5,-0.00010206876585231222,-0.00010118012134986567,-0.00010622312315357328,-0.00010301234903765456,-0.00010441093900927923,-0.00010067687492113913,-0.00011281705556580364,6.509053160393923e-6,0.00026793649447997105,-0.0006097624476908947
t42,-2.25518834969987e-5,-0.0001021897910743088,-3.0165637427449233e-5,-5.347405336280613e-5,-0.00010859391238576448,-0.00012342854398153283,-5.700065123375079e-5,-9.563691578337223e-5,-9.06241308596619e-5,-8.94935242217265e-5,-9.31452955667619e-5,-9.762755431758847e-5,-9.334907088126127e-5,-9.08169957806842e-5,-0.00012278183942806672,0.0001711574280162392,-0.0010997223717854948
t43,-2.587838790871917e-5,-0.00010384617028777113,-3.0144630124593296e-5,-5.32783582923642e-5,-7.732645220608873e-5,-0.00015889865626870464,-0.00013193724759943428,-0.00017957628072449446,-0.00017383859753530902,-0.00017124912483940802,-0.00017444926957719024,-0.00018137780312683612,-0.0001737917574255754,-0.00016325609680806834,-0.00016616736288131722,0.00010096057938012468,-0.0018640556162257496
t44,-3.50049402440572e-5,-0.0001004393095677538,-2.9958812568617918e-5,-5.440823518056691e-5,-9.986380520325135e-5,-0.00019488734183979067,-0.00020770193537411727,-0.00027046456867679255,-0.00026757561979945865,-0.00026140212247417364,-0.00026773611411820336,-0.0002764756346095685,-0.0002645658818860264,-0.00023944119190330072,-0.0002659711804767596,3.7540177386342536e-5,-0.002798356516536096
t45,-3.337838531160925e-5,-9.893334854475503e-5,-3.0020415805729075e-5,-5.496649640258885e-5,-0.00010226261034550511,-0.00023109265336715854,-0.0002994891572256583,-0.0003919714522627065,-0.00038623735667621276,-0.00038073760243171315,-0.00038683436196208445,-0.0003979145877047094,-0.0003793574857809403,-0.0003288300845172355,-0.0003862995726657848,-3.017454651295652e-5,-0.0039185001175173475
t46,-3.5554795879635984e-5,-9.905496126033613e-5,-2.995419962861776e-5,-5.561123366011626e-5,-0.0001028420992349099,-0.000284914248872274,-0.0004074897902873026,-0.0005564031883949722,-0.0005485397699208179,-0.0005431654970078117,-0.0005465674789722393,-0.0005616044039537252,-0.0005295648507491919,-0.00044064185843088256,-0.0005315522713792796,-9.410470343488734e-5,-0.005367565351067
t47,-3.575797796303968e-5,-9.909175073789324e-5,-3.0783548635738375e-5,-5.6012941798172285e-5,-0.00010321865077574117,-0.00035419721835965604,-0.0005540780728918406,-0.0008410095665093766,-0.0008300106515536539,-0.0008233981110994108,-0.0008213341273479186,-0.0008439493442991404,-0.0007747390997688862,-0.0006104096384146566,-0.0007467836921689784,-0.00015872934212302707,-0.007683503734447129
t48,-3.832127964939668e-5,-9.914725100507883e-5,-3.0987281312431676e-5,-5.6313205860551046e-5,-0.00010303891328866653,-0.0004390670485679501,-0.0007972330874845474,-0.0016928616538016256,-0.001683896586833038,-0.001679001831542947,-0.0016564408126916277,-0.0017017810263395604,-0.001375425961507989,-0.0009691146956164858,-0.0012046242900696131,-0.00022526576290087067,-0.013752520688472379
t49,-7.734170089852286e-5,-9.757247875708517e-5,-8.887038332256193e-5,-9.776741930336169e-5,-9.976260189172479e-5,-0.00024176084610074813,-0.0015775590544945786,-0.0002070193015219989,-0.00020706684134313134,-0.00021185111728157574,-0.00020091251757544808,-0.00020809237682764548,-0.00020253843014220703,-0.00018262324070125632,-0.00034626421479840675,-0.0002967779100058104,-0.004343780434966063
t50,-0.00010303465679513582,-9.771558986920461e-5,-9.53202215501346e-5,-0.0001006342196937999,-9.658911831747883e-5,9.681269157250793e-5,-5.27238711698819e-5,0.00022476184290342853,0.0002216116948824982,0.00022260065818246682,0.00021846064051581602,0.00021520139988702664,0.00019895435017824794,0.00017168143354316006,3.648265201273996e-5,-0.0003688446780255757,0.0006917050082566807
t51,-9.514257383800761e-5,-9.93651179770679e-5,-9.763674438201071e-5,-0.00010318227207184214,-9.13857054820184e-5,0.00022665084311988668,2.1563756199447946e-5,0.0005581049803864001,0.0005520194594107735,0.0005456235699554883,0.0005622682524006522,0.0005733306510772223,0.0004903128969312462,0.0003934544737733388,1.1489118318140846e-5,-0.0004412199661863193,0.003006885621635331
t52,-0.00010198091683728175,-9.969932520681185e-5,-9.959743910253439e-5,-0.00010489084013599374,-8.834429357972578e-5,7.531987712102845e-5,-5.819338043353544e-6,0.00018122781949039,0.00017925897543188566,0.00017880788037981707,0.00018303987286294836,0.0001857554838652456,0.00016889140826744931,0.00013679689037487556,-0.00010470160034499431,-0.000525593303049902,0.0001584711514930427
t53,-0.00010650378549361589,-9.856315251583889e-5,-9.926786191075792e-5,-0.00010425259095696689,-8.732309768442838e-5,-7.067781236400828e-5,-6.27905619044941e-5,-2.0793842303479388e-5,-1.8237563773790945e-5,-1.8717743793492648e-5,-1.6165378909137118e-5,-1.9765844512511667e-5,-2.3800103334047708e-5,-3.02673611481066e-5,-0.0002564979924032415,-0.0006767410475559678,-0.0017103657405638855
t54,-0.00010197417246081753,-9.986224035922818e-5,-0.00010121947003013255,-0.00010289775835939663,-9.436395984772626e-5,-0.00024210099532780258,-0.00012020263937642745,-0.000197852561365626,-0.00019253905661612082,-0.000193122256441014,-0.0001903114013617056,-0.00020077609998012688,-0.00020134587693574848,-0.00018761219030220502,-0.0004763821304948344,-0.0008973815034639829,-0.0035999443127228948
t55,-0.00010088079511680411,-0.00010551680280091132,-0.00010874809106464839,-0.00010155495487267039,-0.00010183008307859184,-0.00036904127094352366,-0.00026487868000220734,-0.0005551281333448521,-0.0005519399985591238,-0.0005492008964242313,-0.0005467594613415294,-0.0005472445245334972,-0.0005342213178332204,-0.0004802735482053242,-0.0010952820796664294,-0.001269535273010758,-0.007282035910798323
t56,-0.00010272192236435577,-0.00010710436706203559,-9.56881260464496e-5,-0.00010390162145670273,-0.00010690946484586468,-0.0005505271935797115,-0.00037262531424186437,-0.0013822758952767855,-0.001367312756149177,-0.0013649196708937692,-0.0013728396883903292,-0.0013634571727383193,-0.0012117513204936837,-0.001011963253710704,-0.00021176424143591672,-0.0022217637454714782,-0.012947525754157148
t57,-0.00011293588647476118,-8.268041373257588e-5,-6.185987871090304e-5,-9.011944734916791e-6,-2.6296566954298552e-5,-0.0002566589071107857,-0.0007735231566060024,-0.00026840691117177714,-0.0002636782413308508,-0.00026553515334245994,-0.00026116938037524715,-0.000256705095353126,-0.00025368826418162917,-0.00024374704104782513,-0.00020894469914046072,-0.001375782171213006,-0.004720623711480626
t58,-7.67917950873e-7,-1.5407717890556498e-7,-4.352144403005231e-7,-4.675807102342805e-7,-8.030445711730683e-6,2.4484054711809595e-6,-1.289207216859106e-5,-9.46807284801745e-6,-1.5439156911915426e-5,-1.5926762169580117e-5,-1.5690627326586234e-5,-1.5960357115654373e-5,-1.4860310859581425e-5,-1.3736079636786354e-5,-2.0959084739885804e-5,-3.161986910664414e-5,-0.00017395922340410547
t59,-8.931209679728924e-7,-3.134645701596547e-7,-5.192785508562261e-7,-5.739806437121935e-7,-5.557774698361992e-7,0.0008368517068532766,0.0020988228174384296,0.00239155339726674,0.0022852990207538927,0.0023288959284270432,0.0023123145158276412,0.002316397142736702,0.0018265674461021252,0.0012822908892775764,0.0025644060478788476,0.0020521886477709713,0.022292731938130708
t60,-7.132254534062447e-7,-3.880709192083458e-7,-5.712775382980121e-7,-6.103123881157213e-7,-5.463998327311551e-7,0.0003950728946107825,0.00105288223554262,0.0010921577474514292,0.0011317621354960795,0.0011414127608059116,0.0010736942238509278,0.0011411207339404317,0.0009994575250813252,0.0006807232603584463,0.001066585609903119,0.001080751310961475,0.010852791151870787
t61,-7.322002652281184e-7,-2.968406794220755e-7,-4.3362119123407006e-7,-5.355585657311717e-7,-4.6345152974007346e-7,0.00030206978850337606,0.0006665443159918154,0.0006925175075004148,0.0007064293873382643,0.0006920362691565952,0.0006812515278225568,0.0007066860567087928,0.0006363129828343649,0.00043790575051811775,0.0006606339620185526,0.0009373015472167357,0.00711722742337823
t62,-6.739001245597331e-7,-3.1283491779326994e-7,-4.86282453507494e-7,-5.465694821265973e-7,-4.572202126687635e-7,0.00020977509244320697,0.0004702706508577181,0.000492576550965604,0.0004899242315528159,0.00048213904599275645,0.0004756403112338777,0.0004903052345037322,0.00044302244730521896,0.0003128961256895309,0.00048217364101107107,0.000664816161149569,0.005011062685514445
t63,-3.675644358024619e-7,-3.814731635227649e-7,-6.136596042210683e-7,-5.215175303287886e-7,-4.82546328138677e-7,0.00013220651917731472,0.00034321359728466984,0.000361135783076795,0.0003609898313431161,0.00035350477306870127,0.00035019693245210684,0.00035927154447930716,0.0003240941174209721,0.0002302143090600443,0.0003465166286285619,0.0004914505524933677,0.003650427827422943
t64,-0.00010125460491313165,-4.244552706592673e-7,-5.986327558081931e-7,-2.0298943577789265e-7,-7.405494572610337e-7,8.889174126015486e-5,0.0002476975939051981,0.0002612933783756788,0.00026291009714023524,0.0002579502524426382,0.00025420904025319594,0.0002617225742324523,0.0002316280744280226,0.00016782506666156193,0.000272812485974456,0.0003664272969467873,0.0025701463697877435
t65,-9.598975190357398e-5,-9.613096732251406e-6,-0.00011146355410791957,-0.00010167955507117731,-2.2081854777597367e-5,-4.886605549712795e-6,0.00017276710494806117,0.0001841565992753906,0.00018806514625966994,0.00018304239135813846,0.00018363674460423023,0.00018796988635386407,0.00016909150819972328,0.00011816322593925503,0.0002043671129721156,0.0002612221557599666,0.0015067674575281824
t66,-0.00010986348090351859,-9.471120338123333e-5,-0.00010975999475317992,-0.00010197430015137166,-0.00011091495299101965,-3.225961451381e-5,0.00011084187569532905,0.00012052733984199037,0.00012659905875694205,0.00012452243030713423,0.00012126514792988484,0.00012464974418639708,0.00010515840113585079,5.8853263434604616e-5,0.0001219680250476113,0.00017005262965305866,0.0006249543692946699
t67,-0.0001096349939015327,-9.230566187309514e-5,-0.00010010704256725725,-0.00010021829547531751,-0.00010577733245790299,-6.33407415988242e-5,5.2340195565420666e-5,6.0964496635342776e-5,6.764574865335033e-5,6.857455097479026e-5,6.53880330956632e-5,6.671258871642032e-5,5.1020027525916546e-5,1.0580600970217675e-5,7.288128524110683e-5,0.00011037463618534705,5.509809568964586e-5
t68,-0.00010474386351030613,-9.152586942327891e-5,-9.705823208581438e-5,-9.977106421309437e-5,-0.00010541006266418379,-8.890855341706876e-5,-1.496232612449287e-6,9.91115081089016e-6,1.97250123961447e-5,1.8486189514061642e-5,2.0406464340410043e-5,1.799694139089416e-5,2.502820110841502e-6,-3.339413282569192e-5,4.160167467215038e-6,3.9545162363827896e-5,-0.0004895741023576024
