Constraint,Price
MinCapReq_1,3922.0014680209606
MinCapReq_2,3122.8253818609955
MinCapReq_3,2692.1291072924696
MinCapReq_4,121.14204005178068
MinCapReq_5,134.5982214243404
MinCapReq_6,118.29838451859324
MinCapReq_7,2.8185773024730107e-9
MinCapReq_8,1071.2105434654238
MinCapReq_9,461.58540850655805
MinCapReq_10,7.850845522800958e-7
MinCapReq_11,540.4183805439267
MinCapReq_12,3251.3176045714044
MinCapReq_13,2.4618284677306037e-8
