region,marginal_price,total_demand
BASN,188.7695456412427,154373402.0
CASO,185.9758880028222,141559023.0
CANO,197.9956355395254,219102255.0
FRCC,186.16973160721773,305390926.0
ISNE,265.39190315485496,185912448.0
MISC,176.13864981746704,243790194.0
MISE,191.29243646501524,126030936.0
MISS,172.65682418247061,223677305.0
MISW,176.38507260304104,294141188.0
NWPP,180.0833325532321,260888430.0
NYCW,273.2519908518725,97972883.0
NYUP,223.2633739114254,85901025.0
PJMC,186.74171255133095,142659266.0
PJMD,227.67641548166694,134294097.0
PJME,244.04191266952978,361596414.0
PJMW,183.73728774608776,381430632.0
RMRG,160.42204526624772,129535560.0
SPPC,169.258846659897,101870818.0
SPPN,163.9455995332732,67540119.0
SPPS,158.52645519730618,162787259.0
SRCA,192.91141261705445,263347390.0
SRCE,177.8130163351695,264512199.0
SRSE,185.9319545298793,303257618.0
SRSG,189.26041002970618,183293864.0
TRE,165.3187632065991,515960435.0
TREW,151.48914154314667,24676479.0
