model,zone,planning_year,case,unit,value
SWITCH,BASN,2027,base_52_week_commit,kg,18846099281.78912
SWITCH,CANO,2027,base_52_week_commit,kg,20083569887.221947
SWITCH,CASO,2027,base_52_week_commit,kg,20798923252.335316
SWITCH,FRCC,2027,base_52_week_commit,kg,75885754211.15338
SWITCH,ISNE,2027,base_52_week_commit,kg,28904503197.834435
SWITCH,MISC,2027,base_52_week_commit,kg,42945513566.71528
SWITCH,MISE,2027,base_52_week_commit,kg,30911196435.681194
SWITCH,MISS,2027,base_52_week_commit,kg,48853391861.395515
SWITCH,MISW,2027,base_52_week_commit,kg,44703525644.2219
SWITCH,NWPP,2027,base_52_week_commit,kg,13961025939.364124
SWITCH,NYCW,2027,base_52_week_commit,kg,10963866785.866903
SWITCH,NYUP,2027,base_52_week_commit,kg,11657851580.748796
SWITCH,PJMC,2027,base_52_week_commit,kg,13284925959.266993
SWITCH,PJMD,2027,base_52_week_commit,kg,17277254786.861683
SWITCH,PJME,2027,base_52_week_commit,kg,76647314059.05867
SWITCH,PJMW,2027,base_52_week_commit,kg,102328815457.96323
SWITCH,RMRG,2027,base_52_week_commit,kg,10269643971.427958
SWITCH,SPPC,2027,base_52_week_commit,kg,18584015134.97281
SWITCH,SPPN,2027,base_52_week_commit,kg,8636696034.617992
SWITCH,SPPS,2027,base_52_week_commit,kg,19413271314.457962
SWITCH,SRCA,2027,base_52_week_commit,kg,41617839732.88001
SWITCH,SRCE,2027,base_52_week_commit,kg,37412348581.379
SWITCH,SRSE,2027,base_52_week_commit,kg,56213753523.42113
SWITCH,SRSG,2027,base_52_week_commit,kg,19700129653.20394
SWITCH,TRE,2027,base_52_week_commit,kg,75987015738.26051
SWITCH,TREW,2027,base_52_week_commit,kg,7112335989.819626
SWITCH,BASN,2030,base_52_week_commit,kg,3327375810.0329356
SWITCH,CANO,2030,base_52_week_commit,kg,4227626261.9344893
SWITCH,CASO,2030,base_52_week_commit,kg,7262187581.890111
SWITCH,FRCC,2030,base_52_week_commit,kg,10752486481.981125
SWITCH,ISNE,2030,base_52_week_commit,kg,10340450485.721853
SWITCH,MISC,2030,base_52_week_commit,kg,3588672790.6274486
SWITCH,MISE,2030,base_52_week_commit,kg,4945346564.103704
SWITCH,MISS,2030,base_52_week_commit,kg,12301138824.170515
SWITCH,MISW,2030,base_52_week_commit,kg,6388821696.084682
SWITCH,NWPP,2030,base_52_week_commit,kg,793392666.1388502
SWITCH,NYCW,2030,base_52_week_commit,kg,4601407277.26301
SWITCH,NYUP,2030,base_52_week_commit,kg,4405675267.571086
SWITCH,PJMC,2030,base_52_week_commit,kg,4695645328.071456
SWITCH,PJMD,2030,base_52_week_commit,kg,5542618563.925021
SWITCH,PJME,2030,base_52_week_commit,kg,32323680588.572968
SWITCH,PJMW,2030,base_52_week_commit,kg,15343238125.853136
SWITCH,RMRG,2030,base_52_week_commit,kg,505420637.898628
SWITCH,SPPC,2030,base_52_week_commit,kg,770927206.8957434
