Resource,NENG_Rest_hydroelectric_pumped_storage_1,NY_Z_A_hydroelectric_pumped_storage_1,NY_Z_F_hydroelectric_pumped_storage_1,PJM_EMAC_hydroelectric_pumped_storage_1,PJM_Rest_hydroelectric_pumped_storage_1,NENG_Rest_battery_moderate_0,NY_Z_A_battery_moderate_0,NY_Z_B_battery_moderate_0,NY_Z_C&E_battery_moderate_0,NY_Z_D_battery_moderate_0,NY_Z_F_battery_moderate_0,NY_Z_G-I_battery_moderate_0,NY_Z_J_battery_moderate_0,NY_Z_K_battery_moderate_0,PJM_EMAC_battery_moderate_0,PJM_Rest_battery_moderate_0,Total
t9,-1.7703131742691612e-5,-2.9892067226839836e-5,-3.889013565422044e-5,-1.838547287640116e-5,-2.8668787381686148e-5,-7.104688342896556e-5,-0.00026809129053538154,-0.00030127547946778193,-8.732770818077348e-5,-0.0004028914700050825,-8.787443389212815e-5,-8.461559101846841e-5,-7.667702298293165e-5,-0.00011956505158661769,-1.7202686434872762e-5,-0.00020252368523467307,-0.0018526308976495158
t10,-2.03762458609062e-5,-4.200500347835068e-5,-4.9547093203367826e-5,-1.8240827366949645e-5,-1.929453144120532e-5,-6.921946381254287e-5,-6.44808711059334e-5,-5.443319600907117e-5,5.967248385603666e-6,-7.315487662096784e-5,5.335531702564604e-6,3.3531774436967925e-6,4.760719261755189e-6,-1.1804169162870958e-5,-2.6941644398781045e-5,-3.41959843884299e-5,-0.0004642772300557566
t11,-2.0437911795805885e-5,-4.497963340321589e-5,-5.2709313638588245e-5,-1.243974755321983e-5,-2.3568806666076193e-5,-6.689172082867458e-5,-7.231445318098373e-6,2.5309317007056356e-6,4.541007125490095e-5,-1.4467362606553422e-5,4.441529022119616e-5,3.960579243078626e-5,3.732511124032627e-5,3.469643780672575e-5,-1.679424716718078e-5,9.021442088392309e-5,3.467786656115091e-5
t12,-2.0979299162137158e-5,-4.397756113299853e-5,-5.596486247731601e-5,-7.0333240937135195e-6,-2.4754687193969118e-5,-6.449306803112742e-5,-1.323237771811669e-5,-3.3477066416061397e-6,5.1469232271096485e-5,-2.014804727968463e-5,5.011915110937116e-5,4.617436839862482e-5,4.466086427801026e-5,3.7733522104607696e-5,-1.722925843715177e-5,9.359399565317825e-5,5.259094164706768e-5
t13,-2.3976795108223906e-5,-4.487811461851792e-5,-5.900965039578399e-5,-9.474027294334772e-6,-2.4257153754704188e-5,-6.343264031997612e-5,-2.3890202346961056e-5,-1.4104273783901453e-5,4.359730608488406e-5,-3.145237094434127e-5,4.2165516112723434e-5,3.983506974121503e-5,3.895354017488463e-5,3.071889398929153e-5,-1.66501885425482e-5,6.055130271101585e-5,-5.530378829527836e-5
t14,-2.301219634736197e-5,-4.538151980771956e-5,-6.811559332856405e-5,-9.19150807435894e-6,-2.4919202563535166e-5,-6.236304163973848e-5,-3.443164482723152e-5,-2.4002343122850382e-5,3.32274047082208e-5,-3.74848151062576e-5,3.160142647497328e-5,3.0118261754804533e-5,2.983694600180367e-5,2.0668281387038096e-5,-1.7271113170207083e-5,3.667744757083944e-5,-0.0001640432100901449
t15,-2.295959545686972e-5,-4.850706001373884e-5,-6.413957019101989e-5,-6.676868840273365e-6,-2.5706124394959835e-5,-6.137802657823149e-5,-4.663242690258216e-5,-3.519000438652292e-5,2.193670884246341e-5,-4.876753387370536e-5,2.149543689506092e-5,1.9985751457963928e-5,2.0167145960696836e-5,1.0309406031608776e-5,-1.78832387714285e-5,1.736164517874406e-5,-0.00026658435504279415
t16,-2.2765267472862794e-5,-4.871410597184486e-5,-6.166290720025973e-5,-9.903383628535192e-6,-2.465628641006084e-5,-6.002521710477112e-5,-5.950473948765395e-5,-4.7538804357605056e-5,9.753946487158624e-6,-6.069871429048505e-5,9.222068752049078e-6,9.103937514766602e-6,9.885991183100551e-6,-5.055720534147982e-7,-1.7943690212569767e-5,-1.9993228400080997e-7,-0.0003761526765369891
t17,-2.02513849008014e-5,-4.9942226048014844e-5,-5.2941220907626176e-5,-1.7067652171154586e-5,-2.180307866802298e-5,-6.097031402558976e-5,-7.404693770337079e-5,-6.0901624473570136e-5,-1.9091606704515708e-6,-7.30744367674806e-5,-1.995750476525787e-6,-2.3988894918936068e-6,-1.1899948941107647e-6,-1.2372742363048768e-5,-1.9040318996836406e-5,-1.909760549705176e-5,-0.0004890033380555499
t18,-1.547270987802432e-5,-2.088373928644361e-5,-1.9067379430913798e-5,-2.032413495449063e-5,-1.9199363489917104e-5,-6.112973415725336e-5,-8.988419681671993e-5,-7.493637227070027e-5,-1.4946108826757509e-5,-8.679757932239152e-5,-1.4960226867290888e-5,-1.4588642364369272e-5,-1.2921790360451e-5,-2.5212746759065858e-5,-1.961888331596089e-5,-3.81367597199884e-5,-0.0005480803678207383
t19,-1.6712609617979017e-5,-2.0792420477928653e-5,-2.1214986302250434e-5,-2.40430696129056e-5,-2.1470560606755546e-5,-6.16381324496142e-5,-0.0001083235200240925,-9.088104369430296e-5,-2.607753361664114e-5,-0.00010244481875397235,-2.6012272066093678e-5,-2.4883546212609538e-5,-2.2501983662746678e-5,-3.7268316903094874e-5,-2.0509587457672364e-5,-5.4764270703097165e-5,-0.0006795386721617567
t20,-1.4062510501467766e-5,-1.7393838748686405e-5,-1.875013517621255e-5,-2.4330026004416677e-5,-2.091782055095034e-5,-6.216696552102297e-5,-0.00012903988751671573,-0.0001074437103701242,-3.621089014528045e-5,-0.00011821833001118214,-3.6032392399875475e-5,-3.3943496956983645e-5,-3.0869753446392305e-5,-4.876470154693966e-5,-2.127875881187688e-5,-7.621596735155493e-5,-0.0007956391850596821
t21,-1.378202010532182e-5,-1.6476990422350398e-5,-2.054359218735689e-5,-2.036473470175888e-5,-2.0184536917828864e-5,-6.369290187658085e-5,-0.00015967670266860614,-0.00013232822209662722,-5.109601383315001e-5,-0.00014334449061502056,-5.079674933065538e-5,-4.799311301552041e-5,-4.38544372970062e-5,-6.532601122789252e-5,-2.25537994117876e-5,-0.00010189549432734529,-0.0009739098100348091
t22,-1.0703614376132895e-5,-1.3922415413521687e-5,-1.6813851231471737e-5,-1.4377239739736521e-5,-1.1040087347252965e-5,-6.286218679955388e-5,-0.00013146687986818927,-0.00010529292924375523,-6.199895190297966e-5,-0.0001495711132775586,-6.16657880202178e-5,-5.8520352447449076e-5,-5.401217510304412e-5,-7.753120001439864e-5,-2.2050318693508758e-5,-2.3597442758699903e-5,-0.0008754265462374707
t23,-1.2616208203756276e-5,-2.1170437886395118e-5,-2.0815884799255998e-5,-2.088858024440987e-5,-1.9414218745198056e-5,-6.380299888083868e-5,-0.0002449986359922282,-0.00019172520514063388,-6.59048662756722e-5,-0.00020246324227471478,-6.569588771594548e-5,-6.291305857668105e-5,-5.606247604417604e-5,-9.055352614655941e-5,-2.380318905638361e-5,-0.00017016251626948584,-0.0013329909322523344
t24,-1.6427995132123383e-5,-2.0721458251184906e-5,-2.066208293100798e-5,-1.9412279841221647e-5,-2.180448053222894e-5,-6.314803100731091e-5,-0.00033038225076107423,-0.0002425702279110134,-7.009882124976049e-5,-0.00025326826576454797,-6.98720744858868e-5,-6.816984382830923e-5,-6.0237138303297694e-5,-0.00010095608133745911,-2.316343121536588e-5,-0.0002327583978113517,-0.0016136528603631442
t25,-1.199545747730955e-5,-4.936346532868838e-5,-7.075880574074287e-5,-1.1524628765079538e-5,-1.9651177651941554e-5,-6.149489702574748e-5,-0.00015212749696985655,-0.00019016447809555012,-6.816264149560679e-5,-0.00019339447671468628,-6.792275552818532e-5,-6.56404695735601e-5,-5.8196705198227324e-5,-9.322622424576499e-5,-2.25971857475728e-5,0.0002703296244809946,-0.000865891241077525
t26,-2.261172943000411e-5,-4.306277135308985e-5,-6.69543998922997e-5,-1.7784314876782527e-5,-2.148442731703862e-5,-6.156143802646265e-5,-8.09414643474644e-5,-0.0001629322404728067,-6.630889183268709e-5,-0.00016197352204251993,-6.608028295107338e-5,-6.286497002371756e-5,-5.6091637608705114e-5,-8.445904643953454e-5,-3.0110634521762415e-5,0.0004964032439803904,-0.0005088185271555582
t27,-2.246851433941089e-5,-3.8024251280957475e-5,-6.01963032113342e-5,-1.667145506130152e-5,-1.957714852542376e-5,-6.020786948517849e-5,-6.184577746133736e-5,-0.00014798314765532538,-6.521527697609114e-5,-0.0001423769636602799,-6.538121093361372e-5,-6.151816302996555e-5,-5.5243191393314594e-5,-7.883239382360057e-5,-2.7175461579936494e-5,0.00036103137091012504,-0.000561685757506946
t28,-2.2652075719345408e-5,-3.501631804868891e-5,-5.0690216775666344e-5,-1.5201271418085148e-5,-1.8055523448712715e-5,-5.848247109354102e-5,-5.710949937080289e-5,-0.0001436515522282701,-6.718128473772466e-5,-0.00013341180019381166,-6.773749925832766e-5,-6.214554650429964e-5,-5.605268670712264e-5,-7.702741517584091e-5,-2.4308063667745848e-5,0.0002946248884723681,-0.0005940983358756174
t29,-1.903908316431808e-5,-2.738310153245551e-5,-4.445892544884527e-5,-2.012435700166598e-5,-2.0463868737888545e-5,-5.8787976410946614e-5,-6.000869434859844e-5,-0.00014556200134632508,-6.75595643946474e-5,-0.00012547665572081802,-6.925215839205985e-5,-6.382073427116062e-5,-5.7908762696237155e-5,-7.776874242422654e-5,-2.452239254491099e-5,0.00024100710037467033,-0.0006411299180604337
t30,-2.1826952781421563e-5,-2.2629745029298247e-5,-3.593935440568892e-5,-2.3706536385287176e-5,-2.4421927069122657e-5,-6.147936290104979e-5,-8.639074777547325e-5,-0.0001594704432407935,-7.154434909783926e-5,-0.00012474651753830877,-7.311207054336505e-5,-6.654395268203377e-5,-6.053401385676196e-5,-7.972791125618723e-5,-2.4384115695605527e-5,0.00020948366346797167,-0.000726974336790265
t31,-2.0465473261877612e-5,-1.9197127908847393e-5,-2.62409708259983e-5,-2.1041019004183136e-5,-2.01189021128223e-5,-6.254195302464876e-5,-0.00015719468902651644,-0.00018823867198698466,-7.691197123677127e-5,-0.00012504348862673996,-7.741761546381254e-5,-6.833858937829329e-5,-6.206945272821081e-5,-7.942499368309442e-5,-3.0127585692564758e-5,0.00017767059636541958,-0.0008567019075959461
t32,-2.0969753929896976e-5,-1.185338491661351e-5,-1.705760247694193e-5,-2.3885226779583413e-5,-2.4148929577741012e-5,-6.205871332836672e-5,-0.0003554670379815322,-0.00027766558503347784,-7.408253109670317e-5,-0.00011390058862290946,-7.439300470123169e-5,-6.289496268206159e-5,-5.704509932914068e-5,-7.129006074114099e-5,-1.9572975166425273e-5,0.00016246049756552598,-0.0011038249587982404
t33,-1.8481244789151736e-5,-4.1966575335639545e-6,-1.1128551739430677e-6,-2.114161103045393e-5,-1.6380312453199855e-5,-6.1163788024176e-5,-7.297194272486156e-5,-6.873885452613361e-5,3.612597544199524e-5,8.838618279825681e-5,3.480438459878068e-5,3.638718009762077e-5,3.0872838596088396e-5,6.0007065620779145e-5,-2.6613191413625172e-5,0.00014937476892049398,0.00014515793840490614
t34,-1.8519125914737323e-5,6.931408758761404e-8,1.1599766388860884e-5,-2.5566153359131308e-5,-1.732211424143031e-5,-6.490104663015106e-5,-2.3187628415209692e-6,-2.1166249803829963e-6,8.390573763878324e-5,0.0003003259255906958,8.033172103774209e-5,7.275230773025164e-5,6.161444818373693e-5,0.00011408316537530919,-2.2888440656113434e-5,9.119211724228124e-5,0.0006622422346517812
t35,-2.0504443684935802e-5,-2.730018468789069e-8,9.588205446158797e-6,-2.879249999237122e-5,-2.215542243731868e-5,-6.49726551019248e-5,0.0005423793026051323,0.0005051168714268427,0.00010373697108334795,0.0007407041763674921,9.596792968326943e-5,8.185232786836053e-5,6.830315831570396e-5,0.00013657553780089252,-1.9997248987236663e-5,7.641458256300756e-5,0.0022041894927717328
t36,-2.2311409805080617e-5,-6.394469938357956e-8,9.23012513299803e-6,-2.891671194972953e-5,-2.730099630669213e-5,-6.687928638566679e-5,0.0002525819365837346,0.00023293786683668477,9.15911702036788e-5,0.00043766662529542933,8.389645789457394e-5,6.958024980718825e-5,5.8801838868053954e-5,0.00011143319454312601,-1.9601938364751584e-5,0.00012603675947654637,0.0013086819371307097
t37,-2.218615782498673e-5,-4.963893251418345e-8,9.476054723318527e-6,-2.6852996397622037e-5,-2.6732431170136342e-5,-7.013204268503858e-5,0.0001608347943752209,0.00013846280921984375,7.714297525198849e-5,0.00032706733410376186,6.827308819313116e-5,5.648918493455048e-5,4.745488004746228e-5,8.984650346429617e-5,-1.979876927934039e-5,0.00011614978638048359,0.0009254453744044189
t38,-2.133831837524321e-5,-5.488037982445631e-8,7.732800888945325e-6,-2.600052414335608e-5,-2.690307511696336e-5,-7.308328872572732e-5,0.00011486892989230194,9.49598184000192e-5,6.433161242180628e-5,0.00022994920461546071,5.432183316034646e-5,4.351150156114673e-5,3.5716544142254145e-5,7.134049338778064e-5,-1.9575145966429598e-5,0.00010631925056650741,0.0006560967563290249
t39,-2.050935462133214e-5,-5.358768780748775e-8,7.01523703956377e-6,-2.6822949216754157e-5,-2.7378635569484043e-5,-7.677353491962145e-5,8.004949699818106e-5,6.424125379949906e-5,4.9831729644348634e-5,0.00027933795304821435,3.871490022413844e-5,3.049355438900322e-5,2.3995318378690934e-5,5.588923882067391e-5,-1.9511065605462638e-5,9.732264615082045e-5,0.0005558422008726719
t40,-1.9418321678590594e-5,-4.755676535050553e-8,4.436242893275525e-6,-2.6341551826072346e-5,-2.2898642097829337e-5,-8.193629917505505e-5,5.7926707755793954e-5,4.351118390659186e-5,3.364678228205849e-5,0.00023177020147596307,2.125769539336628e-5,1.604703615437977e-5,1.080343039017304e-5,4.216761257092944e-5,-1.9545082441880796e-5,7.051955627835814e-5,0.00036189899511611097
t41,-9.951219531826015e-6,-3.241568238844648e-6,6.447457119765517e-6,-2.4899850005897577e-5,-2.0452506568206615e-5,-8.813191341411758e-5,4.1965439412883056e-5,2.6640672901335763e-5,2.809868006712495e-5,0.00021177679982715516,1.3806173019714193e-5,6.586401327769989e-6,1.5087184090229061e-6,3.069936414862846e-5,-1.8635527965224854e-5,7.057997634275911e-5,0.0002727970968520418
t42,-2.093604042893879e-5,-1.144056911611816e-6,7.726919927259643e-6,-2.2946830402747775e-5,-1.892302912996658e-5,-9.368633715357501e-5,2.0213065027746992e-5,3.4618319041856257e-6,1.6198620312258004e-5,0.00018054545141622753,2.2160650054620612e-7,-5.8554747027271016e-6,-1.043051734588563e-5,1.848625297098722e-5,-2.1319000382280562e-5,6.167804328177885e-5,0.00011329050488325679
t43,-2.0790173821391165e-5,-9.992583087018365e-7,7.788810750473034e-6,-2.565286509178384e-5,-2.2302978835661672e-5,-9.907202297945313e-5,2.0877114056831305e-6,-1.506726435481914e-5,9.324894417729583e-6,0.00016099940660448955,-9.398250635987325e-6,-1.5917201146022958e-5,-2.0427871266701438e-5,8.341636390982453e-6,-2.157008309554506e-5,6.497315610442464e-5,2.31764613771481e-6
t44,-2.028206516163082e-5,-1.874926787141939e-6,7.455794893004408e-6,-2.5477541721106202e-5,-2.043886075519529e-5,-0.000106436464486854,-1.176723354252721e-5,-3.3100589794360735e-5,2.9550559026727053e-6,0.0001475396273184938,-1.9096099656907565e-5,-2.619962299812968e-5,-3.074772602794702e-5,-1.2233781231532223e-6,-1.9368897372234282e-5,5.5265294530263744e-5,-0.0001027976337827533
t45,-1.9818978697866804e-5,-1.8755454259046304e-6,7.270081591920508e-6,-2.4765429016960755e-5,-2.0630106794673494e-5,-0.00011608818815000765,-2.7636170916729098e-5,-5.28537833454444e-5,-3.28026334835093e-6,0.00013411686904640015,-2.8770924821551142e-5,-3.694697461096193e-5,-4.184503994539291e-5,-1.0598944061102585e-5,-1.936609557265202e-5,4.9742713622069585e-5,-0.00021334678044720808
t46,-1.9701823779982766e-5,-2.680774298078223e-6,6.186166761285665e-6,-2.4863042350640944e-5,-2.0541819764524134e-5,-0.00012949718391967974,-4.380694594911895e-5,-7.470087361013405e-5,-7.292917031745049e-6,0.00012217750372794828,-2.0404284690186976e-5,-2.1538716819188248e-5,-2.3917117658171463e-5,-1.3903254992171286e-5,-1.949793662898799e-5,4.524669590760692e-5,-0.00024873632509576893
t47,-1.9652369574904633e-5,-3.457779992216746e-6,5.313552614290085e-6,-2.486420857688029e-5,-2.0405630862848572e-5,-0.0001481065765987579,-6.116086117268345e-5,-0.0001005361868929611,-7.984375774158611e-6,0.0001114819719574804,-3.030123193963757e-5,-3.6683251796430915e-5,-4.030846789362389e-5,-1.4663058486189343e-5,-1.9497610687466653e-5,4.131338096067613e-5,-0.00036951270471631304
t48,-2.0101787205564002e-5,-4.316745181283844e-6,3.963970356123798e-6,-2.499531388567773e-5,-2.0334654052586046e-5,-0.0001713688884632267,-8.042221768851973e-5,-0.0001359675197344174,-7.861856911049132e-6,0.00010178235673708839,-2.057039473967293e-5,-2.386123651533806e-5,-2.624033086916009e-5,-6.270197514409702e-6,-1.947034319060191e-5,3.764766636816725e-5,-0.0004183874924901278
t49,-2.0709219543917975e-5,-4.4813749201386725e-6,2.0460342423996487e-6,-2.4893702376440077e-5,-1.956838403055884e-5,8.959463855961727e-6,-0.00010491742010322875,-0.00011760854955836979,-6.947536998277312e-6,9.335256123031887e-5,-9.298184612741716e-6,-9.336285841507566e-6,-1.1216904316763121e-5,4.136549608920562e-6,-1.7765372378411493e-5,3.477920142831044e-5,-0.00020346912431444406
t50,-2.460170673950192e-5,-5.241924339279872e-6,1.808503240300372e-7,-2.6071885551252355e-5,-1.9232723712044043e-5,0.00014044170424732226,-0.00010941347062662413,-0.00010163712206653772,-4.740752855095804e-6,8.54784339012849e-5,2.811611753902711e-6,5.72524266968783e-6,4.079279199038792e-6,1.5839926006901172e-5,-1.7598098666325754e-5,3.146059407896045e-5,-2.252004237553347e-5
t51,-1.4089546981367736e-5,-6.261922599297782e-6,-1.5966243344456887e-6,-2.7858273683585733e-5,-1.908505326712216e-5,0.000187765049744669,-0.00011607961372441643,-9.420128777232831e-5,-3.2125479239139075e-6,7.827359800242763e-5,8.792831680114742e-6,1.3745699539474718e-5,1.1866902211964064e-5,2.2725854847508332e-5,-1.7976795388993145e-5,2.820038053101798e-5,5.100865088170556e-5
t52,-1.5001058183844149e-5,-7.208022802442652e-6,-3.255434377134456e-6,-2.9536816282022017e-5,-1.9160534155971123e-5,0.00019242615436778184,-0.0001262276857763681,-9.353685618184381e-5,-2.3088884366170576e-6,7.163721050132128e-5,1.1311997149016751e-5,1.6243329354990024e-5,1.4129105559971832e-5,2.498904374176267e-5,-1.808744017101839e-5,2.5032935071954508e-5,4.1447039379537105e-5
t53,-1.5341717468690207e-5,-7.695432769989341e-6,-4.2024219615047174e-6,-2.90318647190851e-5,-1.888545017672476e-5,0.00016672119865849194,-0.00014165935759297369,-9.959697205046872e-5,-1.8172554815460598e-6,6.522980332266592e-5,1.2074107051180003e-5,1.589836263654492e-5,1.3557320450180875e-5,2.461298554991124e-5,-1.7850524757759896e-5,2.1676161317532724e-5,-1.6311057992234848e-5
t54,-2.0664312018085926e-5,-8.827114354959315e-6,-5.132818677770127e-6,-2.7076790071168505e-5,-1.9459896672318885e-5,0.00014367505002101222,-0.00016488529352484894,-0.00011309735289369055,-1.2896446857976707e-6,5.986818982469437e-5,1.230159694597483e-5,1.4456420238711827e-5,1.1885642960790323e-5,2.320829307968029e-5,-1.7315164545666107e-5,1.8043979596571686e-5,-9.43092147768705e-5
t55,-1.888809978566853e-5,-1.109028925005677e-5,-7.011741725757427e-6,-2.627349277193789e-5,-2.0246535817981587e-5,0.00012162294962863125,-0.00020683419489579696,-0.00013882838633219908,-1.5703308053981407e-6,5.6069982987729024e-5,1.1533246643887784e-5,1.2350083522876189e-5,9.47203372030338e-6,2.1655065810560928e-5,-1.6826775737626148e-5,1.286111609943367e-5,-0.00020200536870900032
t56,-1.5972784788981575e-5,-1.1196673136057734e-5,-5.964224859328098e-6,-2.7008321821857737e-5,-2.124439977591833e-5,0.00011073362037117073,-0.0003058023540065863,-0.00020124980496064707,-1.8072993448242378e-6,4.966859902862669e-5,1.0776299269248709e-5,1.0504037072548956e-5,7.54973316518938e-6,1.884261201626809e-5,-1.6745586334749873e-5,8.338563444915103e-6,-0.0003905779846609833
t57,-2.2894866142620972e-5,-4.999265659038907e-6,-4.687795880883381e-6,-2.451707711477599e-5,-1.8356666826020378e-5,9.526109610364102e-5,-0.00034093874695315546,-0.0002732509336392797,-8.801399111580992e-7,4.66918201792752e-5,1.1874084152864437e-5,1.0440584958990858e-5,7.283512265468878e-6,1.8898041374394973e-5,-1.6484942013837347e-5,1.4695063537767908e-6,-0.0005150917887523581
t58,-2.309174076010639e-5,2.8470531946248127e-8,-1.1007277694234608e-5,-2.693346080411909e-5,-1.6215297074656514e-5,8.367075114653143e-5,-8.590868922786735e-8,-1.2027682193613102e-8,-1.4274119753166286e-6,4.113235807429686e-5,1.0446364592573183e-5,8.137081580112078e-6,5.355782444119917e-6,1.5388214250270786e-5,-1.4585941374320344e-5,1.1630569011198931e-5,8.243052557687438e-5
t59,-2.2225346530314007e-5,-1.2586369122470781e-8,-1.2044884372094284e-5,-2.443908436593553e-5,-2.4591286252151467e-5,7.669580832160221e-5,5.864099280255315e-5,5.914396998842905e-5,-2.195954493459075e-7,3.8788994291311566e-5,1.0940575345023133e-5,7.516105595927181e-6,4.7393573482024576e-6,1.453909758639644e-5,-1.1411243959231968e-5,-5.701892478587008e-6,0.00017035898150266252
t60,-1.9235657930600424e-5,-3.338724147342222e-8,-1.4025072845453633e-5,-2.5400967209729423e-5,-2.6574639656383776e-5,7.099758099710684e-5,0.00015145671386637924,0.00015353827597472283,-2.741118236982735e-6,3.2429087435599374e-5,7.70526685764287e-6,4.656119821947478e-6,2.1686287692049777e-6,1.3009558653146225e-5,-8.632184025288936e-6,-5.98555231388226e-6,0.00033333265291595523
t61,-2.2321552040792255e-5,-3.080611660731696e-8,-1.4189748106847762e-5,-2.4773603585020863e-5,-2.6346123247460372e-5,6.260175989972792e-5,7.883453978517866e-5,7.897671555752606e-5,-5.841871227686706e-6,2.2674634501795292e-5,5.014951102145705e-6,2.0041163883266156e-6,-1.730621620732272e-7,1.077976714737412e-5,-9.887662045565258e-6,-1.0251316772104848e-5,0.00014707073907791577
t62,-2.1538603490298478e-5,-3.381280680452459e-8,-1.5784932151546486e-5,-2.5158272860621832e-5,-2.6496249117813246e-5,5.59173540063184e-5,5.0814227169834435e-5,5.0425058349330344e-5,-6.7908710726168955e-6,1.9884477216861772e-5,2.378448676817091e-6,-5.505391150116272e-7,-2.4768251427710063e-6,7.97767339092066e-6,-1.1765349629666845e-5,-1.4096843870348306e-5,6.270493955258344e-5
t63,-2.1217012132563834e-5,-3.5786672154769294e-8,-1.7146446981994693e-5,-2.5731032200499914e-5,-2.6725713413767273e-5,5.071003761816293e-5,3.704433984413013e-5,3.6923285475117706e-5,-1.006012226908477e-5,1.5952048620614105e-5,-2.289145909212231e-6,-4.053987594908095e-6,-5.905339654916595e-6,4.685317174741789e-6,-1.3534119043730805e-5,-1.7690498824934627e-5,9.258240349990587e-7
t64,-2.1652941798520988e-5,-3.326582048062277e-8,-1.721697338636951e-5,-2.80598537034715e-5,-2.9379155203874632e-5,4.555119646028102e-5,2.761097605430802e-5,2.7907214420042582e-5,-1.2580290122845258e-5,1.395064181687112e-5,-5.512217496905707e-6,-7.2842201874388005e-6,-8.982417915486918e-6,1.1260928548311255e-6,-1.4387577938757255e-5,-2.3276483613616217e-5,-5.2219275581433544e-5
