Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Total
AnnualSum,0.0,231372.4564056563,208698.86769264576,188775.04730092172,48573.40235530606,165540.92641895352,118252.45038036424,258275.82734091728,219111.47560240774,354542.4972202817,339941.34208432183,184060.9578959233,312957.04297313193,103621.9261520827,4503.655083645509,140884.7206433302,82666.46749424437,2.961779063044134e6
t1,0.0,24.606537234719717,6.780531608643493e-6,4.749833154631679e-6,4.145993939539111,2.523034098349868e-5,0.7396192351841755,15.151359597175988,24.227482860654952,26.937963800491108,55.36915735802647,5.6171179800574225e-6,34.60068631731109,2.1633830724330037,5.203993228824712e-6,19.403999669878306,9.809999061121875,217.15622972835274
t2,0.0,28.159992144494126,6.561787573803227e-5,7.305290905249158e-6,4.601725984348577,11.401561248838277,1.0153894494113876e-5,12.920789266093815,27.361773317235077,12.049404580454135,42.88495963381361,4.50088373368841e-6,26.745753690863893,2.147958452619449,5.237777460683638e-6,19.403999656955197,9.809999054509635,197.4880098459481
t3,0.0,21.856790621627308,6.8503126705938005e-6,4.981559723410901e-6,4.28184243356988,11.60039866575002,8.699649985727672e-6,12.37453336512861,22.610201839734156,6.915662413564998,7.813707259367921,4.5219725590189305e-6,26.899752320201177,0.4447122439141769,5.237675062352594e-6,19.403999652082867,9.809999146940106,144.01163025305124
t4,0.0,22.415770697342356,11.580074411890237,8.892409381414087e-6,2.3535801862516252,0.3145725045969725,3.318816290326873,11.420463077346943,22.802233637582876,7.136117373811937e-6,1.7250865765978747e-5,7.850326587398566e-6,18.350786929488837,2.5062127848644358,5.625947207758309e-6,19.40399948935704,9.809998977919673,124.27655574263419
t5,0.0,27.959706544441364,5.91333596049523,9.039375611911182e-6,2.811320109831531,4.745132677302584,1.6454877847205116,12.127385401786855,25.471859688850753,6.2616314536415e-5,2.958167905374422e-5,8.4582583604692e-6,22.14300707291486,1.0028053752657102,5.605224436817104e-6,19.40399952290897,9.809998999498513,133.03415443886885
t6,0.0,28.15999314994312,19.150364380082653,6.396638958021931e-5,5.31724522934265,1.703163151022672e-5,3.4947372086965935,12.974201786653127,24.668972908885582,10.02577569754176,0.00010765188691142298,4.470227906202436e-6,25.10322677482407,1.2590392095024312e-5,1.0246012870976493,19.403999746089173,9.809999516520284,159.13332339620467
t7,0.0,28.159993184855107,18.95566744083999,2.5314934488178695e-5,1.5582447413943492,25.399998381425636,3.842346043228535,41.09717519700228,14.891202348767292,29.087463228039937,56.32055231365084,4.418348102890277e-6,34.500580108010716,9.192870008121475e-6,0.5425215572185397,19.40399972578026,9.80999965013712,283.5697828465032
t8,0.0,28.159999246099623,30.119982584377638,1.8073073680107934,2.5772634773054697,25.399999933980904,24.69999977714322,43.199999762688456,17.788860114552644,54.17999821998007,56.32299969653226,4.265328658936526,44.577385760925175,1.4655136295552946,1.5594101240406196e-6,19.403999970563465,9.810000055241648,363.7786398153033
t9,0.0,28.159997363613126,30.119990188457034,24.699121950888028,0.7809996084650612,25.399961444701947,20.506955262841856,43.199906784147224,18.746771270462627,54.179995339140994,29.494385778945656,14.892614577306432,42.48723691758678,10.169197369628403,5.276381369377032e-6,19.40399985417129,9.809999579544318,372.05113856628213
t10,0.0,28.159999626970947,30.119999444594434,39.51999942902215,1.8778918223148708,25.399964690920125,10.216479751355,36.75455433400089,19.225531224867417,54.17999449774382,9.122368427630457e-6,21.466697115716222,38.57090018043461,16.78653910892547,5.996993948266965e-6,19.403999698127805,9.809999212233166,351.4925652565892
t11,0.0,28.159999654174868,30.11999949525762,39.51999952329011,2.256193717372342,2.594208079739219e-5,12.486998948916318,18.770598406526982,24.449277349815752,54.17999399190999,42.01345309144373,37.79995928239562,45.44678710395572,18.224939965618706,6.249955950577918e-6,19.403999488770935,9.809977992139983,382.64221020362544
t12,0.0,28.159999649991597,30.119999467708755,39.51999948674829,2.1842597860430755,2.6901875938251547e-5,13.588735640087515,18.989481664092995,30.249493579524927,54.1799936809953,45.07951674641055,44.47707844336334,50.43972251090947,17.617636551978222,6.094227519248415e-6,19.403999468259553,9.80998031621172,403.8199299884287
t13,0.0,28.15999966153598,30.119999459718684,39.51999949814481,1.9501774481235385,2.6164140205829303e-5,15.145189445552623,11.026339662827901,26.895954571114093,54.179993553152606,45.00739428821319,42.08659439348073,49.09073865467046,17.71291014038753,6.110877336962736e-6,19.40399946231608,9.809980728199646,390.10930324245544
t14,0.0,28.159999656072614,30.119999451040442,39.51999950966664,1.817263606979577,2.583971568952826e-5,8.457843290042495,16.41097143549187,22.53102897789538,54.179993203291374,37.02814316227552,35.58651601856723,45.159470197909975,17.754643965198373,6.164138420637964e-6,19.403999461550793,9.809980689300621,365.93988462913705
t15,0.0,28.159999659426855,30.119999458425337,39.519999509614586,1.7771481158332922,2.6285103662615892e-5,6.342359291587183,8.944234664470786,11.791870618225607,54.17999311853672,34.31639757698037,21.654175384387962,35.87933036960535,18.76886193833974,6.338025947253996e-6,19.403999482547324,9.809980240634966,320.66838205174565
t16,0.0,28.159999664883312,30.11999946671632,39.519999517524674,1.9580272720859646,2.719104474685789e-5,9.575785917481241,5.030577011186408,9.30994237448866,54.17999273419876,40.689040216657375,11.503597732934423,28.58407336346949,19.627607285076692,6.899237777773899e-6,19.40399947380855,9.80997880972746,307.4726549305219
t17,0.0,28.15999780523221,30.11999193097292,39.51997542735544,2.8725064713685904,2.0317127909168333e-5,17.328726378349984,26.455485127019344,15.706436038057676,54.179993864301736,10.810941089248326,6.362977851185879,29.922860693000576,17.567615461969368,5.143193702491263e-6,19.403999707596114,9.809998814043706,308.2215321200235
t18,0.0,18.50263432316222,1.1280046991085521e-5,5.039587966340326e-6,4.627383783839117,3.226828473172234e-5,2.6945163872775075,26.64695965081171,10.785797140558259,29.970742959560045,4.134758065920812,4.8414410954678676e-6,31.39114722672679,5.427402884971653,4.963246716258781e-6,19.403999718442126,9.80999949403983,163.39540002791756
t19,0.0,21.69686774846378,9.752675103197743e-6,4.89038760709931e-6,3.4156280540329345,3.1860082658396265e-5,4.625723741879518,38.10411294031965,13.412639447430907,36.92083268387939,3.4532862748888506,4.823951493698736e-6,33.32915611179933,6.44862089625281,4.981952724394569e-6,19.403999725249104,9.809999376611914,190.62092330985777
t20,0.0,28.159993707958478,28.332381517489715,1.1329267622410482e-5,4.368555745061858,3.2054795013281656e-5,14.081345916645164,39.987706564319645,16.864521355061193,48.63452807116745,5.245979754088759,6.735360454285098e-6,33.465310543178205,5.331289554664345,5.028434291714063e-6,19.403999750429627,9.809999456485476,253.68566708440724
t21,0.0,28.15999366551445,2.186751630637463,8.473016853420521e-6,5.635164365436322,3.377276074669343e-5,13.535212659045818,39.75532385289734,16.432413395180884,49.11932448391965,10.684450006024445,6.905109632587285e-6,40.719089828903144,5.293873192083704,5.085134490113906e-6,19.40399978331623,9.809999672494307,240.7356507714755
t22,0.0,28.15999694106287,30.119990651680446,28.46412493008348,1.1870501460735945,25.39999411700659,19.448029234532733,43.19999341086135,15.259474872035865,51.122854747178145,15.496226521490525,6.860110975945013e-6,30.25181765065752,12.138192199799525,5.0649264653798335e-6,19.403999849864626,9.80999951807141,329.4617567154362
t23,0.0,7.2253076246698615,4.62319664813892e-6,4.192652196946101e-6,6.280371959694296,3.2116007950895464e-5,7.235983344746274,34.97769746838768,3.7261716133477614,54.17999424255617,5.482635344701843,0.5729518398521096,48.99570990235815,2.1401238056206155,4.928162333393348e-6,19.40399975176086,9.8099995421335,200.03099229984826
t24,0.0,2.8359665092645187e-5,6.414380365065989e-6,1.5027532608202132e-5,5.663081377359995,3.2221866664083295e-5,7.323270835971124,26.521761569218675,0.17113033122842664,54.17999421839654,8.24863123548981,0.7924813542889375,50.859487370528015,0.989756262234672,4.8744355987261665e-6,19.403999739417657,9.809999618824337,183.96368081083853
t25,0.0,6.594352352292338,9.817259051224034e-6,6.7890773672551345e-6,10.258552517438988,25.39999941317594,10.605757387687705,6.989407227303692,6.3468268544282616,52.2905442214937,56.32299943117448,4.850980141151188e-5,48.97725936957224,1.1183877950151264,5.23333200875661e-6,19.403999685031646,9.80997237689896,254.11812898098293
t26,0.0,27.097116780029733,6.51505841948865e-6,5.665507092854191e-6,10.421999897458097,25.399997442753133,11.951243032125799,8.761299621441376,23.416151340980008,36.84135980534024,56.32299940798592,5.704369901030629e-6,43.43336380473547,7.52076281352145e-6,0.22341054638094038,19.40399964024775,9.809968137805713,273.08293486298237
t27,0.0,28.159992113948004,9.975727148709122,3.260502518787839e-5,10.421999882946984,25.39999765395549,12.902920589753407,9.476737778032117,25.000787988747906,41.233085583690546,56.32299940144238,5.532950074319008e-6,43.45474922751961,1.183667861494186e-5,0.7753733250189658,19.40399979108706,9.80996816417864,292.3383886236841
t28,0.0,28.15999396062675,30.119949055126863,2.4507074351587628,10.421999869280377,25.39999779113195,13.614748334935785,11.38149890807027,24.58350312211224,47.24083935371086,56.32299930807703,5.277430677442328e-6,41.713807494556114,6.91890428288133e-6,0.6180446070785369,19.403999768684464,9.809973316861832,321.2420745217468
t29,0.0,28.159996055061928,30.119988541212322,16.96676562297504,10.421999898394294,25.399984135437652,13.779670001728695,12.196761318864473,24.414337697670593,48.81503413377564,56.32299924324483,6.2650713122291636e-6,40.52298135798282,2.772590752780136,5.254885867622741e-6,19.403999773565836,9.809969768850163,339.10708982150163
t30,0.0,28.159995651506662,30.11998862925906,39.29371892314748,10.421999893313538,20.66344816432674,13.84278658840222,12.12479598941517,24.18594491637254,49.70862981388988,56.322998889021086,6.130985946714941e-6,35.41524039363334,9.808396693647184,5.263288625089071e-6,19.403999737806178,9.80997053256371,359.2819262105794
t31,0.0,28.159997619810984,30.119995440746788,39.519983517251724,10.234003050406114,15.343990817531846,13.21574082530726,11.87222766520937,24.66091927435147,48.75731062631967,56.322942047393845,7.183965815135803e-6,33.688097955939504,10.677160730372037,5.350784920468353e-6,19.40399966331499,9.809999629552753,351.78638139825915
t32,0.0,28.159998645451154,30.119997785971197,39.51999741263922,6.521016208797712,1.9841750965863068e-5,6.020846788610824,10.658811675485202,25.612880384790554,24.898620678299558,31.288260324770256,4.387350970134952e-6,18.467699429035026,12.820383429074655,5.316501153765633e-6,19.403999619206058,9.809999125019155,263.30254105275367
t33,0.0,28.159999689733503,30.119999552060435,39.5199995839395,0.39545940639496313,21.17586972503577,9.82087028126795,10.554144525821522,10.81472188584695,38.762004437559916,6.5114762404568875e-6,6.488814934175935e-6,20.095570974181726,15.723884387594891,6.5277608699404385e-6,19.403998208719393,9.809975780572156,254.35651796678073
t34,0.0,28.15999969880725,30.11999956559007,39.519999591422426,10.421971497717296,25.399999868666686,24.699999911230947,12.401779523352145,9.52543874693199,54.1799925621072,56.32299034437838,10.560544160402484,21.460448156468352,20.897991923282756,1.679991505171319,7.434850127096911,9.809980282415165,362.59597746504136
t35,0.0,28.159999720064036,30.119999551409514,39.51999958506508,10.421968682766089,25.399999854146337,24.699999906266658,15.761284663801948,18.338530731023273,54.17999216918373,56.322989534424046,33.10762999026295,21.508309874883906,20.897993024344647,1.6799924608959103,7.766095816731686,9.809976805553662,397.6947623708235
t36,0.0,28.15999972301837,30.119999554105704,39.51999958585129,10.421969182220334,25.39999986522712,24.699999905910513,8.300585183275459,19.410473277016543,54.17999213479549,56.3229919454412,41.222460549191425,22.703287932939585,20.89799323924695,1.6799926869382182,7.253684179469006,9.809976934340266,400.1034058789874
t37,0.0,28.159999718485004,30.119999548691485,39.519999587001024,10.421969766639581,25.399999865332617,24.699999906202923,6.802276662193163,18.817312889738247,54.17999242283126,56.322991811632164,46.09756271468397,25.26834936137268,20.89799313823775,1.6799926186800132,6.927953190792373,9.809976746517652,405.12636994903187
