region,marginal_price,total_demand
BASN,72.72001005069436,223174656.0
CASO,69.51427729236747,199559149.0
CANO,76.75873058139534,309235468.0
FRCC,65.19382191892642,398150391.0
ISNE,75.26336965089634,233966756.0
MISC,66.32850890194602,302266317.0
MISE,72.89859127226333,154617099.0
MISS,68.14720428037486,285422687.0
MISW,67.75812860000381,372086880.0
NWPP,95.36159462654062,372645986.0
NYCW,83.53283392797564,120232798.0
NYUP,68.28234825579753,103480882.0
PJMC,67.97583545750396,168907776.0
PJMD,74.8300072261171,168177932.0
PJME,76.81160772410725,442681870.0
PJMW,66.6392460980145,466199508.0
RMRG,65.31820312259296,188991709.0
SPPC,65.6387454767116,124929928.0
SPPN,66.60264400282408,88318595.0
SPPS,62.909756952348665,210273247.0
SRCA,71.52417193562961,340830683.0
SRCE,69.35718460209479,332833523.0
SRSE,70.5835209367254,398994725.0
SRSG,69.46288922790968,258600147.0
TRE,65.90858890645308,648762932.0
TREW,60.30084195110446,31419683.0
