x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384
1.1749419288088334e-8,9.657288661251645e-9,9.518309368182103e-9,9.132012945516418e-9,1.0254251447698746e-8,1.0549332120698548e-8,1.4767643664856273e-8,1.7880045731611453e-8,3.133097399550296e-8,1.8273508991218142e-8,1.8656228002763265e-8,1.830788273108734e-8,1.3970345002788336e-8,1.2630445509004486e-8,1.3532284792449927e-8,1.2106894775611073e-8,1.431052297777679e-8,2.2835434766104715e-8,2.6791122592456107e-8,2.174608070735147e-8,1.83574053905387e-8,1.767941364245716e-8,1.692587297367366e-8,1.3855066919399305e-8,2.0133556981578957e-8,1.1352735962544497e-8,1.14803382713501e-8,1.1468509439900083e-8,1.3901535960721116e-8,1.5414597683250915e-8,1.7186870294778565e-8,1.695468142919492e-8,1.989082892222441e-8,1.741729905031875e-8,1.518910392225968e-8,1.395349628020704e-8,1.2505055138084199e-8,1.1491262232184656e-8,1.216245629463048e-8,1.1288996311152846e-8,6.023171989973378e-8,2.4655826172727018e-8,2.3932459358187926e-8,1.785120264553845e-8,1.6889727079361333e-8,1.4770057780098854e-8,1.1575588440682011e-8,1.0648011536262069e-8,1.0421152146002998e-8,9.003713201480434e-9,8.940666631263094e-9,8.93166522698743e-9,9.241934594666867e-9,9.403384984085371e-9,1.0701140629095834e-8,1.316145510935917e-8,1.2466274019267487e-8,1.2725082065720134e-8,1.0722636198716916e-8,1.1475918519978435e-8,1.0491987972724151e-8,1.0434049106274585e-8,1.0623549997838518e-8,9.828362990145918e-9,1.2987695758189606e-8,1.169682614978874e-8,1.2911325837241974e-8,1.276180026992564e-8,1.2230883746225986e-8,1.1144409993560793e-8,9.692495290246494e-9,8.675222919949775e-9,8.20157290610403e-9,7.961873142946163e-9,8.131569458722829e-9,8.343331881526745e-9,8.307500499633885e-9,9.027617223258905e-9,9.457597305466421e-9,1.0475911719362396e-8,1.2417900936421e-8,1.1104379294761404e-8,9.781333375428382e-9,1.0699899679940782e-8,1.2886342149277313e-8,1.2511780446941144e-8,1.1324000543573518e-8,1.0463078995820934e-8,1.2775188057505375e-8,2.0386880899413412e-8,2.6287831022002444e-8,2.691110979958997e-8,2.248552969765125e-8,2.050667784198755e-8,1.4121441438724118e-8,1.1668078281400023e-8,8.646249272957886e-9,8.486270857684445e-9,8.519232816952504e-9,8.586400806257488e-9,8.89079613224221e-9,8.191007410447673e-9,5.631870225911807e-9,6.173625850144492e-9,6.4609983751675105e-9,6.3381505647468885e-9,6.5960998571966884e-9,7.032954649428531e-9,7.2993509072176e-9,7.779554291215715e-9,7.761729874056706e-9,8.02673753580442e-9,1.1671359884508684e-8,1.3101897667274565e-8,1.1392084329989303e-8,1.2620233782969375e-8,1.1146161484427145e-8,1.163223429044924e-8,1.3288404629307842e-8,9.61007020760004e-9,8.053815405578254e-9,7.80591984226986e-9,8.00528745028989e-9,9.592508834962513e-9,9.795853126087885e-9,1.763221793055828e-8,1.0720829941393234e-8,1.1718696941506289e-8,1.1072076374865817e-8,1.3530724125579623e-8,1.4433644172478992e-8,1.313045650631921e-8,1.162293368255768e-8,1.1808207627530366e-8,1.3484818437825975e-8,1.5447236413258797e-8,1.824939370553061e-8,2.5748800308998347e-8,2.5484472732769424e-8,1.77451727841681e-8,1.7074494501063696e-8,1.81184069859118e-8,1.3663792655131312e-8,1.1983313865720044e-8,1.2229379028697412e-8,9.80832404493567e-9,8.770772645632236e-9,1.1433280355489053e-8,9.730984373592328e-9,9.861473975018037e-9,1.0711306353828736e-8,1.1660606063397664e-8,1.4339465926001994e-8,1.528996005932546e-8,1.4259177513058676e-8,1.4390929245847702e-8,1.6091237572979392e-8,1.5355994451842093e-8,1.6977763549467294e-8,1.692083152207235e-8,1.7892054955505283e-8,1.9569000099727758e-8,2.0076704234937863e-8,2.203660112790662e-8,2.124438480251854e-8,1.9249565265011854e-8,1.6424575444800198e-8,1.326498830831888e-8,1.2321628528541976e-8,1.0330021291580698e-8,8.615118844081697e-9,1.1067017844647391e-8,9.001117581286144e-9,1.0059192032141338e-8,8.753071720637902e-9,9.723201477180655e-9,1.1672947941704656e-8,1.1965832837815059e-8,1.2696882298282649e-8,1.7205725913579555e-8,1.3123521903230654e-8,1.2546621329373309e-8,1.1679080953797447e-8,1.4512770360111728e-8,1.3672651597807368e-8,1.339551999358468e-8,1.1423285471432738e-8,1.1622594867960781e-8,1.1216139823813156e-8,1.090856349383457e-8,1.0360337242593291e-8,9.361310434422618e-9,1.7789472052091573e-8,1.555448137601542e-8,1.1046603561190893e-8,1.2330425171854626e-8,1.6804237480180614e-8,1.8499955140958517e-8,1.7067779566522975e-8,1.608993488861499e-8,2.3683543072510562e-8,2.5290860560222562e-8,2.6774325843615785e-8,2.670014892158426e-8,2.7613698241479893e-8,2.6437951249865176e-8,3.2857654148273783e-8,4.694046659115568e-8,7.961278215253186e-8,3.527793211049749e-7,2.8847157282508577e-7,1.2412798657052485e-7,1.2689717318160288e-7,7.890349502336539e-8,3.7313372361876944e-8,3.617948344078083e-8,2.3107306349505922e-8,1.6513707936126276e-8,1.4711433906931254e-8,1.3636514404560752e-8,1.3549741114545044e-8,1.501944709129014e-8,2.120776540109132e-8,2.2753724197613198e-8,2.5243399147685218e-8,2.5885025170680634e-8,2.821820297610744e-8,3.244719622896323e-8,3.093665887085929e-8,3.6049865582457106e-8,3.0278190201909e-8,2.9198513745717565e-8,3.0630469429095335e-8,6.332433647637946e-8,1.1599242817485214e-7,1.9311785172146377e-7,1.4181833711025914e-7,6.526792942228998e-8,2.1658823501754136e-8,1.7648143612122507e-8,1.2174317986793131e-8,1.1906193466042886e-8,1.2180310798175119e-8,1.2604961996745822e-8,1.2432968297409788e-8,2.0060686188840966e-8,2.0209044521806762e-8,1.8400484435589444e-8,2.5876448197102737e-8,2.6931279026226537e-8,2.9858780839170747e-8,2.999199463002406e-8,6.426111539776895e-8,3.3448016230683654e-8,3.912867177902442e-8,5.530510045335658e-8,2.162823637464053e-7,0.7696051218063231,142.38734731859992,142.48312023432337,106.30989704010793,3.437436979017129e-7,1.2543986993713917e-7,2.3213427371558316e-8,1.9493829326904254e-8,1.2386563983243442e-8,1.204747509729118e-8,1.2198617396308613e-8,1.2379113506131866e-8,1.5716811556835427e-8,1.9039876761478263e-8,2.057831427227603e-8,2.6858378249643198e-8,3.060531722997503e-8,3.603834462197089e-8,5.615620720098549e-8,2.1500220584669875e-7,8.434299682977915e-7,0.8995133687012403,5.543859343657286,12.630552073675638,7.811585159681126,6.125103942350631,6.4250859793429145,5.421001152417143,9.475124803498569e-7,2.265394664692516e-7,1.866921801240114e-8,9.428084466253644e-9,8.752948459230905e-9,8.709951345394247e-9,9.430089168480851e-9,9.6028864964559e-9,9.512361837686786e-9,9.240080738130324e-9,1.1193870529261906e-8,1.3643723100039356e-8,1.3134008688910635e-8,1.3745428223288439e-8,1.4752451009085772e-8,1.3405665766340878e-8,1.2518689823612661e-8,1.268151306101044e-8,1.322908441345884e-8,1.2471509121190747e-8,1.50619804021743e-8,1.3641429683985488e-8,1.3673718704161349e-8,1.1681964665701012e-8,1.0797752669014399e-8,1.0379821264595846e-8,9.300742542810699e-9,8.49044339302168e-9,8.463045894346355e-9,8.458043684484869e-9,8.705619017713113e-9,8.461225763731616e-9,8.664978155783527e-9,9.275241161004485e-9,1.0905151377699005e-8,1.0687581717261964e-8,6.926955112417756e-9,7.298019111719951e-9,8.051097170411931e-9,8.537640826138341e-9,8.343107237737427e-9,8.680305396382159e-9,1.0017477641810367e-8,1.4815886693050825e-8,1.5088455974513476e-8,1.6134991497257027e-8,1.3426638637109072e-8,1.2497672928011792e-8,1.1369022145546073e-8,9.83472871253583e-9,8.690421927234117e-9,9.028757571519338e-9,8.814314135325942e-9,8.987976735977271e-9,9.000991721388088e-9,9.322396935864865e-9,9.513625518303669e-9,1.0431586475120516e-8,1.393986313481311e-8,1.751709997483371e-8,1.4934482500126803e-8,1.1882279615645875e-8,1.1420888972524641e-8,1.1428359819856605e-8,1.0158412200197813e-8,1.072956362297411e-8,1.1776636151605428e-8,1.3714863389378968e-8,3.591908729688892e-8,4.640475339915789e-8,2.622282570213801e-8,2.3948506673818362e-8,1.8567278629572153e-8,1.3999660029655309e-8,1.2452876198804859e-8,1.1021021695478452e-8,1.1097576594183711e-8,1.1038151307852028e-8,1.1634385047347984e-8,1.1563769782290265e-8,1.1862522760522706e-8,1.280068991259198e-8,1.890941682698536e-8,2.6261583288976113e-8,1.6681340310594698e-8,1.7846759251193206e-8,2.0169292721870406e-8,1.902389811877649e-8,2.1066138940107607e-8,2.3668069692661255e-8,4.012680455335322e-8,5.050675561734566e-7,7.7538318585895185,7.744047370715279,2.357476890367159,4.984707505721309e-7,2.8907113921275624e-7,4.956311565815962e-8,1.76809036224565e-8
1.9894667536077054e-8,1.8217021275223716e-8,1.6975641928579437e-8,1.4764988935426321e-8,1.6003246710878615e-8,1.7865221176364193e-8,2.3304730796443513e-8,2.710854863406209e-8,1.9722325664567762e-7,2.9211814915114664e-8,1.9927056151440327e-8,2.3671185250139622e-8,2.3090405438234618e-8,2.0037617854043525e-8,1.6344229228342418e-8,1.547528610586646e-8,2.4794655460857756e-8,5.345091529012802e-8,6.036337815629922e-8,5.3252297014580817e-8,2.394285755154386e-7,2.2466156997424975e-7,2.8866813279628303e-8,2.643463188332402e-8,1.9559088038704388e-8,1.9250076980106576e-8,1.9955774401685987e-8,2.0542732862062407e-8,2.0644007137758793e-8,2.1725957291652113e-8,2.4951555877000094e-8,2.6656963831367592e-8,2.4743726385563864e-8,1.546474003899126e-8,1.503703082193655e-8,1.2378661395625681e-8,1.1945887405430898e-8,1.2761934669925544e-8,1.4110181232642455e-8,1.3259112967952971e-8,1.631572300280812e-8,1.8067959671186105e-8,1.861635604452331e-8,1.6094996639363486e-8,1.4842807009941039e-8,1.3844679759623814e-8,1.3265934082664215e-8,1.2527359380197298e-8,1.2114759007842285e-8,1.1912729517828156e-8,1.1581397899304628e-8,1.1839038255417759e-8,1.1930224552740032e-8,1.2263475480760981e-8,1.2215400415795501e-8,1.3175728571890581e-8,1.7068266410298405e-8,1.2637148346785978e-8,1.2209632148387038e-8,1.2237333528001721e-8,1.24812522135223e-8,1.1681673201302869e-8,1.1046445007378088e-8,1.1371765133282445e-8,1.2809705521821267e-8,1.687575661376536e-8,1.982652152462871e-8,1.893751327090178e-8,1.86254544816888e-8,1.7216429507783597e-8,1.591141966751845e-8,1.361908192654122e-8,1.2201525951157068e-8,1.136888635143072e-8,1.108585992185108e-8,1.2034825705109618e-8,1.2490566364295741e-8,1.237476880900998e-8,4.0394185361706045e-8,1.3651665549599928e-8,7.468155097011848e-8,1.3473579781325227e-8,1.2380679956564237e-8,1.3580885881775351e-8,1.2900299136584935e-8,1.2483947425161244e-8,1.2294194855176222e-8,1.3234079483959353e-8,1.9346050191438134e-8,2.4909588996275144e-8,5.299300106587013e-8,5.334976958147442e-8,4.7221513716343405e-8,3.0398883948114496e-8,3.004789467443453e-8,2.17575203001623e-8,1.1187299230600879e-8,1.0867422066068516e-8,1.0717137690225531e-8,9.781496030265593e-9,9.434244421808146e-9,5.042343863661255e-8,1.2152762939271037e-8,7.244173326640813e-9,7.056263629652164e-9,7.85022320510144e-9,9.189052614904685e-9,1.0663889195388704e-8,1.1364946486458167e-8,1.4075531495753213e-8,1.1337705207319692e-8,1.3596860220500748e-8,1.3821782059394924e-8,1.4516711914655421e-8,1.7245912385845166e-8,9.824599985500101e-8,2.1700937948766746e-8,1.645514141227965e-8,1.4434044975975171e-8,1.5257319450193467e-8,1.2785966979162151e-8,1.2060945725711628e-8,1.1019131292693998e-8,4.7712069271062365e-8,1.2271363425244814e-8,1.334274649675631e-8,1.2300329405426381e-8,1.4234152232863845e-8,8.305906033660647e-8,7.690132623022344e-8,8.674505522786919e-8,8.739916113772638e-8,1.4007089990366792e-8,8.373096706689583e-8,1.7180675251941307e-8,2.08614886291299e-8,2.436762670907866e-8,1.291767106196734e-7,1.1471278959639058e-7,1.1510966773837117e-7,3.415909731201646e-8,3.294082583942611e-8,2.830843428324573e-8,3.2000088009487845e-8,1.830368302659709e-8,5.738894753624567e-8,1.3317836674774556e-8,1.273864217367609e-8,3.187254380895794e-8,3.3486705748084023e-8,5.224984933748882e-8,4.8680182729581944e-8,5.6857844980433055e-8,5.173188656239894e-8,9.971464155547223e-8,1.713289313299276e-8,7.344156151656971e-8,1.881434449953368e-8,7.02347391280798e-8,6.898033245953643e-8,2.3169904857128214e-8,3.261229710706343e-8,3.185307047806257e-8,7.639474426896282e-8,6.755649377935064e-8,1.8306976305097994e-8,1.5543005397459292e-8,1.396569922561312e-8,4.453769868039351e-8,1.3115886150308607e-8,4.465479469347542e-8,3.860959913622742e-8,1.1552701754574634e-8,4.5523199666073984e-8,6.18822996693522e-8,1.364697960799676e-8,8.80820876690063e-8,7.786901167288228e-8,9.306883895948188e-8,1.5215245018606164e-8,1.6586712860429854e-8,1.3282129044047509e-8,1.2833660738770513e-8,1.326694501028606e-8,1.3691036778645942e-8,1.4739610115614349e-8,1.5279269474840424e-8,7.577654370295108e-8,1.4352739712730977e-8,1.4065101597638353e-8,1.3257267114468808e-8,1.2301505249962102e-8,2.0155060886324347e-8,1.9229649309201398e-8,6.267006366808921e-8,5.6456915960762046e-8,1.4723389436501878e-8,1.6101735650435193e-8,2.3870314428239343e-8,2.8060195147734696e-8,1.0961124012024004e-7,1.1234311992478187e-7,1.6854614194489965e-7,2.62923265108576e-7,3.797135150909994e-8,3.4293528451929285e-8,4.2072167730469724e-8,6.175663792524814e-8,7.545436570462434e-8,1.018403544460522e-7,3.224146967074493e-7,1.7060052513021568e-7,4.017438174785214e-8,1.3407484860761905e-7,2.8162166863005386e-8,9.893610861789213e-8,1.971642474827373e-8,1.9628993562130614e-8,7.241417341213722e-8,1.995688035735602e-8,1.892194505558826e-8,2.153087470542872e-8,2.1622502951992636e-8,7.8746334605912e-8,9.997991340239213e-8,1.9208327676514674e-8,1.476917906705874e-7,1.6558942009954027e-7,1.778409561335758e-7,1.7683005848323717e-7,2.9926589083313934e-8,2.8788369712918298e-8,3.44261319811242e-8,5.399041606023813e-8,7.53003701337744e-8,2.49996222560133e-7,3.804340343644873e-8,4.36591302975498e-8,2.849912226148953e-8,2.73275642863832e-8,2.2386816708191934e-8,1.6917148344841555e-8,1.492530130940735e-8,1.4357601932523234e-8,1.4840549203315008e-8,1.590454181699478e-8,2.05263356498274e-8,2.230634385069159e-8,2.2822207331159443e-8,1.6977306365624533e-7,2.752730902894084e-7,3.3706666391389085e-7,4.637269585537811e-7,5.3859718838710164e-8,6.318684909914321e-8,9.990782355939817e-7,0.028644147972198834,0.8995042374857405,142.41342771755433,135.66660009522553,119.82695151720962,2.6716530439304816e-7,7.83331992768944e-8,4.776015716395321e-8,3.2227706224218596e-8,3.1792717673457544e-8,1.0815012045093795e-7,2.2426185426947097e-8,2.2068602847772397e-8,2.1328617021307626e-8,2.4361875787170214e-8,2.0924200507308265e-8,1.768696323585668e-7,2.782011542986157e-8,3.728361593444543e-8,6.663205571557118e-8,1.0162335865920167e-6,9.7922393498485e-7,1.7540282666473574e-7,4.7918859496099285e-6,0.5481406800632047,0.8409439513478982,1.2072939212623144e-6,2.952638321698694e-7,8.318868667885514e-8,4.337974112587914e-8,2.5806964005562316e-8,2.0642594906815323e-8,1.2929250402451022e-8,7.71478625444432e-8,1.2543250122724333e-8,1.2276802902807734e-8,1.264394992483371e-8,1.2610952703865049e-8,1.3921149802347713e-8,1.47791064391093e-8,1.6460079269443912e-8,6.468749586559469e-8,1.4163488376922633e-8,1.3109125299479942e-8,1.388182612951687e-8,1.2715794869928228e-8,1.1922805825047313e-8,1.1930876269654513e-8,1.7733311802287963e-8,1.6091997826808016e-8,1.8153502490894833e-8,1.8241575561976445e-8,1.771679299736352e-8,1.6338969343650238e-8,1.3565891172302589e-8,1.2170724824042202e-8,1.0986277839711683e-8,1.1103309118709472e-8,1.1264406127870959e-8,1.0627584897986633e-8,1.0683739787897552e-8,1.1023331556149548e-8,1.3381865795734437e-8,1.4638070024661076e-8,9.438646270667688e-8,1.1870881856764328e-8,1.2712360923873967e-8,1.3583902121551157e-8,1.3012580786390478e-8,1.2783462217839676e-8,1.266127181724303e-8,1.2713320187547556e-8,1.6372502657133845e-8,2.2655733206562387e-8,2.3005110967032725e-8,1.9325297381375315e-8,1.8748477243714007e-8,1.733301028748445e-8,1.5814751617232885e-8,1.3660507431518183e-8,1.3761750438033049e-8,1.3093654427885928e-8,1.3831499017343456e-8,1.3631929902667533e-8,1.3643033867784309e-8,1.4531425496052287e-8,1.6202055870930747e-8,1.865976812081254e-8,2.2598547678944494e-8,1.7290847976077798e-8,1.562052653881688e-8,1.6164401006042475e-8,1.6215039645736847e-8,1.637818544648782e-8,1.5717046924077737e-8,1.6035305421171442e-8,2.6705115422169863e-8,0.006774993160754107,0.00822798070224426,0.008108895758935926,7.67985746789029e-7,8.709791743108481e-8,6.824715688930716e-8,3.6033735699162675e-8,2.7361080200162768e-8,2.013942574434913e-8,1.9976667690564916e-8,1.948783943991583e-8,2.0224034659813474e-8,2.034332345228912e-8,2.3718295894217416e-8,5.300776039060952e-8,4.525551118126069e-8,5.436919337998584e-8,3.558682695426075e-8,4.9458746488374804e-8,3.404096321488454e-7,4.8875167345292454e-8,3.939015835612947e-8,4.894594906185755e-8,1.4649605299330825e-7,7.705643036746824,7.70564341557968,1.9370761032801247,1.081501861142144,4.94608437002258e-8,2.8478918241326463e-8,2.5887309541144986e-8
