region,marginal_price,total_demand
BASN,54.286377946247065,117622650.0
CASO,59.990544673712414,115510879.0
CANO,60.798015984679736,178550343.0
FRCC,63.10481605053137,263664150.0
ISNE,81.5724820637412,149354094.0
MISC,55.408528945643745,200796305.0
MISE,60.163077129218415,108618551.0
MISS,55.05556602026822,185407544.0
MISW,52.82924534685448,244560055.0
NWPP,51.1258191976322,213747716.0
NYCW,82.01642087106529,83015898.0
NYUP,62.19586521641531,74762455.0
PJMC,57.77884735146455,125041636.0
PJMD,67.53524292269984,116835353.0
PJME,70.7482174864742,308414943.0
PJMW,59.213888341710266,328889729.0
RMRG,45.29160548393971,100288099.0
SPPC,50.71629462498695,83557695.0
SPPN,48.957084193537526,54220969.0
SPPS,48.495274274824524,131322851.0
SRCA,62.93700493444392,228687588.0
SRCE,56.46195639159011,225061849.0
SRSE,61.81456033179975,255962582.0
SRSG,54.197708357984496,147664933.0
TRE,51.25258263819923,442846698.0
TREW,46.44284978030891,20819394.0
