model,zone,planning_year,case,unit,value
TEMOA,BASN,2027,base_52_1000,tons,2.52063e+07
TEMOA,BASN,2030,base_52_1000,tons,3.36028e+06
TEMOA,BASN,2035,base_52_1000,tons,3.03337e+06
TEMOA,BASN,2040,base_52_1000,tons,2.22519e+06
TEMOA,BASN,2045,base_52_1000,tons,589350
TEMOA,BASN,2050,base_52_1000,tons,253624
TEMOA,CANO,2027,base_52_1000,tons,2.16318e+07
TEMOA,CANO,2030,base_52_1000,tons,5.35204e+06
TEMOA,CANO,2035,base_52_1000,tons,3.27092e+06
TEMOA,CANO,2040,base_52_1000,tons,3.01787e+06
TEMOA,CANO,2045,base_52_1000,tons,1.68262e+06
TEMOA,CANO,2050,base_52_1000,tons,1.14554e+06
TEMOA,CASO,2027,base_52_1000,tons,2.03744e+07
TEMOA,CASO,2030,base_52_1000,tons,7.3031e+06
TEMOA,CASO,2035,base_52_1000,tons,4.99443e+06
TEMOA,CASO,2040,base_52_1000,tons,3.44605e+06
TEMOA,CASO,2045,base_52_1000,tons,1.93617e+06
TEMOA,CASO,2050,base_52_1000,tons,1.36011e+06
TEMOA,FRCC,2027,base_52_1000,tons,7.51794e+07
TEMOA,FRCC,2030,base_52_1000,tons,1.13706e+07
TEMOA,FRCC,2035,base_52_1000,tons,8.64684e+06
TEMOA,FRCC,2040,base_52_1000,tons,6.44373e+06
TEMOA,FRCC,2045,base_52_1000,tons,3.44616e+06
TEMOA,FRCC,2050,base_52_1000,tons,2.50994e+06
TEMOA,ISNE,2027,base_52_1000,tons,2.88152e+07
TEMOA,ISNE,2030,base_52_1000,tons,9.46851e+06
TEMOA,ISNE,2035,base_52_1000,tons,1.13539e+07
TEMOA,ISNE,2040,base_52_1000,tons,7.15488e+06
TEMOA,ISNE,2045,base_52_1000,tons,2.17396e+06
TEMOA,ISNE,2050,base_52_1000,tons,800591
TEMOA,MISC,2027,base_52_1000,tons,3.68124e+07
TEMOA,MISC,2030,base_52_1000,tons,3.70123e+06
TEMOA,MISC,2035,base_52_1000,tons,3.07368e+06
TEMOA,MISC,2040,base_52_1000,tons,2.42613e+06
TEMOA,MISC,2045,base_52_1000,tons,1.80841e+06
TEMOA,MISC,2050,base_52_1000,tons,1.33716e+06
TEMOA,MISE,2027,base_52_1000,tons,3.28665e+07
TEMOA,MISE,2030,base_52_1000,tons,3.11802e+06
TEMOA,MISE,2035,base_52_1000,tons,2.12852e+06
TEMOA,MISE,2040,base_52_1000,tons,1.57105e+06
TEMOA,MISE,2045,base_52_1000,tons,1.04559e+06
TEMOA,MISE,2050,base_52_1000,tons,788087
TEMOA,MISS,2027,base_52_1000,tons,5.21869e+07
TEMOA,MISS,2030,base_52_1000,tons,1.24673e+07
TEMOA,MISS,2035,base_52_1000,tons,8.44453e+06
TEMOA,MISS,2040,base_52_1000,tons,5.057e+06
TEMOA,MISS,2045,base_52_1000,tons,2.62776e+06
TEMOA,MISS,2050,base_52_1000,tons,1.52938e+06
TEMOA,MISW,2027,base_52_1000,tons,4.35865e+07
TEMOA,MISW,2030,base_52_1000,tons,6.43396e+06
TEMOA,MISW,2035,base_52_1000,tons,4.42787e+06
