model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
TEMOA,BASN,BASN_batteries_1,Battery,2027,base_52_1000,all,MWh,196613
TEMOA,BASN,BASN_biomass_2,Other,2027,base_52_1000,all,MWh,164480
TEMOA,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,base_52_1000,all,MWh,8.31134e+06
TEMOA,BASN,BASN_conventional_steam_coal_1,Coal,2027,base_52_1000,all,MWh,2.39664e+06
TEMOA,BASN,BASN_conventional_steam_coal_2,Coal,2027,base_52_1000,all,MWh,1.09031e+07
TEMOA,BASN,BASN_distributed_generation_1,Distributed Solar,2027,base_52_1000,all,MWh,2.82733e+06
TEMOA,BASN,BASN_geothermal_1,Geothermal,2027,base_52_1000,all,MWh,4.85825e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,base_52_1000,all,MWh,2.95878e+07
TEMOA,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,base_52_1000,all,MWh,1.54139e+07
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_52_1000,all,MWh,593821
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_52_1000,all,MWh,2.92726e+07
TEMOA,BASN,BASN_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_52_1000,all,MWh,4945.63
TEMOA,BASN,BASN_onshore_wind_turbine_1,Wind,2027,base_52_1000,all,MWh,3.998e+06
TEMOA,BASN,BASN_small_hydroelectric_1,Hydro,2027,base_52_1000,all,MWh,1.62992e+06
TEMOA,BASN,BASN_solar_photovoltaic_1,Solar,2027,base_52_1000,all,MWh,2.00231e+07
TEMOA,CANO,CANO_batteries_1,Battery,2027,base_52_1000,all,MWh,322622
TEMOA,CANO,CANO_biomass_1,Other,2027,base_52_1000,all,MWh,1.31506e+06
TEMOA,CANO,CANO_biomass_2,Other,2027,base_52_1000,all,MWh,608552
TEMOA,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,base_52_1000,all,MWh,1.91141e+07
TEMOA,CANO,CANO_distributed_generation_1,Distributed Solar,2027,base_52_1000,all,MWh,1.03531e+07
TEMOA,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,base_52_1000,all,MWh,55832.9
TEMOA,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_52_1000,all,MWh,1.91329e+06
TEMOA,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_52_1000,all,MWh,5.26899e+07
TEMOA,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_52_1000,all,MWh,14934.6
TEMOA,CANO,CANO_onshore_wind_turbine_1,Wind,2027,base_52_1000,all,MWh,2.44658e+06
TEMOA,CANO,CANO_small_hydroelectric_1,Hydro,2027,base_52_1000,all,MWh,2.10437e+06
TEMOA,CANO,CANO_solar_photovoltaic_1,Solar,2027,base_52_1000,all,MWh,1.5391e+07
TEMOA,CASO,CASO_batteries_1,Battery,2027,base_52_1000,all,MWh,3.7406e+06
TEMOA,CASO,CASO_biomass_1,Other,2027,base_52_1000,all,MWh,890484
TEMOA,CASO,CASO_biomass_2,Other,2027,base_52_1000,all,MWh,177938
TEMOA,CASO,CASO_conventional_hydroelectric_1,Hydro,2027,base_52_1000,all,MWh,2.40898e+06
TEMOA,CASO,CASO_distributed_generation_1,Distributed Solar,2027,base_52_1000,all,MWh,1.61124e+07
TEMOA,CASO,CASO_geothermal_1,Geothermal,2027,base_52_1000,all,MWh,207099
TEMOA,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2027,base_52_1000,all,MWh,146221
TEMOA,CASO,CASO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_52_1000,all,MWh,210527
TEMOA,CASO,CASO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_52_1000,all,MWh,5.14247e+07
TEMOA,CASO,CASO_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_52_1000,all,MWh,27565.3
TEMOA,CASO,CASO_onshore_wind_turbine_1,Wind,2027,base_52_1000,all,MWh,1.2495e+07
TEMOA,CASO,CASO_small_hydroelectric_1,Hydro,2027,base_52_1000,all,MWh,576273
TEMOA,CASO,CASO_solar_photovoltaic_1,Solar,2027,base_52_1000,all,MWh,3.16866e+07
TEMOA,FRCC,FRCC_batteries_1,Battery,2027,base_52_1000,all,MWh,63285.9
TEMOA,FRCC,FRCC_biomass_1,Other,2027,base_52_1000,all,MWh,739025
TEMOA,FRCC,FRCC_biomass_2,Other,2027,base_52_1000,all,MWh,1.0059e+06
TEMOA,FRCC,FRCC_conventional_hydroelectric_1,Hydro,2027,base_52_1000,all,MWh,102684
TEMOA,FRCC,FRCC_conventional_steam_coal_1,Coal,2027,base_52_1000,all,MWh,872123
TEMOA,FRCC,FRCC_distributed_generation_1,Distributed Solar,2027,base_52_1000,all,MWh,5.86722e+06
TEMOA,FRCC,FRCC_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_52_1000,all,MWh,1.95067e+08
TEMOA,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_52_1000,all,MWh,1.94408e+06
TEMOA,FRCC,FRCC_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_52_1000,all,MWh,11927.5
TEMOA,FRCC,FRCC_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_52_1000,all,MWh,25870.4
TEMOA,FRCC,FRCC_nuclear_1,Nuclear,2027,base_52_1000,all,MWh,3.2736e+07
TEMOA,FRCC,FRCC_solar_photovoltaic_1,Solar,2027,base_52_1000,all,MWh,1.86194e+07
TEMOA,ISNE,ISNE_batteries_1,Battery,2027,base_52_1000,all,MWh,132826
TEMOA,ISNE,ISNE_biomass_1,Other,2027,base_52_1000,all,MWh,865508
TEMOA,ISNE,ISNE_biomass_2,Other,2027,base_52_1000,all,MWh,1.92069e+06
TEMOA,ISNE,ISNE_conventional_hydroelectric_1,Hydro,2027,base_52_1000,all,MWh,3.29109e+06
TEMOA,ISNE,ISNE_conventional_steam_coal_2,Coal,2027,base_52_1000,all,MWh,2.88899e+06
TEMOA,ISNE,ISNE_distributed_generation_1,Distributed Solar,2027,base_52_1000,all,MWh,6.88079e+06
TEMOA,ISNE,ISNE_hydroelectric_pumped_storage_1,Hydro,2027,base_52_1000,all,MWh,302680
TEMOA,ISNE,ISNE_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,base_52_1000,all,MWh,1.10766e+07
TEMOA,ISNE,ISNE_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,base_52_1000,all,MWh,1.29681e+06
TEMOA,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_52_1000,all,MWh,2.51975e+06
TEMOA,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_52_1000,all,MWh,6.06198e+07
TEMOA,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_52_1000,all,MWh,72578.3
TEMOA,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_52_1000,all,MWh,11409.1
TEMOA,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_52_1000,all,MWh,23784.7
TEMOA,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,2027,base_52_1000,all,MWh,6898.28
TEMOA,ISNE,ISNE_naturalgas_hframe_cc_moderate_0,Natural Gas,2027,base_52_1000,all,MWh,299748
TEMOA,ISNE,ISNE_nuclear_1,Nuclear,2027,base_52_1000,all,MWh,2.9394e+07
TEMOA,ISNE,ISNE_offshore_wind_turbine_1,Wind,2027,base_52_1000,all,MWh,100606
TEMOA,ISNE,ISNE_onshore_wind_turbine_1,Wind,2027,base_52_1000,all,MWh,3.30356e+06
TEMOA,ISNE,ISNE_petroleum_liquids_1,Other,2027,base_52_1000,all,MWh,14640
TEMOA,ISNE,ISNE_small_hydroelectric_1,Hydro,2027,base_52_1000,all,MWh,2.36923e+06
TEMOA,ISNE,ISNE_solar_photovoltaic_1,Solar,2027,base_52_1000,all,MWh,5.21869e+06
TEMOA,MISC,MISC_batteries_1,Battery,2027,base_52_1000,all,MWh,5780.35
TEMOA,MISC,MISC_biomass_1,Other,2027,base_52_1000,all,MWh,293959
TEMOA,MISC,MISC_biomass_2,Other,2027,base_52_1000,all,MWh,292312
TEMOA,MISC,MISC_conventional_hydroelectric_1,Hydro,2027,base_52_1000,all,MWh,1.42732e+06
TEMOA,MISC,MISC_conventional_steam_coal_1,Coal,2027,base_52_1000,all,MWh,309787
TEMOA,MISC,MISC_conventional_steam_coal_2,Coal,2027,base_52_1000,all,MWh,2.61742e+07
TEMOA,MISC,MISC_distributed_generation_1,Distributed Solar,2027,base_52_1000,all,MWh,1.28811e+06
TEMOA,MISC,MISC_hydroelectric_pumped_storage_1,Hydro,2027,base_52_1000,all,MWh,458636
TEMOA,MISC,MISC_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,base_52_1000,all,MWh,2.36922e+07
TEMOA,MISC,MISC_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,base_52_1000,all,MWh,1.11745e+07
TEMOA,MISC,MISC_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,base_52_1000,all,MWh,1.44765e+07
TEMOA,MISC,MISC_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,base_52_1000,all,MWh,1.83484e+07
TEMOA,MISC,MISC_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_52_1000,all,MWh,5.79296e+06
TEMOA,MISC,MISC_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_52_1000,all,MWh,2.02661e+07
TEMOA,MISC,MISC_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_52_1000,all,MWh,154736
TEMOA,MISC,MISC_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_52_1000,all,MWh,35670.7
TEMOA,MISC,MISC_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_52_1000,all,MWh,4406.01
TEMOA,MISC,MISC_natural_gas_steam_turbine_1,Natural Gas,2027,base_52_1000,all,MWh,93727.2
TEMOA,MISC,MISC_nuclear_1,Nuclear,2027,base_52_1000,all,MWh,2.04946e+07
TEMOA,MISC,MISC_onshore_wind_turbine_1,Wind,2027,base_52_1000,all,MWh,1.41478e+07
TEMOA,MISC,MISC_small_hydroelectric_1,Hydro,2027,base_52_1000,all,MWh,123774
TEMOA,MISC,MISC_solar_photovoltaic_1,Solar,2027,base_52_1000,all,MWh,8.06088e+06
TEMOA,MISE,MISE_biomass_1,Other,2027,base_52_1000,all,MWh,518957
TEMOA,MISE,MISE_biomass_2,Other,2027,base_52_1000,all,MWh,422632
TEMOA,MISE,MISE_conventional_hydroelectric_1,Hydro,2027,base_52_1000,all,MWh,62776.4
TEMOA,MISE,MISE_conventional_steam_coal_1,Coal,2027,base_52_1000,all,MWh,1.11441e+07
TEMOA,MISE,MISE_distributed_generation_1,Distributed Solar,2027,base_52_1000,all,MWh,805001
TEMOA,MISE,MISE_hydroelectric_pumped_storage_1,Hydro,2027,base_52_1000,all,MWh,253440
TEMOA,MISE,MISE_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,base_52_1000,all,MWh,334414
TEMOA,MISE,MISE_landbasedwind_class3_moderate_10_anyQual_1,Wind,2027,base_52_1000,all,MWh,905682
TEMOA,MISE,MISE_landbasedwind_class3_moderate_11_anyQual_1,Wind,2027,base_52_1000,all,MWh,411708
TEMOA,MISE,MISE_landbasedwind_class3_moderate_12_anyQual_0,Wind,2027,base_52_1000,all,MWh,21069.5
TEMOA,MISE,MISE_landbasedwind_class3_moderate_13_anyQual_0,Wind,2027,base_52_1000,all,MWh,30388.8
TEMOA,MISE,MISE_landbasedwind_class3_moderate_1_anyQual_0,Wind,2027,base_52_1000,all,MWh,222425
TEMOA,MISE,MISE_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,base_52_1000,all,MWh,324381
TEMOA,MISE,MISE_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,base_52_1000,all,MWh,2.65826e+06
TEMOA,MISE,MISE_landbasedwind_class3_moderate_4_anyQual_1,Wind,2027,base_52_1000,all,MWh,1.95765e+06
TEMOA,MISE,MISE_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,base_52_1000,all,MWh,546623
TEMOA,MISE,MISE_landbasedwind_class3_moderate_6_anyQual_0,Wind,2027,base_52_1000,all,MWh,387313
TEMOA,MISE,MISE_landbasedwind_class3_moderate_7_anyQual_0,Wind,2027,base_52_1000,all,MWh,39148.9
TEMOA,MISE,MISE_landbasedwind_class3_moderate_8_anyQual_0,Wind,2027,base_52_1000,all,MWh,170814
TEMOA,MISE,MISE_landbasedwind_class3_moderate_9_anyQual_1,Wind,2027,base_52_1000,all,MWh,3.87733e+06
TEMOA,MISE,MISE_natural_gas_fired_combined_cycle_1,Natural Gas,2027,base_52_1000,all,MWh,4.62081e+07
TEMOA,MISE,MISE_natural_gas_fired_combined_cycle_2,Natural Gas,2027,base_52_1000,all,MWh,3.47203e+06
TEMOA,MISE,MISE_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,base_52_1000,all,MWh,12977
TEMOA,MISE,MISE_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,base_52_1000,all,MWh,602611
TEMOA,MISE,MISE_natural_gas_internal_combustion_engine_1,Natural Gas,2027,base_52_1000,all,MWh,65360.7
TEMOA,MISE,MISE_naturalgas_hframe_cc_moderate_0,Natural Gas,2027,base_52_1000,all,MWh,166506
TEMOA,MISE,MISE_nuclear_1,Nuclear,2027,base_52_1000,all,MWh,1.00685e+07
TEMOA,MISE,MISE_onshore_wind_turbine_1,Wind,2027,base_52_1000,all,MWh,8.95103e+06
TEMOA,MISE,MISE_small_hydroelectric_1,Hydro,2027,base_52_1000,all,MWh,110429
TEMOA,MISE,MISE_solar_photovoltaic_1,Solar,2027,base_52_1000,all,MWh,2.47182e+06
TEMOA,MISS,MISS_biomass_2,Other,2027,base_52_1000,all,MWh,723937
TEMOA,MISS,MISS_conventional_hydroelectric_1,Hydro,2027,base_52_1000,all,MWh,1.30548e+06
TEMOA,MISS,MISS_conventional_steam_coal_1,Coal,2027,base_52_1000,all,MWh,394550
TEMOA,MISS,MISS_conventional_steam_coal_2,Coal,2027,base_52_1000,all,MWh,3.60645e+06
