model,line_name,planning_year,case,unit,value
USENSYS,ISNE_to_NYUP,2027,full-current-policies,MW,2600
USENSYS,NYCW_to_NYUP,2027,full-current-policies,MW,2284
USENSYS,NYCW_to_PJME,2027,full-current-policies,MW,2729
USENSYS,RMRG_to_SPPN,2027,full-current-policies,MW,140
USENSYS,SPPC_to_SPPN,2027,full-current-policies,MW,113
USENSYS,SPPS_to_TREW,2027,full-current-policies,MW,452
USENSYS,TRE_to_TREW,2027,full-current-policies,MW,-1
USENSYS,BASN_to_CASO,2030,full-current-policies,MW,-1
USENSYS,BASN_to_NWPP,2030,full-current-policies,MW,-1
USENSYS,BASN_to_RMRG,2030,full-current-policies,MW,-1
USENSYS,BASN_to_SRSG,2030,full-current-policies,MW,-1
USENSYS,CANO_to_CASO,2030,full-current-policies,MW,-1
USENSYS,CANO_to_NWPP,2030,full-current-policies,MW,-1
USENSYS,CASO_to_NWPP,2030,full-current-policies,MW,-1
USENSYS,CASO_to_SRSG,2030,full-current-policies,MW,-1
USENSYS,FRCC_to_SRSE,2030,full-current-policies,MW,-1
USENSYS,ISNE_to_NYUP,2030,full-current-policies,MW,6641
USENSYS,MISC_to_PJMC,2030,full-current-policies,MW,-1
USENSYS,MISC_to_PJMW,2030,full-current-policies,MW,-1
USENSYS,MISC_to_SRCE,2030,full-current-policies,MW,-1
USENSYS,MISS_to_SPPS,2030,full-current-policies,MW,2675
USENSYS,MISS_to_SRCE,2030,full-current-policies,MW,-1
USENSYS,MISW_to_PJMC,2030,full-current-policies,MW,-1
USENSYS,MISW_to_SPPN,2030,full-current-policies,MW,-1
USENSYS,NYCW_to_NYUP,2030,full-current-policies,MW,1845
USENSYS,NYCW_to_PJME,2030,full-current-policies,MW,-1
USENSYS,NYUP_to_PJME,2030,full-current-policies,MW,1924
USENSYS,PJMD_to_PJMW,2030,full-current-policies,MW,-1
USENSYS,PJME_to_PJMW,2030,full-current-policies,MW,-1
USENSYS,PJMW_to_SRCE,2030,full-current-policies,MW,-1
USENSYS,RMRG_to_SPPC,2030,full-current-policies,MW,185
USENSYS,RMRG_to_SPPN,2030,full-current-policies,MW,1309
