model,zone,resource_name,tech_type,planning_year,case,unit,value
USENSYS,CANO,CANO_biomass_2,Other,2045,full-current-policies,MWh,308237
USENSYS,CANO,CANO_biomass_2,Other,2050,full-current-policies,MWh,221765
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,2027,full-current-policies,MWh,19056914
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,2030,full-current-policies,MWh,18446423
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,2035,full-current-policies,MWh,18085147
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,2040,full-current-policies,MWh,17963117
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,2045,full-current-policies,MWh,17080508
USENSYS,CANO,CANO_conventional_hydroelectric_1,Hydro,2050,full-current-policies,MWh,14855981
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,2027,full-current-policies,MWh,10309925
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,2030,full-current-policies,MWh,12547409
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,2035,full-current-policies,MWh,14598573
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,2040,full-current-policies,MWh,15043410
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,2045,full-current-policies,MWh,14291461
USENSYS,CANO,CANO_distributed_generation_1,Distributed Solar,2050,full-current-policies,MWh,14271339
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2027,full-current-policies,MWh,302864
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2030,full-current-policies,MWh,1844979
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2035,full-current-policies,MWh,3769064
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2040,full-current-policies,MWh,5129157
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2045,full-current-policies,MWh,4349042
USENSYS,CANO,CANO_hydroelectric_pumped_storage_1,Hydro,2050,full-current-policies,MWh,4158895
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2027,full-current-policies,MWh,985092
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2030,full-current-policies,MWh,1560625
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2035,full-current-policies,MWh,6152203
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2040,full-current-policies,MWh,3640153
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2045,full-current-policies,MWh,2210731
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_1,Natural Gas,2050,full-current-policies,MWh,1514978
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2027,full-current-policies,MWh,42141009
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2030,full-current-policies,MWh,37198063
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2035,full-current-policies,MWh,43064540
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2040,full-current-policies,MWh,35071783
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2045,full-current-policies,MWh,31848344
USENSYS,CANO,CANO_natural_gas_fired_combined_cycle_2,Natural Gas,2050,full-current-policies,MWh,20122561
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2035,full-current-policies,MWh,17370
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2040,full-current-policies,MWh,292848
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2045,full-current-policies,MWh,268714
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,full-current-policies,MWh,177142
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,2035,full-current-policies,MWh,211604
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,2040,full-current-policies,MWh,375924
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,2045,full-current-policies,MWh,97285
USENSYS,CANO,CANO_natural_gas_fired_combustion_turbine_2,Natural Gas,2050,full-current-policies,MWh,138118
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2027,full-current-policies,MWh,2536
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2030,full-current-policies,MWh,2327
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2035,full-current-policies,MWh,409632
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2040,full-current-policies,MWh,278706
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2045,full-current-policies,MWh,169939
USENSYS,CANO,CANO_natural_gas_internal_combustion_engine_1,Natural Gas,2050,full-current-policies,MWh,115204
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2027,full-current-policies,MWh,4559
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2030,full-current-policies,MWh,4644
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2035,full-current-policies,MWh,8369
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2040,full-current-policies,MWh,5146
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2045,full-current-policies,MWh,3105
USENSYS,CANO,CANO_natural_gas_steam_turbine_1,Natural Gas,2050,full-current-policies,MWh,1213
USENSYS,CANO,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,2040,full-current-policies,MWh,17359105
USENSYS,CANO,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,2045,full-current-policies,MWh,4612019
USENSYS,CANO,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,2050,full-current-policies,MWh,3110846
USENSYS,CANO,CANO_naturalgas_hframe_cc_moderate_0,CANO_naturalgas_hframe_cc_moderate_0,2045,full-current-policies,MWh,31075707
USENSYS,CANO,CANO_naturalgas_hframe_cc_moderate_0,CANO_naturalgas_hframe_cc_moderate_0,2050,full-current-policies,MWh,49646602
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2027,full-current-policies,MWh,2448369
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2030,full-current-policies,MWh,2448369
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2035,full-current-policies,MWh,2142892
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2040,full-current-policies,MWh,1185085
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2045,full-current-policies,MWh,195315
USENSYS,CANO,CANO_onshore_wind_turbine_1,Wind,2050,full-current-policies,MWh,104749
USENSYS,CANO,CANO_petroleum_liquids_1,Other,2040,full-current-policies,MWh,3118
USENSYS,CANO,CANO_petroleum_liquids_1,Other,2045,full-current-policies,MWh,3060
USENSYS,CANO,CANO_petroleum_liquids_1,Other,2050,full-current-policies,MWh,3020
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2027,full-current-policies,MWh,2009280
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2030,full-current-policies,MWh,1886976
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2035,full-current-policies,MWh,1886976
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2040,full-current-policies,MWh,1860768
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2045,full-current-policies,MWh,1755936
USENSYS,CANO,CANO_small_hydroelectric_1,Hydro,2050,full-current-policies,MWh,1712256
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2027,full-current-policies,MWh,15350674
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2030,full-current-policies,MWh,15350674
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2035,full-current-policies,MWh,15350674
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2040,full-current-policies,MWh,15251684
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2045,full-current-policies,MWh,11309135
USENSYS,CANO,CANO_solar_photovoltaic_1,Solar,2050,full-current-policies,MWh,6069080
USENSYS,CANO,CANO_utilitypv_class1_moderate_0_anyQual_0,Solar,2050,full-current-policies,MWh,11924021
USENSYS,CANO,CANO_utilitypv_class1_moderate_1_anyQual_0,Solar,2035,full-current-policies,MWh,2270173
USENSYS,CANO,CANO_utilitypv_class1_moderate_1_anyQual_0,Solar,2040,full-current-policies,MWh,11157489
USENSYS,CANO,CANO_utilitypv_class1_moderate_1_anyQual_0,Solar,2045,full-current-policies,MWh,23256970
USENSYS,CANO,CANO_utilitypv_class1_moderate_1_anyQual_0,Solar,2050,full-current-policies,MWh,29359537
USENSYS,CANO,CANO_utilitypv_class1_moderate_2_anyQual_0,Solar,2030,full-current-policies,MWh,9934431
USENSYS,CANO,CANO_utilitypv_class1_moderate_2_anyQual_0,Solar,2035,full-current-policies,MWh,9934431
USENSYS,CANO,CANO_utilitypv_class1_moderate_2_anyQual_0,Solar,2040,full-current-policies,MWh,9934431
USENSYS,CANO,CANO_utilitypv_class1_moderate_2_anyQual_0,Solar,2045,full-current-policies,MWh,9934431
USENSYS,CANO,CANO_utilitypv_class1_moderate_2_anyQual_0,Solar,2050,full-current-policies,MWh,9934431
USENSYS,CANO,CANO_utilitypv_class1_moderate_3_anyQual_1,Solar,2030,full-current-policies,MWh,4351881
USENSYS,CANO,CANO_utilitypv_class1_moderate_3_anyQual_1,Solar,2035,full-current-policies,MWh,25030712
USENSYS,CANO,CANO_utilitypv_class1_moderate_3_anyQual_1,Solar,2040,full-current-policies,MWh,25030721
USENSYS,CANO,CANO_utilitypv_class1_moderate_3_anyQual_1,Solar,2045,full-current-policies,MWh,25029637
USENSYS,CANO,CANO_utilitypv_class1_moderate_3_anyQual_1,Solar,2050,full-current-policies,MWh,25030700
USENSYS,CASO,CASO_batteries_1,Battery,2027,full-current-policies,MWh,5487638
USENSYS,CASO,CASO_batteries_1,Battery,2030,full-current-policies,MWh,9402878
USENSYS,CASO,CASO_batteries_1,Battery,2035,full-current-policies,MWh,10886567
USENSYS,CASO,CASO_batteries_1,Battery,2040,full-current-policies,MWh,114103
USENSYS,CASO,CASO_battery_moderate_0,Battery,2035,full-current-policies,MWh,3
USENSYS,CASO,CASO_battery_moderate_0,Battery,2040,full-current-policies,MWh,9456867
USENSYS,CASO,CASO_battery_moderate_0,Battery,2045,full-current-policies,MWh,9440599
USENSYS,CASO,CASO_battery_moderate_0,Battery,2050,full-current-policies,MWh,9418046
USENSYS,CASO,CASO_biomass_1,Other,2027,full-current-policies,MWh,1020825
USENSYS,CASO,CASO_biomass_1,Other,2030,full-current-policies,MWh,984645
USENSYS,CASO,CASO_biomass_1,Other,2035,full-current-policies,MWh,846325
USENSYS,CASO,CASO_biomass_1,Other,2040,full-current-policies,MWh,576143
USENSYS,CASO,CASO_biomass_1,Other,2045,full-current-policies,MWh,488646
USENSYS,CASO,CASO_biomass_1,Other,2050,full-current-policies,MWh,482876
USENSYS,CASO,CASO_biomass_2,Other,2027,full-current-policies,MWh,192355
USENSYS,CASO,CASO_biomass_2,Other,2030,full-current-policies,MWh,91318
USENSYS,CASO,CASO_biomass_2,Other,2035,full-current-policies,MWh,70514
USENSYS,CASO,CASO_biomass_2,Other,2040,full-current-policies,MWh,68468
USENSYS,CASO,CASO_biomass_2,Other,2045,full-current-policies,MWh,70841
USENSYS,CASO,CASO_biomass_2,Other,2050,full-current-policies,MWh,15575
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2027,full-current-policies,MWh,2426408
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2030,full-current-policies,MWh,2410455
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2035,full-current-policies,MWh,2331177
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2040,full-current-policies,MWh,2310250
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2045,full-current-policies,MWh,2375365
USENSYS,CASO,CASO_conventional_hydroelectric_1,Hydro,2050,full-current-policies,MWh,2287531
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2027,full-current-policies,MWh,16016145
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2030,full-current-policies,MWh,19492230
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2035,full-current-policies,MWh,22678085
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2040,full-current-policies,MWh,23368373
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2045,full-current-policies,MWh,22200361
USENSYS,CASO,CASO_distributed_generation_1,Distributed Solar,2050,full-current-policies,MWh,22169717
USENSYS,CASO,CASO_geothermal_1,Geothermal,2027,full-current-policies,MWh,209664
USENSYS,CASO,CASO_geothermal_1,Geothermal,2030,full-current-policies,MWh,209664
USENSYS,CASO,CASO_geothermal_1,Geothermal,2035,full-current-policies,MWh,209664
USENSYS,CASO,CASO_geothermal_1,Geothermal,2040,full-current-policies,MWh,209664
USENSYS,CASO,CASO_geothermal_1,Geothermal,2045,full-current-policies,MWh,209664
USENSYS,CASO,CASO_geothermal_1,Geothermal,2050,full-current-policies,MWh,209664
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2027,full-current-policies,MWh,399053
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2030,full-current-policies,MWh,1770138
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2035,full-current-policies,MWh,3621727
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2040,full-current-policies,MWh,3916467
USENSYS,CASO,CASO_hydroelectric_pumped_storage_1,Hydro,2045,full-current-policies,MWh,2939158
