model,line_name,planning_year,case,unit,value
USENSYS,ISNE_to_NYUP,2027,full-current-policies,MW,418
USENSYS,NYCW_to_NYUP,2027,full-current-policies,MW,3762
USENSYS,NYCW_to_PJME,2027,full-current-policies,MW,731
USENSYS,RMRG_to_SPPN,2027,full-current-policies,MW,139
USENSYS,SPPC_to_SPPN,2027,full-current-policies,MW,112
USENSYS,SPPS_to_TREW,2027,full-current-policies,MW,450
USENSYS,ISNE_to_NYUP,2030,full-current-policies,MW,3540
USENSYS,MISS_to_SPPS,2030,full-current-policies,MW,2672
USENSYS,NYCW_to_PJME,2030,full-current-policies,MW,1069
USENSYS,NYUP_to_PJME,2030,full-current-policies,MW,3408
USENSYS,RMRG_to_SPPC,2030,full-current-policies,MW,185
USENSYS,RMRG_to_SPPN,2030,full-current-policies,MW,1310
USENSYS,SPPC_to_SPPN,2030,full-current-policies,MW,774
USENSYS,SPPS_to_TRE,2030,full-current-policies,MW,575
USENSYS,SPPS_to_TREW,2030,full-current-policies,MW,1200
USENSYS,SPPN_to_SPPS,2030,full-current-policies,MW,86
USENSYS,MISC_to_SPPC,2035,full-current-policies,MW,2702
USENSYS,MISC_to_SPPS,2035,full-current-policies,MW,560
USENSYS,MISS_to_SPPS,2035,full-current-policies,MW,3204
USENSYS,MISW_to_PJMC,2035,full-current-policies,MW,3629
USENSYS,NYCW_to_NYUP,2035,full-current-policies,MW,606
USENSYS,NYUP_to_PJME,2035,full-current-policies,MW,1892
USENSYS,PJMC_to_PJMW,2035,full-current-policies,MW,2012
USENSYS,PJMD_to_PJME,2035,full-current-policies,MW,6165
USENSYS,RMRG_to_SPPC,2035,full-current-policies,MW,697
USENSYS,RMRG_to_SPPN,2035,full-current-policies,MW,1053
USENSYS,SPPN_to_SPPS,2035,full-current-policies,MW,2773
USENSYS,SPPS_to_SRSG,2035,full-current-policies,MW,5539
USENSYS,SPPS_to_TRE,2035,full-current-policies,MW,1945
USENSYS,SPPS_to_TREW,2035,full-current-policies,MW,1130
USENSYS,MISC_to_SPPN,2035,full-current-policies,MW,1
USENSYS,MISE_to_MISW,2035,full-current-policies,MW,567
USENSYS,MISS_to_SPPC,2035,full-current-policies,MW,777
USENSYS,MISW_to_SPPC,2035,full-current-policies,MW,1
USENSYS,ISNE_to_NYUP,2040,full-current-policies,MW,965
USENSYS,MISC_to_SPPC,2040,full-current-policies,MW,3250
USENSYS,MISC_to_SPPN,2040,full-current-policies,MW,3
USENSYS,MISC_to_SPPS,2040,full-current-policies,MW,1440
USENSYS,MISS_to_SPPC,2040,full-current-policies,MW,2025
USENSYS,MISS_to_SPPS,2040,full-current-policies,MW,2162
USENSYS,MISS_to_SRSE,2040,full-current-policies,MW,5364
USENSYS,MISW_to_SPPC,2040,full-current-policies,MW,1
USENSYS,NWPP_to_RMRG,2040,full-current-policies,MW,465
USENSYS,NYCW_to_NYUP,2040,full-current-policies,MW,715
USENSYS,NYCW_to_PJME,2040,full-current-policies,MW,367
USENSYS,PJMC_to_PJMW,2040,full-current-policies,MW,2128
USENSYS,PJMD_to_SRCA,2040,full-current-policies,MW,114
USENSYS,RMRG_to_SPPC,2040,full-current-policies,MW,3785
USENSYS,RMRG_to_SPPN,2040,full-current-policies,MW,2129
USENSYS,RMRG_to_SRSG,2040,full-current-policies,MW,1154
USENSYS,SPPN_to_SPPS,2040,full-current-policies,MW,109
USENSYS,SPPS_to_SRSG,2040,full-current-policies,MW,2251
USENSYS,SPPS_to_TRE,2040,full-current-policies,MW,1304
USENSYS,SPPS_to_TREW,2040,full-current-policies,MW,3440
USENSYS,SRCA_to_SRCE,2040,full-current-policies,MW,328
USENSYS,MISC_to_MISE,2040,full-current-policies,MW,188
USENSYS,NWPP_to_SPPN,2040,full-current-policies,MW,1
USENSYS,SRSG_to_TRE,2040,full-current-policies,MW,2036
USENSYS,BASN_to_RMRG,2045,full-current-policies,MW,258
USENSYS,ISNE_to_NYUP,2045,full-current-policies,MW,350
USENSYS,MISC_to_SPPS,2045,full-current-policies,MW,882
USENSYS,NWPP_to_RMRG,2045,full-current-policies,MW,670
USENSYS,NYUP_to_PJME,2045,full-current-policies,MW,2752
USENSYS,PJMC_to_PJMW,2045,full-current-policies,MW,1080
USENSYS,PJME_to_PJMW,2045,full-current-policies,MW,224
USENSYS,RMRG_to_SRSG,2045,full-current-policies,MW,430
USENSYS,SPPC_to_SPPS,2045,full-current-policies,MW,19
USENSYS,SPPS_to_SRSG,2045,full-current-policies,MW,413
USENSYS,NWPP_to_SPPN,2045,full-current-policies,MW,805
USENSYS,NYUP_to_PJME,2050,full-current-policies,MW,1663
USENSYS,RMRG_to_SPPN,2050,full-current-policies,MW,838
USENSYS,SPPS_to_SRSG,2050,full-current-policies,MW,555
USENSYS,SRCA_to_SRSE,2050,full-current-policies,MW,292
