model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
TEMOA,SPPC,SPPC_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,current_policies_52_week,MW,131.4,130.099
TEMOA,MISS,MISS_distributed_generation_1,Distributed Solar,2027,current_policies_52_week,MW,1876,1875.99
TEMOA,PJME,PJME_petroleum_liquids_1,Other,2027,current_policies_52_week,MW,738.684,731.3
TEMOA,CANO,CANO_natural_gas_fired_combustion_turbine_1,Natural Gas,2027,current_policies_52_week,MW,2248.69,2226.2
TEMOA,TRE,TRE_distributed_generation_1,Distributed Solar,2027,current_policies_52_week,MW,2842,2841.97
TEMOA,SPPN,SPPN_solar_photovoltaic_1,Solar,2027,current_policies_52_week,MW,125.601,125.509
TEMOA,SRCE,SRCE_nuclear_1,Nuclear,2027,current_policies_52_week,MW,8431.3,8346.98
TEMOA,TREW,TREW_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,current_policies_52_week,MW,336,332.678
TEMOA,MISS,MISS_biomass_2,Other,2027,current_policies_52_week,MW,82.83,82.83
TEMOA,PJMD,PJMD_natural_gas_fired_combustion_turbine_2,Natural Gas,2027,current_policies_52_week,MW,59.5,59.5
TEMOA,PJME,PJME_landbasedwind_class3_moderate_4_anyQual_0,Wind,2027,current_policies_52_week,MW,0,375.871
TEMOA,SPPC,SPPC_solar_photovoltaic_1,Solar,2027,current_policies_52_week,MW,101.898,101.776
TEMOA,PJMC,PJMC_distributed_generation_1,Distributed Solar,2027,current_policies_52_week,MW,943,942.973
TEMOA,SRCE,SRCE_small_hydroelectric_1,Hydro,2027,current_policies_52_week,MW,46.391,46.391
TEMOA,SRCE,SRCE_conventional_hydroelectric_1,Hydro,2027,current_policies_52_week,MW,4684.15,4637.31
TEMOA,PJME,PJME_landbasedwind_class3_moderate_1_anyQual_0,Wind,2027,current_policies_52_week,MW,0,86.7976
