Constraint,CapRes_1,CapRes_2,CapRes_3
t351,5.018974881679377e-9,7.424937146859575e-9,1.1280985469614296e-9
t352,6.588005618805177e-9,8.243567038894626e-9,1.324597824378135e-9
t353,8.042558611158372e-9,1.719345523225142e-8,1.8387283301366992e-9
t354,1.1212643328966922e-8,1.6342416194545897e-7,2.13383428500147e-8
t355,1.3219347287938379e-8,3.0686635584242704e-6,0.05251428641206027
t356,1.0379990634522915e-8,9.150722177353359e-8,5.0957830992817215e-8
t357,9.65074347928983e-9,6.181122280244051e-8,1.7280313255002836e-8
t358,8.626324164864122e-9,4.097792726347703e-8,7.634383080807847e-9
t359,7.219749888323944e-9,2.8484691973816896e-8,4.519751032439083e-9
t360,6.36458064616263e-9,1.857085719367263e-8,3.6882552273552537e-9
t361,6.565803137300897e-9,1.99940893994479e-8,3.2227234322539472e-9
t362,6.340450469447064e-9,1.746618546630007e-8,3.0243174493211173e-9
t363,6.3544717587281865e-9,1.5886623253491855e-8,2.810014274963775e-9
t364,6.479411352646981e-9,1.5872815397821732e-8,2.8088408322014835e-9
t365,6.573576087281137e-9,1.7372900474035716e-8,2.850861296873185e-9
t366,6.6998612627053735e-9,1.7804467104685386e-8,3.3623699931816063e-9
t367,7.226630390033855e-9,2.0035251334390407e-8,6.337996589144828e-9
t368,1.0254970991039598e-8,3.8091135996191406e-8,1.2096081851252684e-8
t369,1.2319356999122332e-8,1.5061333963336472e-8,1.0653076735951242e-8
t370,1.0031117266413216e-8,1.2163419458679163e-8,3.1028097689773475e-9
t371,9.589385038342567e-9,1.0927130651288685e-8,1.8258501985502462e-9
t372,1.0223909646004512e-8,1.0995645889525171e-8,2.066287061429139e-9
t373,1.0465992525600196e-8,1.5325652769641247e-8,1.6545027843339241e-9
