Zone,1,2,3,4,5,6,7,8,9,10,11
t1,-2.2358552958798965e-10,-2.037538640065795e-9,-2.579764901805578e-9,-1.3296417798045435e-9,-1.1392646941274827e-8,-2.1248495893296067e-9,-1.2684575240425095e-9,-3.8004631653869565e-10,-1.0183921154665494e-9,-1.6141210345526415e-10,-4.731753588250177e-11
t2,-2.3808646201017e-10,-2.181527313689246e-9,-2.7698019640206356e-9,-1.4253402774074172e-9,-1.2224116822797897e-8,-2.2798233272548918e-9,-1.356443008853874e-9,-4.07208082521884e-10,-1.0905914637215052e-9,-1.6673964281758798e-10,-4.854321139265784e-11
t3,-2.465061873939548e-10,-2.272053427991063e-9,-2.890564325516395e-9,-1.4857579812377033e-9,-1.2784072828708022e-8,-2.377218400209162e-9,-1.411616564162789e-9,-4.2379253259827966e-10,-1.1358092653092993e-9,-1.6925416135204295e-10,-4.9328779619428216e-11
t4,-2.5025868414809584e-10,-2.323274918054523e-9,-2.9602071412714425e-9,-1.520177281317495e-9,-1.3118071543155358e-8,-2.432624134485128e-9,-1.4421065411558652e-9,-4.3335219223354254e-10,-1.1616468331302882e-9,-1.6961208087833802e-10,-4.928671255191662e-11
t5,-2.519162192891392e-10,-2.3627615149190914e-9,-3.0083446780197554e-9,-1.545435221199134e-9,-1.3326237651232053e-8,-2.4764494290024713e-9,-1.4658876172488663e-9,-4.4034705151500427e-10,-1.180501743055294e-9,-1.6740695851262495e-10,-4.832052214260751e-11
t6,-2.4538978952330813e-10,-2.344783371120911e-9,-2.9841505908373117e-9,-1.5340584024100857e-9,-1.3256866313622503e-8,-2.457934904515105e-9,-1.4542817786373758e-9,-4.374359101508682e-10,-1.1709970929612301e-9,-1.5792288744756125e-10,-4.542780024320151e-11
t7,-2.355527359033006e-10,-2.2337678722341115e-9,-2.8369820096248644e-9,-1.4602079949173232e-9,-1.25312287876267e-8,-2.3372561476494855e-9,-1.3844762873947475e-9,-4.1785078145177525e-10,-1.1115489278265386e-9,-1.4207682850575533e-10,-4.086464433038299e-11
t8,-2.013091423330429e-10,-2.001190556550481e-9,-2.535171864646542e-9,-1.3063730394030337e-9,-1.1143506605219196e-8,-2.0883027840310268e-9,-1.244295757106844e-9,-3.747003376278866e-10,-9.965548858074015e-10,-1.350608528331871e-10,-3.845555407590185e-11
t9,-1.8788701666842697e-10,-2.1807501815271478e-9,-2.8398675852264547e-9,-1.4728455508602498e-9,-1.1003426550558663e-8,-2.3533387698396425e-9,-1.3313019844897966e-9,-3.577278112947377e-10,-1.1151783044449948e-9,-1.3551451820104158e-10,-3.8891257138168737e-11
t10,-1.8965872717867248e-10,-1.8110361823120793e-9,-2.282389312966266e-9,-1.1802430558689335e-9,-1.0032574705062651e-8,-1.880589082283356e-9,-1.1312699344058885e-9,-3.3758714360379695e-10,-9.05135545517097e-10,-1.3440538273379607e-10,-4.003513067611988e-11
t11,-1.8825471670811014e-10,-1.790321589471333e-9,-2.2584790401124843e-9,-1.1681403909471327e-9,-9.883017020732073e-9,-1.8607585456524895e-9,-1.1195023270441296e-9,-3.3389737098065873e-10,-8.961438957595682e-10,-1.3534802418720832e-10,-4.097566275850309e-11
t12,-1.8549793830281218e-10,-1.797184324651643e-9,-2.264603864571806e-9,-1.1717189777290618e-9,-9.953602393379399e-9,-1.867348641588267e-9,-1.124525459817297e-9,-3.3479132518160905e-10,-9.00219405218742e-10,-1.3861119532588827e-10,-4.1685764784974954e-11
t13,-1.806816057884791e-10,-1.8016381653367233e-9,-2.2702686351174126e-9,-1.1745477450298234e-9,-9.952445912099644e-9,-1.8695816911301698e-9,-1.1265261632945085e-9,-3.3543163441315893e-10,-9.02886079827157e-10,-1.4046706665037022e-10,-4.229613127037291e-11
t14,-1.8281006750472077e-10,-1.8185886227763789e-9,-2.293982305729775e-9,-1.186071013869185e-9,-1.0071589912421688e-8,-1.8894475077585244e-9,-1.137853805781695e-9,-3.3866054183313964e-10,-9.120172865461124e-10,-1.4150503600656225e-10,-4.3043295234692456e-11
t15,-1.8201225142642483e-10,-1.8193183857445627e-9,-2.366618632291644e-9,-1.248143916231141e-9,-1.0090530171787941e-8,-1.957986522293983e-9,-1.1383439242676486e-9,-3.386575147360292e-10,-9.686060969017392e-10,-1.4190993465909325e-10,-4.3452769916156713e-11
t16,-1.7736424057024574e-10,-1.7892952195003283e-9,-2.254818774590326e-9,-1.166634366974242e-9,-9.874034579752897e-9,-1.8576215231885358e-9,-1.1195014437621197e-9,-3.3316487811690244e-10,-8.972904894121289e-10,-1.3765426277408599e-10,-4.271553730840623e-11
t17,-1.7559838333855075e-10,-1.744422620460196e-9,-2.2667538295775206e-9,-1.197069850306086e-9,-9.66958927977776e-9,-1.8763206655064678e-9,-1.0911257245255036e-9,-3.249449877416254e-10,-9.277669370470306e-10,-1.2795816461303422e-10,-4.059162293066268e-11
t18,-1.572302999320221e-10,-1.6531370234603683e-9,-2.0759340388132197e-9,-1.0761318512489578e-9,-9.06010465706242e-9,-1.7113866036617945e-9,-1.0341874662725443e-9,-3.080614555548208e-10,-8.263582667668514e-10,-1.177932308508529e-10,-3.709411760083864e-11
t19,-1.5430961779222428e-10,-1.6058766495673111e-9,-2.0836929021200093e-9,-1.103819770390186e-9,-8.834050061509527e-9,-1.7273598523708352e-9,-1.0066777624911612e-9,-2.9885965499030715e-10,-8.563677210330772e-10,-1.204146872342669e-10,-3.691186213530347e-11
