region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,5.6797387599999994e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887831.8065954164,0.0,0.0,0.0,300430.17850009573,1.3015381571676776e-7,0.0,0.0,887831.8065954164,5.6797387599999994e7,-5.590955579340458e7
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,1.295391149e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0790991752398077e6,0.0,0.0,0.0,1.137112483194768e6,1.9439378240458611e6,0.0,0.0,2.0790991752398077e6,1.295391149e8,-1.274600157247602e8
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,3.3676233e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40327.38454904854,0.0,0.0,0.0,20813.943748809652,31626.23693439279,0.0,0.0,40327.38454904854,3.3676233e6,-3.327295915450951e6
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,5,0.0,0.0,0.0,4.30715296e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860054.2034236909,0.0,0.0,0.0,542518.2539520315,819443.6290626776,0.0,0.0,860054.2034236909,4.30715296e7,-4.221147539657631e7
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,6,0.0,0.0,0.0,1.4608994600000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195917.94920707608,0.0,0.0,0.0,89370.90664114288,152864.85822128988,0.0,0.0,195917.94920707608,1.4608994600000001e7,-1.4413076650792925e7
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,7,0.0,0.0,0.0,3.0430972e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522645.76622503507,0.0,0.0,0.0,163721.7017039322,1.120433290949914e-8,0.0,0.0,522645.76622503507,3.0430972e7,-2.9908326233774964e7
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,8,0.0,0.0,0.0,8.02164678e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907680.438440386,0.0,0.0,0.0,346072.7156644673,1.5831984389693913e-8,0.0,0.0,907680.438440386,8.02164678e7,-7.930878736155961e7
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,9,0.0,0.0,0.0,3.894827399827873e7,0.0,0.0,7.896602919624843e6,0.0,0.0,0.5539801203491254,0.0,0.0,770361.2930110383,0.0,0.0,0.0,412626.03752144414,0.0,-7.433163339388399e-7,0.0,770361.2930110383,4.684487747188295e7,-4.607451617887191e7
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,10,0.0,0.0,0.0,14.454095111091636,0.0,0.0,2.632743402140158,17.646333281769977,0.0,2.293574149126363,0.0,0.0,0.11166284730217502,0.0,0.0,0.0,0.7301597318880562,0.0,-4.137174578418533e-14,0.0,0.11166284730217502,37.02674594412809,-36.91508309682591
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,11,0.0,0.0,0.0,1.1165986528286518e8,0.0,0.0,6.387645702928537e7,4.461770523495585e8,0.0,7.798456252970703e6,0.0,0.0,3.6275993548159734e6,0.0,0.0,0.0,9.504947194585055e6,0.0,-1.0380971206105888e-6,0.0,3.6275993548159734e6,6.295118309146787e8,-6.258842315598627e8
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,12,0.0,0.0,0.0,1.0686073188305983e7,0.0,0.0,2.280726150393376,14.468055667002963,0.0,2.4887568621371923,0.0,0.0,0.08369930955433949,0.0,0.0,0.0,879138.3968279593,0.0,-3.414189041094121e-14,0.0,0.08369930955433949,1.0686092425844662e7,-1.0686092342145352e7
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,13,0.0,0.0,0.0,8.523357566103704e6,0.0,0.0,1.367070374221057,10.661362796827268,0.0,2.1416955049988182,0.0,0.0,0.04784918142133974,0.0,0.0,0.0,567502.1096470054,0.0,-2.5223104889301785e-14,0.0,0.04784918142133974,8.523371736232381e6,-8.5233716883832e6
NENG_Rest,NENG_Rest_nuclear_1,1,1,14,0.0,0.0,0.0,8.492267147276963e8,0.0,0.0,0.0,2.3396984091116825e8,0.0,1.3110113771651961,0.0,0.0,5.900853944794738e6,0.0,0.0,0.0,3.1611111060376083e6,8.458037565090071e-7,0.0,0.0,5.900853944794738e6,1.0831965569498758e9,-1.0772957030050812e9
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,15,0.0,0.0,0.0,8.295075198712913e6,0.0,0.0,2.3331369379742686,13.86272952373543,0.0,2.2748157765876162,0.0,0.0,0.08217383094422949,0.0,0.0,0.0,383240.25892838644,0.0,-3.67851599115042e-14,0.0,0.08217383094422949,8.295093669395151e6,-8.29509358722132e6
