Resource,Fuel,Zone,AnnualSumCosts
NENG_Rest_conventional_steam_coal_1,new_england_coal,1,0.0
NENG_Rest_natural_gas_fired_combined_cycle_1,new_england_naturalgas,1,17.802909477938613
NENG_Rest_natural_gas_fired_combined_cycle_2,new_england_naturalgas,1,4.4670943217976487e8
NENG_Rest_natural_gas_fired_combustion_turbine_1,new_england_naturalgas,1,14.691789598688672
NENG_Rest_natural_gas_fired_combustion_turbine_2,new_england_naturalgas,1,10.853896653025464
NENG_Rest_nuclear_1,new_england_uranium,1,2.3396984091116825e8
NY_Z_A_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,2,14.001182280952339
NY_Z_A_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,2,7.012852201141402
NY_Z_A_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,2,15.86943218657102
NY_Z_B_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,3,15.422402146654859
NY_Z_B_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,3,0.0
NY_Z_B_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,3,6.379973771207186
NY_Z_B_nuclear_1,middle_atlantic_uranium,3,6.579989439917843
NY_Z_C&E_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,4,30.058700518539787
NY_Z_C&E_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,4,9.28693059732801
NY_Z_C&E_nuclear_1,middle_atlantic_uranium,4,1.8746968962655437e8
NY_Z_D_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,5,7.973806276442766
NY_Z_D_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,5,10.631619473962749
NY_Z_F_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,6,1.7110561741848546e8
NY_Z_F_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,6,18.70620558017973
NY_Z_F_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,6,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,7,8.022789268757857e7
NY_Z_G-I_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,7,9.072153990747271
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,7,5.254991091590451
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,7,5.955836689265397
NY_Z_J_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,8,50.03703631326032
NY_Z_J_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,8,6.641853114790831e6
NY_Z_J_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,8,182760.50332182916
NY_Z_J_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,8,1.8954521310252447e7
NY_Z_K_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,9,3.9983192232121257e6
NY_Z_K_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,9,2.43308350681865e7
NY_Z_K_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,9,9.718860648249006
NY_Z_K_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,9,3.1262565346635687e6
PJM_EMAC_conventional_steam_coal_1,middle_atlantic_coal,10,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,10,22.541309845101548
PJM_EMAC_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,10,4.185403234163488e8
PJM_EMAC_natural_gas_fired_combined_cycle_3,middle_atlantic_naturalgas,10,8.728653262718305
PJM_EMAC_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,10,10.937647130369964
PJM_EMAC_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,10,13.619730435660383
PJM_EMAC_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,10,12.904846872503128
PJM_EMAC_nuclear_1,middle_atlantic_uranium,10,2.490494980259167e8
PJM_EMAC_nuclear_2,middle_atlantic_uranium,10,5.77477023257709
PJM_Rest_conventional_steam_coal_1,east_north_central_coal,11,1.617304932407641e9
PJM_Rest_natural_gas_fired_combined_cycle_1,east_north_central_naturalgas,11,1.2908267145217684e8
PJM_Rest_natural_gas_fired_combined_cycle_2,east_north_central_naturalgas,11,3.0461944317501554e9
PJM_Rest_natural_gas_fired_combustion_turbine_1,east_north_central_naturalgas,11,3.0546577066321243e7
PJM_Rest_natural_gas_fired_combustion_turbine_2,east_north_central_naturalgas,11,1.7142992934714267e8
PJM_Rest_natural_gas_fired_combustion_turbine_3,east_north_central_naturalgas,11,9.182632113271689
PJM_Rest_natural_gas_fired_combustion_turbine_4,east_north_central_naturalgas,11,11.986356631089107
PJM_Rest_nuclear_1,east_north_central_uranium,11,1.6091603058772738e9
NENG_Rest_naturalgas_ccavgcf_moderate_0,new_england_naturalgas,1,10.429240413270476
NENG_Rest_naturalgas_ctavgcf_moderate_0,new_england_naturalgas,1,8.014980769154707
