region,marginal_price,total_demand
BASN,60.136060834669294,205854891.0
CASO,70.58231837582031,185445572.0
CANO,68.79952234328857,287331528.0
FRCC,70.41553804998604,373487472.0
ISNE,89.22447225572911,228967778.0
MISC,60.99866926458569,296003389.0
MISE,68.46260782593447,149857318.0
MISS,59.14891118667433,273572998.0
MISW,59.002220708593526,360803886.0
NWPP,65.5311380635263,342473432.0
NYCW,92.82106614053845,116580170.0
NYUP,69.14898217070693,100244191.0
PJMC,63.52732767548231,165669492.0
PJMD,73.29675466105202,160553816.0
PJME,76.50065670677034,428793884.0
PJMW,67.56631074467543,452703049.0
RMRG,50.09409167940402,173002995.0
SPPC,54.10813717532115,122568997.0
SPPN,52.90146779306164,85125345.0
SPPS,51.5215783582457,202777705.0
SRCA,72.69656164316345,320053848.0
SRCE,63.63151517202449,318246408.0
SRSE,66.4460927290878,375702387.0
SRSG,58.54011407467607,237915030.0
TRE,52.51022916973579,617229009.0
TREW,47.26041406207989,29860335.0
