model,zone,planning_year,case,unit,value
SWITCH,BASN,2027,base_52_week_tx_15,kg,26469677983.461643
SWITCH,CANO,2027,base_52_week_tx_15,kg,19940307507.19349
SWITCH,CASO,2027,base_52_week_tx_15,kg,20525163425.61884
SWITCH,FRCC,2027,base_52_week_tx_15,kg,75121460002.239
SWITCH,ISNE,2027,base_52_week_tx_15,kg,28543199503.411358
SWITCH,MISC,2027,base_52_week_tx_15,kg,38536314396.62568
SWITCH,MISE,2027,base_52_week_tx_15,kg,32846647891.32329
SWITCH,MISS,2027,base_52_week_tx_15,kg,52075611410.08423
SWITCH,MISW,2027,base_52_week_tx_15,kg,45384123064.21391
SWITCH,NWPP,2027,base_52_week_tx_15,kg,16319005004.468227
SWITCH,NYCW,2027,base_52_week_tx_15,kg,17523231065.077984
SWITCH,NYUP,2027,base_52_week_tx_15,kg,12853761019.612015
SWITCH,PJMC,2027,base_52_week_tx_15,kg,13413204855.502462
SWITCH,PJMD,2027,base_52_week_tx_15,kg,16900083182.421309
SWITCH,PJME,2027,base_52_week_tx_15,kg,69790554382.60861
SWITCH,PJMW,2027,base_52_week_tx_15,kg,91488750795.82259
SWITCH,RMRG,2027,base_52_week_tx_15,kg,17391176834.446465
SWITCH,SPPC,2027,base_52_week_tx_15,kg,21021948600.67298
SWITCH,SPPN,2027,base_52_week_tx_15,kg,8509462188.849175
SWITCH,SPPS,2027,base_52_week_tx_15,kg,21055231723.22794
SWITCH,SRCA,2027,base_52_week_tx_15,kg,39760248454.11042
SWITCH,SRCE,2027,base_52_week_tx_15,kg,36132002743.16124
SWITCH,SRSE,2027,base_52_week_tx_15,kg,54494244593.08621
SWITCH,SRSG,2027,base_52_week_tx_15,kg,20471777964.75647
SWITCH,TRE,2027,base_52_week_tx_15,kg,68986996287.57352
SWITCH,TREW,2027,base_52_week_tx_15,kg,7445815124.085888
SWITCH,BASN,2030,base_52_week_tx_15,kg,3449232183.8361864
SWITCH,CANO,2030,base_52_week_tx_15,kg,5008696295.846428
SWITCH,CASO,2030,base_52_week_tx_15,kg,7406311622.437054
SWITCH,FRCC,2030,base_52_week_tx_15,kg,10991543764.298502
SWITCH,ISNE,2030,base_52_week_tx_15,kg,9104377224.473644
SWITCH,MISC,2030,base_52_week_tx_15,kg,3781170513.2136664
SWITCH,MISE,2030,base_52_week_tx_15,kg,3267468748.0506306
SWITCH,MISS,2030,base_52_week_tx_15,kg,12164879723.544264
SWITCH,MISW,2030,base_52_week_tx_15,kg,6599324004.464206
SWITCH,NWPP,2030,base_52_week_tx_15,kg,963716195.6348598
SWITCH,NYCW,2030,base_52_week_tx_15,kg,8931760525.053543
SWITCH,NYUP,2030,base_52_week_tx_15,kg,3252635799.4949503
SWITCH,PJMC,2030,base_52_week_tx_15,kg,5190322301.030648
SWITCH,PJMD,2030,base_52_week_tx_15,kg,4875393106.104457
SWITCH,PJME,2030,base_52_week_tx_15,kg,31783132678.42019
SWITCH,PJMW,2030,base_52_week_tx_15,kg,14994943352.78098
SWITCH,RMRG,2030,base_52_week_tx_15,kg,718316362.0849736
SWITCH,SPPC,2030,base_52_week_tx_15,kg,834836228.91164
SWITCH,SPPN,2030,base_52_week_tx_15,kg,292309312.01732266
SWITCH,SPPS,2030,base_52_week_tx_15,kg,4631021682.666997
SWITCH,SRCA,2030,base_52_week_tx_15,kg,6501110078.363094
SWITCH,SRCE,2030,base_52_week_tx_15,kg,7522208090.522179
SWITCH,SRSE,2030,base_52_week_tx_15,kg,10868875581.907967
SWITCH,SRSG,2030,base_52_week_tx_15,kg,3826323918.605193
SWITCH,TRE,2030,base_52_week_tx_15,kg,16250857107.396297
SWITCH,TREW,2030,base_52_week_tx_15,kg,2789233598.415705
SWITCH,BASN,2035,base_52_week_tx_15,kg,3230050714.14952
SWITCH,CANO,2035,base_52_week_tx_15,kg,2797341342.962114
SWITCH,CASO,2035,base_52_week_tx_15,kg,4867225847.444998
SWITCH,FRCC,2035,base_52_week_tx_15,kg,8709143198.343136
SWITCH,ISNE,2035,base_52_week_tx_15,kg,11561639613.604155
SWITCH,MISC,2035,base_52_week_tx_15,kg,3094279905.8906713
SWITCH,MISE,2035,base_52_week_tx_15,kg,2164561762.436253
SWITCH,MISS,2035,base_52_week_tx_15,kg,7897518773.145513
SWITCH,MISW,2035,base_52_week_tx_15,kg,4481712610.616388
SWITCH,NWPP,2035,base_52_week_tx_15,kg,1711099260.7905803
SWITCH,NYCW,2035,base_52_week_tx_15,kg,5529032463.974234
SWITCH,NYUP,2035,base_52_week_tx_15,kg,1902977153.5227828
SWITCH,PJMC,2035,base_52_week_tx_15,kg,3306341951.625819
SWITCH,PJMD,2035,base_52_week_tx_15,kg,3524203659.3800507
SWITCH,PJME,2035,base_52_week_tx_15,kg,19345437902.49103
