Resource,NENG_Rest_hydroelectric_pumped_storage_1,NY_Z_A_hydroelectric_pumped_storage_1,NY_Z_F_hydroelectric_pumped_storage_1,PJM_EMAC_hydroelectric_pumped_storage_1,PJM_Rest_hydroelectric_pumped_storage_1,NENG_Rest_battery_moderate_0,NY_Z_A_battery_moderate_0,NY_Z_B_battery_moderate_0,NY_Z_C&E_battery_moderate_0,NY_Z_D_battery_moderate_0,NY_Z_F_battery_moderate_0,NY_Z_G-I_battery_moderate_0,NY_Z_J_battery_moderate_0,NY_Z_K_battery_moderate_0,PJM_EMAC_battery_moderate_0,PJM_Rest_battery_moderate_0,Total
t24,-3.064024077244208e-6,-4.069513473940328e-6,-2.8943766300642867e-6,-4.3555889725889676e-5,-1.8618313010211193e-6,-0.0002098633372200295,-0.0006752793165712904,-0.0007006561705603487,-0.001706086750855341,-0.0016527039680461837,-0.00033688715279388585,-0.0003882704388659792,-0.0003209931548948198,-0.00027035110470146674,-0.00010729271409813273,-0.0009491856636950819,-0.00737301540751072
t25,-1.4872325038054586e-5,-0.00019220201701287222,-0.00014151880530876478,-3.7650753314853267e-5,-0.00016784306378941636,2.612214290493714e-5,6.744991685295175e-6,6.719489809231318e-6,6.765772428224775e-6,7.184892226719486e-6,9.107511666671871e-6,8.387144623042814e-6,8.491179589361164e-6,1.23109184865717e-5,-0.00015440915427429968,1.3802672837706356e-5,-0.0006028594024804991
t26,-3.682584522709367e-5,-0.00020664433081452196,-0.00015544491321146982,-4.2191713931268734e-5,-0.00015584955830878818,0.00011971170210089895,9.350992162349647e-5,9.358590738004654e-5,9.086746028931862e-5,9.236207661355518e-5,7.67138111313925e-5,7.756377499016859e-5,7.232750324658035e-5,8.60660631301007e-5,-0.0002014387795468038,0.00015338909536997614,0.00015770217483558786
t27,-3.6457536774145294e-5,-0.00021577251077585974,-0.00015909341739092503,-3.576965321356532e-5,-0.0001744387210385509,8.137704745859083e-5,5.297009145245397e-5,5.3111012670509106e-5,5.365597681560684e-5,5.484057212912191e-5,4.5624489789377305e-5,4.56396340056923e-5,4.263256037975121e-5,5.383686153012945e-5,-0.0001233699774667054,0.0002722985719045222,1.1085001476003381e-5
t28,-3.664971594565175e-5,-0.00022538669069963052,-0.0001557602469745438,-3.0419212312615752e-5,-0.00018663760975516752,4.8307804302042174e-5,2.2575466991105362e-5,2.3251787467295766e-5,2.3714317010274016e-5,2.4768856894110943e-5,1.8381223421439944e-5,1.8260956520929582e-5,1.705318485331361e-5,2.9554638307771153e-5,-0.00010669866221653051,9.731944748886742e-5,-0.0004183644546469898
t29,-3.176783168850141e-5,-0.0002325562734020226,-0.00016408388849981512,-3.610942643259172e-5,-0.00017326384061812952,2.5543781534120984e-6,-3.154713657633596e-7,-6.328856956186176e-7,-3.0357857997370784e-8,-1.677321676880779e-7,-1.6113788605565645e-6,-2.0199315817346863e-6,-2.055387947094804e-6,1.5072019773449614e-5,-0.00010468681528713814,9.77924351128283e-6,-0.0007218955799665074
t30,-3.608977497496412e-5,-0.00024300277097938087,-0.00016619899308362998,-4.185468976572269e-5,-0.00019497381802174033,-1.0263946466366872e-5,-2.3838654370981498e-5,-2.4141894895056053e-5,-2.6585075026339288e-5,-2.6540155536627404e-5,-2.180265183110378e-5,-2.2184329036508956e-5,-2.1182620350061574e-5,3.915171047583509e-6,-9.445742292358331e-5,-6.769898906233446e-5,-0.0010169006152768176
t31,-3.158593786052757e-5,-0.00025567136344660133,-0.00016891423669256636,-3.1863773444929464e-5,-0.0001966807406230658,-4.353022194453748e-5,-5.467367129694045e-5,-5.5405691164797015e-5,-6.160434336384184e-5,-5.9958459932705654e-5,-4.9256689413432555e-5,-4.957166305459835e-5,-4.6493018999751855e-5,-6.488635215932281e-6,-7.498058307046493e-5,-0.00017305325226466928,-0.0013597322817893622
t32,-3.157967553721435e-5,-0.00013070147875553423,-0.00010204548471486176,-3.4429733034354766e-5,-3.044713661765093e-5,-7.971787136442167e-5,-9.731938052677497e-5,-9.941668458904075e-5,-0.00011244467371862189,-0.00010929970378887052,-7.635109058222277e-5,-7.730750308016541e-5,-7.219847968694887e-5,-3.710121872526879e-6,-5.491908783122063e-5,-0.0004412975247778049,-0.0015531856304782353
t33,-2.878680956108193e-5,-6.491945981527667e-5,-5.260711785563461e-5,-2.664273881124587e-5,-7.715187956573786e-5,-9.418079478472085e-5,-7.837142704805119e-5,-8.016807587905549e-5,-9.171347330404519e-5,-8.546016809889049e-5,-6.299781701904701e-5,-6.032952503719489e-5,-5.648607058523034e-5,1.490120979276794e-5,-6.447219427456305e-5,-5.6957013541350106e-5,-0.0009663433553883577
t34,-3.1055194217495005e-5,0.0001079169034729326,6.831372752215985e-5,-2.804905830722003e-5,-4.05443072127414e-6,3.15014106643603e-5,7.534262258027277e-5,7.459751053203874e-5,6.7855449976941e-5,8.019198521749361e-5,8.078503547160485e-5,8.724740104166956e-5,8.255054884237971e-5,6.531969382159104e-5,-5.440345915993471e-5,3.509257612044963e-5,0.0007391527228579697
t35,-3.920032302898289e-5,8.04253441664477e-5,2.155696336134543e-5,-2.5737924727374936e-5,6.80712675676501e-5,6.538031121571324e-5,0.000363566562174998,0.0003356479754976691,0.00032369305935533516,0.0009809461671325805,0.00017592094449259547,0.000188906860801623,0.0001612837580280223,8.539821211944587e-5,-4.7830337085545276e-5,0.0001522929637721539,0.002890321804843677
t36,-4.422322673754148e-5,7.757593836982213e-5,2.044115525802463e-5,-2.5936350739532372e-5,7.438920248113948e-5,6.690740366179368e-5,0.00028285811062929596,0.0003039410268889904,0.0005189153101096697,0.0006880362072843628,0.00015668276068303067,0.0001661454091857704,0.00013964232949393318,7.120243028292476e-5,-3.9675307825775987e-5,0.0007122493028510172,0.003169151701876925
t37,-4.4798431279820464e-5,7.39225745006462e-5,2.0970600102394122e-5,-2.507363347050647e-5,7.204509260653428e-5,5.7489848139063434e-5,0.00017590308545546867,0.0001918526826561317,0.00024732032091342017,0.0005751010420847827,0.00013082142464802626,0.0001359556705874116,0.00011705623342927265,5.767106727004884e-5,-3.360510231245882e-5,0.00037704174305812273,0.0021296742183885375
t38,-4.1334647592147e-5,7.004348365796796e-5,2.0457060355317445e-5,-2.5756473304823762e-5,6.819180226768497e-5,4.567927682886572e-5,0.00014976327533046627,0.00015870478810002067,0.00018525508466648465,0.0001687405422435271,9.923801915915712e-5,0.00010865299787082466,9.209437198447156e-5,4.453880838344125e-5,-2.912863594857041e-5,0.0002469899183478897,0.0013621296723505779
t39,-3.662909843405551e-5,6.663338210276196e-5,5.2844671911371286e-5,-2.653415559936194e-5,6.37449199766416e-5,3.530529907946144e-5,0.00013449205919280005,0.00014234260513179485,0.00014145739745127458,0.0002182105597467449,8.172732821437174e-5,9.240165366250875e-5,7.738196766165768e-5,3.155809236814531e-5,-2.5187872159488403e-5,0.00017104430519724977,0.0012207931155038781
t40,-3.268910598135288e-5,6.311172482667344e-5,4.993403003793191e-5,-2.833913529413578e-5,5.640036113500309e-5,2.3936400870693495e-5,9.976987946920817e-5,0.00010770266790950992,0.00015833671853975737,0.0003035891761853699,5.4197787325882864e-5,6.201275616456961e-5,4.990427959955835e-5,1.973044871399728e-5,-2.1871455216823872e-5,0.0001378958316452025,0.0011036223659310453
t41,-1.2106635207083294e-5,6.203234988289714e-5,4.637975088951879e-5,-2.645981171772695e-5,5.44724600592438e-5,2.1846703956737324e-5,6.804589397319311e-5,7.260446349590385e-5,0.00011322644575319322,0.0002457615043979023,3.179227408555815e-5,3.585841707774696e-5,2.5438226406677e-5,5.24848383184382e-6,-1.8860844765281286e-5,9.602932506362581e-5,0.0008213090071839497
t42,-3.374836289514281e-5,7.381214027098323e-5,4.705936193284984e-5,-2.377263102402246e-5,4.788020587082653e-5,1.5721426683080108e-6,4.167907127141218e-5,4.535802860036173e-5,7.966200413368983e-5,0.00019100208068816151,1.0715310060456407e-5,1.3842044844959278e-5,6.496751420346061e-6,-5.937713627340634e-6,-1.6394351382420616e-5,6.242156184658158e-5,0.0005416476446800097
t43,-3.3362893839020584e-5,6.992639280415961e-5,5.040047620411144e-5,-2.8489774082026974e-5,4.352161633094503e-5,-3.671949107008804e-6,2.2749549520336277e-5,2.6091646643953073e-5,5.156211443225363e-5,0.0001644237186643293,-2.855817236362513e-6,-5.966254035217099e-7,-6.517670563040852e-6,-1.6274050873215424e-5,-1.2530038658331953e-5,3.3052175809862065e-5,0.0003574288706474216
t44,-3.3089702841464995e-5,6.491164562598684e-5,4.69190296829557e-5,-2.9064771723694593e-5,4.2388110317659374e-5,-7.992333462591533e-6,3.4386553331681024e-6,6.095797352920442e-6,2.5571628466122774e-5,0.0001415534305397258,-1.6216084476443756e-5,-1.4914148001421087e-5,-1.946058484388208e-5,-2.5832214704136424e-5,-7.964431734565294e-6,9.458580034928903e-6,0.00018580260556526817
t45,-3.2109526505632204e-5,6.074348645717814e-5,4.6336448190666436e-5,-2.8069919841625047e-5,4.056323442506217e-5,-1.0871270538960915e-5,-1.5865293589099207e-5,-1.3643113923022521e-5,1.076175794781869e-6,0.0001194009149768299,-2.7805492986624443e-5,-2.6853080321472992e-5,-2.9995381080769042e-5,-3.3628671018518904e-5,-1.9579528787629947e-6,-1.4877720730009548e-5,3.244283643002069e-5
t46,-3.1885976096822554e-5,5.616230036497493e-5,4.365316593935805e-5,-2.8839304818944807e-5,3.702778386968135e-5,-1.308211526908215e-5,-3.248296343283975e-5,-3.084053118803909e-5,-2.1419306755448265e-5,0.00010125427138366512,-3.6907591252155116e-5,-3.691868460492497e-5,-3.8458879168431656e-5,-3.8909737924694084e-5,4.962614905549919e-6,-3.759659807404144e-5,-0.0001042815521221945
t47,-3.147532580679353e-5,5.249415822149261e-5,3.923226376450316e-5,-2.9649050503242444e-5,3.457107228991034e-5,-1.4664074214974905e-5,-4.6927825302984014e-5,-4.608745926469399e-5,-4.593100898410828e-5,8.605640527778668e-5,-4.3117350163019275e-5,-4.3866817681684945e-5,-4.401681514132775e-5,-4.245942108312362e-5,1.1607241881857735e-5,-6.010097380015073e-5,-0.00022433498051055296
t48,-3.21858538999865e-5,4.823867753743259e-5,3.460466748629474e-5,-3.082142487977044e-5,3.299511309558788e-5,-1.3976653370768667e-5,-5.733902051394841e-5,-5.7620125087595156e-5,-7.442471414643368e-5,6.688449775798028e-5,-4.605359207698987e-5,-4.752556969510263e-5,-4.646223125594556e-5,-4.292507583647537e-5,1.4262397586989051e-5,-8.265679023189796e-5,-0.0003350056975306297
t49,-3.310194638296595e-5,4.626968760193754e-5,3.297178402419282e-5,-3.064166961700128e-5,3.4329457671132535e-5,-1.1799051165737493e-5,-5.3107995480529055e-5,-5.367654099823631e-5,-6.933008437126612e-5,5.6613523903012134e-5,-4.3830559072323544e-5,-4.553317507357211e-5,-4.407498703289954e-5,-3.9115883227619026e-5,2.0382367337091303e-5,-0.00010813684483366285,-0.0003417819167184469
t50,-3.844415001458303e-5,4.292510265827149e-5,2.8949868213461252e-5,-3.226501793839783e-5,3.192533284586277e-5,-1.395809142331166e-5,-4.773849624138864e-5,-4.847934057002343e-5,-6.220780565126453e-5,4.2901924138775854e-5,-4.149477426626326e-5,-4.32409822487628e-5,-4.170197679838825e-5,-3.656980981583134e-5,2.4414982737949462e-5,-0.00013550037752355854,-0.0003704836118974525
t51,-3.3298450690115916e-5,3.8671300624878564e-5,2.469693017864691e-5,-3.471496352834805e-5,2.9042667586815043e-5,-1.4272161513711387e-5,-4.186312471111511e-5,-4.254287499014796e-5,-5.3412093296901796e-5,3.0308731315908522e-5,-3.903579455373985e-5,-4.0365155023941266e-5,-3.910008204401798e-5,-3.446832242244298e-5,3.099674357259998e-5,-0.00016768310276351,-0.00038703975225914326
t52,-3.518745484320347e-5,3.479691271883434e-5,2.086891612801811e-5,-3.694622104506414e-5,2.6106041103013022e-5,-1.4605241183369654e-5,-3.7854420314567683e-5,-3.819624236098155e-5,-4.511787397169463e-5,1.924557072768303e-5,-3.743009105233059e-5,-3.805258292809595e-5,-3.724440200639945e-5,-3.3330671443146296e-5,3.740923871579107e-5,-0.00020532166622941342,-0.00042086018798492727
t53,-3.578108527707807e-5,3.204939350284132e-5,1.864598785565492e-5,-3.6130762963557846e-5,2.3584563306051784e-5,-1.2964015654438446e-5,-3.4175483359063967e-5,-3.404196666222692e-5,-3.610115403476458e-5,8.21970288464585e-6,-3.5688552507067815e-5,-3.5180788714487986e-5,-3.530833990888941e-5,-3.1928494585460264e-5,4.4948266632369494e-5,-0.0002549766967234799,-0.0004548294262089518
t54,-3.0812246341481484e-5,2.7720608899594962e-5,1.6456626583158432e-5,-3.427724131381036e-5,2.0137862612613396e-5,-1.2684144217093462e-5,-2.892415581494168e-5,-2.8390097176780526e-5,-2.623800580666973e-5,-2.473740543531999e-6,-3.3657726362709624e-5,-3.17053272117981e-5,-3.310541863498493e-5,-3.0480217638420364e-5,5.083195822847379e-5,-0.0003250982388901037,-0.0005026995036284854
t55,-2.753542358251246e-5,2.0100669914999156e-5,9.362561923082686e-6,-3.356062627811807e-5,1.6639751790184296e-5,-1.811928924196626e-5,-2.5114876528639453e-5,-2.3449358212967764e-5,-1.288992556006914e-5,-6.635777870223908e-6,-3.0667930903138086e-5,-2.7279631671829688e-5,-3.0271300083017353e-5,-2.8039165747092396e-5,5.296906037047586e-5,-0.0004450922430657997,-0.0006095835047466322
t56,-2.2633626230262157e-5,1.744519847977247e-5,1.3668335669062204e-5,-3.5215118888873986e-5,1.26903726136072e-5,-5.199416286002441e-6,-1.2993687194784749e-5,-1.182286192718684e-5,3.323259797815591e-7,-2.578536664660758e-5,-2.6538016544028113e-5,-2.0535325314355612e-5,-2.5341437374699223e-5,-2.7830548451618467e-5,6.0728327680456884e-5,-0.0007865260743869053,-0.0008955569188226441
t57,-3.888014660108109e-5,1.6535547923801325e-5,1.7355633349779217e-5,-3.0310521551456004e-5,1.4979483494645347e-5,-2.5071418618188156e-5,2.288774142726801e-5,2.0018346138755456e-5,4.5430359283267813e-5,-1.473750683369974e-5,2.2922957970775014e-6,1.2378020747490296e-5,4.679569566562429e-6,-1.5752913314301843e-6,5.8180376843657355e-5,-0.00012552597500992236,-2.136348537347277e-5
t58,-4.119558209892602e-5,1.507773510263439e-5,2.091206710422648e-6,-3.056026328021621e-5,1.12506663908506e-5,-2.241690649836074e-5,2.9135058474877773e-5,3.314834080387864e-5,7.968719126383131e-5,-2.3605098732455054e-5,1.3509947589732435e-5,2.3042596319186386e-5,1.3221429841609293e-5,5.849795722504348e-6,0.000113033516203493,8.663764788310715e-5,0.0003079072816961699
t59,-5.063322656880663e-5,1.105604005728222e-5,-7.650546511891141e-7,-2.9391809490382576e-5,6.288362796515663e-7,-1.9303025123905233e-5,6.571667134340508e-5,7.015538167833486e-5,0.0001496348484390787,-1.2061616476517868e-5,2.942277952926645e-5,4.213714888894669e-5,2.9843244161133378e-5,2.057517312402966e-5,0.00014069763215653007,0.000275644455190565,0.0007233574785374224
t60,-4.100602539536163e-5,6.528463428443429e-6,-2.3971021317168966e-6,-2.896628737031508e-5,2.236088807110004e-7,-2.074243124629631e-5,6.238895465195007e-5,6.687061894913296e-5,0.00013436111608628265,-2.3071663467343656e-5,3.2179339095007924e-5,4.650640434798352e-5,3.386830156403136e-5,2.6370360457731124e-5,0.00011226739983331691,0.000578212589431808,0.0009835936471153655
t61,-5.019855304659481e-5,5.053418791197402e-6,-3.0624419686472804e-6,-2.846979947335335e-5,2.5528476908396853e-7,-2.1057510778301753e-5,4.463831159434319e-5,4.701288270039642e-5,8.789367444853139e-5,-4.345831193023483e-5,2.6801524467505723e-5,3.858807313045263e-5,2.8206609649334603e-5,2.642209905743909e-5,0.00010926242936335378,0.00035449114844294654,0.0006223788392174527
t62,-5.101791831650742e-5,2.495476802013546e-6,-6.323302802077236e-6,-2.8736306269979654e-5,-1.479992455067612e-7,-2.341750900895716e-5,3.648067727571202e-5,3.842009615130293e-5,8.400083495284162e-5,-4.463880910761609e-5,2.0553182082513036e-5,3.19111033005184e-5,2.277685467251681e-5,2.277072426005697e-5,0.00010373474045767824,0.0002492614806795429,0.00045812332588405217
t63,-3.876432957245403e-5,-8.551543231768642e-7,-8.695196933386537e-6,-2.7562291670474477e-5,-7.118197383873583e-7,-2.275930968607298e-5,2.6358560653039423e-5,2.79033377434709e-5,6.345035596748032e-5,-6.450617181515514e-5,1.669697375596003e-5,2.9117584156368167e-5,2.0233314010137893e-5,1.805942249298293e-5,9.640348613451771e-5,0.00018525185422544672,0.0003196206154002967
t64,-3.181651018947288e-5,-4.16555384598414e-6,-1.0360623632954137e-5,-2.927337244340044e-5,-1.6628812251991391e-6,-2.146651190923946e-5,9.92166501774087e-6,9.867434287135464e-6,4.149228090131775e-5,-6.804776480707095e-5,1.254984133303175e-5,2.6775686903076354e-5,1.798422742695213e-5,1.1039192084485825e-5,9.225623075091217e-5,0.00014163805213085942,0.00019673139278219057
t65,-1.6240171391611156e-5,-7.6612773212467e-6,-1.0341185826369667e-5,-3.4518438477572174e-5,-7.531089068058457e-6,-4.894445695978508e-6,-2.705746882586973e-6,-2.0439838541262985e-6,2.6000163166977354e-5,-7.438506307171643e-5,6.384169043123947e-6,2.3087898696334907e-5,1.4333763023347393e-5,4.652383285130184e-6,8.549633875328707e-5,0.00010408649369266285,0.00010371980807159735
