Region,Resource,Zone,Cluster,AnnualSum
NENG_Rest,NENG_Rest_conventional_hydroelectric_1,1,1,560299.6346742946
NY_Z_A,NY_Z_A_conventional_hydroelectric_1,2,1,1.4846821312591776e6
NY_Z_B,NY_Z_B_conventional_hydroelectric_1,3,1,0.0
NY_Z_C&E,NY_Z_C&E_conventional_hydroelectric_1,4,1,23937.477789832676
NY_Z_D,NY_Z_D_conventional_hydroelectric_1,5,1,429311.419071698
NY_Z_F,NY_Z_F_conventional_hydroelectric_1,6,1,127810.17244896456
PJM_EMAC,PJM_EMAC_conventional_hydroelectric_1,10,1,282359.212033175
PJM_Rest,PJM_Rest_conventional_hydroelectric_1,11,1,543474.4069683861
NENG_Rest,NENG_Rest_conventional_steam_coal_1,1,1,484345.67236668593
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_1,1,1,0.10483537686032086
NENG_Rest,NENG_Rest_natural_gas_fired_combined_cycle_2,1,2,1.9289129648327446e6
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_1,1,1,0.025039279327367714
NENG_Rest,NENG_Rest_natural_gas_fired_combustion_turbine_2,1,2,0.024606255088270936
NENG_Rest,NENG_Rest_nuclear_1,1,1,160319.06285602244
NY_Z_A,NY_Z_A_natural_gas_fired_combined_cycle_1,2,1,0.11603585491392053
NY_Z_A,NY_Z_A_natural_gas_fired_combustion_turbine_1,2,1,0.04030342742752149
NY_Z_A,NY_Z_A_natural_gas_steam_turbine_1,2,1,0.16136736616692843
NY_Z_B,NY_Z_B_natural_gas_fired_combined_cycle_1,3,1,0.07757883791368773
NY_Z_B,NY_Z_B_natural_gas_fired_combustion_turbine_1,3,1,0.0
NY_Z_B,NY_Z_B_natural_gas_steam_turbine_1,3,1,0.012272828972324639
NY_Z_B,NY_Z_B_nuclear_1,3,1,541520.9105607
NY_Z_C&E,NY_Z_C&E_natural_gas_fired_combined_cycle_1,4,1,0.27638581556645286
NY_Z_C&E,NY_Z_C&E_natural_gas_steam_turbine_1,4,1,0.03277537134127015
NY_Z_C&E,NY_Z_C&E_nuclear_1,4,1,1.8874772680941382e6
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_1,5,1,0.06788554409950968
NY_Z_D,NY_Z_D_natural_gas_fired_combined_cycle_2,5,2,0.09618350007802418
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_1,6,1,2.183587358220964e6
NY_Z_F,NY_Z_F_natural_gas_fired_combined_cycle_2,6,2,0.1563942591229451
NY_Z_F,NY_Z_F_natural_gas_fired_combustion_turbine_1,6,1,0.0
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_1,7,1,686827.7153484747
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combined_cycle_2,7,2,0.04180051365636189
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_1,7,1,0.016904356147278077
NY_Z_G-I,NY_Z_G-I_natural_gas_fired_combustion_turbine_2,7,2,0.07237794602471966
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_1,8,1,428513.08058041864
NY_Z_J,NY_Z_J_natural_gas_fired_combined_cycle_2,8,2,1.222549370600166e6
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_1,8,1,0.029180404453149456
NY_Z_J,NY_Z_J_natural_gas_fired_combustion_turbine_2,8,2,42172.00223292169
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_1,9,1,8401.195146320464
NY_Z_K,NY_Z_K_natural_gas_fired_combined_cycle_2,9,2,355722.4198468198
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_1,9,1,0.023736436313566478
NY_Z_K,NY_Z_K_natural_gas_fired_combustion_turbine_2,9,2,0.04614689855027486
PJM_EMAC,PJM_EMAC_conventional_steam_coal_1,10,1,0.0
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_1,10,1,0.05097413891435016
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_2,10,2,281034.61410198646
PJM_EMAC,PJM_EMAC_natural_gas_fired_combined_cycle_3,10,3,0.017540267658648592
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_1,10,1,0.029599284776603927
PJM_EMAC,PJM_EMAC_natural_gas_fired_combustion_turbine_2,10,2,0.03864389780243015
PJM_EMAC,PJM_EMAC_natural_gas_steam_turbine_1,10,1,0.03300951691738875
PJM_EMAC,PJM_EMAC_nuclear_1,10,1,6.714566596129929e6
PJM_EMAC,PJM_EMAC_nuclear_2,10,2,0.11713016629599518
PJM_Rest,PJM_Rest_conventional_steam_coal_1,11,1,1.9689192486417055e7
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_1,11,1,643868.3908199483
PJM_Rest,PJM_Rest_natural_gas_fired_combined_cycle_2,11,2,1.881027187682007e7
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_1,11,1,170106.57461359465
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_2,11,2,465021.26986481505
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_3,11,3,0.017502910695292966
PJM_Rest,PJM_Rest_natural_gas_fired_combustion_turbine_4,11,4,0.04197987235884972
PJM_Rest,PJM_Rest_nuclear_1,11,1,2.7426377522730883e7
NENG_Rest,NENG_Rest_naturalgas_ccavgcf_moderate_0,1,0,6.85256786643568e6
NENG_Rest,NENG_Rest_naturalgas_ctavgcf_moderate_0,1,0,0.02739222978179275
NENG_Rest,NENG_Rest_nuclear_nuclear_moderate_0,1,0,0.02722665259420576
NENG_Rest,NENG_Rest_naturalgas_ccs100_moderate_0,1,0,0.034009656950744704
NY_Z_A,NY_Z_A_naturalgas_ccavgcf_moderate_0,2,0,0.2730443767157386
NY_Z_A,NY_Z_A_naturalgas_ctavgcf_moderate_0,2,0,0.08884084800815766
NY_Z_A,NY_Z_A_nuclear_nuclear_moderate_0,2,0,0.029438667830861118
NY_Z_A,NY_Z_A_naturalgas_ccs100_moderate_0,2,0,0.03848864080591073
NY_Z_B,NY_Z_B_naturalgas_ccavgcf_moderate_0,3,0,0.045319438019984504
NY_Z_B,NY_Z_B_naturalgas_ctavgcf_moderate_0,3,0,0.05947064994338114
NY_Z_B,NY_Z_B_nuclear_nuclear_moderate_0,3,0,0.039118702370258336
NY_Z_B,NY_Z_B_naturalgas_ccs100_moderate_0,3,0,0.019905739600856877
NY_Z_C&E,NY_Z_C&E_naturalgas_ccavgcf_moderate_0,4,0,0.06392015537509547
NY_Z_C&E,NY_Z_C&E_naturalgas_ctavgcf_moderate_0,4,0,0.02473922228311904
NY_Z_C&E,NY_Z_C&E_nuclear_nuclear_moderate_0,4,0,0.02030158868734283
NY_Z_C&E,NY_Z_C&E_naturalgas_ccs100_moderate_0,4,0,0.019802078939182594
NY_Z_D,NY_Z_D_naturalgas_ccavgcf_moderate_0,5,0,0.04135316979919058
NY_Z_D,NY_Z_D_naturalgas_ctavgcf_moderate_0,5,0,0.017843280890686288
NY_Z_D,NY_Z_D_nuclear_nuclear_moderate_0,5,0,0.026100761749635878
NY_Z_D,NY_Z_D_naturalgas_ccs100_moderate_0,5,0,0.017955554242376322
NY_Z_F,NY_Z_F_naturalgas_ccavgcf_moderate_0,6,0,0.043861581911323
NY_Z_F,NY_Z_F_naturalgas_ctavgcf_moderate_0,6,0,0.028378443752351993
NY_Z_F,NY_Z_F_nuclear_nuclear_moderate_0,6,0,0.025900095245718176
NY_Z_F,NY_Z_F_naturalgas_ccs100_moderate_0,6,0,0.02195029562258125
NY_Z_G-I,NY_Z_G-I_naturalgas_ccavgcf_moderate_0,7,0,0.4607732712318797
NY_Z_G-I,NY_Z_G-I_naturalgas_ctavgcf_moderate_0,7,0,0.0844522347177317
NY_Z_G-I,NY_Z_G-I_nuclear_nuclear_moderate_0,7,0,0.03962645480674373
NY_Z_G-I,NY_Z_G-I_naturalgas_ccs100_moderate_0,7,0,0.05303003356405559
NY_Z_J,NY_Z_J_naturalgas_ccavgcf_moderate_0,8,0,0.10781052808665476
NY_Z_J,NY_Z_J_naturalgas_ctavgcf_moderate_0,8,0,0.031056938643206633
NY_Z_J,NY_Z_J_nuclear_nuclear_moderate_0,8,0,0.022424612835071828
NY_Z_J,NY_Z_J_naturalgas_ccs100_moderate_0,8,0,0.03739289687695984
NY_Z_K,NY_Z_K_naturalgas_ccavgcf_moderate_0,9,0,10.878804334860318
NY_Z_K,NY_Z_K_naturalgas_ctavgcf_moderate_0,9,0,0.048801312476637014
NY_Z_K,NY_Z_K_nuclear_nuclear_moderate_0,9,0,0.024686547894633648
NY_Z_K,NY_Z_K_naturalgas_ccs100_moderate_0,9,0,0.030835876424211248
PJM_EMAC,PJM_EMAC_naturalgas_ccavgcf_moderate_0,10,0,8.425483542573411e6
PJM_EMAC,PJM_EMAC_naturalgas_ctavgcf_moderate_0,10,0,0.03667375399461407
PJM_EMAC,PJM_EMAC_nuclear_nuclear_moderate_0,10,0,0.01608705802975086
PJM_EMAC,PJM_EMAC_naturalgas_ccs100_moderate_0,10,0,0.030798174246446586
PJM_Rest,PJM_Rest_naturalgas_ccccsavgcf_moderate_0,11,0,0.04301443772145922
PJM_Rest,PJM_Rest_naturalgas_ccavgcf_moderate_0,11,0,0.46767827914138227
PJM_Rest,PJM_Rest_naturalgas_ctavgcf_moderate_0,11,0,0.059058586818160834
PJM_Rest,PJM_Rest_nuclear_nuclear_moderate_0,11,0,0.040644461365439886
PJM_Rest,PJM_Rest_naturalgas_ccs100_moderate_0,11,0,0.06712345740757289
NENG_Rest,NENG_Rest_offshore_wind_turbine_1,1,1,0.0
NENG_Rest,NENG_Rest_onshore_wind_turbine_1,1,1,0.0017242770969484757
NENG_Rest,NENG_Rest_solar_photovoltaic_1,1,1,0.023917969844158206
NY_Z_A,NY_Z_A_onshore_wind_turbine_1,2,1,0.0045933900554566785
NY_Z_A,NY_Z_A_solar_photovoltaic_1,2,1,428.0774304743075
NY_Z_B,NY_Z_B_onshore_wind_turbine_1,3,1,0.0
NY_Z_B,NY_Z_B_solar_photovoltaic_1,3,1,0.0022334386764742997
NY_Z_C&E,NY_Z_C&E_onshore_wind_turbine_1,4,1,0.002221797935784144
NY_Z_C&E,NY_Z_C&E_solar_photovoltaic_1,4,1,4159.235500618999
NY_Z_D,NY_Z_D_onshore_wind_turbine_1,5,1,0.05709328794389541
NY_Z_D,NY_Z_D_solar_photovoltaic_1,5,1,89.62325818894489
NY_Z_F,NY_Z_F_solar_photovoltaic_1,6,1,0.0015944781860643819
NY_Z_G-I,NY_Z_G-I_solar_photovoltaic_1,7,1,1173.0961273355551
PJM_EMAC,PJM_EMAC_solar_photovoltaic_1,10,1,0.000927340210486555
PJM_Rest,PJM_Rest_onshore_wind_turbine_1,11,1,0.003235185201196706
PJM_Rest,PJM_Rest_solar_photovoltaic_1,11,1,0.002013350343045117
NENG_Rest,NENG_Rest_offshorewind_class3_moderate_fixed_1_0,1,0,0.0035227023013298248
NENG_Rest,NENG_Rest_offshorewind_class3_moderate_fixed_1_1,1,1,0.021553581331475655
NENG_Rest,NENG_Rest_offshorewind_class3_moderate_fixed_1_2,1,2,528811.23734104
NENG_Rest,NENG_Rest_offshorewind_class3_moderate_fixed_1_3,1,3,674895.902476385
NENG_Rest,NENG_Rest_offshorewind_class3_moderate_fixed_1_4,1,4,0.0060093866805684005
NENG_Rest,NENG_Rest_offshorewind_class3_moderate_fixed_1_5,1,5,0.004490516550818015
NENG_Rest,NENG_Rest_offshorewind_class3_moderate_fixed_0_0,1,0,0.003615437460959159
NENG_Rest,NENG_Rest_offshorewind_class3_moderate_fixed_0_1,1,1,0.004469185050608811
NENG_Rest,NENG_Rest_offshorewind_class3_moderate_fixed_0_2,1,2,589475.724900208
NENG_Rest,NENG_Rest_offshorewind_class3_moderate_fixed_0_3,1,3,113626.09053695836
NENG_Rest,NENG_Rest_offshorewind_class3_moderate_fixed_0_4,1,4,0.005060349779578662
NENG_Rest,NENG_Rest_offshorewind_class3_moderate_fixed_0_5,1,5,0.003138464455999369
NENG_Rest,NENG_Rest_offshorewind_class12_moderate_floating_0_0,1,0,0.004630412668659695
NENG_Rest,NENG_Rest_offshorewind_class12_moderate_floating_0_1,1,1,0.009953086013128524
NENG_Rest,NENG_Rest_offshorewind_class12_moderate_floating_0_2,1,2,0.007926717269979624
NENG_Rest,NENG_Rest_offshorewind_class12_moderate_floating_0_3,1,3,0.002941434757298317
NENG_Rest,NENG_Rest_offshorewind_class12_moderate_floating_0_4,1,4,0.006175655751635781
NENG_Rest,NENG_Rest_offshorewind_class12_moderate_floating_0_5,1,5,0.006275861472517879
NENG_Rest,NENG_Rest_offshorewind_class12_moderate_floating_1_0,1,0,0.00297496273037492
NENG_Rest,NENG_Rest_offshorewind_class12_moderate_floating_1_1,1,1,0.004232351805630024
NENG_Rest,NENG_Rest_offshorewind_class12_moderate_floating_1_2,1,2,0.011871645321033707
NENG_Rest,NENG_Rest_offshorewind_class12_moderate_floating_1_3,1,3,0.0030610204273934546
NENG_Rest,NENG_Rest_offshorewind_class12_moderate_floating_1_4,1,4,0.002528982452064422
NENG_Rest,NENG_Rest_offshorewind_class12_moderate_floating_1_5,1,5,0.00238899822270115
NENG_Rest,NENG_Rest_landbasedwind_class1_moderate_1,1,1,1.3077988888578515e6
NENG_Rest,NENG_Rest_landbasedwind_class1_moderate_2,1,2,0.009359790902084704
NENG_Rest,NENG_Rest_landbasedwind_class1_moderate_3,1,3,0.03317946771685639
NENG_Rest,NENG_Rest_landbasedwind_class1_moderate_4,1,4,1.4823214660601115e6
NENG_Rest,NENG_Rest_landbasedwind_class1_moderate_5,1,5,0.0015336419713656872
NENG_Rest,NENG_Rest_landbasedwind_class1_moderate_6,1,6,0.005492184168910872
NENG_Rest,NENG_Rest_utilitypv_class1_moderate_1,1,1,0.0011142212633023071
NENG_Rest,NENG_Rest_utilitypv_class1_moderate_2,1,2,798456.3042536357
NENG_Rest,NENG_Rest_utilitypv_class1_moderate_3,1,3,0.0010569400319378815
NENG_Rest,NENG_Rest_utilitypv_class1_moderate_4,1,4,0.0009324475311179816
NENG_Rest,NENG_Rest_utilitypv_class1_moderate_5,1,5,0.009200993679340096
NENG_Rest,NENG_Rest_utilitypv_class1_moderate_6,1,6,0.002069177627223573
NY_Z_A,NY_Z_A_landbasedwind_class1_moderate_1,2,1,275349.21284987807
NY_Z_A,NY_Z_A_landbasedwind_class1_moderate_2,2,2,0.019349828996949512
NY_Z_A,NY_Z_A_landbasedwind_class1_moderate_3,2,3,0.0035794257081127913
NY_Z_A,NY_Z_A_landbasedwind_class1_moderate_4,2,4,0.005588521337726348
NY_Z_A,NY_Z_A_landbasedwind_class1_moderate_5,2,5,0.005625130644007496
NY_Z_A,NY_Z_A_landbasedwind_class1_moderate_6,2,6,0.043784906356463364
NY_Z_A,NY_Z_A_utilitypv_class1_moderate_1,2,1,0.00044734088350158353
NY_Z_A,NY_Z_A_utilitypv_class1_moderate_2,2,2,0.0036852966425927796
NY_Z_A,NY_Z_A_utilitypv_class1_moderate_3,2,3,0.001001650938198286
NY_Z_A,NY_Z_A_utilitypv_class1_moderate_4,2,4,0.0007075629627919338
NY_Z_A,NY_Z_A_utilitypv_class1_moderate_5,2,5,0.003182546222864289
NY_Z_A,NY_Z_A_utilitypv_class1_moderate_6,2,6,0.001293173548501337
NY_Z_B,NY_Z_B_landbasedwind_class1_moderate_1,3,1,0.00699274545169617
NY_Z_B,NY_Z_B_landbasedwind_class1_moderate_2,3,2,0.18357095227157977
NY_Z_B,NY_Z_B_landbasedwind_class1_moderate_3,3,3,0.00988410429796287
NY_Z_B,NY_Z_B_landbasedwind_class1_moderate_4,3,4,0.023819825365910274
NY_Z_B,NY_Z_B_landbasedwind_class1_moderate_5,3,5,0.0033781449778133134
NY_Z_B,NY_Z_B_landbasedwind_class1_moderate_6,3,6,0.008183064979213495
NY_Z_B,NY_Z_B_utilitypv_class1_moderate_1,3,1,0.00391851773613989
