region,marginal_price,total_demand
BASN,44.102421296453954,104415840.0
CASO,45.30460639707553,106247405.0
CANO,47.596384613869105,164112380.0
FRCC,40.36515102442715,254835658.0
ISNE,40.913155053206545,132079030.0
MISC,42.15896454046788,186790489.0
MISE,41.45377582491408,102056388.0
MISS,39.76700730061164,175440371.0
MISW,40.403075807159276,225553160.0
NWPP,41.89116874336084,195981047.0
NYCW,44.37792189420185,76993625.0
NYUP,34.982993117614,70257166.0
PJMC,41.44697611429415,118765758.0
PJMD,43.08856823350953,110841999.0
PJME,39.60743823170495,289082184.0
PJMW,41.26537484884279,310165370.0
RMRG,39.91602352446381,88883482.0
SPPC,39.91630028225773,78239307.0
SPPN,38.716658175988705,49626459.0
SPPS,37.42583629291502,122178131.0
SRCA,44.48877902029222,218636717.0
SRCE,42.08440544335386,214888614.0
SRSE,42.39246754399996,242597067.0
SRSG,45.1902702111625,137828950.0
TRE,34.2947123051992,426645124.0
TREW,31.48520152160458,19988250.0
