region,marginal_price,total_demand
BASN,28.976898717242587,104415840.0
CASO,32.21925066069133,106247405.0
CANO,32.35546521857551,164112380.0
FRCC,30.124044642759944,254835658.0
ISNE,24.04668039652231,132079030.0
MISC,24.16129929823904,186790489.0
MISE,27.74480571080731,102056388.0
MISS,25.23099271133118,175440371.0
MISW,22.592503398551358,225553160.0
NWPP,29.751768743818356,195981047.0
NYCW,47.768094390775026,76993625.0
NYUP,17.37073947338099,70257166.0
PJMC,23.593503140170714,118765758.0
PJMD,27.32963632789175,110841999.0
PJME,24.48428299560254,289082184.0
PJMW,24.631224409535417,310165370.0
RMRG,21.595645140976508,88883482.0
SPPC,20.603602241411387,78239307.0
SPPN,19.58651938966074,49626459.0
SPPS,20.825348859909273,122178131.0
SRCA,26.761971732642394,218636717.0
SRCE,24.88925434891265,214888614.0
SRSE,28.75362782172216,242597067.0
SRSG,29.675845607490288,137828950.0
TRE,22.445195352275533,426645124.0
TREW,20.42562965403792,19988250.0
