model,zone,resource_name,tech_type,planning_year,case,timestep,unit,value
TEMOA,BASN,BASN_batteries_1,Battery,2027,current_policies_20_week_foresight,all,MWh,360847
TEMOA,BASN,BASN_battery_moderate_0_2hour,Battery,2027,current_policies_20_week_foresight,all,MWh,401.906
TEMOA,BASN,BASN_battery_moderate_0_4hour,Battery,2027,current_policies_20_week_foresight,all,MWh,250.219
TEMOA,BASN,BASN_battery_moderate_0_6hour,Battery,2027,current_policies_20_week_foresight,all,MWh,100.257
TEMOA,BASN,BASN_biomass_1,Other,2027,current_policies_20_week_foresight,all,MWh,50093
TEMOA,BASN,BASN_biomass_2,Other,2027,current_policies_20_week_foresight,all,MWh,162990
TEMOA,BASN,BASN_conventional_hydroelectric_1,Hydro,2027,current_policies_20_week_foresight,all,MWh,8.89829e+06
TEMOA,BASN,BASN_conventional_steam_coal_1,Coal,2027,current_policies_20_week_foresight,all,MWh,1.03063e+07
TEMOA,BASN,BASN_conventional_steam_coal_2,Coal,2027,current_policies_20_week_foresight,all,MWh,1.59474e+07
TEMOA,BASN,BASN_distributed_generation_1,Distributed Solar,2027,current_policies_20_week_foresight,all,MWh,2.78464e+06
TEMOA,BASN,BASN_geothermal_1,Geothermal,2027,current_policies_20_week_foresight,all,MWh,4.8551e+06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_0_anyQual_0,Wind,2027,current_policies_20_week_foresight,all,MWh,141803
TEMOA,BASN,BASN_landbasedwind_class3_moderate_10_anyQual_0,Wind,2027,current_policies_20_week_foresight,all,MWh,2340.59
TEMOA,BASN,BASN_landbasedwind_class3_moderate_11_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,2488.06
TEMOA,BASN,BASN_landbasedwind_class3_moderate_1_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,158466
TEMOA,BASN,BASN_landbasedwind_class3_moderate_2_anyQual_0,Wind,2027,current_policies_20_week_foresight,all,MWh,19133.9
TEMOA,BASN,BASN_landbasedwind_class3_moderate_3_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,34744.4
TEMOA,BASN,BASN_landbasedwind_class3_moderate_4_anyQual_0,Wind,2027,current_policies_20_week_foresight,all,MWh,7814.1
TEMOA,BASN,BASN_landbasedwind_class3_moderate_5_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,11266.5
TEMOA,BASN,BASN_landbasedwind_class3_moderate_6_anyQual_0,Wind,2027,current_policies_20_week_foresight,all,MWh,5159.53
TEMOA,BASN,BASN_landbasedwind_class3_moderate_7_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,5960.13
TEMOA,BASN,BASN_landbasedwind_class3_moderate_8_anyQual_0,Wind,2027,current_policies_20_week_foresight,all,MWh,2258.36
TEMOA,BASN,BASN_landbasedwind_class3_moderate_9_anyQual_1,Wind,2027,current_policies_20_week_foresight,all,MWh,5157.19
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_1,Natural Gas,2027,current_policies_20_week_foresight,all,MWh,975834
TEMOA,BASN,BASN_natural_gas_fired_combined_cycle_2,Natural Gas,2027,current_policies_20_week_foresight,all,MWh,3.43799e+07
