model,zone,resource_name,tech_type,planning_year,case,unit,start_value,end_value
TEMOA,MISC,MISC_natural_gas_fired_combined_cycle_2,Natural Gas,2035,current_policies_20_week_foresight,MW,0,3192.47
TEMOA,PJMD,PJMD_landbasedwind_class3_moderate_7_anyQual_1,Wind,2040,current_policies_20_week_foresight,MW,39.3002,59.6431
TEMOA,TRE,TRE_conventional_hydroelectric_1,Hydro,2045,current_policies_20_week_foresight,MW,436.027,279.618
TEMOA,CASO,CASO_conventional_hydroelectric_1,Hydro,2030,current_policies_20_week_foresight,MW,945.459,961.291
TEMOA,TRE,TRE_landbasedwind_class3_moderate_9_anyQual_1,Wind,2030,current_policies_20_week_foresight,MW,5788.34,90.4516
TEMOA,RMRG,RMRG_landbasedwind_class3_moderate_21_anyQual_0,Wind,2045,current_policies_20_week_foresight,MW,45.3206,53.9006
TEMOA,MISC,MISC_landbasedwind_class3_moderate_9_anyQual_1,Wind,2045,current_policies_20_week_foresight,MW,72.2221,80.4015
TEMOA,CANO,CANO_landbasedwind_class3_moderate_10_anyQual_0,Wind,2050,current_policies_20_week_foresight,MW,0,15.9627
TEMOA,CANO,CANO_landbasedwind_class3_moderate_2_anyQual_0,Wind,2050,current_policies_20_week_foresight,MW,0,15.4586
TEMOA,SRSE,SRSE_conventional_steam_coal_1,Coal,2027,current_policies_20_week_foresight,MW,1396.96,6742.72
TEMOA,PJMC,PJMC_naturalgas_hframe_cc_95_ccs_moderate_0,CCS,2050,current_policies_20_week_foresight,MW,0,27.5209
TEMOA,SPPN,SPPN_landbasedwind_class3_moderate_6_anyQual_0,Wind,2035,current_policies_20_week_foresight,MW,0,74.6617
TEMOA,FRCC,FRCC_utilitypv_class1_moderate_1_anyQual_0,Solar,2045,current_policies_20_week_foresight,MW,17463.4,17471.5
TEMOA,RMRG,RMRG_landbasedwind_class3_moderate_13_anyQual_0,Wind,2030,current_policies_20_week_foresight,MW,102.293,35.4207
TEMOA,MISS,MISS_natural_gas_fired_combined_cycle_2,Natural Gas,2045,current_policies_20_week_foresight,MW,2202.78,2165.17
TEMOA,PJMD,PJMD_natural_gas_fired_combustion_turbine_3,Natural Gas,2027,current_policies_20_week_foresight,MW,1490.99,2600.75
TEMOA,PJMW,PJMW_natural_gas_fired_combined_cycle_2,Natural Gas,2040,current_policies_20_week_foresight,MW,851.186,851.183
TEMOA,SRSG,SRSG_conventional_hydroelectric_1,Hydro,2027,current_policies_20_week_foresight,MW,1911.99,2738.18
TEMOA,NYUP,NYUP_natural_gas_steam_turbine_1,Natural Gas,2035,current_policies_20_week_foresight,MW,0,49.2
TEMOA,BASN,BASN_utilitypv_class1_moderate_4_anyQual_0,Solar,2050,current_policies_20_week_foresight,MW,11.0887,1732.68
TEMOA,TRE,TRE_natural_gas_fired_combustion_turbine_1,Natural Gas,2030,current_policies_20_week_foresight,MW,6131.49,7478.93
TEMOA,RMRG,RMRG_utilitypv_class1_moderate_7_anyQual_1,Solar,2030,current_policies_20_week_foresight,MW,5670.31,10.3129
TEMOA,SRCE,SRCE_batteries_1,Battery,2027,current_policies_20_week_foresight,MW,0,121.09
TEMOA,FRCC,FRCC_utilitypv_class1_moderate_9_anyQual_0,Solar,2045,current_policies_20_week_foresight,MW,25.6534,32.1081
TEMOA,MISC,MISC_hydroelectric_pumped_storage_1,Hydro,2040,current_policies_20_week_foresight,MW,466.306,466.305
TEMOA,SPPS,SPPS_landbasedwind_class3_moderate_29_anyQual_0,Wind,2045,current_policies_20_week_foresight,MW,40.2994,47.746
TEMOA,CANO,CANO_battery_moderate_0_8hour,Battery,2050,current_policies_20_week_foresight,MW,0,26.1336
TEMOA,RMRG,RMRG_landbasedwind_class3_moderate_32_anyQual_1,Wind,2050,current_policies_20_week_foresight,MW,16.7712,68.7032
TEMOA,SPPN,SPPN_battery_moderate_0_6hour,Battery,2050,current_policies_20_week_foresight,MW,0,34.4108
TEMOA,MISW,MISW_small_hydroelectric_1,Hydro,2027,current_policies_20_week_foresight,MW,139.5,262.415
TEMOA,NYUP,NYUP_utilitypv_class1_moderate_1_anyQual_1,Solar,2027,current_policies_20_week_foresight,MW,5333.57,4556.84
TEMOA,RMRG,RMRG_utilitypv_class1_moderate_1_anyQual_0,Solar,2045,current_policies_20_week_foresight,MW,32.9389,40.9851
TEMOA,MISW,MISW_landbasedwind_class3_moderate_36_anyQual_0,Wind,2035,current_policies_20_week_foresight,MW,0,27.2443
TEMOA,SRCE,SRCE_utilitypv_class1_moderate_9_anyQual_1,Solar,2045,current_policies_20_week_foresight,MW,77.48,83.8075
TEMOA,CANO,CANO_naturalgas_hframe_cc_95_ccs_moderate_0,CCS,2035,current_policies_20_week_foresight,MW,0,12.3874
TEMOA,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,2040,current_policies_20_week_foresight,MW,10513.3,10513.3
TEMOA,FRCC,FRCC_natural_gas_fired_combined_cycle_2,Natural Gas,2030,current_policies_20_week_foresight,MW,2335.66,2671.71
TEMOA,CASO,CASO_natural_gas_fired_combustion_turbine_1,Natural Gas,2050,current_policies_20_week_foresight,MW,1853.37,1403.75
TEMOA,ISNE,ISNE_hydrogen_fframe_ct_moderate_0,Hydrogen,2040,current_policies_20_week_foresight,MW,54.9624,95.1435
TEMOA,RMRG,RMRG_landbasedwind_class3_moderate_38_anyQual_0,Wind,2050,current_policies_20_week_foresight,MW,0,35.9014
TEMOA,PJME,PJME_landbasedwind_class3_moderate_5_anyQual_0,Wind,2035,current_policies_20_week_foresight,MW,0,354.15
TEMOA,SRCA,SRCA_utilitypv_class1_moderate_4_anyQual_0,Solar,2040,current_policies_20_week_foresight,MW,34.3629,107.321
TEMOA,NWPP,NWPP_battery_moderate_0_4hour,Battery,2030,current_policies_20_week_foresight,MW,1185.2,13.5158
TEMOA,ISNE,ISNE_distributed_generation_1,Distributed Solar,2045,current_policies_20_week_foresight,MW,5663.98,5758.99
