model,zone,planning_year,case,unit,value
TEMOA,BASN,2027,current_policies_20_week_foresight,tons,4.04137e+07
TEMOA,BASN,2030,current_policies_20_week_foresight,tons,3.35871e+07
TEMOA,BASN,2035,current_policies_20_week_foresight,tons,3.76047e+07
TEMOA,BASN,2040,current_policies_20_week_foresight,tons,2.05477e+07
TEMOA,BASN,2045,current_policies_20_week_foresight,tons,2.63786e+07
TEMOA,BASN,2050,current_policies_20_week_foresight,tons,2.8271e+07
TEMOA,CANO,2027,current_policies_20_week_foresight,tons,1.8878e+07
TEMOA,CANO,2030,current_policies_20_week_foresight,tons,1.95491e+07
TEMOA,CANO,2035,current_policies_20_week_foresight,tons,2.5709e+07
TEMOA,CANO,2040,current_policies_20_week_foresight,tons,1.38665e+07
TEMOA,CANO,2045,current_policies_20_week_foresight,tons,1.40055e+07
TEMOA,CANO,2050,current_policies_20_week_foresight,tons,1.75329e+07
TEMOA,CASO,2027,current_policies_20_week_foresight,tons,2.071e+07
TEMOA,CASO,2030,current_policies_20_week_foresight,tons,1.85492e+07
TEMOA,CASO,2035,current_policies_20_week_foresight,tons,2.19543e+07
TEMOA,CASO,2040,current_policies_20_week_foresight,tons,1.79597e+07
TEMOA,CASO,2045,current_policies_20_week_foresight,tons,3.65994e+07
TEMOA,CASO,2050,current_policies_20_week_foresight,tons,4.55985e+07
TEMOA,FRCC,2027,current_policies_20_week_foresight,tons,8.70934e+07
TEMOA,FRCC,2030,current_policies_20_week_foresight,tons,8.82751e+07
TEMOA,FRCC,2035,current_policies_20_week_foresight,tons,9.96772e+07
TEMOA,FRCC,2040,current_policies_20_week_foresight,tons,7.20223e+07
TEMOA,FRCC,2045,current_policies_20_week_foresight,tons,8.19905e+07
TEMOA,FRCC,2050,current_policies_20_week_foresight,tons,7.69111e+07
TEMOA,ISNE,2027,current_policies_20_week_foresight,tons,1.49063e+07
TEMOA,ISNE,2030,current_policies_20_week_foresight,tons,1.15349e+07
TEMOA,ISNE,2035,current_policies_20_week_foresight,tons,1.50064e+07
TEMOA,ISNE,2040,current_policies_20_week_foresight,tons,1.50386e+07
TEMOA,ISNE,2045,current_policies_20_week_foresight,tons,1.97937e+07
TEMOA,ISNE,2050,current_policies_20_week_foresight,tons,1.63412e+07
TEMOA,MISC,2027,current_policies_20_week_foresight,tons,1.20334e+08
TEMOA,MISC,2030,current_policies_20_week_foresight,tons,1.05751e+08
TEMOA,MISC,2035,current_policies_20_week_foresight,tons,9.7987e+07
TEMOA,MISC,2040,current_policies_20_week_foresight,tons,5.33442e+07
TEMOA,MISC,2045,current_policies_20_week_foresight,tons,6.74589e+07
TEMOA,MISC,2050,current_policies_20_week_foresight,tons,7.48643e+07
TEMOA,MISE,2027,current_policies_20_week_foresight,tons,4.83748e+07
TEMOA,MISE,2030,current_policies_20_week_foresight,tons,4.1396e+07
TEMOA,MISE,2035,current_policies_20_week_foresight,tons,4.69708e+07
TEMOA,MISE,2040,current_policies_20_week_foresight,tons,2.15711e+07
TEMOA,MISE,2045,current_policies_20_week_foresight,tons,2.69421e+07
TEMOA,MISE,2050,current_policies_20_week_foresight,tons,3.01581e+07
TEMOA,MISS,2027,current_policies_20_week_foresight,tons,8.39833e+07
TEMOA,MISS,2030,current_policies_20_week_foresight,tons,8.04275e+07
TEMOA,MISS,2035,current_policies_20_week_foresight,tons,7.90642e+07
TEMOA,MISS,2040,current_policies_20_week_foresight,tons,6.02534e+07
