region,marginal_price,total_demand
BASN,56.90859026818314,205854891.0
CASO,58.34579971293176,185445572.0
CANO,61.21287574521054,287331528.0
FRCC,56.56654291937262,373487472.0
ISNE,97.68793042245225,228967778.0
MISC,51.10498630247061,296003389.0
MISE,56.06690379291746,149857318.0
MISS,52.904024821002764,273572998.0
MISW,50.547462570612794,360803886.0
NWPP,73.3112108513705,342473432.0
NYCW,106.43895613323662,116580170.0
NYUP,77.83661800926387,100244191.0
PJMC,54.007553233367894,165669492.0
PJMD,63.581345254287996,160553816.0
PJME,80.1628755969803,428793884.0
PJMW,53.176638682483556,452703049.0
RMRG,49.566712934338184,173002995.0
SPPC,48.77830522579569,122568997.0
SPPN,48.44503475201919,85125345.0
SPPS,45.675167314323545,202777705.0
SRCA,59.89052692015578,320053848.0
SRCE,52.864852856118844,318246408.0
SRSE,56.88878213593928,375702387.0
SRSG,55.2125646309243,237915030.0
TRE,47.434170332599756,617229009.0
TREW,43.81755177786405,29860335.0
