model,zone,planning_year,case,unit,value
GenX,BASN,2027,base_short_no_ccs,tons,2.20854e+07
GenX,CANO,2027,base_short_no_ccs,tons,2.2146e+07
GenX,CASO,2027,base_short_no_ccs,tons,2.03144e+07
GenX,FRCC,2027,base_short_no_ccs,tons,7.58053e+07
GenX,ISNE,2027,base_short_no_ccs,tons,3.51493e+07
GenX,MISC,2027,base_short_no_ccs,tons,3.78053e+07
GenX,MISE,2027,base_short_no_ccs,tons,3.16797e+07
GenX,MISS,2027,base_short_no_ccs,tons,5.38272e+07
GenX,MISW,2027,base_short_no_ccs,tons,4.5998e+07
GenX,NWPP,2027,base_short_no_ccs,tons,1.71357e+07
GenX,NYCW,2027,base_short_no_ccs,tons,1.14584e+07
GenX,NYUP,2027,base_short_no_ccs,tons,1.44091e+07
GenX,PJMC,2027,base_short_no_ccs,tons,1.2985e+07
GenX,PJMD,2027,base_short_no_ccs,tons,1.78868e+07
GenX,PJME,2027,base_short_no_ccs,tons,7.55788e+07
GenX,PJMW,2027,base_short_no_ccs,tons,9.15887e+07
GenX,RMRG,2027,base_short_no_ccs,tons,1.07196e+07
GenX,SPPC,2027,base_short_no_ccs,tons,1.78608e+07
GenX,SPPN,2027,base_short_no_ccs,tons,8.73097e+06
GenX,SPPS,2027,base_short_no_ccs,tons,1.86694e+07
GenX,SRCA,2027,base_short_no_ccs,tons,4.20063e+07
GenX,SRCE,2027,base_short_no_ccs,tons,3.59111e+07
GenX,SRSE,2027,base_short_no_ccs,tons,5.52661e+07
GenX,SRSG,2027,base_short_no_ccs,tons,2.4074e+07
GenX,TRE,2027,base_short_no_ccs,tons,6.63783e+07
GenX,TREW,2027,base_short_no_ccs,tons,7.52569e+06
GenX,BASN,2030,base_short_no_ccs,tons,2.22702e+06
GenX,CANO,2030,base_short_no_ccs,tons,7.52186e+06
GenX,CASO,2030,base_short_no_ccs,tons,6.66643e+06
GenX,FRCC,2030,base_short_no_ccs,tons,2.51465e+07
GenX,ISNE,2030,base_short_no_ccs,tons,1.19356e+07
GenX,MISC,2030,base_short_no_ccs,tons,2.49149e+06
GenX,MISE,2030,base_short_no_ccs,tons,5.19101e+06
GenX,MISS,2030,base_short_no_ccs,tons,1.04823e+07
GenX,MISW,2030,base_short_no_ccs,tons,5.93183e+06
GenX,NWPP,2030,base_short_no_ccs,tons,424126
GenX,NYCW,2030,base_short_no_ccs,tons,3.58703e+06
GenX,NYUP,2030,base_short_no_ccs,tons,4.2002e+06
GenX,PJMC,2030,base_short_no_ccs,tons,5.03432e+06
GenX,PJMD,2030,base_short_no_ccs,tons,5.7979e+06
GenX,PJME,2030,base_short_no_ccs,tons,3.59172e+07
GenX,PJMW,2030,base_short_no_ccs,tons,2.06017e+07
GenX,RMRG,2030,base_short_no_ccs,tons,254608
GenX,SPPC,2030,base_short_no_ccs,tons,474787
GenX,SPPN,2030,base_short_no_ccs,tons,173932
GenX,SPPS,2030,base_short_no_ccs,tons,3.15092e+06
GenX,SRCA,2030,base_short_no_ccs,tons,1.34487e+07
GenX,SRCE,2030,base_short_no_ccs,tons,7.34131e+06
GenX,SRSE,2030,base_short_no_ccs,tons,1.79526e+07
GenX,SRSG,2030,base_short_no_ccs,tons,2.92384e+06
GenX,TRE,2030,base_short_no_ccs,tons,9.87891e+06
GenX,TREW,2030,base_short_no_ccs,tons,1.74127e+06
GenX,BASN,2035,base_short_no_ccs,tons,3.86983e+06
GenX,CANO,2035,base_short_no_ccs,tons,1.06731e+07
GenX,CASO,2035,base_short_no_ccs,tons,8.6487e+06
GenX,FRCC,2035,base_short_no_ccs,tons,2.93394e+07
GenX,ISNE,2035,base_short_no_ccs,tons,1.70531e+07
GenX,MISC,2035,base_short_no_ccs,tons,3.41617e+06
GenX,MISE,2035,base_short_no_ccs,tons,7.52121e+06
GenX,MISS,2035,base_short_no_ccs,tons,1.13383e+07
GenX,MISW,2035,base_short_no_ccs,tons,9.50994e+06
GenX,NWPP,2035,base_short_no_ccs,tons,2.76282e+06
GenX,NYCW,2035,base_short_no_ccs,tons,3.34911e+06
GenX,NYUP,2035,base_short_no_ccs,tons,3.51278e+06
GenX,PJMC,2035,base_short_no_ccs,tons,5.37936e+06
GenX,PJMD,2035,base_short_no_ccs,tons,6.04356e+06
GenX,PJME,2035,base_short_no_ccs,tons,4.66957e+07
GenX,PJMW,2035,base_short_no_ccs,tons,2.88676e+07
GenX,RMRG,2035,base_short_no_ccs,tons,628132
GenX,SPPC,2035,base_short_no_ccs,tons,666742
GenX,SPPN,2035,base_short_no_ccs,tons,441377
GenX,SPPS,2035,base_short_no_ccs,tons,3.47146e+06
GenX,SRCA,2035,base_short_no_ccs,tons,1.74132e+07
GenX,SRCE,2035,base_short_no_ccs,tons,8.44894e+06
GenX,SRSE,2035,base_short_no_ccs,tons,1.8192e+07
GenX,SRSG,2035,base_short_no_ccs,tons,5.66812e+06
GenX,TRE,2035,base_short_no_ccs,tons,1.15637e+07
GenX,TREW,2035,base_short_no_ccs,tons,1.54783e+06
GenX,BASN,2040,base_short_no_ccs,tons,4.24679e+06
GenX,CANO,2040,base_short_no_ccs,tons,1.16257e+07
GenX,CASO,2040,base_short_no_ccs,tons,1.33726e+07
GenX,FRCC,2040,base_short_no_ccs,tons,2.88939e+07
GenX,ISNE,2040,base_short_no_ccs,tons,1.87011e+07
GenX,MISC,2040,base_short_no_ccs,tons,3.59831e+06
GenX,MISE,2040,base_short_no_ccs,tons,8.36088e+06
GenX,MISS,2040,base_short_no_ccs,tons,1.01719e+07
GenX,MISW,2040,base_short_no_ccs,tons,1.18889e+07
GenX,NWPP,2040,base_short_no_ccs,tons,3.87323e+06
GenX,NYCW,2040,base_short_no_ccs,tons,3.0445e+06
GenX,NYUP,2040,base_short_no_ccs,tons,2.93561e+06
GenX,PJMC,2040,base_short_no_ccs,tons,4.79374e+06
GenX,PJMD,2040,base_short_no_ccs,tons,5.49547e+06
GenX,PJME,2040,base_short_no_ccs,tons,5.05258e+07
GenX,PJMW,2040,base_short_no_ccs,tons,3.09272e+07
GenX,RMRG,2040,base_short_no_ccs,tons,948359
GenX,SPPC,2040,base_short_no_ccs,tons,913571
GenX,SPPN,2040,base_short_no_ccs,tons,644219
GenX,SPPS,2040,base_short_no_ccs,tons,3.37481e+06
GenX,SRCA,2040,base_short_no_ccs,tons,1.75142e+07
GenX,SRCE,2040,base_short_no_ccs,tons,8.51891e+06
GenX,SRSE,2040,base_short_no_ccs,tons,1.68043e+07
GenX,SRSG,2040,base_short_no_ccs,tons,5.72339e+06
GenX,TRE,2040,base_short_no_ccs,tons,1.09013e+07
GenX,TREW,2040,base_short_no_ccs,tons,1.38208e+06
GenX,BASN,2045,base_short_no_ccs,tons,2.98703e+06
GenX,CANO,2045,base_short_no_ccs,tons,1.1679e+07
GenX,CASO,2045,base_short_no_ccs,tons,1.83394e+07
GenX,FRCC,2045,base_short_no_ccs,tons,2.87886e+07
GenX,ISNE,2045,base_short_no_ccs,tons,1.79181e+07
GenX,MISC,2045,base_short_no_ccs,tons,3.22783e+06
GenX,MISE,2045,base_short_no_ccs,tons,1.01803e+07
GenX,MISS,2045,base_short_no_ccs,tons,9.46305e+06
GenX,MISW,2045,base_short_no_ccs,tons,1.54911e+07
GenX,NWPP,2045,base_short_no_ccs,tons,7.2008e+06
GenX,NYCW,2045,base_short_no_ccs,tons,2.50263e+06
GenX,NYUP,2045,base_short_no_ccs,tons,2.71147e+06
GenX,PJMC,2045,base_short_no_ccs,tons,3.89687e+06
GenX,PJMD,2045,base_short_no_ccs,tons,3.83689e+06
GenX,PJME,2045,base_short_no_ccs,tons,5.91042e+07
GenX,PJMW,2045,base_short_no_ccs,tons,3.0769e+07
