model,line,line_name,planning_year,case,unit,value
TEMOA,11,ISNE_to_NYCW,2027,base_52_no_ccs,MW,11.3351
TEMOA,12,ISNE_to_NYUP,2027,base_52_no_ccs,MW,51.9419
TEMOA,18,MISC_to_SPPC,2027,base_52_no_ccs,MW,14.9294
TEMOA,19,MISC_to_SPPN,2027,base_52_no_ccs,MW,13.7764
TEMOA,24,MISS_to_SPPC,2027,base_52_no_ccs,MW,17.0548
TEMOA,25,MISS_to_SPPS,2027,base_52_no_ccs,MW,172.286
TEMOA,29,MISW_to_PJMC,2027,base_52_no_ccs,MW,11.6717
TEMOA,34,NYCW_to_PJME,2027,base_52_no_ccs,MW,3914.24
TEMOA,37,PJMD_to_PJME,2027,base_52_no_ccs,MW,60.3449
TEMOA,43,RMRG_to_SPPC,2027,base_52_no_ccs,MW,93.6373
TEMOA,44,RMRG_to_SPPN,2027,base_52_no_ccs,MW,1499.01
TEMOA,46,SPPC_to_SPPN,2027,base_52_no_ccs,MW,1638.4
TEMOA,47,SPPC_to_SPPS,2027,base_52_no_ccs,MW,11.7174
TEMOA,48,SPPN_to_SPPS,2027,base_52_no_ccs,MW,65.5315
TEMOA,50,SPPS_to_TRE,2027,base_52_no_ccs,MW,74.5251
TEMOA,51,SPPS_to_TREW,2027,base_52_no_ccs,MW,1376.96
TEMOA,1,BASN_to_CANO,2030,base_52_no_ccs,MW,21.0182
TEMOA,4,BASN_to_RMRG,2030,base_52_no_ccs,MW,719.95
TEMOA,6,CANO_to_CASO,2030,base_52_no_ccs,MW,18.2071
TEMOA,7,CANO_to_NWPP,2030,base_52_no_ccs,MW,82.4362
TEMOA,9,CASO_to_SRSG,2030,base_52_no_ccs,MW,5864.8
TEMOA,10,FRCC_to_SRSE,2030,base_52_no_ccs,MW,7121.28
TEMOA,11,ISNE_to_NYCW,2030,base_52_no_ccs,MW,252.248
TEMOA,12,ISNE_to_NYUP,2030,base_52_no_ccs,MW,4917.27
TEMOA,13,MISC_to_MISE,2030,base_52_no_ccs,MW,2570.76
TEMOA,16,MISC_to_PJMC,2030,base_52_no_ccs,MW,17.4853
TEMOA,17,MISC_to_PJMW,2030,base_52_no_ccs,MW,17504.6
TEMOA,18,MISC_to_SPPC,2030,base_52_no_ccs,MW,11081.6
TEMOA,19,MISC_to_SPPN,2030,base_52_no_ccs,MW,9994.01
TEMOA,20,MISC_to_SPPS,2030,base_52_no_ccs,MW,11710.9
TEMOA,21,MISC_to_SRCE,2030,base_52_no_ccs,MW,23.7637
TEMOA,22,MISE_to_MISW,2030,base_52_no_ccs,MW,3800.82
TEMOA,24,MISS_to_SPPC,2030,base_52_no_ccs,MW,7596.57
TEMOA,25,MISS_to_SPPS,2030,base_52_no_ccs,MW,16969.5
TEMOA,26,MISS_to_SRCE,2030,base_52_no_ccs,MW,13.66
TEMOA,27,MISS_to_SRSE,2030,base_52_no_ccs,MW,9999.11
TEMOA,28,MISW_to_NWPP,2030,base_52_no_ccs,MW,49.2126
TEMOA,29,MISW_to_PJMC,2030,base_52_no_ccs,MW,12591
TEMOA,30,MISW_to_SPPC,2030,base_52_no_ccs,MW,74.3784
TEMOA,31,MISW_to_SPPN,2030,base_52_no_ccs,MW,35.6207
TEMOA,32,NWPP_to_RMRG,2030,base_52_no_ccs,MW,1513.3
TEMOA,33,NYCW_to_NYUP,2030,base_52_no_ccs,MW,2284.76
TEMOA,34,NYCW_to_PJME,2030,base_52_no_ccs,MW,305.959
TEMOA,35,NYUP_to_PJME,2030,base_52_no_ccs,MW,5239.3
TEMOA,36,PJMC_to_PJMW,2030,base_52_no_ccs,MW,9997.01
TEMOA,37,PJMD_to_PJME,2030,base_52_no_ccs,MW,2610.86
TEMOA,38,PJMD_to_PJMW,2030,base_52_no_ccs,MW,10.5621
TEMOA,39,PJMD_to_SRCA,2030,base_52_no_ccs,MW,49.9852
TEMOA,40,PJME_to_PJMW,2030,base_52_no_ccs,MW,8432.66
TEMOA,41,PJMW_to_SRCA,2030,base_52_no_ccs,MW,15.469
TEMOA,42,PJMW_to_SRCE,2030,base_52_no_ccs,MW,344.702
TEMOA,43,RMRG_to_SPPC,2030,base_52_no_ccs,MW,9988.72
TEMOA,44,RMRG_to_SPPN,2030,base_52_no_ccs,MW,2902.78
TEMOA,45,RMRG_to_SRSG,2030,base_52_no_ccs,MW,2793.2
TEMOA,46,SPPC_to_SPPN,2030,base_52_no_ccs,MW,687.292
TEMOA,47,SPPC_to_SPPS,2030,base_52_no_ccs,MW,376.923
TEMOA,48,SPPN_to_SPPS,2030,base_52_no_ccs,MW,6799.18
TEMOA,49,SPPS_to_SRSG,2030,base_52_no_ccs,MW,6251.34
TEMOA,50,SPPS_to_TRE,2030,base_52_no_ccs,MW,9992.13
TEMOA,51,SPPS_to_TREW,2030,base_52_no_ccs,MW,7538.53
TEMOA,52,SRCA_to_SRCE,2030,base_52_no_ccs,MW,2525.51
TEMOA,53,SRCA_to_SRSE,2030,base_52_no_ccs,MW,13.678
TEMOA,54,SRCE_to_SRSE,2030,base_52_no_ccs,MW,4732.15
TEMOA,55,TRE_to_TREW,2030,base_52_no_ccs,MW,14.9056
TEMOA,56,NWPP_to_SPPN,2030,base_52_no_ccs,MW,1346.23
TEMOA,57,SRSG_to_TRE,2030,base_52_no_ccs,MW,4966.72
TEMOA,1,BASN_to_CANO,2035,base_52_no_ccs,MW,570.02
TEMOA,4,BASN_to_RMRG,2035,base_52_no_ccs,MW,625.132
TEMOA,6,CANO_to_CASO,2035,base_52_no_ccs,MW,363.403
TEMOA,7,CANO_to_NWPP,2035,base_52_no_ccs,MW,1063.31
TEMOA,9,CASO_to_SRSG,2035,base_52_no_ccs,MW,4243.28
TEMOA,10,FRCC_to_SRSE,2035,base_52_no_ccs,MW,3506.73
TEMOA,11,ISNE_to_NYCW,2035,base_52_no_ccs,MW,158.543
TEMOA,12,ISNE_to_NYUP,2035,base_52_no_ccs,MW,4251.74
TEMOA,13,MISC_to_MISE,2035,base_52_no_ccs,MW,822.546
TEMOA,15,MISC_to_MISW,2035,base_52_no_ccs,MW,10.5639
TEMOA,16,MISC_to_PJMC,2035,base_52_no_ccs,MW,29.9178
TEMOA,17,MISC_to_PJMW,2035,base_52_no_ccs,MW,4228.91
TEMOA,18,MISC_to_SPPC,2035,base_52_no_ccs,MW,2080.56
TEMOA,19,MISC_to_SPPN,2035,base_52_no_ccs,MW,5393.95
TEMOA,20,MISC_to_SPPS,2035,base_52_no_ccs,MW,1138.63
TEMOA,21,MISC_to_SRCE,2035,base_52_no_ccs,MW,32.666
TEMOA,22,MISE_to_MISW,2035,base_52_no_ccs,MW,48.0204
TEMOA,24,MISS_to_SPPC,2035,base_52_no_ccs,MW,32.0892
TEMOA,25,MISS_to_SPPS,2035,base_52_no_ccs,MW,16952.1
TEMOA,26,MISS_to_SRCE,2035,base_52_no_ccs,MW,107.465
TEMOA,27,MISS_to_SRSE,2035,base_52_no_ccs,MW,9999.32
TEMOA,28,MISW_to_NWPP,2035,base_52_no_ccs,MW,30.9792
TEMOA,29,MISW_to_PJMC,2035,base_52_no_ccs,MW,7816.19
TEMOA,30,MISW_to_SPPC,2035,base_52_no_ccs,MW,719.88
