model,line,line_name,planning_year,case,unit,start_value,end_value
TEMOA,1,BASN_to_CANO,2027,base_52_no_ccs,MW,100,101.648
TEMOA,2,BASN_to_CASO,2027,base_52_no_ccs,MW,5920,5921.29
TEMOA,3,BASN_to_NWPP,2027,base_52_no_ccs,MW,3350,3350.82
TEMOA,4,BASN_to_RMRG,2027,base_52_no_ccs,MW,3750,3751.86
TEMOA,5,BASN_to_SRSG,2027,base_52_no_ccs,MW,5385,5386.14
TEMOA,6,CANO_to_CASO,2027,base_52_no_ccs,MW,3675,3677
TEMOA,7,CANO_to_NWPP,2027,base_52_no_ccs,MW,3675,3676.33
TEMOA,8,CASO_to_NWPP,2027,base_52_no_ccs,MW,2858,2859.25
TEMOA,9,CASO_to_SRSG,2027,base_52_no_ccs,MW,4354,4356.65
TEMOA,10,FRCC_to_SRSE,2027,base_52_no_ccs,MW,3600,3601.6
TEMOA,11,ISNE_to_NYCW,2027,base_52_no_ccs,MW,760,771.335
TEMOA,12,ISNE_to_NYUP,2027,base_52_no_ccs,MW,1400,1451.94
TEMOA,14,MISC_to_MISS,2027,base_52_no_ccs,MW,1039,1042.01
TEMOA,15,MISC_to_MISW,2027,base_52_no_ccs,MW,1655,1657.54
TEMOA,16,MISC_to_PJMC,2027,base_52_no_ccs,MW,5244,5247.64
TEMOA,17,MISC_to_PJMW,2027,base_52_no_ccs,MW,5441,5443.62
TEMOA,18,MISC_to_SPPC,2027,base_52_no_ccs,MW,1430,1444.93
TEMOA,19,MISC_to_SPPN,2027,base_52_no_ccs,MW,0,13.7764
TEMOA,20,MISC_to_SPPS,2027,base_52_no_ccs,MW,1172,1181.94
TEMOA,21,MISC_to_SRCE,2027,base_52_no_ccs,MW,3745,3747.07
TEMOA,23,MISE_to_PJMW,2027,base_52_no_ccs,MW,2662,2664.49
TEMOA,24,MISS_to_SPPC,2027,base_52_no_ccs,MW,0,17.0548
TEMOA,25,MISS_to_SPPS,2027,base_52_no_ccs,MW,1697,1869.29
TEMOA,26,MISS_to_SRCE,2027,base_52_no_ccs,MW,4092,4094.49
TEMOA,27,MISS_to_SRSE,2027,base_52_no_ccs,MW,891,895.409
TEMOA,28,MISW_to_NWPP,2027,base_52_no_ccs,MW,200,201.284
TEMOA,29,MISW_to_PJMC,2027,base_52_no_ccs,MW,3200,3211.67
TEMOA,31,MISW_to_SPPN,2027,base_52_no_ccs,MW,5512,5514.04
TEMOA,32,NWPP_to_RMRG,2027,base_52_no_ccs,MW,400,402.066
TEMOA,33,NYCW_to_NYUP,2027,base_52_no_ccs,MW,2489,2493.68
TEMOA,34,NYCW_to_PJME,2027,base_52_no_ccs,MW,660,4574.24
TEMOA,35,NYUP_to_PJME,2027,base_52_no_ccs,MW,1255,1259.75
TEMOA,36,PJMC_to_PJMW,2027,base_52_no_ccs,MW,980,988.004
TEMOA,37,PJMD_to_PJME,2027,base_52_no_ccs,MW,1200,1260.34
TEMOA,38,PJMD_to_PJMW,2027,base_52_no_ccs,MW,6930,6931.57
TEMOA,39,PJMD_to_SRCA,2027,base_52_no_ccs,MW,1000,1002.93
TEMOA,40,PJME_to_PJMW,2027,base_52_no_ccs,MW,3885,3887.3
TEMOA,41,PJMW_to_SRCA,2027,base_52_no_ccs,MW,1219,1221.11
TEMOA,42,PJMW_to_SRCE,2027,base_52_no_ccs,MW,3333,3335.19
TEMOA,43,RMRG_to_SPPC,2027,base_52_no_ccs,MW,210,303.637
