region,marginal_price,total_demand
BASN,61.325931370029586,205854891.0
CASO,64.82601439837686,185445572.0
CANO,66.87368590329503,287331528.0
FRCC,56.11249165858175,373487472.0
ISNE,106.89125363287667,228967778.0
MISC,48.81880255978629,296003389.0
MISE,54.12990867511181,149857318.0
MISS,49.83433756259533,273572998.0
MISW,55.469794677012686,360803886.0
NWPP,101.23086291224357,342473432.0
NYCW,94.20160794105364,116580170.0
NYUP,75.239515391723,100244191.0
PJMC,53.51132932735277,165669492.0
PJMD,66.27200395358622,160553816.0
PJME,72.55358808579219,428793884.0
PJMW,53.33028531670392,452703049.0
RMRG,50.07294760226117,173002995.0
SPPC,46.71395544915382,122568997.0
SPPN,45.40749193072112,85125345.0
SPPS,43.2463836483538,202777705.0
SRCA,58.39613908045085,320053848.0
SRCE,53.16295685277323,318246408.0
SRSE,55.496865245142885,375702387.0
SRSG,58.53546665753438,237915030.0
TRE,46.62909804693422,617229009.0
TREW,41.1389020557284,29860335.0
