region,marginal_price,total_demand
BASN,57.56451649383663,205854891.0
CASO,60.935768724232204,185445572.0
CANO,62.90945968647195,287331528.0
FRCC,57.48056578994746,373487472.0
ISNE,89.61939035542748,228967778.0
MISC,53.07045169883583,296003389.0
MISE,58.054030670497866,149857318.0
MISS,53.46566547452175,273572998.0
MISW,52.97478344833144,360803886.0
NWPP,84.78153184233331,342473432.0
NYCW,78.60035718289505,116580170.0
NYUP,65.1125565754901,100244191.0
PJMC,56.02395293157616,165669492.0
PJMD,64.68827284204309,160553816.0
PJME,66.83809963700274,428793884.0
PJMW,55.764789090180926,452703049.0
RMRG,50.7712917104094,173002995.0
SPPC,50.21191084387214,122568997.0
SPPN,49.7649697085362,85125345.0
SPPS,47.995319928848375,202777705.0
SRCA,59.37907654927953,320053848.0
SRCE,54.257446084503606,318246408.0
SRSE,58.573082783891124,375702387.0
SRSG,54.57200607820209,237915030.0
TRE,48.88995674409823,617229009.0
TREW,45.050374731359184,29860335.0
