Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Total
AnnualSum,0.0,142413.5839167121,127339.13320236828,149900.55736125144,34027.73599978221,158216.15823406668,70940.6392288924,273656.64934912213,250589.62795917975,370166.16890993866,349602.78324165934,325857.6358348849,254201.26618137793,61621.99198999668,7355.895295403358,163961.85870968873,160508.76473810477,2.9003604501524298e6
t1,0.0,9.20121058053063e-6,1.4969330217744826e-5,20.756616037508053,2.1894625971943515,18.611810842700233,0.25702043898922305,21.45075540253263,6.643959651979451e-6,38.54057875104072,1.0625323995784426e-5,30.713656519247582,27.124703732061324,1.0726190127300994,7.572369701326154e-6,19.403999690305486,19.61999911718033,199.74127115368418
t2,0.0,1.8477935161031318e-5,11.54976962466376,38.7735741316025,9.216400303381481e-6,23.948250943723288,3.6400839724095313,21.053995747528372,6.787344767722798e-6,18.45837680455465,33.7410411168663,29.846737773163294,20.376188983345585,7.396814172807923e-6,1.6799732453795984,19.403999546516292,19.61999909354934,242.0920328617969
t3,0.0,2.8055039648466265,30.119945518847807,35.242107164219966,0.5461472030785801,23.66802703091349,4.120536994773589,18.922314454325754,7.035641904680073e-6,7.841983526996591,56.322935112413745,32.26128304922111,21.827993063023197,9.01117118699056e-6,1.6799951665786717,19.403999769451232,19.619999169634674,274.38278723513815
t4,0.0,3.740467051821256,30.119944162437413,34.2640018574725,2.725858486633791,25.399997129805502,7.839590171303487,17.378819408323768,7.406421946362149e-6,3.977249486895597,56.32299622404254,17.220671461577453,11.237769144127247,9.772923720899037e-6,1.679994046998433,19.40399905196788,19.619998848236218,250.93137371098874
t5,0.0,2.4492501897477545,30.119941537156375,29.983428093183157,1.0195205324763832,25.399997183306834,4.252760545189422,18.08591707724261,7.479252202480012e-6,11.176947925747259,56.32299633995891,17.90363905080714,16.282296128176526,9.209256269302402e-6,1.679994057010401,19.40399915442351,19.619998829858975,253.7007033327937
t6,0.0,1.6792072096061256e-5,9.483983604197422e-5,24.07184669695086,0.6198145331124413,25.39998334130783,0.9777728802669774,15.973595894078432,7.117534545189269e-6,16.70301111563155,47.69865645969518,32.03707451351085,20.151059754794538,8.604743270883125e-6,1.0336673870580033,19.403999384857258,19.61999871762264,223.69060803307255
t7,0.0,22.900861138964263,6.536288335237231e-6,6.338695702834411e-6,2.499116580140178,23.240039462665816,1.9750619589175986,26.40269606312334,6.706348116119772e-6,47.824173992676606,8.054709670532632e-6,17.677210954334974,24.148460207845297,3.946078619391452,7.626518941413307e-6,19.403999426795835,19.619998465463656,209.63773213287976
t8,0.0,28.15999518988574,30.119982287683793,24.263798619096395,9.24650688786796,2.51118595374353e-5,12.93093526438941,43.199998665573375,28.134685727613345,54.17998729520465,3.242146755043182,56.30937245249184,32.940870326907785,13.512583282532283,7.260093937325394e-6,19.40399924871606,19.619996539242187,375.26489091420143
t9,0.0,28.159997328260076,30.119990052973986,34.29334614591882,8.589980406273344,3.76288978265705e-5,10.979305873071825,43.199998464234554,30.664153724074975,54.179996310344876,7.805279118827232,58.240803979943436,30.754662027673735,17.520351653078258,0.549984667856867,19.403999747584084,19.61999848661754,394.0818856156314
