Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,0.0,0.0002138938321919626,0.0004459824542118756,798.3312654076084,405.4552248110066,732.7483344889636,27.054301327004886,-1588.944530997411,-1.252892197186154e-5,3058.7757545526338,0.00016468088796133058,2742.2903878081897,4109.803019051124,132.4215703194545,0.00036836318622963634,-1319.999957613136,599.9999581508466
t2,0.0,0.0008117401208400886,460.15003975336464,1491.2911816150636,-0.0007595145129303141,942.8443965011164,-383.1663647933483,-1559.5549299570462,-1.2313613189778591e-5,1464.9502034773186,904.5854675382409,2664.8869355052943,3087.3007977488037,-2.8728076638240838e-5,-349.99376381629787,-1319.9999458286568,599.9999568725123
t3,0.0,159.4034239758712,1199.9976985975236,1355.465517311516,-101.137851811753,931.8119584628158,-433.74037126347173,-1401.6525938877446,1.897334496266758e-5,622.3793091211505,1509.998176374823,2880.471329875498,3307.2711014895463,-0.0005417014869028957,-349.9985652664945,-1319.9999439270657,599.9999569670873
t4,0.0,212.52631344064898,1199.9976414089988,1317.8460832118742,-504.78794329697706,999.9998198476345,-825.2196642483418,-1287.319610746307,4.105879785912334e-5,315.6543798150839,1509.9998459633887,1537.5595740960719,1702.691715727829,-0.00035442339362615595,-349.99822900468894,-1319.9998871375508,599.9999437544222
t5,0.0,139.16171906367657,1199.9975334099206,1153.2086351229464,-188.79946990433203,999.9998225873604,-447.6585800750126,-1339.6972143797072,3.880196269858521e-5,887.0590098371221,1509.9998491930287,1598.538812204387,2467.013967514933,-0.0004936539903920377,-349.9982382498873,-1319.9998941457845,599.9999421631524
t6,0.0,0.0005923014458218632,0.003637915751702364,925.8401272945383,114.77969688292933,999.9992244439518,-102.92297500444249,-1183.228993172278,2.7529774808640184e-5,1325.635466278657,1278.784261053995,2860.452708277923,3053.1902973915,0.0002333716337371015,-215.34652570210017,-1319.9999219819836,599.999936792473
t7,0.0,-1301.1850373096495,1.592200875511561e-6,5.461138201176216e-5,462.798596587572,914.9620389618915,207.9008151317147,-1955.754936759029,1.1042746533054067e-5,3795.569036079029,7.05023789644117e-5,1578.3220367723206,3658.857037041694,487.1696935184811,0.0004160514751758349,-1319.9999312562127,599.999927201641
t8,0.0,-1599.999577985413,-1199.9991594352343,-933.2228842643979,1712.3153777049524,-0.00072574020688717,1361.1506584397093,-3199.999824268182,2785.6120758536617,4299.99868538279,-86.92070207039936,5027.622054632397,4991.040391843245,1668.2196321316887,0.00039587500098487344,-1319.9999232707517,599.9998371423453
t9,0.0,-1599.9997526543916,-1199.9994682705708,-1318.9747034685606,1590.7363797306016,-0.0013029760700981761,1155.7160069482175,-3199.999783569003,3036.0544161615585,4299.999519368799,-209.256736793708,5200.071519534815,4659.796673855788,2163.0059488654533,114.5793958010346,-1319.999959164731,599.9999265494845
t10,0.0,-1599.9997365682357,-1199.9991989524135,-1131.8711328353766,1018.6454504936455,14.916804315017728,557.0736467921807,-2239.901245567439,4188.339401956953,4299.99953975071,0.00010552999444270671,5200.071547285794,4670.625077706915,2162.3099934484144,0.0010508945302512259,-1319.9999449869663,599.9999381498124
t11,0.0,-1599.999924149458,-1199.999281578128,-959.7800003470514,833.3489769095986,-0.0017712300951919166,297.8204017951161,-1260.240851817347,5860.965657018762,4299.999916399799,-1349.098617586468,5200.072171761823,4971.486584970133,2075.8663234221867,0.001169486016100811,-1319.9999430753796,599.9997378556182
t12,0.0,-1599.9999321648434,-1199.9991540177966,-714.8776305763578,888.9842438851592,-0.0018984516636070977,378.56024682048786,-299.1810213105759,5747.282366897198,4299.999930228511,-1316.5597396073401,5200.0721940927,5573.653496833097,1690.4671992907606,0.0005085543916682523,-1319.9999440168585,599.9997173632372
t13,0.0,-1599.999923451593,-1199.999178149162,-60.785217372624686,830.6800628576866,-0.001656607103341532,322.6184943453781,-138.8504667838041,5734.2048614109,4299.999918936411,-1205.250831583519,5200.072183410614,6143.897916633731,1107.4263484880676,0.00043916161823138067,-1319.9999404783073,599.9997131511182
t14,0.0,-1599.999923848448,-1199.9992276794148,-600.6071262087349,829.6568376386757,-0.0014514131685573585,304.98087865669874,-82.89871289001974,5638.595136775536,4299.999913587622,-819.0622432848504,5200.072183378582,5175.178132480519,1888.8195328927247,0.0003989383809424315,-1319.9999404506225,599.999712048591
t15,0.0,-1599.9999205622428,-1199.9994269938868,-941.6106578672083,882.9291255331473,-0.0018571111126477232,379.44524769561224,-321.8499144936141,5653.918032198598,4299.99991108421,-1303.5769866096837,5200.072174285489,4499.3059197462535,2163.005862985355,25.116596853475546,-1319.9999452061438,599.99971107528
t16,0.0,-1599.999916011157,-1199.999413216023,-896.0146096588815,972.0959052941695,-0.001733170426789104,413.46085084550884,-1420.6996536402476,5581.0886598870175,4299.999904089661,-1360.9621594894436,5200.072168474169,4261.372478449376,2163.005885462246,54.74632265380765,-1319.9999458455038,599.9997155856648
t17,0.0,-1599.9996519660492,-1199.9991987572205,-97.79712608414364,942.4284801661157,0.00031099530191724294,400.4973000601996,-2092.298696075035,2378.706550436813,4299.999025903749,-6.661862660288476e-5,3637.6594962719782,3600.2067079524923,1431.4559508138846,0.0002166462421486456,-1319.9999310223918,599.999923386841
t18,0.0,0.00014465640483632232,0.0002925846144131552,104.91065026854007,264.765795165733,999.9995502268251,-237.19256778982574,-2374.0459676611245,-2.1906663246988858e-5,2346.9571935211247,432.30725895613455,3966.082148014543,3152.66943688312,1232.0557673661435,0.0002670179120258689,-1319.9999778238835,599.9999813640524
