Resource,Fuel,Zone,AnnualSumCosts
NENG_Rest_conventional_steam_coal_1,new_england_coal,1,0.0
NENG_Rest_natural_gas_fired_combined_cycle_1,new_england_naturalgas,1,27.027752083068847
NENG_Rest_natural_gas_fired_combined_cycle_2,new_england_naturalgas,1,3.9393129804835963e8
NENG_Rest_natural_gas_fired_combustion_turbine_1,new_england_naturalgas,1,7.3802765128759305
NENG_Rest_natural_gas_fired_combustion_turbine_2,new_england_naturalgas,1,9.009502976415828
NENG_Rest_nuclear_1,new_england_uranium,1,1.0204815502744332e7
NY_Z_A_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,2,28.3066630160664
NY_Z_A_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,2,11.339746849095148
NY_Z_A_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,2,30.91694664140696
NY_Z_B_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,3,19.30231139772633
NY_Z_B_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,3,0.0
NY_Z_B_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,3,9.759148477802576
NY_Z_B_nuclear_1,middle_atlantic_uranium,3,3.9569206669358246e7
NY_Z_C&E_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,4,57.573934562782846
NY_Z_C&E_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,4,12.050065766225687
NY_Z_C&E_nuclear_1,middle_atlantic_uranium,4,1.4148840910407916e8
NY_Z_D_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,5,19.339965782493618
NY_Z_D_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,5,24.448848392395686
NY_Z_F_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,6,4.242603597025079e8
NY_Z_F_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,6,36.224299510366386
NY_Z_F_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,6,0.0
NY_Z_G-I_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,7,1.194526358830863e8
NY_Z_G-I_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,7,14.952610630920715
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,7,10.292558664632033
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,7,19.969468753306703
NY_Z_J_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,8,7.599200242020932e7
NY_Z_J_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,8,2.2651708739869726e8
NY_Z_J_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,8,13.01523871662839
NY_Z_J_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,8,6.075835197638572e6
NY_Z_K_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,9,1.0583677782596953e6
NY_Z_K_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,9,6.451837992405498e7
NY_Z_K_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,9,9.7806307384254
NY_Z_K_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,9,12.463100169035576
PJM_EMAC_conventional_steam_coal_1,middle_atlantic_coal,10,0.0
PJM_EMAC_natural_gas_fired_combined_cycle_1,middle_atlantic_naturalgas,10,14.637027701834365
PJM_EMAC_natural_gas_fired_combined_cycle_2,middle_atlantic_naturalgas,10,5.66763486797658e7
PJM_EMAC_natural_gas_fired_combined_cycle_3,middle_atlantic_naturalgas,10,11.602366568944696
PJM_EMAC_natural_gas_fired_combustion_turbine_1,middle_atlantic_naturalgas,10,11.353896312232104
PJM_EMAC_natural_gas_fired_combustion_turbine_2,middle_atlantic_naturalgas,10,14.20123277464933
PJM_EMAC_natural_gas_steam_turbine_1,middle_atlantic_naturalgas,10,15.346659655248013
PJM_EMAC_nuclear_1,middle_atlantic_uranium,10,5.1918615786962664e8
PJM_EMAC_nuclear_2,middle_atlantic_uranium,10,9.06945983613758
PJM_Rest_conventional_steam_coal_1,east_north_central_coal,11,3.0822940126312566e9
PJM_Rest_natural_gas_fired_combined_cycle_1,east_north_central_naturalgas,11,1.1312639413901886e8
PJM_Rest_natural_gas_fired_combined_cycle_2,east_north_central_naturalgas,11,3.166567458283786e9
